Date,Symbol,Current price,Market cap,Category,Sector,Industry,% change,Volume
2026-09-08 15:29,GILLETTE,7530.5,24049.5194,largecap,fmcg,personal care - multinational,2.0324,40115
2026-09-08 15:29,GRWRHITECH,6975.5,16149.9987,midcap,industrials,packaging,0.3452,21656
2026-09-08 15:29,PRIVISCL,3469.6001,13213.3509,midcap,chemicals,chemicals,2.572,101601
2026-09-08 15:29,ESCORTS,3013.2,33086.727,largecap,auto,automobiles - tractors,1.8868,65334
2026-09-08 15:29,ADANIENT,2953.1001,399348.167,largecap,services,trading,0.1051,971374
2026-09-08 15:29,KIRLOSBROS,1853.3,14550.8916,midcap,industrials,pumps,1.1406,15551
2026-09-08 15:29,GABRIEL,1389.6,24165.3136,largecap,auto,auto ancillaries,1.9142,196279
2026-09-08 15:29,VINATIORGA,1347.8,13465.1289,midcap,chemicals,chemicals,3.7647,165778
2026-09-08 15:29,HIRECT,1281.4,4297.2283,smallcap,consumer discretionary,electronics - components,5.7348,252304
2026-09-08 15:29,GANECOS,1040.4,2652.8024,smallcap,textiles,textiles - manmade,5.0909,156348
2026-09-08 15:29,SIKA,1015.15,2090.6183,smallcap,aerospace & defence,engineering,2.946,46112
2026-09-08 15:29,ORCHPHARMA,965.8,4803.6064,smallcap,healthcare,pharmaceuticals - indian - bulk drugs & formln,1.9744,26453
2026-09-08 15:29,AVANTIFEED,837.15,10716.4,midcap,fmcg,food - processing - indian,6.4332,1080144
2026-09-08 15:29,IDEAFORGE,775.2,3803.184,smallcap,aerospace & defence,engineering,1.2738,409710
2026-09-08 15:29,TDPOWERSYS,768.8,11469.5102,midcap,industrials,electric equipment,4.7197,2089519
2026-09-08 15:29,KIMS,764.5,32111.5957,largecap,healthcare,healthcare,-0.0065,737239
2026-09-08 15:29,INDHOTEL,720,101946.2161,largecap,services,hotels,0.5306,996891
2026-09-08 15:29,CEINSYS,702.2,1483.9567,smallcap,i.t,computers - software - medium / small,-0.9242,48187
2026-09-08 15:29,RAYMONDLSL,696.85,4099.551,smallcap,textiles,textiles - products,3.5592,990648
2026-09-08 15:29,MCCHRLS-B,670,890.7405,smallcap,realty,miscellaneous,-1.4561,165
2026-09-08 15:29,ASTEC,662.8,1230.7916,smallcap,chemicals,pesticides / agrochemicals - indian,19.9964,1270916
