Date,Symbol,Changeinpercentage
2026-09-08 15:29,GENESYS,19.9992
2026-09-08 15:29,ASTEC,19.9964
2026-09-08 15:29,WHEELS,19.9954
2026-09-08 15:29,ATLASCYCLE,19.6211
2026-09-08 15:29,TCC,19.4498
2026-09-08 15:29,MONQ50,19.3065
2026-09-08 15:29,CORDSCABLE,18.9564
2026-09-08 15:29,ARVEE,18.1846
2026-09-08 15:29,AGL,17.9676
2026-09-08 15:29,SUBEXLTD,14.8746
2026-09-08 15:29,GENESYS-RE,13.917
2026-09-08 15:29,MIDHANI,13.5985
2026-09-08 15:29,MASPTOP50,12.9336
2026-09-08 15:29,CYIENTDLM,12.8156
2026-09-08 15:29,ANMOL,12.7849
2026-09-08 15:29,PODDARMENT,12.0929
2026-09-08 15:29,ANTELOPUS,11.5549
2026-09-08 15:29,NOVARTIND,11.1247
2026-09-08 15:29,RAYMOND,11.0564
2026-09-08 15:29,ALKALI,11.0348
2026-09-08 15:29,SWARNSAR,10.7504
2026-09-08 15:29,BAIDFIN,10.652
2026-09-08 15:29,GFSTEELS,10
2026-09-08 15:29,SHANTIGEAR,10
2026-09-08 15:29,COFFEEDAY,9.9904
2026-09-08 15:29,BCG,9.8753
2026-09-08 15:29,SARVESHWAR,9.8093
2026-09-08 15:29,GKB,9.6092
2026-09-08 15:29,MVELECTRO,9.5232
2026-09-08 15:29,INDOFARM,9.5025
2026-09-08 15:29,KSR,9.3759
2026-09-08 15:29,NRAIL,9.2211
2026-09-08 15:29,TTKHLTCARE,9.1559
2026-09-08 15:29,JAYAGROGN,9.0702
2026-09-08 15:29,UNIMECH,8.9523
2026-09-08 15:29,GVT&D,8.7653
2026-09-08 15:29,KOTHARIPET,8.2689
2026-09-08 15:29,IKIO,8.252
2026-09-08 15:29,ASIANENE,8.1575
2026-09-08 15:29,VENUSPIPES,8.0038
2026-09-08 15:29,MMP,7.5402
2026-09-08 15:29,BODALCHEM,7.5184
2026-09-08 15:29,GOODLUCK,7.4831
2026-09-08 15:29,NOCIL,7.4552
2026-09-08 15:29,DATAPATTNS,7.4388
2026-09-08 15:29,EBGNG,7.4382
2026-09-08 15:29,SELMC,7.3798
2026-09-08 15:29,KPL,7.3347
2026-09-08 15:29,LXCHEM,7.2853
2026-09-08 15:29,CPL,7.2254
2026-09-08 15:29,CHEMBOND,7.2234
2026-09-08 15:29,MAFANG,7.1158
