Date,Symbol,Column1,Std deviation,Annual std dev,Roc
2026-09-08 15:29,POWERINDIA,80796.2261,2.698,44.5335,56.3709
2026-09-08 15:29,BOSCHLTD,78482.9783,1.5881,28.4736,22.3142
2026-09-08 15:29,NIFTYMIDSMLHLTH,71664.7744,0.807,14.2886,16.7338
2026-09-08 15:29,NEULANDLAB,64851.561,2.1965,39.9433,49.5109
2026-09-08 15:29,NIFTYALPHA50,60069.3921,0.9327,18.9367,10.5626
2026-09-08 15:29,APARINDS,59378.5283,2.9074,45.9157,104.3453
2026-09-08 15:29,SOLARINDS,57409.4769,2.0587,32.9591,55.905
2026-09-08 15:29,NIFTYSML250MQ100,53411.8519,0.8886,17.7781,8.0154
2026-09-08 15:29,CNXNIFTYJUNIOR,40870.0749,0.8769,16.7731,6.9752
2026-09-08 15:29,NIFTYMS400MQ100,40283.066,0.8197,17.1809,6.2902
2026-09-08 15:29,NIFTY500MOMENTM50,38697.2868,0.9147,18.289,6.5854
2026-09-08 15:29,CNXMIDCAP,35939.0643,0.7886,16.3872,8.0523
2026-09-08 15:29,NIFTYMICROCAP250,35611.6199,0.9805,19.545,12.4135
2026-09-08 15:29,PTCIL,35256.8733,2.6175,36.4545,67.5138
2026-09-08 15:29,CNXPHARMA,33151.3837,0.8235,13.7011,20.3194
2026-09-08 15:29,NIFTYM150MOMNTM50,31967.7968,0.9,18.0345,4.8539
2026-09-08 15:29,NIFTYCONSURDURBL,30961.5408,1.1285,20.2182,-0.4933
2026-09-08 15:29,MTARTECH,29230.646,4.528,61.2789,364.6708
2026-09-08 15:29,LMW,25086.0251,1.8484,32.0189,24.5431
2026-09-08 15:29,VOLTAMP,25073.6216,3.0001,40.0301,55.8985
2026-09-08 15:29,CNXENERGY,25037.3317,0.7885,15.7557,9.0245
2026-09-08 15:29,OFSS,24965.0912,2.1805,33.5974,31.195
2026-09-08 15:29,GRWRHITECH,24943.3851,2.8418,55.2963,110.0105
2026-09-08 15:29,CRAFTSMAN,24859.6617,2.1081,35.8774,70.4041
2026-09-08 15:29,DIXON,24211.5802,2.2774,38.9937,-22.1124
2026-09-08 15:29,NIFTYEES,23597.5477,1.6253,39.3689,55.5137
2026-09-08 15:29,CNXSMALLCAP,23043.1706,0.9153,17.9603,11.917
2026-09-08 15:29,KOVAI,22257.7227,11.3582,116.1228,231.6498
2026-09-08 15:29,DIVISLAB,21823.9116,1.5693,24.1963,58.8816
2026-09-08 15:29,DYNAMATECH,20112.2322,2.7899,45.5922,71.9843
2026-09-08 15:29,VADILALIND,19995.02,2.4722,38.1773,34.4126
2026-09-08 15:29,NIFTY200ALPHA30,19896.4069,0.9196,18.7624,6.1318
2026-09-08 15:29,PAGEIND,19659.5054,1.6344,24.3031,-18.6155
2026-09-08 15:29,NIFTYSMALLCAP250,19263.5209,0.8696,16.9874,8.0628
2026-09-08 15:29,NIFTYCHEMICALS,19077.1599,0.9366,1.7e+308,1.7e+308
2026-09-08 15:29,TASTYBITE,18583.5041,2.5401,35.2416,5.7529
2026-09-08 15:29,YASHO,17893.2505,4.3516,59.8,130.7375
2026-09-08 15:29,NIFTYHEALTHCARE,17503.1604,0.787,13.5032,12.726
2026-09-08 15:29,SMLMAH,17423.1586,4.008,59.692,68.9683
2026-09-08 15:29,NAVINFLUOR,17247.0298,2.1663,36.5273,82.2375
2026-09-08 15:29,NIFTYMIDSMALLCAP400,15461.8623,0.7886,16.0968,7.3266
2026-09-08 15:29,DATAPATTNS,15264.9542,3.4021,50.6466,81.9365
2026-09-08 15:29,INDOTECH,15164.4871,3.3203,60.2122,107.4639
2026-09-08 15:29,CPPLUS,15115.4932,2.8197,45.1288,166.8153
2026-09-08 15:29,BAJAJ-AUTO,14763.2343,1.5006,23.1296,32.0073
2026-09-08 15:29,SANSERA,14477.3351,2.6984,41.0823,185.2617
2026-09-08 15:29,CNXMNC,14152.0604,0.8095,14.3842,6.0186
2026-09-08 15:29,NIFTYINDDEFENCE,13835.7658,1.2174,24.1158,24.2893
2026-09-08 15:29,THANGAMAYL,13598.5478,3.8556,59.9431,145.393
2026-09-08 15:29,NIFTYMIDLIQ15,13587.6902,0.9696,18.7719,12.2033
2026-09-08 15:29,HONAUT,13147.6819,2.3197,30.3401,-5.8539
2026-09-08 15:29,NIFTYSMALLCAP50,12958.5259,0.913,18.193,16.3095
2026-09-08 15:29,NIFTYMIDCAP150,12702.0774,0.7779,15.9977,7.0605
2026-09-08 15:29,CENTUM,12360.0613,3.1137,50.406,58.4639
2026-09-08 15:29,NIFTY100EQLWGT,12168.7523,0.7379,14.8438,3.7117
2026-09-08 15:29,ABB,12093.3866,2.0153,29.678,40.7423
2026-09-08 15:29,APOLLOHOSP,11718.1816,1.0939,18.0547,12.2293
2026-09-08 15:29,KENNAMET,11612.4416,2.903,36.1118,120.0818
2026-09-08 15:29,KINGFA,11598.4892,1.9663,37.3936,28.03
2026-09-08 15:29,WELCORP,11553.2155,2.7492,39.785,195.4817
2026-09-08 15:29,NIFTYMULTIMFG,11456.4731,0.6996,15.1702,6.678
2026-09-08 15:29,NIFTYMETAL,11208.3976,1.1004,22.1726,33.1089
2026-09-08 15:29,NETWEB,11050.2548,3.5828,59.9197,75.2015
2026-09-08 15:29,SHRIPISTON,11047.7747,2.0006,38.7111,71.4584
2026-09-08 15:29,NIFTYMIDCAP50,10813.3457,0.7874,16.3784,10.1214
2026-09-08 15:29,RADICO,10794.7436,1.6414,32.7352,56.2228
2026-09-08 15:29,FOSECOIND,10600.0096,2.5939,43.9158,-0.2618
2026-09-08 15:29,FLUOROCHEM,10583.8845,1.9163,31.885,25.8605
2026-09-08 15:29,NIFTYMIDSELECT,10247.1284,0.8554,17.7648,12.1493
2026-09-08 15:29,WENDT,10034.41,2.4346,34.6836,-12.7429
2026-09-08 15:29,VINDHYATEL,9902.9328,4.5999,58.0135,87.6604
2026-09-08 15:29,KDDL,9901.692,3.2499,44.0181,64.0957
2026-09-08 15:29,NIFTYAUTO,9827.8874,1.0845,20.8412,3.3823
2026-09-08 15:29,NIFTY200MOMENTM30,9653.9359,0.9146,18.14,0.6945
2026-09-08 15:29,POLYCAB,9640.5997,1.8604,30.5451,15.4249
2026-09-08 15:29,NIFTYINDIAMFG,9602.4566,0.7402,15.2619,8.3463
2026-09-08 15:29,GVT&D,9342.2956,2.952,44.5016,70.3608
2026-09-08 15:29,SHAILY,9105.3903,3.0675,52.3955,51.5184
2026-09-08 15:29,LUMAXIND,8963.9897,2.2684,51.2101,46.2292
2026-09-08 15:29,TVSSRICHAK,8908.174,2.6937,42.0648,84.3541
2026-09-08 15:29,AVALON,8800.2648,3.6195,53.9793,136.3327
2026-09-08 15:29,AZAD,8469.7123,3.0164,41.9149,76.2381
2026-09-08 15:29,INGERRAND,8435.6035,2.3619,31.2082,23.0556
2026-09-08 15:29,ACUTAAS,8414.5167,2.5997,44.6912,120.6574
2026-09-08 15:29,BALAMINES,8369.863,4.2287,54.8754,64.5003
2026-09-08 15:29,WHEELS,8289.8608,3.9479,48.7175,183.6329
2026-09-08 15:29,SPECTRUM,8273.1176,3.8436,56.0527,83.6346
2026-09-08 15:29,AMBER,8155.2838,2.5078,39.98,-7.9133
2026-09-08 15:29,KMEW,8149.7028,3.8384,62.2113,173.7701
2026-09-08 15:29,TCPLPACK,7858.2197,3.3835,44.2117,14.3249
2026-09-08 15:29,NIFTYM150QLTY50,7536.0428,0.7614,15.4602,-2.5979
2026-09-08 15:29,ATLANTAELE,7479.2949,3.4128,1.7e+308,1.7e+308
2026-09-08 15:29,HAPPYFORGE,7422.2388,2.3066,35.8699,138.1018
2026-09-08 15:29,TIIL,7337.8946,2.3016,40.0707,26.4595
2026-09-08 15:29,RUBICON,7328.282,3.3456,1.7e+308,1.7e+308
2026-09-08 15:29,STYLAMIND,7197.7347,2.5266,36.0002,94.0396
2026-09-08 15:29,KIRLOSENG,7022.8468,3.3263,46.8772,156.4369
2026-09-08 15:29,GLAND,6976.9538,2.6273,32.8628,46.413
2026-09-08 15:29,INOXINDIA,6921.1374,3.2149,40.2435,89.4417
2026-09-08 15:29,MCX,6875.8652,2.2839,39.6767,116.2127
2026-09-08 15:29,WELINV,6813.8478,2.9001,54.6113,132.07
2026-09-08 15:29,NGLFINE,6767.9556,4.0216,57.4518,94.3726
2026-09-08 15:29,NOVARTIND,6749.9704,5.77,61.2825,220.2953
2026-09-08 15:29,RRKABEL,6646.401,2.9569,38.8944,96.7931
2026-09-08 15:29,NIFTYCAPITALMKT,6511.2028,1.1817,24.8134,26.0757
2026-09-08 15:29,SHILCTECH,6427.4793,3.1825,1.7e+308,1.7e+308
2026-09-08 15:29,FINEORG,6385.9295,1.6395,29.5211,8.6461
2026-09-08 15:29,CUMMINSIND,6320.1905,1.7923,28.152,25.0496
2026-09-08 15:29,LAURUSLABS,6305.3058,1.8087,29.7719,117.2758
2026-09-08 15:29,ADANIENT,6265.6149,2.1138,35.6859,23.4574
2026-09-08 15:29,KRN,6232.435,3.125,49.0591,95.1799
2026-09-08 15:29,TITAN,6212.2794,1.4708,23.0494,39.6176
2026-09-08 15:29,MACPOWER,6186.8524,3.9581,53.8966,106.8429
2026-09-08 15:29,NIFTYMULTIINFRA,6110.57,0.7541,15.3386,3.1387
2026-09-08 15:29,NEOGEN,6057.8567,2.8448,49.1168,41.3696
2026-09-08 15:29,SIEMENS,6012.5838,1.8001,30.6236,23.401
2026-09-08 15:29,RPEL,5975.9934,3.197,50.3492,149.904
2026-09-08 15:29,TORNTPHARM,5971.6517,1.5435,21.8187,39.0836
2026-09-08 15:29,CAPLIPOINT,5954.9081,2.4399,33.9073,23.3568
2026-09-08 15:29,ATHERENERG,5904.0534,3.0942,50.5897,190.8488
2026-09-08 15:29,NIFTY500MULTICAP,5858.788,0.7181,14.4704,1.9971
2026-09-08 15:29,WABAG,5819.0899,2.8772,40.1508,31.3624
2026-09-08 15:29,VENUSPIPES,5723.583,2.7796,43.954,45.439
2026-09-08 15:29,PRUDENT,5595.2066,2.29,37.2786,16.77
2026-09-08 15:29,ARIHANT,5462.4896,217.809,2177.0741,3331.1568
2026-09-08 15:29,SYRMA,5407.604,2.6089,43.9341,98.6067
2026-09-08 15:29,WOCKPHARMA,5396.751,3.2817,51.9044,46.5086
2026-09-08 15:29,EICHERMOT,5321.0901,1.436,26.9346,12.6909
2026-09-08 15:29,PARAS,5263.414,3.8917,50.8755,117.2625
2026-09-08 15:29,KSHINTL,5229.3045,3.7161,1.7e+308,1.7e+308
2026-09-08 15:29,QPOWER,5144.9606,3.2605,55.715,60.9085
2026-09-08 15:29,RPGLIFE,5092.8667,2.8712,37.1406,17.7415
2026-09-08 15:29,BSE,5059.9964,1.9822,39.8113,54.1886
2026-09-08 15:29,UNIVCABLES,5038.6007,4.4344,58.7823,112.2355
2026-09-08 15:29,VENUSREM,5037.9807,3.3801,54.0358,259.0809
2026-09-08 15:29,MPSLTD,5020.9267,3.2994,45.0136,26.1286
2026-09-08 15:29,SAILIFE,5009.4528,1.9762,34.3563,88.7361
2026-09-08 15:29,HESTERBIO,5000.4606,3.6056,42.6012,11.2962
2026-09-08 15:29,ASTRAMICRO,4986.1967,2.7919,42.0584,61.8289
2026-09-08 15:29,ANANDRATHI,4842.006,1.1395,21.7867,49.7766
2026-09-08 15:29,SAKAR,4793.9423,3.7889,53.867,246.3506
2026-09-08 15:29,AJANTPHARM,4789.6016,1.7379,25.7151,38.781
2026-09-08 15:29,MANORAMA,4757.9721,2.9201,44.3099,57.5491
2026-09-08 15:29,PGIL,4749.9103,2.7634,50.4983,76.9438
2026-09-08 15:29,UNIMECH,4749.2899,3.3293,47.4306,51.3092
2026-09-08 15:29,SUDEEPPHRM,4653.1626,2.9624,1.7e+308,1.7e+308
2026-09-08 15:29,THERMAX,4610.372,2.6422,35.22,9.6059
2026-09-08 15:29,NILKAMAL,4572.5408,2.7726,35.2687,36.4958
2026-09-08 15:29,BETA,4571.3007,4.0951,1.7e+308,1.7e+308
2026-09-08 15:29,NIFTYALPHALOWVOL,4523.852,0.6163,12.9164,-1.0374
2026-09-08 15:29,ENRIN,4509.2834,2.8213,38.5797,-5.5014
2026-09-08 15:29,LLOYDSME,4500.6008,1.9206,36.7932,38.7813
2026-09-08 15:29,SENORES,4486.9569,2.9687,40.7875,118.8433
2026-09-08 15:29,KEI,4484.4764,2.3892,35.0958,13.8539
2026-09-08 15:29,CERA,4451.6054,1.991,27.9861,-8.8659
2026-09-08 15:29,STLTECH,4411.6675,3.5134,62.9312,589.1452
2026-09-08 15:29,ADVAIT,4384.6271,3.0167,1.7e+308,1.7e+308
2026-09-08 15:29,ENTERO,4323.2313,2.6608,39.709,60.4401
2026-09-08 15:29,KIRLOSIND,4312.0679,3.0756,41.5384,-5.8474
2026-09-08 15:29,SBCL,4246.949,4.2012,54.6464,113.6684
2026-09-08 15:29,AXISCADES,4188.0324,2.7215,48.6928,17.0815
2026-09-08 15:29,SHILPAMED,4166.3268,2.9373,41.0679,131.972
2026-09-08 15:29,LUMAXTECH,4145.861,2.9507,54.4331,78.8987
2026-09-08 15:29,SWANDEF,4126.6358,1.9908,1533.8553,374.4986
2026-09-08 15:29,RATNAMANI,4125.395,2.8427,45.1409,17.9852
2026-09-08 15:29,PRIVISCL,4107.4105,1.8651,34.8388,48.4384
2026-09-08 15:29,RML,4104.3093,3.316,43.1782,63.616
2026-09-08 15:29,HIRECT,4096.8675,3.5164,55.7244,53.5622
2026-09-08 15:29,HAL,4057.1774,1.5685,27.2087,6.0161
2026-09-08 15:29,CEMPRO,4050.3541,4.1088,53.5137,64.1566
