Date,Symbol,Market cap,Category,Sector,Industry,% change,Volume
2026-09-08 15:29,IDEA,169015.1346,largecap,telecom-service,telecommunications - service provider,-1.1538,355940344
2026-09-08 15:29,EMCURE,36547.5707,largecap,healthcare,pharmaceuticals - indian - bulk drugs & formln,-0.0519,93609
2026-09-08 15:29,WOCKPHARMA,35878.2709,largecap,healthcare,pharmaceuticals - indian - bulk drugs & formln,0.7246,1343981
2026-09-08 15:29,SYRMA,31523.9277,largecap,consumer discretionary,electronics - components,0.2691,2823789
2026-09-08 15:29,CDSL,29571.41,largecap,financials,miscellaneous,-1.0531,975781
2026-09-08 15:29,DATAPATTNS,25701.1205,largecap,aerospace & defence,electronics - components,7.4388,2894206
2026-09-08 15:29,RATNAMANI,18633.9582,midcap,industrials,steel - medium / small,5.4655,145586
2026-09-08 15:29,ARVIND,15356.6936,midcap,textiles,textiles - cotton/blended,2.9849,1015936
2026-09-08 15:29,SPLPETRO,15090.3177,midcap,energy,petrochemicals,3.2274,904826
2026-09-08 15:29,JSWDULUX,14512.7873,midcap,building materials,paints / varnishes,-0.3891,37827
2026-09-08 15:29,HOMEFIRST,12895.2765,midcap,financials,finance - housing,0.2756,560479
2026-09-08 15:29,STAR,10865.3195,midcap,healthcare,pharmaceuticals - indian - bulk drugs & formln,0.7296,491962
2026-09-08 15:29,HMT,8209.4968,midcap,consumer discretionary,miscellaneous,-0.1027,22580
2026-09-08 15:29,MIDHANI,7866.4066,midcap,aerospace & defence,steel - medium / small,13.5985,36384306
2026-09-08 15:29,SKIPPER,7381.3823,midcap,industrials,engineering,0.0496,1156716
2026-09-08 15:29,NEPHROPLUS,7132.7199,midcap,healthcare,healthcare,4.6775,659007
2026-09-08 15:29,BECTORFOOD,7080.7381,midcap,fmcg,food - processing - indian,-0.1301,650239
2026-09-08 15:29,AJAXENGG,6820.9334,midcap,industrials,engineering,-0.3522,126111
2026-09-08 15:29,CENTUM,6459.8737,midcap,aerospace & defence,electronics - components,-2.0448,92553
2026-09-08 15:29,IONEXCHANG,6440.13,midcap,realty,engineering - turnkey services,-1.6739,513930
2026-09-08 15:29,FEDFINA,6202.8211,midcap,financials,finance & investments,-1.9039,676777
2026-09-08 15:29,TEXRAIL,4860.4042,smallcap,industrials,engineering,-1.0045,1773204
2026-09-08 15:29,LXCHEM,4767.7617,smallcap,chemicals,chemicals,7.2853,3239876
2026-09-08 15:29,NRBBEARING,4681.3616,smallcap,industrials,bearings,1.3665,360511
2026-09-08 15:29,RPGLIFE,4421.5403,smallcap,healthcare,pharmaceuticals - indian - bulk drugs & formln,4.8328,28308
2026-09-08 15:29,NOVARTIND,4048.3031,smallcap,healthcare,pharmaceuticals - multinational,11.1247,551700
2026-09-08 15:29,VENUSPIPES,3740.0865,smallcap,metals & mining,steel - medium / small,8.0038,1040708
2026-09-08 15:29,HERITGFOOD,3564.7583,smallcap,fmcg,food - processing - indian,-0.5206,264313
2026-09-08 15:29,XPROINDIA,3196.6673,smallcap,industrials,packaging,2.0338,161994
2026-09-08 15:29,BOROLTD,3040.3959,smallcap,building materials,glass & glass products,0.5113,95659
2026-09-08 15:29,HIKAL,2996.2082,smallcap,healthcare,pharmaceuticals - indian - bulk drugs,1.2387,6560890
2026-09-08 15:29,NOCIL,2876.6704,smallcap,chemicals,chemicals,7.4552,6480440
2026-09-08 15:29,UTKARSHBNK,2674.6241,smallcap,bank,banks - private sector,4.3912,102828979
2026-09-08 15:29,EXICOM,2563.6574,smallcap,industrials,electric equipment,-1.4539,2500549
2026-09-08 15:29,PENIND,2374.5139,smallcap,metals & mining,steel - medium / small,2.6483,1266398
2026-09-08 15:29,NELCO,2129.4131,smallcap,telecom,telecommunications - service provider,4.2756,1910138
2026-09-08 15:29,SMCGLOBAL,1778.853,smallcap,financials,finance & investments,0.4238,1381128
