COMPANY NAME,ASTRA MICROWAVE PRODUCTS LTD,,,,,,,,,
LATEST VERSION,2.1,,,PLEASE DO NOT MAKE ANY CHANGES TO THIS SHEET,,,,,,
CURRENT VERSION,2.1,,,,,,,,,
META,,,,,,,,,,
Number of shares,,,,,,,,,,
Face Value,2.0,,,,,,,,,
Current Price,1666.0,,,,,,,,,
Market Capitalization,15817.84,,,,,,,,,
PROFIT & LOSS,,,,,,,,,,
Report Date,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,2022-03-31 00:00:00,2023-03-31 00:00:00,2024-03-31 00:00:00,2025-03-31 00:00:00,2026-03-31 00:00:00
Sales,389.79,362.2,293.49,467.22,640.91,750.46,815.52,908.82,1051.18,1162.8
Raw Material Cost,190.14,141.99,180.08,333.54,486.21,542.1,539.58,558.36,626.27,578.73
Change in Inventory,2.62,-5.13,17.86,68.27,40.34,14.89,21.3,12.44,48.91,7.97
Power and Fuel,2.81,3.29,3.16,3.62,3.48,3.59,4.49,5.04,5.62,6.11
Other Mfr. Exp,14.69,10.92,11.02,12.01,14.37,18.36,19.22,22.94,25.64,35.48
Employee Cost,60.59,70.0,65.25,72.01,71.78,81.29,96.43,114.87,143.48,167.2
Selling and admin,16.58,13.54,16.35,18.6,15.63,20.58,23.3,24.18,31.36,36.97
Other Expenses,4.17,3.76,4.88,8.21,12.87,12.12,8.7,3.87,-1.65,12.11
Other Income,6.03,8.46,24.52,12.16,10.84,6.38,5.47,23.71,26.89,26.29
Depreciation,24.49,27.41,28.9,25.76,23.54,22.04,23.65,24.97,35.04,43.73
Interest,15.24,14.88,12.87,14.76,25.66,21.44,30.97,31.72,57.48,55.97
Profit before tax,69.73,79.74,13.36,59.14,38.55,50.21,95.95,159.02,203.74,260.76
Tax,12.14,18.65,3.6,15.1,9.7,12.34,26.12,37.95,50.22,67.78
Net profit,57.58,61.09,9.76,44.04,28.85,37.87,69.83,121.07,153.51,192.97
Dividend Amount,8.66,10.39,2.16,10.39,10.39,12.12,13.86,18.99,20.89,22.79
Quarters,,,,,,,,,,
Report Date,2024-03-31 00:00:00,2024-06-30 00:00:00,2024-09-30 00:00:00,2024-12-31 00:00:00,2025-03-31 00:00:00,2025-06-30 00:00:00,2025-09-30 00:00:00,2025-12-31 00:00:00,2026-03-31 00:00:00,2026-06-30 00:00:00
Sales,353.96,155.18,229.61,258.54,407.85,199.73,214.59,260.25,488.24,176.66
Expenses,273.26,131.17,180.37,182.34,289.44,158.78,166.74,177.72,326.75,143.59
Other Income,6.48,3.99,3.24,9.82,10.99,4.06,8.07,8.11,6.99,5.37
Depreciation,6.41,8.22,6.21,9.53,11.09,9.34,10.07,11.36,12.96,11.89
Interest,9.49,10.43,12.57,14.93,19.19,14.59,13.46,13.02,14.48,10.81
Profit before tax,71.28,9.35,33.7,61.56,99.12,21.08,32.39,66.26,141.04,15.74
Tax,16.87,2.14,8.31,14.13,25.64,4.8,8.48,19.45,35.07,3.38
Net profit,54.4,7.2,25.39,47.43,73.49,16.27,23.9,46.81,105.98,12.35
Operating Profit,80.7,24.01,49.24,76.2,118.41,40.95,47.85,82.53,161.49,33.07
BALANCE SHEET,,,,,,,,,,
Report Date,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,2022-03-31 00:00:00,2023-03-31 00:00:00,2024-03-31 00:00:00,2025-03-31 00:00:00,2026-03-31 00:00:00
Equity Share Capital,17.32,17.32,17.32,17.32,17.32,17.32,17.32,18.99,18.99,18.99
Reserves,432.63,483.71,482.24,522.83,541.38,568.27,625.3,947.2,1079.48,1295.58
Borrowings,137.8,95.39,16.8,59.62,121.55,70.4,186.3,237.64,423.5,287.66
Other Liabilities,61.41,79.61,98.87,295.6,265.05,312.53,228.09,270.31,329.25,385.73
Total,649.16,676.03,615.23,895.37,945.3,968.52,1057.01,1474.14,1851.22,1987.96
Net Block,149.73,194.48,178.17,160.71,152.72,159.64,166.83,170.23,228.95,267.04
Capital Work in Progress,37.2,0.73,2.43,12.06,,0.08,2.17,13.05,3.07,9.25
Investments,57.3,125.74,34.71,26.23,30.2,13.85,11.03,23.81,32.19,49.73
Other Assets,404.93,355.08,399.92,696.37,762.38,794.95,876.98,1267.05,1587.01,1661.94
Total,649.16,676.03,615.23,895.37,945.3,968.52,1057.01,1474.14,1851.22,1987.96
Receivables,219.56,190.41,192.14,249.36,266.82,205.08,283.65,505.17,786.13,687.64
Inventory,129.56,107.18,139.77,283.55,329.61,419.34,419.06,514.58,615.94,616.35
Cash & Bank,2.38,29.68,27.91,53.23,42.53,77.48,110.86,130.91,98.17,252.85
No. of Equity Shares,86611675.0,86611675.0,86611675.0,86611675.0,86611675.0,86611675.0,86611675.0,94945008.0,94945008.0,94945008.0
New Bonus Shares,,,,,,,,,,
Face value,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
CASH FLOW:,,,,,,,,,,
Report Date,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,2022-03-31 00:00:00,2023-03-31 00:00:00,2024-03-31 00:00:00,2025-03-31 00:00:00,2026-03-31 00:00:00
Cash from Operating Activity,14.39,178.83,1.47,-7.28,-24.6,114.67,-25.47,-181.52,-90.15,386.73
Cash from Investing Activity,-123.41,-94.35,85.42,-30.22,-0.76,-25.97,-28.19,-43.57,-76.32,-84.89
Cash from Financing Activity,45.91,-64.75,-98.42,36.77,33.79,-78.74,74.78,232.39,141.3,-196.0
Net Cash Flow,-63.11,19.73,-11.53,-0.73,8.43,9.96,21.12,7.3,-25.17,105.84
PRICE:,111.0,76.7,98.9,51.9,129.65,224.95,224.7,596.45,672.35,855.7
DERIVED:,,,,,,,,,,
Adjusted Equity Shares in Cr,8.66,8.66,8.66,8.66,8.66,8.66,8.66,9.49,9.49,9.49
