Date,Symbol,Sector,Market cap,1 week %,Vol > yr avg
2026-09-10,SWANDEF,transportation,midcap,5.6583,0.1665
2026-09-11,SWANDEF,transportation,midcap,8.2414,0.153
2026-09-15,SWANDEF,transportation,midcap,-2.8373,0.1612
2026-09-16,SWANDEF,transportation,midcap,-1.492,0.136
2026-09-17,SWANDEF,transportation,midcap,-0.2603,0.1562
2026-09-10,RAYMOND,transportation,midcap,15.2528,4.8142
2026-09-11,RAYMOND,transportation,midcap,35.358,21.6369
2026-09-15,RAYMOND,transportation,midcap,-0.6831,27.0393
2026-09-16,RAYMOND,transportation,midcap,-0.8875,14.2292
2026-09-17,RAYMOND,transportation,midcap,-2.4531,4.0261
2026-09-10,SIGMAADV,aerospace & defence,midcap,3.994,0.8811
2026-09-11,SIGMAADV,aerospace & defence,midcap,9.1881,1.2866
2026-09-15,SIGMAADV,aerospace & defence,midcap,-4.5408,1.1161
2026-09-16,SIGMAADV,aerospace & defence,midcap,-1.85,0.8777
2026-09-17,SIGMAADV,aerospace & defence,midcap,2.9972,1.0257
2026-09-10,CENTUM,aerospace & defence,midcap,11.7617,0.3369
2026-09-11,CENTUM,aerospace & defence,midcap,11.2733,0.4287
2026-09-15,CENTUM,aerospace & defence,midcap,-4.3273,0.6663
2026-09-16,CENTUM,aerospace & defence,midcap,2.0062,1.4054
2026-09-17,CENTUM,aerospace & defence,midcap,3.6116,0.9735
2026-09-10,AXISCADES,aerospace & defence,midcap,9.237,0.9885
2026-09-11,AXISCADES,aerospace & defence,midcap,7.0227,0.8972
2026-09-15,AXISCADES,aerospace & defence,midcap,-6.2289,1.2026
2026-09-16,AXISCADES,aerospace & defence,midcap,-8.0413,1.0824
2026-09-17,AXISCADES,aerospace & defence,midcap,1.1191,3.0127
2026-09-10,DYNAMATECH,aerospace & defence,midcap,-0.9525,0.4587
2026-09-11,DYNAMATECH,aerospace & defence,midcap,3.8013,2.3138
2026-09-15,DYNAMATECH,aerospace & defence,midcap,-0.2149,0.8438
2026-09-16,DYNAMATECH,aerospace & defence,midcap,-0.1653,1.064
2026-09-17,DYNAMATECH,aerospace & defence,midcap,-2.2981,0.8211
2026-09-10,REDINGTON,services,largecap,5.575,3.4312
2026-09-11,REDINGTON,services,largecap,6.0329,1.1036
2026-09-15,REDINGTON,services,largecap,-3.7465,0.6398
2026-09-16,REDINGTON,services,largecap,-1.4097,0.8296
2026-09-17,REDINGTON,services,largecap,1.6256,1.0399
2026-09-10,AEGISLOG,services,largecap,2.9444,0.8427
2026-09-11,AEGISLOG,services,largecap,6.5659,0.8871
2026-09-15,AEGISLOG,services,largecap,-2.2237,0.5106
2026-09-16,AEGISLOG,services,largecap,2.039,1.4144
2026-09-17,AEGISLOG,services,largecap,0.0148,0.3355
2026-09-10,VSSL,metals & mining,smallcap,7.6479,51.0777
2026-09-11,VSSL,metals & mining,smallcap,9.1446,3.7677
2026-09-15,VSSL,metals & mining,smallcap,-2.1009,1.2268
2026-09-16,VSSL,metals & mining,smallcap,2.1135,2.2999
2026-09-17,VSSL,metals & mining,smallcap,2.1638,2.8284
2026-09-10,KSL,metals & mining,smallcap,2.9452,12.2023
2026-09-11,KSL,metals & mining,smallcap,3.0037,3.7273
2026-09-15,KSL,metals & mining,smallcap,-3.9535,2.9505
2026-09-16,KSL,metals & mining,smallcap,-1.729,1.9549
2026-09-17,KSL,metals & mining,smallcap,0.1858,5.4462
2026-09-10,SALSTEEL,metals & mining,smallcap,-5.8252,1.2665
2026-09-11,SALSTEEL,metals & mining,smallcap,-8.0619,1.8353
2026-09-15,SALSTEEL,metals & mining,smallcap,-4.9993,1.5385
2026-09-16,SALSTEEL,metals & mining,smallcap,-0.254,2.5621
2026-09-17,SALSTEEL,metals & mining,smallcap,4.732,1.1496
2026-09-10,GOODLUCK,metals & mining,midcap,9.5158,1.393
2026-09-11,GOODLUCK,metals & mining,midcap,9.2937,1.0953
2026-09-15,GOODLUCK,metals & mining,midcap,0.445,1.234
2026-09-16,GOODLUCK,metals & mining,midcap,-1.2673,0.9342
2026-09-17,GOODLUCK,metals & mining,midcap,-1.3737,0.6178
2026-09-10,MANINDS,metals & mining,midcap,11.147,10.2806
2026-09-11,MANINDS,metals & mining,midcap,9.8345,5.1678
2026-09-15,MANINDS,metals & mining,midcap,-6.6851,1.1693
2026-09-16,MANINDS,metals & mining,midcap,-8.7519,2.3432
2026-09-17,MANINDS,metals & mining,midcap,-4.9763,1.2232
2026-09-10,BIL,consumer discretionary,smallcap,19.1496,5.63
2026-09-11,BIL,consumer discretionary,smallcap,18.1913,1.9458
2026-09-15,BIL,consumer discretionary,smallcap,-4.2358,1.3352
2026-09-16,BIL,consumer discretionary,smallcap,-3.425,1.3682
2026-09-17,BIL,consumer discretionary,smallcap,-4.6179,0.7784
2026-09-10,TBZ,consumer discretionary,smallcap,4.2425,1.2542
2026-09-11,TBZ,consumer discretionary,smallcap,9.452,2.1345
2026-09-15,TBZ,consumer discretionary,smallcap,-0.3515,1.5012
2026-09-16,TBZ,consumer discretionary,smallcap,4.0281,1.2094
2026-09-17,TBZ,consumer discretionary,smallcap,9.2248,0.2074
2026-09-10,INDSWFTLAB,healthcare,smallcap,6.0542,0.4501
2026-09-11,INDSWFTLAB,healthcare,smallcap,8.2596,0.6819
2026-09-15,INDSWFTLAB,healthcare,smallcap,-1.7127,0.4408
2026-09-16,INDSWFTLAB,healthcare,smallcap,-5.5664,1.9564
2026-09-17,INDSWFTLAB,healthcare,smallcap,-1.8425,0.6499
2026-09-10,BAFNAPH,healthcare,smallcap,3.9716,0.7294
2026-09-11,BAFNAPH,healthcare,smallcap,1.8929,0.9265
2026-09-15,BAFNAPH,healthcare,smallcap,1.9406,0.9593
2026-09-16,BAFNAPH,healthcare,smallcap,2.5046,0.516
2026-09-17,BAFNAPH,healthcare,smallcap,3.168,1.0208
2026-09-10,SHILPAMED,healthcare,midcap,-2.5152,0.7636
2026-09-11,SHILPAMED,healthcare,midcap,-0.3112,1.6356
2026-09-15,SHILPAMED,healthcare,midcap,-5.1241,0.8386
2026-09-16,SHILPAMED,healthcare,midcap,-3.4438,1.3099
2026-09-17,SHILPAMED,healthcare,midcap,-0.2913,0.9019
2026-09-10,STAR,healthcare,midcap,14.8547,0.7762
2026-09-11,STAR,healthcare,midcap,11.6837,0.4127
2026-09-15,STAR,healthcare,midcap,-2.7717,1.0728
2026-09-16,STAR,healthcare,midcap,0.0423,1.0115
2026-09-17,STAR,healthcare,midcap,1.4196,0.5709
2026-09-10,RPGLIFE,healthcare,smallcap,2.245,0.5063
2026-09-11,RPGLIFE,healthcare,smallcap,-0.8451,0.7728
2026-09-15,RPGLIFE,healthcare,smallcap,0.7485,2.6066
2026-09-16,RPGLIFE,healthcare,smallcap,1.5008,0.608
2026-09-17,RPGLIFE,healthcare,smallcap,4.6654,0.8
2026-09-10,AUROPHARMA,healthcare,largecap,0.9255,0.6025
2026-09-11,AUROPHARMA,healthcare,largecap,1.6152,0.3733
2026-09-15,AUROPHARMA,healthcare,largecap,-1.1787,0.3313
2026-09-16,AUROPHARMA,healthcare,largecap,-2.1907,0.3955
2026-09-17,AUROPHARMA,healthcare,largecap,0.6072,0.5755
2026-09-10,MOREPENLAB,healthcare,midcap,1.354,1.1373
2026-09-11,MOREPENLAB,healthcare,midcap,1.7936,1.7627
2026-09-15,MOREPENLAB,healthcare,midcap,-8.257,2.1288
2026-09-16,MOREPENLAB,healthcare,midcap,-0.9069,4.446
2026-09-17,MOREPENLAB,healthcare,midcap,4.1285,3.0824
2026-09-10,BLISSGVS,healthcare,midcap,4.389,0.0887
2026-09-11,BLISSGVS,healthcare,midcap,7.4441,0.0794
2026-09-15,BLISSGVS,healthcare,midcap,-4.9934,0.0905
2026-09-16,BLISSGVS,healthcare,midcap,-5.6107,0.1716
2026-09-17,BLISSGVS,healthcare,midcap,-4.2028,0.0824
2026-09-10,SMSPHARMA,healthcare,smallcap,6.3567,1.022
2026-09-11,SMSPHARMA,healthcare,smallcap,18.0764,17.6073
2026-09-15,SMSPHARMA,healthcare,smallcap,-11.5007,7.1096
2026-09-16,SMSPHARMA,healthcare,smallcap,-13.0543,1.3166
2026-09-17,SMSPHARMA,healthcare,smallcap,-10.7239,1.1061
2026-09-10,IPCALAB,healthcare,largecap,0.2849,0.7376
2026-09-11,IPCALAB,healthcare,largecap,0.1628,0.6209
2026-09-15,IPCALAB,healthcare,largecap,-1.8339,0.9636
2026-09-16,IPCALAB,healthcare,largecap,-0.9042,1.1793
2026-09-17,IPCALAB,healthcare,largecap,0.0914,1.9321
2026-09-10,LALPATHLAB,healthcare,largecap,2.0879,0.4393
2026-09-11,LALPATHLAB,healthcare,largecap,1.6778,0.5988
2026-09-15,LALPATHLAB,healthcare,largecap,-0.1362,0.4558
2026-09-16,LALPATHLAB,healthcare,largecap,-0.6967,4.0914
2026-09-17,LALPATHLAB,healthcare,largecap,0.8224,0.9271
2026-09-10,LAURUSLABS,healthcare,largecap,5.7065,0.5037
2026-09-11,LAURUSLABS,healthcare,largecap,7.0109,1.0719
2026-09-15,LAURUSLABS,healthcare,largecap,-2.1381,0.7242
2026-09-16,LAURUSLABS,healthcare,largecap,-3.225,1.3476
2026-09-17,LAURUSLABS,healthcare,largecap,-1.0615,0.7719
2026-09-10,GRANULES,healthcare,largecap,6.0061,1.4793
2026-09-11,GRANULES,healthcare,largecap,7.1909,7.0855
2026-09-15,GRANULES,healthcare,largecap,-4.0361,1.8926
2026-09-16,GRANULES,healthcare,largecap,-8.1051,2.3702
2026-09-17,GRANULES,healthcare,largecap,-4.278,0.8181
2026-09-10,DIVISLAB,healthcare,largecap,3.7198,0.869
2026-09-11,DIVISLAB,healthcare,largecap,2.4396,1.3238
2026-09-15,DIVISLAB,healthcare,largecap,-1.3302,0.9769
2026-09-16,DIVISLAB,healthcare,largecap,-1.7593,2.2389
2026-09-17,DIVISLAB,healthcare,largecap,0.0107,1.2637
2026-09-10,IOLCP,healthcare,midcap,5.7414,0.9241
2026-09-11,IOLCP,healthcare,midcap,-2.8207,1.4585
2026-09-15,IOLCP,healthcare,midcap,-7.6115,1.5782
2026-09-16,IOLCP,healthcare,midcap,0.1338,2.745
2026-09-17,IOLCP,healthcare,midcap,1.6366,1.1174
2026-09-10,KILITCH,healthcare,smallcap,2.2548,0.1519
2026-09-11,KILITCH,healthcare,smallcap,2.7742,0.337
2026-09-15,KILITCH,healthcare,smallcap,2.2746,0.4277
2026-09-16,KILITCH,healthcare,smallcap,1.5325,0.1371
2026-09-17,KILITCH,healthcare,smallcap,1.4518,0.2791
2026-09-10,JUBLPHARMA,healthcare,midcap,10.9411,0.9949
2026-09-11,JUBLPHARMA,healthcare,midcap,10.8924,1.3211
2026-09-15,JUBLPHARMA,healthcare,midcap,-1.2924,1.1099
2026-09-16,JUBLPHARMA,healthcare,midcap,-2.2142,0.8963
2026-09-17,JUBLPHARMA,healthcare,midcap,-1.2778,0.5115
2026-09-10,BHAGERIA,chemicals,smallcap,-0.5088,0.1652
2026-09-11,BHAGERIA,chemicals,smallcap,4.0702,1.8682
2026-09-15,BHAGERIA,chemicals,smallcap,-3.3275,0.8301
2026-09-16,BHAGERIA,chemicals,smallcap,-4.2107,0.4062
2026-09-17,BHAGERIA,chemicals,smallcap,0.5677,0.3083
2026-09-10,FOSECOIND,chemicals,midcap,-1.1017,1.7863
2026-09-11,FOSECOIND,chemicals,midcap,-1.0937,1.6092
2026-09-15,FOSECOIND,chemicals,midcap,0.4682,2.1362
2026-09-16,FOSECOIND,chemicals,midcap,10.5255,28.4992
2026-09-17,FOSECOIND,chemicals,midcap,9.2179,39.4614
2026-09-10,BODALCHEM,chemicals,smallcap,6.7408,4.7338
2026-09-11,BODALCHEM,chemicals,smallcap,10.7827,12.1268
2026-09-15,BODALCHEM,chemicals,smallcap,2.471,4.6264
2026-09-16,BODALCHEM,chemicals,smallcap,0.6149,2.8794
2026-09-17,BODALCHEM,chemicals,smallcap,5.6439,3.6833
2026-09-10,SHREEPUSHK,chemicals,smallcap,3.4403,0.4039
2026-09-11,SHREEPUSHK,chemicals,smallcap,2.4513,0.7398
2026-09-15,SHREEPUSHK,chemicals,smallcap,2.9883,1.4566
2026-09-16,SHREEPUSHK,chemicals,smallcap,4.1179,0.5794
2026-09-17,SHREEPUSHK,chemicals,smallcap,5.2578,0.3246
2026-09-10,KANORICHEM,chemicals,smallcap,12.5868,3.2898
2026-09-11,KANORICHEM,chemicals,smallcap,9.0512,2.7787
2026-09-15,KANORICHEM,chemicals,smallcap,4.9988,2.1724
2026-09-16,KANORICHEM,chemicals,smallcap,10.2158,6.7201
2026-09-17,KANORICHEM,chemicals,smallcap,9.4907,2.2307
2026-09-10,VISHNU,chemicals,smallcap,3.1054,0.706
2026-09-11,VISHNU,chemicals,smallcap,1.7023,0.8638
2026-09-15,VISHNU,chemicals,smallcap,-4.3631,0.8776
2026-09-16,VISHNU,chemicals,smallcap,-2.8083,0.9562
2026-09-17,VISHNU,chemicals,smallcap,-0.6793,0.7431
2026-09-10,BHAGYANGR,power & utilities,smallcap,16.6689,2.0885
2026-09-11,BHAGYANGR,power & utilities,smallcap,14.064,2.295
2026-09-15,BHAGYANGR,power & utilities,smallcap,-4.1534,0.7763
2026-09-16,BHAGYANGR,power & utilities,smallcap,0.639,1.3838
2026-09-17,BHAGYANGR,power & utilities,smallcap,5.668,0.2791
2026-09-10,IDFCFIRSTB,bank,largecap,0.1499,0.4916
2026-09-11,IDFCFIRSTB,bank,largecap,-0.5766,0.4687
2026-09-15,IDFCFIRSTB,bank,largecap,-1.6355,0.8456
2026-09-16,IDFCFIRSTB,bank,largecap,-1.3919,0.4806
2026-09-17,IDFCFIRSTB,bank,largecap,0.1392,0.5722
2026-09-10,KOTAKBANK,bank,largecap,-1.8728,0.4702
2026-09-11,KOTAKBANK,bank,largecap,-1.2956,0.9203
2026-09-15,KOTAKBANK,bank,largecap,-2.1957,0.8697
2026-09-16,KOTAKBANK,bank,largecap,-0.9547,0.6605
2026-09-17,KOTAKBANK,bank,largecap,-0.5967,0.7007
2026-09-10,CUB,bank,largecap,-4.0507,0.403
2026-09-11,CUB,bank,largecap,-3.682,0.4487
2026-09-15,CUB,bank,largecap,-0.6775,0.3479
2026-09-16,CUB,bank,largecap,-0.0352,0.5996
2026-09-17,CUB,bank,largecap,1.9796,0.5601
2026-09-10,INDNIPPON,auto,smallcap,18.2007,40.6688
2026-09-11,INDNIPPON,auto,smallcap,17.3286,3.9257
2026-09-15,INDNIPPON,auto,smallcap,-5.8798,1.3763
2026-09-16,INDNIPPON,auto,smallcap,-8.7129,2.7058
2026-09-17,INDNIPPON,auto,smallcap,-7.1234,1.1804
2026-09-10,SMLMAH,auto,midcap,-0.3255,0.6744
2026-09-11,SMLMAH,auto,midcap,4.5169,1.0519
2026-09-15,SMLMAH,auto,midcap,-4.9977,0.4395
2026-09-16,SMLMAH,auto,midcap,-9.2891,0.8053
2026-09-17,SMLMAH,auto,midcap,-5.5066,0.4691
2026-09-10,LUMAXTECH,auto,midcap,-0.4765,0.3226
2026-09-11,LUMAXTECH,auto,midcap,2.1415,0.6348
2026-09-15,LUMAXTECH,auto,midcap,-0.1204,0.8975
2026-09-16,LUMAXTECH,auto,midcap,-2.6032,0.4252
2026-09-17,LUMAXTECH,auto,midcap,1.2188,0.5888
2026-09-10,LGBBROSLTD,auto,midcap,0.74,0.1326
2026-09-11,LGBBROSLTD,auto,midcap,0.4816,0.3158
2026-09-15,LGBBROSLTD,auto,midcap,-0.4559,0.3147
2026-09-16,LGBBROSLTD,auto,midcap,-0.2513,0.5753
2026-09-17,LGBBROSLTD,auto,midcap,0.4383,0.451
2026-09-10,TALBROAUTO,auto,smallcap,3.0533,0.34
2026-09-11,TALBROAUTO,auto,smallcap,3.924,0.7746
2026-09-15,TALBROAUTO,auto,smallcap,-0.5782,2.1382
2026-09-16,TALBROAUTO,auto,smallcap,-1.1681,0.987
2026-09-17,TALBROAUTO,auto,smallcap,2.7021,1.7195
2026-09-10,WHEELS,auto,midcap,34.0947,14.5454
2026-09-11,WHEELS,auto,midcap,29.2887,2.1045
2026-09-15,WHEELS,auto,midcap,-4.5289,2.0749
2026-09-16,WHEELS,auto,midcap,-5.363,1.2926
2026-09-17,WHEELS,auto,midcap,-4.7307,0.703
2026-09-10,MENONBE,auto,smallcap,-6.145,0.3593
2026-09-11,MENONBE,auto,smallcap,-7.4362,0.4628
2026-09-15,MENONBE,auto,smallcap,2.3025,0.6144
2026-09-16,MENONBE,auto,smallcap,-0.1176,0.5023
2026-09-17,MENONBE,auto,smallcap,2.5378,0.2774
2026-09-10,63MOONS,i.t,smallcap,1.1238,2.3479
2026-09-11,63MOONS,i.t,smallcap,3.6965,3.6796
2026-09-15,63MOONS,i.t,smallcap,-4.94,0.8531
2026-09-16,63MOONS,i.t,smallcap,-6.6839,0.7399
2026-09-17,63MOONS,i.t,smallcap,-3.9883,0.7389
2026-09-10,ECLERX,i.t,midcap,-0.3096,0.2449
2026-09-11,ECLERX,i.t,midcap,-0.3201,0.3621
2026-09-15,ECLERX,i.t,midcap,-0.2527,0.6804
2026-09-16,ECLERX,i.t,midcap,3.2428,0.6149
2026-09-17,ECLERX,i.t,midcap,1.2318,0.7879
2026-09-10,BIRLACABLE,industrials,smallcap,-0.5046,10.7239
2026-09-11,BIRLACABLE,industrials,smallcap,4.196,10.9964
2026-09-15,BIRLACABLE,industrials,smallcap,-3.6702,10.8293
2026-09-16,BIRLACABLE,industrials,smallcap,-2.4978,7.5314
2026-09-17,BIRLACABLE,industrials,smallcap,2.3703,4.3498
2026-09-10,KALYANIFRG,industrials,smallcap,-9.9764,2.8061
2026-09-11,KALYANIFRG,industrials,smallcap,-5.4947,2.2123
2026-09-15,KALYANIFRG,industrials,smallcap,2.217,1.9637
2026-09-16,KALYANIFRG,industrials,smallcap,-2.6379,0.6981
2026-09-17,KALYANIFRG,industrials,smallcap,-0.602,0.5042
2026-09-10,DIACABS,industrials,largecap,5.9373,0.3123
2026-09-11,DIACABS,industrials,largecap,11.2266,0.3976
2026-09-15,DIACABS,industrials,largecap,4.9993,0.428
2026-09-16,DIACABS,industrials,largecap,6.9638,0.4873
2026-09-17,DIACABS,industrials,largecap,1.8968,0.2282
2026-09-10,APARINDS,industrials,largecap,-0.4535,0.9546
2026-09-11,APARINDS,industrials,largecap,0.4535,1.4053
2026-09-15,APARINDS,industrials,largecap,-5.4286,0.8348
2026-09-16,APARINDS,industrials,largecap,-2.4286,0.8968
2026-09-17,APARINDS,industrials,largecap,1.72,1.6261
2026-09-10,STLTECH,industrials,largecap,14.1341,0.5458
2026-09-11,STLTECH,industrials,largecap,19.8291,0.5835
2026-09-15,STLTECH,industrials,largecap,-4.9978,0.8753
2026-09-16,STLTECH,industrials,largecap,-8.8422,0.6185
2026-09-17,STLTECH,industrials,largecap,-7.7947,0.3152
2026-09-10,FINCABLES,industrials,largecap,16.2432,4.1365
2026-09-11,FINCABLES,industrials,largecap,16.7022,5.7767
2026-09-15,FINCABLES,industrials,largecap,-5.9059,2.1604
2026-09-16,FINCABLES,industrials,largecap,-4.3118,2.141
2026-09-17,FINCABLES,industrials,largecap,-1.9803,1.8887
2026-09-10,TCPLPACK,industrials,smallcap,-5.7626,1.1733
2026-09-11,TCPLPACK,industrials,smallcap,-5.3985,0.6352
2026-09-15,TCPLPACK,industrials,smallcap,-4.6215,0.6938
2026-09-16,TCPLPACK,industrials,smallcap,-0.2067,1.2425
2026-09-17,TCPLPACK,industrials,smallcap,-0.1963,0.8611
2026-09-10,BHEL,industrials,largecap,-0.3711,0.3069
2026-09-11,BHEL,industrials,largecap,-0.0232,0.5065
2026-09-15,BHEL,industrials,largecap,-4.2111,0.5675
2026-09-16,BHEL,industrials,largecap,-4.7332,0.5472
2026-09-17,BHEL,industrials,largecap,-0.4176,0.6704
2026-09-10,CORDSCABLE,industrials,smallcap,14.5426,5.174
2026-09-11,CORDSCABLE,industrials,smallcap,17.7918,6.9788
2026-09-15,CORDSCABLE,industrials,smallcap,-5.1285,2.4021
2026-09-16,CORDSCABLE,industrials,smallcap,-6.7354,4.437
