Date,Symbol,Close,Yearhigh,Market cap,Market cap category,Industry,Sector,Weekly return,Current vol multiple of yearly avg
2026-09-17 15:29,SHAREINDIA,218.44,218.44,4290.0745,smallcap,finance & investments,financials,9.8075,14.178
2026-09-17 15:29,VENUSPIPES,2131.7,2131.7,4014.9893,smallcap,steel - medium / small,metals & mining,5.5245,13.7598
2026-09-17 15:29,AHCL,21.84,21.84,1065.1561,smallcap,pharmaceuticals - indian - bulk drugs & formln,healthcare,11.5994,8.7995
2026-09-17 15:29,TEXMOPIPES,62.24,62.24,167.7253,smallcap,plastics products,plastic products,3.5952,7.5766
2026-09-17 15:29,YATHARTH,1072.4,1072.4,9464.8885,midcap,healthcare,healthcare,10.98,7.1543
2026-09-17 15:29,GOCLCORP,456.15,456.15,2123.6855,smallcap,diversified - medium / small,miscellaneous,3.3065,5.9707
2026-09-17 15:29,KOPRAN,268.59,268.59,1259.5783,smallcap,pharmaceuticals - indian - bulk drugs & formln,healthcare,14.1673,5.8621
2026-09-17 15:29,MVGJL,215.37,215.88,1011.9236,smallcap,diamond cutting / jewellery,consumer discretionary,9.1199,5.7392
2026-09-17 15:29,AEGISVOPAK,310.7,310.7,32901.8073,largecap,miscellaneous,transportation,5.2863,5.0608
2026-09-17 15:29,BIRLACABLE,401.65,401.65,1147.65,smallcap,cables - telephone,industrials,2.3703,4.3498
2026-09-17 15:29,INDORAMA,89.19,89.19,2235.1286,smallcap,textiles - manmade,textiles,3.1098,4.0536
2026-09-17 15:29,NEOGEN,2395.6001,2395.6001,6304.3566,midcap,chemicals,chemicals,0.9524,3.686
2026-09-17 15:29,FILATEX,90.35,90.35,3873.0771,smallcap,textiles - manmade,textiles,3.3635,3.6154
2026-09-17 15:29,SUBEXLTD,19.9,20.8,1100.9637,smallcap,computers - software - medium / small,i.t,-4.3269,3.5769
2026-09-17 15:29,ROSSTECH,1357.2,1357.2,5088.6472,midcap,engineering,aerospace & defence,11.7681,3.3227
2026-09-17 15:29,GMMPFAUDLR,1363.4,1363.4,6001.7894,midcap,engineering,industrials,4.2434,3.2443
2026-09-17 15:29,MOREPENLAB,120.56,120.56,6286.6728,midcap,pharmaceuticals - indian - bulk drugs & formln,healthcare,4.1285,3.0824
2026-09-17 15:29,SOFTTECH,500.7,500.7,660.1316,smallcap,computers - software - medium / small,i.t,10.6886,2.865
2026-09-17 15:29,DICIND,628.45,628.45,560.193,smallcap,chemicals,chemicals,4.3764,2.8491
2026-09-17 15:29,VSSL,406.05,406.05,3923.9882,smallcap,steel - medium / small,metals & mining,2.1638,2.8284
2026-09-17 15:29,PAISALO,88.73,88.73,7693.6455,midcap,finance & investments,financials,5.3425,2.4945
2026-09-17 15:29,ACE,1205.6,1205.6,13690.995,midcap,engineering,industrials,6.7848,2.1178
2026-09-17 15:29,STLNETWORK,40.91,40.91,1902.0341,smallcap,telecommunications - service provider,telecom-service,11.776,2.009
2026-09-17 15:29,WSTCSTPAPR,716.45,716.45,4696.0774,smallcap,paper,building materials,0.3713,2.0001
2026-09-17 15:29,GATECH,0.7,1.1,107.0487,smallcap,computers - software - medium / small,i.t,-4.1096,1.9096
2026-09-17 15:29,KROSS,242.05,242.05,1457.0098,smallcap,auto ancillaries,auto,1.2465,1.8579
2026-09-17 15:29,QUADFUTURE,521.5,521.5,1967.8,smallcap,cables - power,industrials,8.9864,1.8461
2026-09-17 15:29,ROLLT,5.44,5.44,129.8175,smallcap,packaging,industrials,14.5263,1.4967
2026-09-17 15:29,VALIANTORG,408.45,408.45,1090.5463,smallcap,chemicals,chemicals,3.0659,1.4019
2026-09-17 15:29,WELSPUNLIV,212.25,212.25,19161.4705,midcap,textiles - products,textiles,2.2005,1.2692
