Date,Symbol,Current price,Market cap,Category,Sector,Industry,% change,Volume
2026-09-17 15:29,PAGEIND,35020,38229.9031,largecap,consumer discretionary,textiles - products,2.1736,14284
2026-09-17 15:29,POWERINDIA,31230,134608.5363,largecap,industrials,electric equipment,3.4106,98656
2026-09-17 15:29,GILLETTE,7307,23707.3746,largecap,fmcg,personal care - multinational,0.433,26121
2026-09-17 15:29,HEROMOTOCO,5325,104748.653,largecap,auto,automobiles - motorcycles / mopeds,1.7192,536484
2026-09-17 15:29,JKCEMENT,5027,36702.4192,largecap,building materials,cement - north india,5.8316,79376
2026-09-17 15:29,HAL,4788,314029.989,largecap,aerospace & defence,engineering,1.9678,528884
2026-09-17 15:29,DATAPATTNS,4411.1001,24194.5919,largecap,aerospace & defence,electronics - components,2.0686,763376
2026-09-17 15:29,SHRIPISTON,4385.3999,19989.2362,midcap,auto,auto ancillaries,1.766,47628
2026-09-17 15:29,VSTTILLERS,4201.1001,3458.0731,smallcap,auto,automobiles - tractors,5.1195,11556
2026-09-17 15:29,SCHAEFFLER,3991,60941.2379,largecap,industrials,bearings,2.3622,87486
2026-09-17 15:29,DMART,3711.2,242635.5034,largecap,consumer discretionary,trading,-0.2366,381790
2026-09-17 15:29,CEATLTD,3431.1001,13371.1824,midcap,auto,tyres,3.7966,117834
2026-09-17 15:29,NGLFINE,2715.3,1651.8801,smallcap,healthcare,pharmaceuticals - indian - bulk drugs,1.5521,4269
2026-09-17 15:29,SRF,2536,73516.3208,largecap,chemicals,chemicals,2.2539,796952
2026-09-17 15:29,HYUNDAI,2160,175102.6071,largecap,auto,automobiles - passenger cars,0.232,686888
2026-09-17 15:29,KIRLOSENG,2120.6001,29664.7776,largecap,industrials,engines,3.9255,663959
2026-09-17 15:29,LUPIN,2098.1001,93504.0536,largecap,healthcare,pharmaceuticals - indian - bulk drugs & formln,2.5966,525909
2026-09-17 15:29,BHARTIARTL,1836,1145251.817,largecap,telecom-service,telecommunications - service provider,0.0545,4368285
2026-09-17 15:29,SBILIFE,1766.9,170340.2103,largecap,financials,finance & investments,4.0638,1760558
2026-09-17 15:29,INTERARCH,1692.2,2785.4693,smallcap,metals & mining,steel - medium / small,1.8906,19650
2026-09-17 15:29,AUTOAXLES,1679.4,2507.0767,smallcap,auto,auto ancillaries,1.2297,5723
2026-09-17 15:29,MFSL,1554,51339.2733,largecap,financials,finance & investments,4.4636,958344
2026-09-17 15:29,VENUSREM,1549.8,2051.9663,smallcap,healthcare,pharmaceuticals - indian - formulations,0.9576,13304
2026-09-17 15:29,UNIVCABLES,1438.8,4875.3949,smallcap,industrials,cables - power,2.3911,73570
2026-09-17 15:29,CDSL,1349.4,27149.1,largecap,financials,miscellaneous,3.8799,1823018
2026-09-17 15:29,ERIS,1310.7,18059.5487,midcap,healthcare,pharmaceuticals - indian - formulations,0.5755,44936
2026-09-17 15:29,ADANIGREEN,1274.2,209224.3152,largecap,power & utilities,power generation and supply,0.3149,717317
2026-09-17 15:29,IMFA,1273.7,6723.2211,midcap,metals & mining,mining / minerals / metals,2.2149,89810
2026-09-17 15:29,SUNCLAY,1252.8,2772.0844,smallcap,industrials,castings & forgings,-0.3658,2894
2026-09-17 15:29,APOLSINHOT,1211.1,308.3554,smallcap,services,hotels,2.1336,372
2026-09-17 15:29,DRREDDY,1175,95153.0412,largecap,healthcare,pharmaceuticals - indian - bulk drugs & formln,3.0702,2311932
2026-09-17 15:29,ZYDUSLIFE,1135.1,110473.5494,largecap,healthcare,pharmaceuticals - indian - bulk drugs & formln,2.4921,1086138
2026-09-17 15:29,INDIGOPNTS,1098.9,5156.5996,midcap,building materials,paints / varnishes,1.5995,37930
2026-09-17 15:29,CARBORUNIV,1083.6,20032.2967,largecap,industrials,abrasives and grinding wheels,3.043,226913
2026-09-17 15:29,IMPAL,1077.7,1329.12,smallcap,auto,auto ancillaries,1.1925,1046
2026-09-17 15:29,TATACONSUM,1013.7,98974.4233,largecap,fmcg,tea,1.3599,1966538
2026-09-17 15:29,TINNARUBR,1000.75,1806.0796,smallcap,fmcg,miscellaneous,-0.1746,25275
2026-09-17 15:29,GALAPREC,998.9,1281.4918,smallcap,industrials,fasteners,-0.1,10321
2026-09-17 15:29,TECHNOE,984.7,11293.2701,midcap,realty,engineering - turnkey services,1.4057,124912
2026-09-17 15:29,DHANUKA,982.25,4287.7661,smallcap,chemicals,pesticides / agrochemicals - indian,2.1209,27903
2026-09-17 15:29,ARIHANT,896.7,859.2859,smallcap,realty,construction,3.9954,9571
2026-09-17 15:29,CGPOWER,880,134117.3579,largecap,industrials,electric equipment,3.341,2342568
2026-09-17 15:29,TITAGARH,827.15,10950.9974,midcap,industrials,engineering,1.7217,585375
2026-09-17 15:29,MARICO,817,105188.7741,largecap,fmcg,solvent extraction,0.8455,1761636
2026-09-17 15:29,VMART,790.05,6255.6549,midcap,consumer discretionary,trading,0.4641,107687
2026-09-17 15:29,ASTERDM,760.65,64608.3612,largecap,healthcare,healthcare,2.6241,634636
2026-09-17 15:29,DATAMATICS,758.35,4465.7832,smallcap,i.t,computers - software - medium / small,0.3706,46308
2026-09-17 15:29,GANESHHOU,751.65,6176.0648,midcap,realty,construction,1.4852,22311
2026-09-17 15:29,INDHOTEL,726.65,101547.6551,largecap,services,hotels,1.8573,1698327
2026-09-17 15:29,RKFORGE,705.45,12547.8708,midcap,industrials,castings & forgings,2.4173,420271
2026-09-17 15:29,NDRAUTO,701,1594.9236,smallcap,auto,auto ancillaries,4.5411,46693
2026-09-17 15:29,HCG,687.15,10065.208,midcap,healthcare,healthcare,1.9284,514056
2026-09-17 15:29,CEINSYS,684.3,1409.2093,smallcap,i.t,computers - software - medium / small,1.6715,95879
2026-09-17 15:29,SEJALLTD,681.7,740.145,smallcap,building materials,glass & glass products,4.9981,11757
2026-09-17 15:29,ASTAR,672.8,897.5013,smallcap,consumer discretionary,diamond cutting / jewellery,19.9929,1394
2026-09-17 15:29,PRECOT,655.15,785.34,smallcap,textiles,textiles - cotton/blended,0.107,1764
2026-09-17 15:29,MEDPLUS,654,7882.1926,midcap,consumer discretionary,trading,-0.3201,122132
2026-09-17 15:29,DEEDEV,636.95,4775.0709,smallcap,metals & mining,steel - medium / small,0.3624,200827
2026-09-17 15:29,GVPIL,624.9,4141.8845,smallcap,realty,engineering - turnkey services,1.4283,136464
2026-09-17 15:29,FAIRCHEMOR,622.9,780.0012,smallcap,chemicals,chemicals,0.5894,1871
2026-09-17 15:29,PICCADIL,600.55,5845.821,midcap,fmcg,breweries & distilleries,1.2646,143208
2026-09-17 15:29,SYMPHONY,584.9,3914.9565,smallcap,consumer discretionary,domestic appliances,2.596,36945
2026-09-17 15:29,RAMCOSYS,564.85,2099.6289,smallcap,i.t,computers - software - medium / small,1.1098,35499
2026-09-17 15:29,HDFCLIFE,557,115184.6235,largecap,financials,finance & investments,5.0547,9374431
2026-09-17 15:29,KRSNAA,541.05,1740.0104,smallcap,healthcare,healthcare,0.8669,3267030
2026-09-17 15:29,GNA,536.55,2274.6884,smallcap,auto,auto ancillaries,1.2645,167558
2026-09-17 15:29,SKIPPER,532.55,6382.9905,midcap,industrials,engineering,1.8942,1109582
2026-09-17 15:29,JSFB,520.1,5336.5774,midcap,bank,banks - private sector,2.6648,1866297
2026-09-17 15:29,JKLAKSHMI,510.4,6302.1918,midcap,building materials,cement - north india,0.5417,49669
2026-09-17 15:29,SARDAEN,506.95,17525.6825,midcap,metals & mining,steel - medium / small,1.9302,829409
2026-09-17 15:29,ARSSBL,500.55,3132.092,smallcap,financials,finance & investments,0.7244,145422
2026-09-17 15:29,USHAMART,495.65,14592.5711,midcap,metals & mining,steel - medium / small,3.5084,1122407
2026-09-17 15:29,AMRUTANJAN,491,1417.7773,smallcap,healthcare,pharmaceuticals - indian - formulations,0.1224,12042
2026-09-17 15:29,ICICIPRULI,490.5,68186.8785,largecap,financials,finance & investments,4.3617,2550650
2026-09-17 15:29,SAREGAMA,489.25,9381.1457,midcap,media,entertainment / electronic media software,0.5549,420340
2026-09-17 15:29,POCL,470.25,1381.8558,smallcap,metals & mining,mining / minerals / metals,3.8309,372808
2026-09-17 15:29,AADHARHFC,469.35,20060.6536,largecap,financials,finance - housing,2.3218,221612
2026-09-17 15:29,COHANCE,439.95,16563.2443,midcap,healthcare,pharmaceuticals - indian - bulk drugs & formln,1.6168,1164491
2026-09-17 15:29,EXIDEIND,418.6,35317.5,largecap,auto,auto ancillaries,0.7461,1041144
2026-09-17 15:29,CHAMBLFERT,413.9,16390.6855,midcap,chemicals,fertilizers,1.1733,261042
2026-09-17 15:29,JNKINDIA,411.95,2278.4434,smallcap,realty,engineering - turnkey services,1.1665,43671
2026-09-17 15:29,KEC,401.95,10582.781,midcap,realty,transmisson line towers / equipment,1.1068,453424
2026-09-17 15:29,LICI,400,500307.3181,largecap,financials,finance & investments,1.1378,7410477
