Date,Symbol,Ltp,Vwap
2026-09-17 15:29,LMW,18170,18071.83
2026-09-17 15:29,VOLTAMP,10735,10662.62
2026-09-17 15:29,MTARTECH,7060,6966.45
2026-09-17 15:29,SMLMAH,6220.5,6156.82
2026-09-17 15:29,FINEORG,5202,5181.21
2026-09-17 15:29,SHRIPISTON,4385.3999,4370.56
2026-09-17 15:29,SANSERA,4017.5,4004.25
2026-09-17 15:29,PRIVISCL,3490.8,3489.7
2026-09-17 15:29,CARTRADE,2938,2921.42
2026-09-17 15:29,KMEW,2828.1001,2809.73
2026-09-17 15:29,SWANDEF,2720.8,2707.69
2026-09-17 15:29,RATNAMANI,2702.6001,2687.93
2026-09-17 15:29,GALAXYSURF,2257,2233.6
2026-09-17 15:29,CORONA,2169.6001,2156.76
2026-09-17 15:29,HAPPYFORGE,2143.2,2143.13
2026-09-17 15:29,LUMAXTECH,2018,1997.45
2026-09-17 15:29,MANORAMA,1939.1,1938.55
2026-09-17 15:29,AXISCADES,1852.3,1822.6
2026-09-17 15:29,RPEL,1654.3,1639.09
2026-09-17 15:29,AETHER,1623.3,1619.76
2026-09-17 15:29,VIJAYA,1506.1,1491.12
2026-09-17 15:29,QPOWER,1489.8,1478.11
2026-09-17 15:29,CONCORDBIO,1461.1,1460.72
2026-09-17 15:29,GESHIP,1425.1,1414.68
2026-09-17 15:29,ALIVUS,1387.8,1384.84
2026-09-17 15:29,PARAS,1370.9,1358.79
2026-09-17 15:29,GMMPFAUDLR,1363.4,1353.26
2026-09-17 15:29,PVRINOX,1272.7,1267.92
2026-09-17 15:29,ACE,1205.6,1186.58
2026-09-17 15:29,STAR,1200.2,1199.96
2026-09-17 15:29,PGIL,1143.1,1133.11
2026-09-17 15:29,YATHARTH,1072.4,1056.16
2026-09-17 15:29,SHILPAMED,958.35,952.36
2026-09-17 15:29,SHARDAMOTR,948.35,945.14
2026-09-17 15:29,SUPRIYA,900.65,891.55
2026-09-17 15:29,GRANULES,870.4,861.79
2026-09-17 15:29,SIGMAADV,857.4,849.59
2026-09-17 15:29,AARTIPHARM,826.95,822.03
2026-09-17 15:29,MANINDS,823,819.25
2026-09-17 15:29,WELENT,778.7,773.87
2026-09-17 15:29,TDPOWERSYS,722.1,713.84
2026-09-17 15:29,MAHSEAMLES,720.2,715.55
2026-09-17 15:29,SHREEJISPG,691,688.2
2026-09-17 15:29,HCG,687.15,687
2026-09-17 15:29,JUSTDIAL,674.05,671.57
2026-09-17 15:29,EBGNG,661.65,656.72
2026-09-17 15:29,GODREJAGRO,653.6,652.02
2026-09-17 15:29,ABDL,653.1,649.19
2026-09-17 15:29,AVL,633.25,630.23
2026-09-17 15:29,HNDFDS,620.35,616.77
2026-09-17 15:29,OPTIEMUS,610,608.53
2026-09-17 15:29,E2E,604.4,599.12
2026-09-17 15:29,INDGN,591.75,586
2026-09-17 15:29,METROPOLIS,586.3,583.06
2026-09-17 15:29,AMAGI,574.35,574.21
2026-09-17 15:29,OMNI,568.65,557.3
2026-09-17 15:29,MANYAVAR,567.6,567.47
2026-09-17 15:29,POWERICA,556.7,551.39
2026-09-17 15:29,TI,543.85,534.82
2026-09-17 15:29,THELEELA,530,529.86
2026-09-17 15:29,AGARWALEYE,500.15,498.86
2026-09-17 15:29,PRECWIRE,449.25,445.14
2026-09-17 15:29,ICIL,435.5,433.12
2026-09-17 15:29,GUJTHEM,420.15,419.09
2026-09-17 15:29,CEIGALL,390,389.1
2026-09-17 15:29,NAZARA,362.55,359.43
2026-09-17 15:29,KISSHT,359.95,357.43
2026-09-17 15:29,QUESS,353,350.24
2026-09-17 15:29,IIFLCAPS,336.95,336.81
2026-09-17 15:29,PFOCUS,334.95,334.04
2026-09-17 15:29,PCBL,329.4,325.63
2026-09-17 15:29,EMMVEE,325.5,321.69
2026-09-17 15:29,MARKSANS,319.7,318.8
2026-09-17 15:29,JINDALSAW,291.2,289.67
2026-09-17 15:29,VRLLOG,287.9,287.67
2026-09-17 15:29,CGCL,262.35,262.26
2026-09-17 15:29,SHADOWFAX,251.65,250.81
2026-09-17 15:29,RELIGARE,249.89,248.63
2026-09-17 15:29,SAPPHIRE,233.24,231.52
2026-09-17 15:29,WELSPUNLIV,212.25,210.2
2026-09-17 15:29,IOLCP,197.49,195.52
2026-09-17 15:29,CANHLIFE,155.36,154.61
2026-09-17 15:29,PARADEEP,153.81,151.55
2026-09-17 15:29,DEVYANI,138.51,138.38
2026-09-17 15:29,TVSSCS,130.09,128.74
2026-09-17 15:29,EDELWEISS,128.34,128.1
2026-09-17 15:29,MOREPENLAB,120.56,118.62
2026-09-17 15:29,RBA,96.12,95.72
