Date,Symbol,Market cap,Category,Sector,Industry,% change,Volume
2026-09-17 15:29,TATAINVEST,34503.4621,largecap,financials,finance & investments,5.4769,3732302
2026-09-17 15:29,PFOCUS,24882.6396,largecap,realty,miscellaneous,4.5249,6593481
2026-09-17 15:29,TATACHEM,18643.0644,midcap,chemicals,chemicals,6.4908,14321725
2026-09-17 15:29,JUBLPHARMA,15967.9342,midcap,healthcare,pharmaceuticals - indian - bulk drugs,0.9576,87805
2026-09-17 15:29,CANHLIFE,14622.4,midcap,financials,finance & investments,0.9356,363145
2026-09-17 15:29,TEGA,12900.177,midcap,industrials,engineering,11.8164,3909542
2026-09-17 15:29,OPTIEMUS,5345.518,midcap,telecom,trading,2.8928,356119
2026-09-17 15:29,EMUDHRA,5318.9959,midcap,i.t,computers - software - medium / small,-1.3934,4759356
2026-09-17 15:29,SHOPERSTOP,4353.2312,smallcap,consumer discretionary,textiles - products,4.5535,835711
2026-09-17 15:29,HLEGLAS,2895.2208,smallcap,industrials,engineering,-0.2879,279777
2026-09-17 15:29,ALGOQUANT,1831.3406,smallcap,financials,finance & investments,7.6439,2084788
2026-09-17 15:29,BHAGYANGR,1424.4359,smallcap,power & utilities,power generation and supply,4.9971,66357
2026-09-17 15:29,MATRIMONY,1102.7188,smallcap,miscellaneous,miscellaneous,-0.4874,32549
2026-09-17 15:29,KRYSTAL,916.0012,smallcap,miscellaneous,miscellaneous,2.9439,185098
2026-09-17 15:29,ARIHANTCAP,881.835,smallcap,financials,finance & investments,0.9447,174109
2026-09-17 15:29,TREL,664.115,smallcap,transportation,miscellaneous,10.1369,726901
2026-09-17 15:29,SOFTTECH,660.1316,smallcap,i.t,computers - software - medium / small,4.9906,18047
2026-09-17 15:29,MEDICAMEQ,468.5953,smallcap,healthcare,pharmaceuticals - indian - formulations,0.2315,128639
2026-09-17 15:29,EQUIPPP,251.4493,smallcap,i.t,computers - software - medium / small,0,1456
2026-09-17 15:29,MWL,118.0305,smallcap,metals & mining,steel - medium / small,1.1072,370691
