Date,Symbol,% change
2026-09-17 15:29,SWANDEF,106598.0431
2026-09-17 15:29,UEL,45525.5812
2026-09-17 15:29,MBECL,9965.0002
2026-09-17 15:29,WAAREEINDO,6451.8983
2026-09-17 15:29,ARIHANT,3322.519
2026-09-17 15:29,CUPID,2079.1568
2026-09-17 15:29,SIGMAADV,1577.8866
2026-09-17 15:29,STLTECH,924.3254
2026-09-17 15:29,BHAGYANGR,502.5641
2026-09-17 15:29,BLISSGVS,469.9843
2026-09-17 15:29,VENUSREM,454.5894
2026-09-17 15:29,MTARTECH,436.5761
2026-09-17 15:29,SAKAR,408.1426
2026-09-17 15:29,ROSSTECH,370.5964
2026-09-17 15:29,QPOWER,365.4898
2026-09-17 15:29,MAHASTEEL,361.028
2026-09-17 15:29,INDSWFTLAB,341.8292
2026-09-17 15:29,SALSTEEL,334.3126
2026-09-17 15:29,TFCILTD,317.8486
2026-09-17 15:29,KOVAI,312.6105
2026-09-17 15:29,COMSYN,304.0265
2026-09-17 15:29,DIACABS,303.314
2026-09-17 15:29,KRISHANA,303.1893
2026-09-17 15:29,BAFNAPH,295.8758
2026-09-17 15:29,SBC,287.5502
2026-09-17 15:29,KMEW,282.0828
2026-09-17 15:29,SMLMAH,281.1464
2026-09-17 15:29,LUMAXTECH,271.7418
2026-09-17 15:29,WHEELS,269.5599
2026-09-17 15:29,KAPSTON,265.1486
2026-09-17 15:29,PFOCUS,257.1657
2026-09-17 15:29,MODISONLTD,254.6911
2026-09-17 15:29,TDPOWERSYS,251.6435
2026-09-17 15:29,RISHABH,247.7105
2026-09-17 15:29,SYRMA,244.2647
2026-09-17 15:29,PRECWIRE,238.1125
2026-09-17 15:29,GAYAPROJ,234.0877
2026-09-17 15:29,SANSERA,231.9562
2026-09-17 15:29,TBZ,231.4594
2026-09-17 15:29,IZMO,228.212
2026-09-17 15:29,UNIVPHOTO,226.6479
2026-09-17 15:29,IOLCP,220.3406
2026-09-17 15:29,MENONBE,220.0273
2026-09-17 15:29,MANINDS,218.9675
2026-09-17 15:29,MCX,217.5091
2026-09-17 15:29,LAURUSLABS,216.8673
2026-09-17 15:29,BAJAJCON,215.8672
2026-09-17 15:29,RPEL,209.4174
2026-09-17 15:29,APOLLO,207.6704
2026-09-17 15:29,APARINDS,207.4704
2026-09-17 15:29,STALLION,207.4652
2026-09-17 15:29,NOVARTIND,205.2408
2026-09-17 15:29,UNIVCABLES,202.0785
2026-09-17 15:29,SUVEN,200.5842
2026-09-17 15:29,MBAPL,200.2931
2026-09-17 15:29,WELCORP,197.533
2026-09-17 15:29,BODALCHEM,195.8097
2026-09-17 15:29,NETWEB,195.5492
2026-09-17 15:29,KIRLOSENG,194.2826
2026-09-17 15:29,IRISDOREME,191.2011
2026-09-17 15:29,AEROFLEX,189.7403
2026-09-17 15:29,JAYNECOIND,186.9032
2026-09-17 15:29,BIRLACABLE,186.5858
2026-09-17 15:29,SHILPAMED,185.9039
2026-09-17 15:29,AVALON,184.584
2026-09-17 15:29,UNITEDPOLY,184.5414
2026-09-17 15:29,NRAIL,184.4535
2026-09-17 15:29,BGRENERGY,183.9067
2026-09-17 15:29,GLOBAL,183.1663
2026-09-17 15:29,E2E,182.5355
2026-09-17 15:29,GVT&D,181.874
2026-09-17 15:29,PARAS,179.747
2026-09-17 15:29,SKMEGGPROD,179.5323
2026-09-17 15:29,SETL,179.4056
2026-09-17 15:29,ACUTAAS,178.4091
2026-09-17 15:29,UNIPARTS,178.3925
2026-09-17 15:29,RPTECH,177.9673
2026-09-17 15:29,WELINV,177.7269
2026-09-17 15:29,INDOBORAX,169.4861
2026-09-17 15:29,CENTUM,168.8912
2026-09-17 15:29,PAISALO,167.8237
2026-09-17 15:29,HAPPYFORGE,165.7079
2026-09-17 15:29,RRKABEL,165.5521
2026-09-17 15:29,ONIDA,162.7339
