Date,Symbol,Ltp,Vwap
2026-09-22 15:29,BOSCHLTD,48290,47925.87
2026-09-22 15:29,SOLARINDS,19890,19867.11
2026-09-22 15:29,SANSERA,4586.5,4520.89
2026-09-22 15:29,CPPLUS,3649.5,3624.1
2026-09-22 15:29,AJANTPHARM,3519.3,3516
2026-09-22 15:29,MCX,3262.6001,3256.69
2026-09-22 15:29,ADANIENT,2997,2996.68
2026-09-22 15:29,GLAXO,2873.6001,2868.48
2026-09-22 15:29,MANKIND,2480,2470.37
2026-09-22 15:29,APLAPOLLO,2195,2176.21
2026-09-22 15:29,ANANDRATHI,2179,2177.56
2026-09-22 15:29,KIRLOSENG,2165,2162.02
2026-09-22 15:29,PHOENIXLTD,1953.4,1945.14
2026-09-22 15:29,IKS,1869.2,1850.94
2026-09-22 15:29,OBEROIRLTY,1845.6,1834.88
2026-09-22 15:29,POLICYBZR,1805,1790.86
2026-09-22 15:29,AUROPHARMA,1700,1698.1
2026-09-22 15:29,DHOOTTRANS,1653.2,1620.83
2026-09-22 15:29,INDOMIM,1233.3,1211.24
2026-09-22 15:29,HATSUN,1168,1156.29
2026-09-22 15:29,SHYAMMETL,1094.1,1093.96
2026-09-22 15:29,STLTECH,839.55,839
2026-09-22 15:29,SONACOMS,809,801.83
2026-09-22 15:29,LENSKART,691.45,688.85
2026-09-22 15:29,DLF,669.5,667.36
2026-09-22 15:29,IIFL,617.55,615
2026-09-22 15:29,ACMESOLAR,458.65,456.04
2026-09-22 15:29,RBLBANK,423.2,414.13
2026-09-22 15:29,REDINGTON,410.35,405.45
2026-09-22 15:29,JSWINFRA,367.6,367.1
2026-09-22 15:29,PFOCUS,357.45,353.33
2026-09-22 15:29,ETERNAL,342,338.71
2026-09-22 15:29,MEESHO,240.19,236.69
2026-09-22 15:29,URBANCO,174.21,173.8
2026-09-22 15:29,LEAPIND,148.44,148.19
2026-09-22 15:29,PWL,136.35,135.01
2026-09-22 15:29,IDFCFIRSTB,85.37,85.32
2026-09-22 15:29,YESBANK,23.2,23.15
2026-09-22 15:29,IDEA,14.27,14.11
