Date,Symbol,Close,Yearhigh,Market cap,Market cap category,Industry,Sector,Weekly return,Current vol multiple of yearly avg
2026-09-22 15:29,OPTIEMUS,708.9,708.9,5326.583,midcap,trading,telecom,20.1322,31.2947
2026-09-22 15:29,AVTNPL,98.26,98.26,1371.1651,smallcap,solvent extraction,fmcg,14.6558,24.37
2026-09-22 15:29,GANDHITUBE,1003.2,1003.2,1104.9814,smallcap,steel - medium / small,metals & mining,11.5658,23.6307
2026-09-22 15:29,ALKALI,103.2,103.26,100.4301,smallcap,chemicals,chemicals,17.7276,11.6684
2026-09-22 15:29,JASH,584.75,584.75,3639.3263,smallcap,engineering,industrials,12.2038,11.1962
2026-09-22 15:29,AHCL,28.86,28.86,1394.6954,smallcap,pharmaceuticals - indian - bulk drugs & formln,healthcare,26.0262,10.0591
2026-09-22 15:29,UNIMECH,1732.5,1732.5,8637.533,midcap,engineering,aerospace & defence,8.8732,7.8266
2026-09-22 15:29,JSWINFRA,367.6,367.6,81456.8548,largecap,miscellaneous,transportation,5.5564,6.9457
2026-09-22 15:29,RAYMOND,1116.95,1116.95,7222.9169,midcap,transport - airlines,transportation,14.2076,5.1834
2026-09-22 15:29,CORDSCABLE,382.9,382.9,459.3887,smallcap,cables - power,industrials,5.149,4.9202
2026-09-22 15:29,ENGINERSIN,302.55,302.55,16032.2587,midcap,engineering - turnkey services,realty,13.5911,4.7493
2026-09-22 15:29,DICIND,654.25,654.25,576.348,smallcap,chemicals,chemicals,3.4387,4.6838
2026-09-22 15:29,ROSSTECH,1494.1,1494.1,5125.5897,midcap,engineering,aerospace & defence,8.7172,4.5139
2026-09-22 15:29,IRISDOREME,66.24,66.24,1233.5383,smallcap,textiles - products,consumer discretionary,2.5704,4.4858
2026-09-22 15:29,STLNETWORK,47.34,47.34,2200.7369,smallcap,telecommunications - service provider,telecom-service,10.2212,4.4197
2026-09-22 15:29,PASUPTAC,76.37,76.37,634.3604,smallcap,textiles - manmade,textiles,9.1312,4.3697
2026-09-22 15:29,ORCHPHARMA,1107.2,1107.2,5486.7928,midcap,pharmaceuticals - indian - bulk drugs & formln,healthcare,11.8723,4.0227
2026-09-22 15:29,SANSERA,4586.5,4586.5,26814.8132,largecap,auto ancillaries,auto,7.6668,4.0012
2026-09-22 15:29,NRL,158.35,158.35,1041.6295,smallcap,trading,services,10.2179,3.6115
2026-09-22 15:29,SMSPHARMA,483.35,483.35,4368.8672,smallcap,pharmaceuticals - indian - bulk drugs,healthcare,9.1207,3.462
2026-09-22 15:29,SYNCOMF,20.4,21.39,1865.9,smallcap,pharmaceuticals - indian - bulk drugs & formln,healthcare,1.7964,3.1545
2026-09-22 15:29,ROLLT,6.26,6.26,149.3276,smallcap,packaging,industrials,9.6322,2.8211
2026-09-22 15:29,FINCABLES,1468.1,1468.1,21406.9201,largecap,cables - power,industrials,4.032,2.7577
2026-09-22 15:29,SURAKSHA,353.4,353.4,1818.1393,smallcap,healthcare,healthcare,5.4611,2.6921
2026-09-22 15:29,GCSL,639.2,639.2,1588.0916,smallcap,finance & investments,financials,3.3385,2.6447
2026-09-22 15:29,ARROWGREEN,913.05,913.05,1321.7788,smallcap,plastics products,plastic products,2.6764,2.4563
2026-09-22 15:29,SYRMA,1741.8,1741.8,33037.647,largecap,electronics - components,consumer discretionary,0.7461,2.4385
2026-09-22 15:29,INDSWFTLAB,405.55,405.55,3299.3215,smallcap,pharmaceuticals - indian - bulk drugs & formln,healthcare,8.6537,2.3725
2026-09-22 15:29,EDELWEISS,141.16,141.16,13206.0096,midcap,finance & investments,financials,3.6037,2.3626
2026-09-22 15:29,BLUESTONE,930.4,930.4,12884.8086,midcap,diamond cutting / jewellery,consumer discretionary,12.435,2.3553
2026-09-22 15:29,ACMESOLAR,458.65,458.65,32381.9133,largecap,engineering - turnkey services,realty,5.3762,2.1591
2026-09-22 15:29,BLSE,328.1,328.1,2882.422,smallcap,computers - software - medium / small,i.t,3.6651,2.1221
2026-09-22 15:29,OAL,556.9,556.9,1847.0765,smallcap,chemicals,chemicals,8.3147,1.9246
2026-09-22 15:29,AAREYDRUGS,102.52,102.52,316.0602,smallcap,pharmaceuticals - indian - bulk drugs,healthcare,0.3819,1.9124
2026-09-22 15:29,NRAIL,652.1,652.1,1067.3529,smallcap,paper,building materials,4.3026,1.8507
2026-09-22 15:29,PAISALO,93.43,93.43,8444.9106,midcap,finance & investments,financials,4.3794,1.8013
2026-09-22 15:29,GLOBAL,132.23,132.23,664.7736,smallcap,miscellaneous,services,1.5903,1.7665
2026-09-22 15:29,DOLPHIN,724.3,724.3,2736.3133,smallcap,oil drilling / allied services,energy,8.8355,1.7016
2026-09-22 15:29,SGIL,636.8,636.8,929.6268,smallcap,castings & forgings,industrials,8.0604,1.6971
2026-09-22 15:29,CENTUM,4858.7002,4858.7002,6994.5929,midcap,electronics - components,aerospace & defence,12.1247,1.5128
2026-09-22 15:29,GLOBE,2.22,3.15,101.3442,smallcap,textiles - products,textiles,7.2464,1.4686
2026-09-22 15:29,IVP,230.81,230.81,230.9572,smallcap,chemicals,chemicals,7.3335,1.395
2026-09-22 15:29,SIGMAADV,948,948,17224.2548,midcap,electronics - components,aerospace & defence,9.4562,1.2846
2026-09-22 15:29,ESSENTIA,1.04,1.92,179.0389,smallcap,trading,services,0.9709,1.2722
2026-09-22 15:29,PFOCUS,357.45,357.45,27382.9391,largecap,miscellaneous,realty,3.8043,1.2711
2026-09-22 15:29,WELSPUNLIV,221.51,221.51,20394.3725,largecap,textiles - products,textiles,3.1911,1.2575
2026-09-22 15:29,KAMDHENU,41.51,42.48,1197.439,smallcap,steel - medium / small,metals & mining,1.1206,1.2374
2026-09-22 15:29,SVLL,867.65,867.65,937.8859,smallcap,miscellaneous,transportation,6.3492,1.2205
2026-09-22 15:29,IL&FSENGG,42.41,42.41,551.7575,smallcap,construction,realty,4.5611,1.2013
2026-09-22 15:29,PLAZACABLE,62.27,62.97,269.9503,smallcap,cables - power,industrials,1.9817,1.1935
2026-09-22 15:29,KROSS,256.13,256.93,1657.4406,smallcap,auto ancillaries,auto,7.0822,1.0989
2026-09-22 15:29,RBLBANK,423.2,423.2,62313.9752,largecap,banks - private sector,bank,1.7552,1.0813
2026-09-22 15:29,SHREEJISPG,719.35,719.35,11559.0501,midcap,shipping,transportation,1.5959,1.0687
2026-09-22 15:29,GATECH,0.79,1.1,121.4284,smallcap,computers - software - medium / small,i.t,8.2192,0.9587
2026-09-22 15:29,SOMANYCERA,594.75,594.75,2417.4998,smallcap,ceramics - tiles / sanitaryware,building materials,3.8683,0.9168
2026-09-22 15:29,RCOM,0.89,1.47,251.6635,smallcap,telecommunications - service provider,telecom-service,-3.2609,0.9161
2026-09-22 15:29,SAKAR,1188.4,1188.4,2577.5408,smallcap,pharmaceuticals - indian - bulk drugs & formln,healthcare,0.7289,0.9047
2026-09-22 15:29,REDINGTON,410.35,410.35,30649.4666,largecap,trading,services,2.626,0.8225
2026-09-22 15:29,INNOVACAP,1226.7,1226.7,6857.2632,midcap,pharmaceuticals - indian - bulk drugs & formln,healthcare,3.9752,0.8087
2026-09-22 15:29,SPECTRUM,3344.5,3344.5,5453.4645,midcap,electric equipment,industrials,10.0309,0.8078
2026-09-22 15:29,ACE,1241.9,1241.9,14651.9964,midcap,engineering,industrials,1.0332,0.724
2026-09-22 15:29,SMLMAH,6719.5,6719.5,9354.472,midcap,automobiles - lcvs / hcvs,auto,6.7859,0.7119
2026-09-22 15:29,SADHNANIQ,2.85,3.32,873.272,smallcap,chemicals,chemicals,3.6364,0.6992
2026-09-22 15:29,TBZ,665.35,665.35,4228.7194,smallcap,diamond cutting / jewellery,consumer discretionary,10.2394,0.6756
2026-09-22 15:29,SBC,49.23,49.24,2342.8548,smallcap,textiles - products,textiles,-0.0203,0.6276
2026-09-22 15:29,GTLINFRA,1.12,1.61,1447.4296,smallcap,transmisson line towers / equipment,telecom,-2.6087,0.563
2026-09-22 15:29,LUMAXTECH,2116.3999,2116.3999,14100.466,midcap,auto ancillaries,auto,0.6515,0.5255
2026-09-22 15:29,NDL,2.76,3.62,402.1706,smallcap,textiles - products,textiles,-0.7194,0.3956
2026-09-22 15:29,KILITCH,211.07,211.07,702.7974,smallcap,pharmaceuticals - indian - formulations,healthcare,10.2481,0.3816
2026-09-22 15:29,SIKKO,5.99,6.21,263.3904,smallcap,pesticides / agrochemicals - indian,chemicals,1.1824,0.3764
2026-09-22 15:29,STEL,663.55,663.55,1223.132,smallcap,finance & investments,financials,1.4292,0.3476
2026-09-22 15:29,FILATFASH,0.17,0.64,141.6792,smallcap,textiles - products,textiles,0,0.2219
2026-09-22 15:29,SANGINITA,73.92,73.92,437.3877,smallcap,chemicals,chemicals,4.0248,0.1119
2026-09-22 15:29,MBECL,430.09,430.09,1405.5334,smallcap,engineering - turnkey services,realty,7.0968,0.0851
2026-09-22 15:29,WELINV,2408.8999,2408.8999,864.7952,smallcap,finance & investments,financials,3.8319,0.0827
2026-09-22 15:29,BAFNAPH,329.95,329.95,765.2824,smallcap,pharmaceuticals - indian - formulations,healthcare,4.0195,0.0429
