Date,Symbol,Column1,Std deviation,Annual std dev,Roc
2026-09-22 15:29,BOSCHLTD,78110.8741,1.5859,28.5417,26.5793
2026-09-22 15:29,NIFTYMIDSMLHLTH,65824.628,0.8147,14.3812,22.4652
2026-09-22 15:29,NEULANDLAB,58879.2885,2.2067,39.6923,61.4636
2026-09-22 15:29,POWERINDIA,55797.0254,2.7213,44.9,64.399
2026-09-22 15:29,APARINDS,54091.5478,2.9564,46.8221,118.085
2026-09-22 15:29,SOLARINDS,42463.2914,2.4756,35.6646,44.4864
2026-09-22 15:29,NIFTYSML250MQ100,41112.5483,0.9189,17.8504,9.5001
2026-09-22 15:29,NIFTYALPHA50,32207.46,1.0083,19.0509,12.5008
2026-09-22 15:29,CNXPHARMA,29239.3233,0.7752,13.7614,25.119
2026-09-22 15:29,NIFTYMICROCAP250,28183.7926,0.9978,19.7302,14.1664
2026-09-22 15:29,OFSS,26977.5548,2.1458,34.5158,29.0546
2026-09-22 15:29,NIFTYMS400MQ100,24203.5373,0.8469,17.1736,8.5045
2026-09-22 15:29,NIFTYEES,23597.5477,1.6253,39.3689,55.5137
2026-09-22 15:29,PTCIL,23231.7058,2.7391,37.0173,45.1243
2026-09-22 15:29,PAGEIND,22450.287,1.7203,24.5397,-9.9176
2026-09-22 15:29,MTARTECH,22261.134,4.5321,61.6683,281.9053
2026-09-22 15:29,KOVAI,21349.4787,1.5543,116.2016,222.976
2026-09-22 15:29,DIVISLAB,19743.2289,1.5799,24.1288,64.373
2026-09-22 15:29,DYNAMATECH,19036.2309,2.5914,45.9007,80.6843
2026-09-22 15:29,CNXNIFTYJUNIOR,18464.4114,0.8935,16.8619,6.9389
2026-09-22 15:29,CRAFTSMAN,17817.5896,2.215,36.1372,56.3832
2026-09-22 15:29,VOLTAMP,17315.2489,2.9718,40.4131,53.5944
2026-09-22 15:29,CNXSMALLCAP,17256.6353,0.9253,17.9793,12.8385
2026-09-22 15:29,HONAUT,16434.6023,2.3497,30.8604,-5.7479
2026-09-22 15:29,YASHO,16024.6669,4.4351,60.1228,139.282
2026-09-22 15:29,CENTUM,15824.352,3.23,51.085,85.5953
2026-09-22 15:29,CNXMIDCAP,15660.3058,0.8041,16.3187,9.9055
2026-09-22 15:29,VADILALIND,15248.2113,2.4858,38.539,39.9779
2026-09-22 15:29,SANSERA,14497.1804,2.7492,42.0776,220.0628
2026-09-22 15:29,NIFTYHEALTHCARE,14486.9481,0.7458,13.5333,18.1162
2026-09-22 15:29,NIFTYSMALLCAP250,14092.2052,0.879,17.0497,9.4557
2026-09-22 15:29,TASTYBITE,13374.0453,2.5482,35.541,9.9256
2026-09-22 15:29,GRWRHITECH,13282.8785,2.884,54.887,111.0279
2026-09-22 15:29,NAVINFLUOR,13234.5062,2.2069,36.7633,84.5097
2026-09-22 15:29,CPPLUS,12876.0455,2.8414,44.32,190.8664
2026-09-22 15:29,SMLMAH,12706.7378,4.0416,59.8355,110.8939
2026-09-22 15:29,CNXENERGY,12509.5328,0.7645,15.7603,8.3175
2026-09-22 15:29,SPECTRUM,12287.5013,3.9354,56.9896,143.4311
2026-09-22 15:29,WELCORP,11962.2197,3.0783,42.2459,217.2842
2026-09-22 15:29,NIFTY500MOMENTM50,11884.078,0.9948,18.547,7.3611
2026-09-22 15:29,INDOTECH,11814.3085,2.8376,60.0691,92.1927
2026-09-22 15:29,LMW,11783.2998,1.9307,32.4847,16.8937
2026-09-22 15:29,KINGFA,11561.2788,2.1049,36.9408,41.9253
2026-09-22 15:29,FOSECOIND,11046.5347,2.7655,40.0783,13.4019
2026-09-22 15:29,VINDHYATEL,10877.8455,4.6631,58.9709,100.6161
2026-09-22 15:29,NETWEB,10665.1264,3.6586,59.165,30.3513
2026-09-22 15:29,DATAPATTNS,10642.7995,3.3534,51.3438,68.9292
2026-09-22 15:29,KDDL,10381.088,3.2109,44.1236,49.1348
2026-09-22 15:29,DIXON,10338.2951,2.2763,38.891,-25.2813
2026-09-22 15:29,RADICO,10291.1613,1.5106,33.0465,54.3222
2026-09-22 15:29,KENNAMET,10220.771,3.0964,38.4912,101.2592
2026-09-22 15:29,BAJAJ-AUTO,9941.384,1.5079,22.8495,30.5792
2026-09-22 15:29,NIFTYSMALLCAP50,9837.8138,0.9235,18.156,17.4284
2026-09-22 15:29,WENDT,9711.9197,2.4357,35.2253,-2.5253
2026-09-22 15:29,THANGAMAYL,9537.6503,3.8892,60.5282,153.9057
2026-09-22 15:29,NIFTYINDDEFENCE,9177.3288,1.3527,24.6816,19.142
2026-09-22 15:29,NIFTYMIDSMALLCAP400,9080.893,0.8064,16.1193,8.8645
2026-09-22 15:29,SHRIPISTON,8859.8017,1.9686,38.7831,69.9597
2026-09-22 15:29,AVALON,8772.0462,3.8014,55.7031,148.3525
2026-09-22 15:29,ABB,8310.3272,1.9701,29.9465,37.6368
2026-09-22 15:29,WHEELS,8109.7012,4.0143,50.9682,151.7661
2026-09-22 15:29,NIFTYMIDLIQ15,8028.772,0.9703,18.6581,14.989
2026-09-22 15:29,APOLLOHOSP,8018.8456,1.0918,18.1808,17.6498
2026-09-22 15:29,KMEW,7930.7805,3.8208,62.2897,138.9005
2026-09-22 15:29,NOVARTIND,7772.0169,4.1443,66.6163,228.3361
