Date,4% advance,4% decline,Net breadth,3% range,5d range,Volume,+15% in 5d,-10% in 5d,10% + 10ema,10% - 10ema
2025-09-08,8.242,2.1915,6.0505,45.9743,10.3383,0.5229,3.5255,0.8576,2.9538,0.2859
2025-09-05,5.5981,1.6746,3.9234,49.8086,8.1818,0.3397,3.2536,0.622,2.4402,0.2392
2025-09-04,3.9253,2.5371,1.3882,35.9023,7.6592,0.6339,2.7764,0.7659,1.9148,0.2872
2025-09-03,8.6248,1.0541,7.5707,51.9406,8.7207,0.5823,2.1562,0.9104,1.9645,0.1917
2025-09-02,8.8729,1.7746,7.0983,42.8297,6.8106,0.6745,1.4388,1.3909,1.5827,0.1918
2025-09-01,9.3168,1.4333,7.8834,47.0616,5.6856,0.3794,1.3378,2.0067,1.5289,0.4778
2025-08-29,3.7482,2.2105,1.5377,46.42,5.2859,0.2947,0.913,3.3638,0.865,0.4805
2025-08-28,2.4015,5.7637,-3.3622,43.4678,4.611,0.3372,0.9126,2.5456,0.6724,0.5283
2025-08-26,1.9693,6.0999,-4.1306,39.001,7.3967,0.5008,1.3449,1.3449,0.8646,0.3362
2025-08-25,5.5556,3.2088,2.3467,48.0843,13.1705,0.4347,2.4904,0.7184,1.5805,0.3352
2025-08-22,3.9942,1.6843,2.3099,55.0529,10.3465,0.3122,3.4649,0.5294,1.6362,0.0962
2025-08-21,4.8123,1.6843,3.128,52.6468,8.2772,0.4799,3.3205,0.7218,1.8768,0.0962
2025-08-20,8.2772,1.0587,7.2185,51.155,7.5072,0.5738,3.1761,1.155,2.4543,0.1444
2025-08-19,9.2486,1.3487,7.8998,47.9769,7.7071,0.5272,2.8902,1.2524,1.8304,0.3372
2025-08-18,10.5516,2.8297,7.7218,39.2326,7.8657,0.7466,2.494,3.2134,1.4388,1.0552
2025-08-14,3.568,5.8824,-2.3144,44.7927,9.161,0.3715,1.784,3.9537,1.109,1.1572
2025-08-13,7.2394,3.7162,3.5232,46.1873,7.6255,0.4551,1.3031,3.4749,0.8687,0.8687
2025-08-12,5.451,3.9556,1.4954,45.4414,5.9817,0.353,0.7236,4.0521,0.6271,0.8683
2025-08-11,6.4873,4.8534,1.6338,39.3561,5.1418,0.393,0.5766,4.469,0.6247,0.913
2025-08-08,3.5697,5.451,-1.8813,36.4206,4.8239,0.3188,0.8201,3.6179,0.5306,0.8201
2025-08-07,3.8591,4.3415,-0.4824,33.7675,4.1968,0.4568,0.6753,4.631,0.5789,0.7236
2025-08-06,2.6532,6.7535,-4.1003,35.6006,4.8722,0.3486,0.7718,5.6922,0.5789,0.7236
2025-08-05,3.5714,3.1371,0.4344,45.9942,4.6815,0.2963,1.0618,3.4749,0.7722,0.8205
2025-08-04,7.2254,3.2755,3.9499,38.5838,4.7688,0.3527,1.7823,2.2158,1.0116,0.7225
2025-08-01,2.7079,8.7524,-6.0445,31.4313,4.2553,0.4153,1.0155,3.3366,0.7253,0.5803
2025-07-31,3.932,3.9806,-0.0485,37.9612,4.8544,0.4843,1.068,3.7379,0.9223,0.3883
2025-07-30,6.3168,2.2838,4.033,48.5909,3.8387,0.3587,1.0204,4.033,1.069,0.3887
2025-07-29,8.7992,1.6043,7.1949,39.2805,4.2781,0.3847,1.0209,4.3267,1.0695,0.3889
2025-07-28,2.3177,10.2849,-7.9672,26.8469,4.5872,0.4415,0.8691,5.746,0.7726,1.2071
2025-07-25,1.9446,7.8269,-5.8824,39.1833,7.7297,0.408,1.0695,3.7433,1.2154,0.5348
2025-07-24,3.5489,2.9655,0.5834,54.2052,12.8828,0.3844,1.4584,1.9446,1.4584,0.2917
2025-07-23,3.4533,2.3833,1.07,57.928,12.1109,0.3944,1.6537,1.5564,1.4105,0.2432
2025-07-22,3.9883,2.5292,1.4591,55.107,12.9864,0.4113,2.3833,1.216,1.8969,0.3891
2025-07-21,4.1566,3.1416,1.015,53.0691,13.7748,0.414,2.7066,1.3533,1.595,0.4833
2025-07-18,3.6027,1.6066,1.9961,54.4304,13.0477,0.3709,2.4343,0.925,1.6553,0.1947
2025-07-17,4.4791,1.2171,3.2619,58.2278,13.2911,0.4736,1.704,0.925,1.6553,0.0974
2025-07-16,6.384,1.2671,5.117,58.577,12.3294,0.5552,1.9006,0.7797,1.7544,0.0487
2025-07-15,7.1185,1.1702,5.9483,55.9727,12.4817,0.5383,1.804,0.3413,1.4627,0.0488
2025-07-14,5.0872,2.1802,2.907,51.1143,12.6938,0.4036,2.0349,1.1628,1.8411,0.2422
2025-07-11,2.9283,1.8546,1.0737,53.0015,13.3724,0.3623,1.5617,0.9761,1.757,0.1952
2025-07-10,5.1808,0.9286,4.2522,59.6774,16.0313,0.3707,2.0528,0.9286,1.9062,0.1466
2025-07-09,5.2272,1.0259,4.2013,58.2804,16.0234,0.3514,1.7098,0.7816,1.5633,0.2443
2025-07-08,4.248,2.002,2.2461,52.1484,14.6484,0.377,2.002,0.9766,1.5625,0.2441
2025-07-07,5.1481,3.0112,2.137,49.6843,13.7931,0.3191,2.2341,1.1656,1.8941,0.34
2025-07-04,5.2221,1.3177,3.9043,58.2235,14.5925,0.3239,2.6842,0.9273,2.001,0.1952
2025-07-03,5.1733,1.5129,3.6603,58.6628,13.47,0.3516,2.6842,0.5857,1.8546,0.1952
2025-07-02,4.7386,2.1495,2.5892,51.4411,12.8481,0.4319,2.6869,0.5374,2.1495,0.1954
2025-07-01,6.0147,2.0049,4.0098,51.1491,12.2249,0.4827,3.4719,0.6357,2.3472,0.1956
2025-06-30,8.9669,1.6082,7.3587,50.7797,10.0877,0.628,3.2164,0.731,2.193,0.2924
2025-06-27,6.9118,1.2745,5.6373,52.402,6.1765,0.7782,2.6961,0.6373,1.8627,0.2941
2025-06-26,4.6101,1.5204,3.0897,52.3296,5.64,0.4314,2.5503,0.4904,1.5694,0.4414
2025-06-25,10.7843,1.0294,9.7549,49.2157,5.6863,0.5292,1.5686,0.9314,1.3725,0.3922
2025-06-24,6.8137,1.8627,4.951,46.3725,5.8333,0.427,1.0294,1.6176,0.8333,0.3431
2025-06-23,5.0195,2.6316,2.3879,49.4639,5.5068,0.2524,1.1696,2.7778,1.0721,0.5361
2025-06-20,6.2714,1.8128,4.4586,41.3033,5.6835,0.434,0.8329,2.0088,0.7839,0.343
2025-06-19,1.4713,8.7788,-7.3075,26.2384,5.64,0.2567,0.8828,4.0706,0.7357,0.4414
2025-06-18,3.2417,2.6031,0.6385,50.6876,3.0943,0.2231,1.0314,3.0943,1.1297,0.1965
2025-06-17,3.6837,4.224,-0.5403,40.1768,2.8978,0.2672,1.1788,2.112,1.1297,0.2456
2025-06-16,5.4226,1.7098,3.7128,30.8256,2.6869,0.3146,2.296,0.9282,1.5144,0.1954
2025-06-13,3.2432,2.9975,0.2457,36.4619,3.0958,0.4017,3.0467,0.7862,1.5233,0.2948
2025-06-12,3.4889,4.8649,-1.3759,29.3366,6.2408,0.6492,3.7838,0.8845,2.7518,0.0983
2025-06-11,8.8322,1.472,7.3602,38.42,8.4887,1.2623,4.9068,0.6379,3.4347,0.0491
2025-06-10,7.5147,1.3261,6.1886,49.5088,8.0059,0.8152,4.2731,0.7367,3.5363,0.0982
2025-06-09,10.8227,1.1753,9.6474,45.1028,8.57,0.902,3.526,0.9305,3.1832,0
2025-06-06,8.0962,1.6683,6.4279,48.4789,9.3229,0.5766,3.3366,1.2267,2.5025,0
2025-06-05,7.949,0.6379,7.3111,49.2149,8.3415,0.575,2.4534,1.2267,2.6987,0.0981
2025-06-04,6.9185,2.0608,4.8577,49.5584,8.4396,0.4092,1.9136,1.9627,2.0608,0.2944
2025-06-03,5.0565,2.4546,2.6019,43.3481,8.7874,0.5169,2.4055,2.0128,2.0619,0.0982
2025-06-02,8.8682,3.4787,5.3895,38.1186,8.9172,0.7702,2.7927,1.7638,2.8907,0.098
2025-05-30,6.0158,4.1913,1.8245,42.7022,10.8481,1.1306,3.3531,1.43,2.86,0.1479
2025-05-29,6.6568,3.6982,2.9586,51.4793,11.6371,0.6719,3.5503,1.3314,3.4024,0.1972
2025-05-28,7.1076,2.7147,4.3929,49.9506,11.155,0.6789,3.2577,0.9378,3.2083,0.0987
2025-05-27,5.8736,2.3692,3.5044,54.8865,10.3653,0.5231,3.5538,0.9872,3.3564,0.1481
2025-05-26,7.7603,2.8487,4.9116,46.6601,6.8762,0.8313,2.7996,1.9155,3.6346,0.0982
2025-05-23,6.67,2.3715,4.2984,47.6285,5.3854,0.6096,2.7668,1.1858,3.1621,0.0988
2025-05-22,5.4815,2.7654,2.716,49.679,4.2963,0.4153,3.3086,1.037,3.1111,0.0988
2025-05-21,5.5802,2.716,2.8642,42.6173,4.1975,0.6293,4.5432,0.8889,3.8519,0.0494
2025-05-20,4.1008,6.4229,-2.3221,25.1482,3.3597,1.0956,6.4723,0.3953,4.249,0.0988
2025-05-19,12.721,2.3084,10.4126,30.1081,3.389,2.3545,9.8723,0.7367,7.22,0.0982
2025-05-16,13.1358,1.7284,11.4074,41.7284,2.6667,1.5881,21.037,0.2963,7.2593,0.1975
2025-05-15,11.4625,1.8281,9.6344,42.9348,0.7411,1.3512,12.5,0.3458,5.4842,0.1482
2025-05-14,14.9209,0.6917,14.2292,38.4881,0.6917,1.3103,6.2747,0.3953,4.002,0.1976
2025-05-13,12.3951,1.2346,11.1605,36.0988,0.8395,0.8445,3.5062,0.3951,2.1728,0.1975
2025-05-12,60.4914,0.7371,59.7543,25.9951,0.9337,1.2329,1.4742,0.9828,1.4742,0.2948
2025-05-09,2.6667,5.6296,-2.963,22.9136,1.3827,0.3768,0.9383,3.1605,0.6914,0.7901
2025-05-08,3.5556,4.7901,-1.2346,13.4321,2.0741,0.412,1.1358,3.2593,0.7407,0.7407
2025-05-07,5.7721,2.664,3.108,18.7469,1.8254,0.3662,0.74,3.9467,0.6413,0.6907
2025-05-06,0.9373,24.7163,-23.779,17.0696,2.7134,0.3377,0.6907,4.9827,0.4933,0.8387
2025-05-05,9.3366,2.457,6.8796,38.4275,3.4398,0.2886,1.2285,2.7518,0.9337,0.2457
2025-05-02,3.404,3.404,0,32.8071,1.48,0.3003,0.9867,10.4095,0.888,0.296
2025-04-30,1.4328,9.9308,-8.498,28.5573,1.7292,0.3027,0.8893,9.4368,0.9881,0.5435
2025-04-29,4.1008,2.7668,1.334,38.4387,1.581,0.1989,1.4822,4.1502,1.3834,0.247
2025-04-28,4.7198,3.884,0.8358,35.5457,1.7699,0.2211,1.9666,3.0482,1.2783,0.295
2025-04-25,1.5324,30.6476,-29.1152,7.6125,1.6312,0.8943,2.6199,1.7795,1.6312,0.1977
2025-04-24,6.1728,2.321,3.8519,43.4074,3.3086,0.4675,4.9383,0.6914,4.3951,0.1481
2025-04-23,7.305,1.5301,5.7749,26.2586,3.4551,0.5766,6.4659,0.4936,5.232,0.1481
2025-04-22,10.3601,1.8254,8.5348,37.5925,2.6147,0.6416,11.4948,0.444,5.8707,0.1973
2025-04-21,14.124,1.1811,12.9429,34.498,1.6732,0.5996,14.9606,0.2461,5.4134,0.1969
2025-04-17,7.8364,1.2321,6.6042,41.8433,1.2814,0.3324,7.8364,0.345,4.5835,0.1971
2025-04-16,10.3108,1.0853,9.2255,43.2659,1.2333,0.3306,10.5081,0.1973,4.4894,0.148
2025-04-15,30.2165,0.4429,29.7736,31.5453,0.8858,0.3935,2.6083,0.8858,3.2972,0.1969
2025-04-11,21.6576,0.5427,21.1149,31.2284,0.6413,0.2581,1.184,6.9561,1.48,0.3453
2025-04-09,3.3103,7.4111,-4.1008,30.4348,0.4447,0.1074,1.2352,12.8953,0.8893,1.9763
2025-04-08,20.1481,1.1852,18.963,19.5062,0.3951,0.1755,1.7284,6.3704,0.8395,1.2346
2025-04-07,0.9867,54.4154,-53.4287,9.0775,0.3453,0.8763,2.3187,10.9521,0.4933,4.6374
2025-04-04,2.8642,30.2222,-27.358,13.0864,1.7778,0.3891,4.3457,2.7654,1.8765,1.1358
2025-04-03,15.1605,1.5309,13.6296,26.963,2.0247,0.3662,4.6914,0.9877,3.0123,0.4938
2025-04-02,12.9383,0.8889,12.0494,26.5185,1.7778,0.1914,1.6296,1.284,1.8272,0.3457
2025-04-01,22.8571,2.9064,19.9507,21.6749,1.6749,0.1928,1.0837,5.665,1.4778,0.5911
2025-03-28,4.0967,6.8608,-2.7641,16.8806,2.0731,1.3182,1.1352,12.3396,1.0859,2.616
2025-03-27,7.9545,10.0791,-2.1245,20.7016,1.6304,4.5439,1.7292,6.67,1.334,2.0751
2025-03-26,1.9753,18.321,-16.3457,21.5309,1.5309,1.5921,2.0741,3.8025,1.284,1.2346
2025-03-25,3.0632,19.4664,-16.4032,15.415,1.334,2.5936,6.1265,0.6917,2.2233,0.5435
2025-03-24,11.9271,1.8236,10.1035,27.0084,1.6264,3.4693,15.722,0.5421,5.7664,0.3943
2025-03-21,16.1227,1.4342,14.6884,26.6568,1.2364,3.5608,7.814,0.8902,3.907,0.4946
2025-03-20,9.6934,1.9782,7.7151,26.8051,1.5331,2.2804,3.5608,1.4837,1.9782,0.6924
2025-03-19,24.8269,0.5935,24.2334,25.5193,1.8299,2.8916,2.3244,1.7804,1.8793,0.7913
2025-03-18,21.7714,2.3256,19.4458,27.4122,2.573,1.6992,1.1381,6.0366,0.7917,1.4844
2025-03-17,4.1955,11.5992,-7.4038,25.5676,1.7275,1.0265,0.4936,23.1491,0.4936,3.307
2025-03-13,2.5755,5.4978,-2.9222,31.5998,1.7831,0.5708,1.1392,10.3021,0.4953,1.7335
2025-03-12,2.8699,6.7788,-3.909,23.5527,1.6823,0.5502,1.6823,3.6121,0.6927,1.4844
2025-03-11,3.2178,10.495,-7.2772,22.2772,1.0891,0.6404,3.2178,1.2871,0.7426,1.2871
2025-03-10,2.9644,28.8538,-25.8893,13.1423,1.2846,0.7875,5.7806,0.7411,0.9387,0.7411
2025-03-07,13.7556,1.8803,11.8753,29.045,1.0391,1.0457,5.5913,1.1875,1.5834,0.5443
2025-03-06,18.6449,0.9891,17.6558,27.6954,0.5935,1.3816,1.7804,2.9674,1.1375,0.8902
2025-03-05,33.1355,0.7418,32.3937,14.8863,0.5935,1.5075,0.544,9.2483,0.3956,2.0277
2025-03-04,11.0341,4.1069,6.9273,11.5784,0.5443,1.1369,0.2969,22.7115,0.4453,6.5809
2025-03-03,4.002,23.1225,-19.1206,7.4605,0.4447,2.6881,0.2964,37.6482,0.247,15.0692
2025-02-28,1.5881,32.3573,-30.7692,11.4144,0.794,2.4578,0.2978,27.0968,0.1985,8.8337
