Date,Symbol,Ltp,Vwap
2026-09-04 15:29,HAWKINCOOK,8406.5,8337.22
2026-09-04 15:29,DRAGARWQ,5422.5,5389.74
2026-09-04 15:29,YASHO,4134.1001,4077.62
2026-09-04 15:29,TCPLPACK,4091.8999,4087.7
2026-09-04 15:29,KIRLOSIND,3731.5,3719.34
2026-09-04 15:29,RPGLIFE,2721.6001,2690.23
2026-09-04 15:29,SPECTRUM,2368.3999,2349.99
2026-09-04 15:29,THEJO,2125.3,2116.17
2026-09-04 15:29,NILKAMAL,2116.5,2107.79
2026-09-04 15:29,ARMANFIN,2069.3,2057.88
2026-09-04 15:29,GRPLTD,2013,2005.15
2026-09-04 15:29,BOSCH-HCIL,1818.8,1796.07
2026-09-04 15:29,SEAMECLTD,1793.6,1790.55
2026-09-04 15:29,AKCAPIT,1736.9,1725.85
2026-09-04 15:29,WHEELS,1724.9,1716.28
2026-09-04 15:29,TATVA,1678.5,1652.26
2026-09-04 15:29,VENUSPIPES,1631,1624.63
2026-09-04 15:29,XPROINDIA,1325.1,1312.28
2026-09-04 15:29,BUILDPRO,1298.2,1297.27
2026-09-04 15:29,RML,1295.9,1294.58
2026-09-04 15:29,MAHASTEEL,1282.5,1231.66
2026-09-04 15:29,DIVGIITTS,1235.8,1230.57
2026-09-04 15:29,POLYPLEX,1191,1189.51
2026-09-04 15:29,CHEVIOT,1159.4,1154.1
2026-09-04 15:29,DIAMONDYD,1158.3,1152.98
2026-09-04 15:29,INDNIPPON,1158.2,1139.63
2026-09-04 15:29,ROSSTECH,1150.5,1147.11
2026-09-04 15:29,IMPAL,1114.6,1103.69
2026-09-04 15:29,TTKHLTCARE,1100.2,1098.24
2026-09-04 15:29,SPAL,1071.1,1050.29
2026-09-04 15:29,SAKAR,1013.9,1004.71
2026-09-04 15:29,ARIHANT,953.15,949.45
2026-09-04 15:29,STOVEKRAFT,832.55,832.5
2026-09-04 15:29,ARROWGREEN,814.1,803.43
2026-09-04 15:29,RISHABH,738.45,730.29
2026-09-04 15:29,MOLDTKPAC,706.65,705.17
2026-09-04 15:29,SGFIN,675.7,674.84
2026-09-04 15:29,DOLPHIN,674,661.88
2026-09-04 15:29,JINDRILL,663.05,662.85
2026-09-04 15:29,SCPL,646.45,643.93
2026-09-04 15:29,SOLARA,639.15,636.56
2026-09-04 15:29,NITINSPIN,639.05,638.97
2026-09-04 15:29,SHANTIGEAR,621.75,621.18
2026-09-04 15:29,STEL,607.9,606.92
2026-09-04 15:29,SGIL,606.2,603.19
2026-09-04 15:29,GCSL,595.15,588.07
2026-09-04 15:29,KAPSTON,584.05,583.31
2026-09-04 15:29,NRAIL,584,570.86
2026-09-04 15:29,KABRAEXTRU,579.15,576.3
2026-09-04 15:29,SANGAMIND,578.8,577.95
2026-09-04 15:29,IGPL,567.4,563.99
2026-09-04 15:29,VOEPL,553.2,549.45
2026-09-04 15:29,GNA,551.05,547.88
2026-09-04 15:29,MATRIMONY,529.05,528.88
2026-09-04 15:29,PNGSREVA,516.35,514.11
2026-09-04 15:29,KKCL,514.3,507.59
2026-09-04 15:29,LANDMARK,510.15,507.96
2026-09-04 15:29,ARIES,500.1,496.61
2026-09-04 15:29,RAJRATAN,498.35,493.66
2026-09-04 15:29,PANAMAPET,495.45,489.95
2026-09-04 15:29,UNIVPHOTO,490.4,486.09
2026-09-04 15:29,TBZ,480.85,472.33
2026-09-04 15:29,HARSHA,454.35,453.1
2026-09-04 15:29,JNKINDIA,445.05,445.01
2026-09-04 15:29,GUFICBIO,444.9,442.63
2026-09-04 15:29,RUBYMILLS,428.3,423.27
2026-09-04 15:29,GOCLCORP,427.45,427.13
2026-09-04 15:29,SOFTTECH,423.15,422.15
2026-09-04 15:29,ORIENTBELL,420.1,417.71
2026-09-04 15:29,TALBROAUTO,407.75,406.81
2026-09-04 15:29,MAHLOG,405.35,404.7
