AARTI DRUGS LTD,,,,,,,,,SCREENER.IN,
Narration,2024-03-31 00:00:00,2024-06-30 00:00:00,2024-09-30 00:00:00,2024-12-31 00:00:00,2025-03-31 00:00:00,2025-06-30 00:00:00,2025-09-30 00:00:00,2025-12-31 00:00:00,2026-03-31 00:00:00,2026-06-30 00:00:00
Sales,619.99,555.34,598.33,556.6,676.76,590.51,652.79,601.71,720.3,702.78
Expenses,534.18,490.38,531.28,494.87,583.43,516.43,568.51,546.68,624.5,604.58
Operating Profit,85.81,64.96,67.05,61.73,93.33,74.08,84.28,55.03,95.8,98.2
Other Income,1.08,1.11,1.48,11.9,1.87,0.31,0.09,1.23,0.76,-1.28
Depreciation,13.58,13.38,13.72,13.8,14.88,14.72,16.26,17.95,18.04,18.46
Interest,9.13,8.71,8.93,9.07,9.16,8.56,7.7,9.29,8.16,9.22
Profit before tax,64.18,43.98,45.88,50.76,71.16,51.11,60.41,29.02,70.36,69.24
Tax,16.87,10.71,10.92,13.67,8.39,-2.86,15.25,-11.53,15.1,19.11
Net profit,47.37,33.24,35.01,37.05,62.86,53.91,45.28,40.54,55.19,50.17
OPM,0.13840545815255084,0.11697338567364135,0.1120619056373573,0.11090549766439094,0.1379070867072522,0.12545088144146585,0.1291073699045635,0.09145601701816489,0.1330001388310426,0.13973078345997325
