COMPANY NAME,SHILPA MEDICARE LTD,,,,,,,,,
LATEST VERSION,2.1,,,PLEASE DO NOT MAKE ANY CHANGES TO THIS SHEET,,,,,,
CURRENT VERSION,2.1,,,,,,,,,
META,,,,,,,,,,
Number of shares,,,,,,,,,,
Face Value,1.0,,,,,,,,,
Current Price,889.7,,,,,,,,,
Market Capitalization,17400.91,,,,,,,,,
PROFIT & LOSS,,,,,,,,,,
Report Date,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,2022-03-31 00:00:00,2023-03-31 00:00:00,2024-03-31 00:00:00,2025-03-31 00:00:00,2026-03-31 00:00:00
Sales,779.16,788.82,733.39,907.91,898.96,1141.44,1046.15,1145.81,1280.68,1535.09
Raw Material Cost,418.27,313.83,256.81,293.78,329.56,390.24,401.45,442.81,372.78,496.63
Change in Inventory,46.46,-42.04,-0.22,16.05,58.83,7.02,-14.98,34.78,-37.61,36.22
Power and Fuel,26.3,28.86,33.57,38.76,40.25,52.43,56.79,52.41,53.74,59.24
Other Mfr. Exp,25.86,29.82,38.56,40.68,53.3,62.88,58.8,49.21,62.86,82.9
Employee Cost,127.9,149.37,176.42,196.61,235.35,264.55,286.43,281.43,292.77,334.93
Selling and admin,48.36,59.0,54.48,115.67,104.28,158.03,116.51,98.05,132.22,184.33
Other Expenses,13.76,10.76,25.1,19.02,14.54,18.53,12.46,17.51,10.18,-21.68
Other Income,15.1,21.51,33.19,16.95,90.39,21.44,17.14,14.84,-7.67,38.86
Depreciation,30.64,37.22,42.06,43.78,53.98,79.8,95.5,107.87,112.99,119.72
Interest,3.13,2.66,3.68,4.56,21.87,41.17,58.65,91.8,75.53,58.79
Profit before tax,146.5,136.77,135.68,188.05,195.05,102.27,-38.28,54.34,122.33,295.31
Tax,42.04,33.9,26.18,33.5,48.85,41.68,-7.31,22.39,44.04,51.98
Net profit,107.58,105.24,112.26,156.15,147.78,60.66,-32.53,31.87,78.29,243.33
Dividend Amount,4.81,5.7,8.15,8.96,8.96,9.55,,,9.78,11.74
Quarters,,,,,,,,,,
Report Date,2024-03-31 00:00:00,2024-06-30 00:00:00,2024-09-30 00:00:00,2024-12-31 00:00:00,2025-03-31 00:00:00,2025-06-30 00:00:00,2025-09-30 00:00:00,2025-12-31 00:00:00,2026-03-31 00:00:00,2026-06-30 00:00:00
Sales,291.69,292.51,343.8,319.3,330.82,321.46,369.97,410.28,436.99,465.78
Expenses,221.77,222.5,258.19,238.65,251.61,230.56,261.8,295.79,317.28,329.51
Other Income,8.62,9.52,4.99,1.52,-20.66,6.38,1.75,-12.6,45.01,9.09
Depreciation,26.63,27.11,28.28,28.81,28.79,28.92,29.82,30.36,30.62,35.2
Interest,24.2,23.74,25.55,11.75,14.49,18.78,15.67,10.68,13.66,12.1
Profit before tax,27.71,28.68,36.77,41.61,15.27,49.58,64.43,60.85,120.44,98.06
Tax,3.21,14.62,18.83,9.82,0.76,2.7,20.37,16.27,12.65,-2.82
Net profit,24.5,14.06,17.94,31.78,14.51,46.89,44.07,44.58,107.79,100.88
Operating Profit,69.92,70.01,85.61,80.65,79.21,90.9,108.17,114.49,119.71,136.27
BALANCE SHEET,,,,,,,,,,
Report Date,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,2022-03-31 00:00:00,2023-03-31 00:00:00,2024-03-31 00:00:00,2025-03-31 00:00:00,2026-03-31 00:00:00
Equity Share Capital,8.01,8.15,8.15,8.15,8.15,8.68,8.68,8.68,9.78,19.56
Reserves,978.88,1076.88,1189.43,1321.21,1470.51,1813.51,1774.6,1800.01,2352.92,2571.64
Borrowings,241.45,191.06,194.03,389.88,845.68,683.29,797.89,937.39,587.76,659.86
Other Liabilities,243.87,223.04,218.41,269.96,308.03,370.02,322.76,347.16,360.22,454.55
Total,1472.21,1499.13,1610.02,1989.2,2632.37,2875.5,2903.93,3093.24,3310.68,3705.61
Net Block,491.93,534.2,558.01,650.44,1110.53,1341.84,1368.33,1384.86,1417.84,1593.12
Capital Work in Progress,140.51,209.85,429.12,666.25,541.29,506.18,655.33,718.78,821.77,884.05
Investments,252.62,140.33,2.26,10.45,21.22,34.23,42.66,39.91,34.54,57.94
Other Assets,587.15,614.75,620.63,662.06,959.33,993.25,837.61,949.69,1036.53,1170.5
Total,1472.21,1499.13,1610.02,1989.2,2632.37,2875.5,2903.93,3093.24,3310.68,3705.61
Receivables,170.93,220.27,203.73,246.79,217.5,386.33,324.35,392.05,440.79,518.85
Inventory,190.0,188.71,187.67,226.43,316.84,355.24,319.82,344.93,347.93,366.79
Cash & Bank,100.39,73.83,94.54,44.56,123.11,34.11,21.56,31.77,28.57,45.18
No. of Equity Shares,80126904.0,81526899.0,81526899.0,81526899.0,81526899.0,86801898.0,86801898.0,86801898.0,97790909.0,195581816.0
New Bonus Shares,,,,,,,,,,97790908.0
Face value,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
CASH FLOW:,,,,,,,,,,
Report Date,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,2022-03-31 00:00:00,2023-03-31 00:00:00,2024-03-31 00:00:00,2025-03-31 00:00:00,2026-03-31 00:00:00
Cash from Operating Activity,37.48,44.92,146.78,124.38,46.93,105.13,179.92,136.67,132.27,342.18
Cash from Investing Activity,-257.26,-10.16,-196.31,-289.7,-404.28,-285.5,-232.27,-170.76,-198.11,-339.19
Cash from Financing Activity,312.7,-60.91,10.06,175.5,436.37,82.86,45.8,46.78,62.65,13.62
Net Cash Flow,92.92,-26.15,-39.47,10.18,79.03,-97.51,-6.55,12.68,-3.19,16.61
PRICE:,318.73,231.83,170.53,122.33,166.9,199.1,114.43,230.28,331.7,348.9
DERIVED:,,,,,,,,,,
Adjusted Equity Shares in Cr,16.03,16.31,16.31,16.31,16.31,17.36,17.36,17.36,19.56,19.56
