date,time,group,% change
2026-09-04,15:29,GUJALKALI,0.2431
2026-09-04,15:29,GUJENERGY,3.796
2026-09-04,15:29,GVPIL,0.9323
2026-09-04,15:29,GVT&D,-0.7765
2026-09-04,15:29,GYFTR,8.532
2026-09-04,15:29,HAL,-0.1953
2026-09-04,15:29,HALDYNGL,11.4381
2026-09-04,15:29,HAPPYFORGE,1.1751
2026-09-04,15:29,HARIOMPIPE,3.6503
2026-09-04,15:29,HARSHA,5.9708
2026-09-04,15:29,HATSUN,7.5698
2026-09-04,15:29,HAWKINCOOK,2.5496
2026-09-04,15:29,HBLENGINE,1.7327
2026-09-04,15:29,HCG,-0.8426
2026-09-04,15:29,HCLTECH,-0.3928
2026-09-04,15:29,HDBFS,-0.6982
2026-09-04,15:29,HDFCLIFE,-1.1935
2026-09-04,15:29,HEALTHX,0.7042
2026-09-04,15:29,HEG,2.0601
2026-09-04,15:29,HEIDELBERG,-1.0441
2026-09-04,15:29,HERANBA,-0.1321
2026-09-04,15:29,HERITGFOOD,-0.2478
2026-09-04,15:29,HESTERBIO,2.1662
2026-09-04,15:29,HEXATRADEX,-0.5363
2026-09-04,15:29,HGS,-0.6717
2026-09-04,15:29,HIKAL,7.0655
2026-09-04,15:29,HIMATSEIDE,-1.5963
2026-09-04,15:29,HINDOILEXP,17.0071
2026-09-04,15:29,HITECHCORP,0
2026-09-04,15:29,HITECHGEAR,4.8336
2026-09-04,15:29,HLEGLAS,6.4444
2026-09-04,15:29,HMAAGRO,-0.5725
2026-09-04,15:29,HMT,-0.4464
2026-09-04,15:29,HOMEFIRST,2.2303
2026-09-04,15:29,HONASA,-0.9359
2026-09-04,15:29,HSCL,1.0846
2026-09-04,15:29,HUBTOWN,0.4032
2026-09-04,15:29,ICEMAKE,0.6267
2026-09-04,15:29,ICICIBANK,-0.4755
2026-09-04,15:29,ICIL,5.6861
2026-09-04,15:29,ICRA,-0.4748
2026-09-04,15:29,IDFCFIRSTB,2.737
2026-09-04,15:29,IFCI,18.6564
2026-09-04,15:29,IGARASHI,-0.8792
2026-09-04,15:29,IGL,6.2668
2026-09-04,15:29,IGPL,8.3135
2026-09-04,15:29,IIFL,-0.4434
2026-09-04,15:29,IIFLCAPS,1.4269
2026-09-04,15:29,IKIO,10.5477
2026-09-04,15:29,IKS,1.0624
2026-09-04,15:29,IMAGICAA,10.3627
2026-09-04,15:29,IMPAL,2.9749
2026-09-04,15:29,INDGN,5.5819
2026-09-04,15:29,INDHOTEL,-0.1387
2026-09-04,15:29,INDIAMART,-1.4556
2026-09-04,15:29,INDIANB,-1.0461
2026-09-04,15:29,INDIANHUME,-1.2729
2026-09-04,15:29,INDIASHLTR,2.7466
2026-09-04,15:29,INDIGOPNTS,-0.0253
2026-09-04,15:29,INDIQUBE,1.344
2026-09-04,15:29,INDNIPPON,8.639
2026-09-04,15:29,INDOAMIN,3.9531
2026-09-04,15:29,INDOBORAX,1.8193
2026-09-04,15:29,INDOCO,9.8644
2026-09-04,15:29,INDOMIM,8.4566
2026-09-04,15:29,INDORAMA,19.1767
2026-09-04,15:29,INDOSTAR,-0.3237
2026-09-04,15:29,INDPRUD,1.3584
2026-09-04,15:29,INDUSINDBK,0.4482
2026-09-04,15:29,INDUSTOWER,-0.2383
2026-09-04,15:29,INFOBEAN,4.2047
2026-09-04,15:29,INFY,0.8929
2026-09-04,15:29,INGERRAND,5.8557
2026-09-04,15:29,INNOVACAP,13.9782
2026-09-04,15:29,INNOVISION,0.0392
2026-09-04,15:29,INOXGREEN,0.3553
2026-09-04,15:29,INOXINDIA,16.6658
2026-09-04,15:29,INOXWIND,1.6394
2026-09-04,15:29,INSECTICID,6.7213
2026-09-04,15:29,INTELLECT,0.3874
2026-09-04,15:29,INTERARCH,0.9343
2026-09-04,15:29,INTLCONV,5.8133
2026-09-04,15:29,INVPRECQ,-0.8872
2026-09-04,15:29,IOB,1.3595
2026-09-04,15:29,IOC,-1.3479
2026-09-04,15:29,IOLCP,7.4942
2026-09-04,15:29,IONEXCHANG,10.2816
2026-09-04,15:29,IPCALAB,0.6607
2026-09-04,15:29,IPL,-1.5163
2026-09-04,15:29,IRIS,11.9145
2026-09-04,15:29,IRISDOREME,9.9049
2026-09-04,15:29,ISGEC,2.3463
2026-09-04,15:29,IXIGO,-0.8974
2026-09-04,15:29,IZMO,5.3218
2026-09-04,15:29,J&KBANK,-1.3286
2026-09-04,15:29,JAGRAN,-1.231
2026-09-04,15:29,JAGSNPHARM,-0.0578
2026-09-04,15:29,JAIBALAJI,1.6769
2026-09-04,15:29,JAMNAAUTO,-0.2232
2026-09-04,15:29,JAYAGROGN,3.2923
2026-09-04,15:29,JAYBARMARU,-1.2596
2026-09-04,15:29,JGCHEM,0.0334
2026-09-04,15:29,JINDALPOLY,4.8254
2026-09-04,15:29,JINDALSAW,0.9423
2026-09-04,15:29,JINDALSTEL,-0.8848
2026-09-04,15:29,JINDRILL,4.8383
2026-09-04,15:29,JINDWORLD,65.0689
2026-09-04,15:29,JIOFIN,-0.6224
2026-09-04,15:29,JISLJALEQS,2.6605
2026-09-04,15:29,JKPAPER,2.3326
2026-09-04,15:29,JMFINANCIL,-0.5872
2026-09-04,15:29,JNPR,-0.875
2026-09-04,15:29,JPOLYINVST,0.5291
2026-09-04,15:29,JSL,3.4925
