date,time,group,changeinpercentage
2026-09-07,15:29,CROWN,2.2598
2026-09-07,15:29,CUB,1.0466
2026-09-07,15:29,CURAA,7.5904
2026-09-07,15:29,CYBERMEDIA,0.6439
2026-09-07,15:29,CYBERTECH,0.4799
2026-09-07,15:29,CYIENT,0.3267
2026-09-07,15:29,CYIENTDLM,0.9802
2026-09-07,15:29,DAICHI,1.5899
2026-09-07,15:29,DALMIASUG,2.1092
2026-09-07,15:29,DAMODARIND,2.9877
2026-09-07,15:29,DBEIL,16.6407
2026-09-07,15:29,DBOL,2.0242
2026-09-07,15:29,DCBBANK,0.2582
2026-09-07,15:29,DCI,0.1997
2026-09-07,15:29,DCMFINSERV,2.5
2026-09-07,15:29,DCW,4.3715
2026-09-07,15:29,DCXINDIA,2.8668
2026-09-07,15:29,DDEVPLSTIK,0.641
2026-09-07,15:29,DECCANCE,0.5968
2026-09-07,15:29,DECNGOLD,0.8884
2026-09-07,15:29,DEEDEV,2.8561
2026-09-07,15:29,DEEP,1.6286
2026-09-07,15:29,DENORA,0.2524
2026-09-07,15:29,DENTA,1.9248
2026-09-07,15:29,DEVIT,0.2478
2026-09-07,15:29,DHAMPURSUG,2.2018
2026-09-07,15:29,DHANUKA,1.2912
2026-09-07,15:29,DHATRE,5.5427
2026-09-07,15:29,DHRUV,2.1505
2026-09-07,15:29,DHUNINV,1.7024
2026-09-07,15:29,DIACABS,0.2411
2026-09-07,15:29,DIAMINESQ,0.5394
2026-09-07,15:29,DICIND,1.0912
2026-09-07,15:29,DIGIDRIVE,0.4533
2026-09-07,15:29,DIVISLAB,2.3626
2026-09-07,15:29,DODLA,0.5905
2026-09-07,15:29,DOLPHIN,6.8843
2026-09-07,15:29,DPABHUSHAN,0.7425
2026-09-07,15:29,DPSCLTD,1.2694
2026-09-07,15:29,DPWIRES,0.8796
2026-09-07,15:29,DSFCL,0.6974
2026-09-07,15:29,DSKULKARNI,1.9567
2026-09-07,15:29,DVL,2.8099
2026-09-07,15:29,E2E,4.7627
2026-09-07,15:29,EBBETF0430,0.202
2026-09-07,15:29,EBGNG,2.9688
2026-09-07,15:29,EBIX,1.0355
2026-09-07,15:29,EDUCOMP,1.1111
2026-09-07,15:29,EICHERMOT,0.5439
2026-09-07,15:29,EIHOTEL,0.7194
2026-09-07,15:29,EIMCOELECO,0.6033
2026-09-07,15:29,ELANTAS,6.8336
2026-09-07,15:29,ELCIDIN,1.2641
2026-09-07,15:29,ELIN,0.7757
2026-09-07,15:29,ELPROINTL,0.6035
2026-09-07,15:29,EMAMILTD,0.4098
2026-09-07,15:29,EMAMIPAP,4.6756
2026-09-07,15:29,EMAMIREAL,1.3186
2026-09-07,15:29,EMBDL,2.729
2026-09-07,15:29,EMIL,2.5901
2026-09-07,15:29,EMMBI,1.0989
2026-09-07,15:29,EMPOWER,4.8913
2026-09-07,15:29,EMSLIMITED,0.6527
2026-09-07,15:29,ENKEIWHEL,1.3725
2026-09-07,15:29,ENRIN,0.199
2026-09-07,15:29,ENTERO,3.8739
2026-09-07,15:29,EPL,0.7487
2026-09-07,15:29,EQUIPPP,0.4396
2026-09-07,15:29,EQUITASBNK,0.5483
2026-09-07,15:29,ERIS,0.1967
2026-09-07,15:29,ESABINDIA,0.4038
2026-09-07,15:29,ESAFSFB,0.8452
2026-09-07,15:29,ESSENTIA,4.7619
2026-09-07,15:29,EVEREADY,2.9097
2026-09-07,15:29,EXICOM,3.6435
2026-09-07,15:29,EXIDEIND,0.3299
2026-09-07,15:29,FAZE3Q,1.407
2026-09-07,15:29,FCL,9.9981
2026-09-07,15:29,FEDDERSHOL,1.5863
2026-09-07,15:29,FEDFINA,2.4078
2026-09-07,15:29,FELDVR,1.3825
2026-09-07,15:29,FIBERWEB,2.6019
2026-09-07,15:29,FINCABLES,0.5573
2026-09-07,15:29,FIVESTAR,0.6022
2026-09-07,15:29,FOCUS,0.4261
2026-09-07,15:29,FORCEMOT,1.88
2026-09-07,15:29,FORTIS,0.5525
2026-09-07,15:29,GABRIEL,0.7612
2026-09-07,15:29,GAIL,1.4994
2026-09-07,15:29,GALAPREC,1.3086
2026-09-07,15:29,GANESHBE,4.9988
2026-09-07,15:29,GANGESSECU,2.6788
2026-09-07,15:29,GARFIBRES,2.3359
2026-09-07,15:29,GATECHDVR,2.0833
2026-09-07,15:29,GAYAPROJ,1.9301
2026-09-07,15:29,GCSL,1.1258
2026-09-07,15:29,GEECEE,1.2698
2026-09-07,15:29,GEEKAYWIRE,1.7899
2026-09-07,15:29,GENESYS,4.0194
2026-09-07,15:29,GENESYS-RE,13.917
2026-09-07,15:29,GENUSPAPER,3.605
2026-09-07,15:29,GESHIP,0.5111
2026-09-07,15:29,GILLANDERS,1.3955
2026-09-07,15:29,GILLETTE,0.9299
2026-09-07,15:29,GKB,2.0009
2026-09-07,15:29,GKENERGY,0.3877
2026-09-07,15:29,GKSL,2.0427
2026-09-07,15:29,GLAND,1.4289
2026-09-07,15:29,GLENMARK,0.6031
2026-09-07,15:29,GLOSTERLTD,1.1568
2026-09-07,15:29,GMBREW,2.3428
2026-09-07,15:29,GMMPFAUDLR,7.6487
2026-09-07,15:29,GNFC,0.2011
2026-09-07,15:29,GNRL,14.798
2026-09-07,15:29,GOACARBON,1.0834
2026-09-07,15:29,GOCLCORP,2.2225
2026-09-07,15:29,GOCOLORS,0.9337
2026-09-07,15:29,GODAVARIB,1.3446
2026-09-07,15:29,GODREJAGRO,3.2023
2026-09-07,15:29,GOKULAGRO,0.2249
2026-09-07,15:29,GOLDTECH,1.892
2026-09-07,15:29,GOODLUCK,1.4485
2026-09-07,15:29,GOPAL,0.4527
2026-09-07,15:29,GPIL,1.4044
2026-09-07,15:29,GPTHEALTH,2.0231
2026-09-07,15:29,GRANDOAK,2.9277
2026-09-07,15:29,GRANULES,2.2398
2026-09-07,15:29,GRAUWEIL,1.2183
2026-09-07,15:29,GRAVITA,0.9208
2026-09-07,15:29,GREENPANEL,2.6718
2026-09-07,15:29,GROWW,0.3763
2026-09-07,15:29,GROWWCAPM,1.049
2026-09-07,15:29,GROWWDEFNC,0.3387
2026-09-07,15:29,GROWWHOSPI,0.5209
2026-09-07,15:29,GSLSU,3.8068
2026-09-07,15:29,GTL,1.9691
2026-09-07,15:29,GTLINFRA,3.4483
2026-09-07,15:29,GTPL,0.4091
2026-09-07,15:29,GUFICBIO,0.6968
2026-09-07,15:29,GUJTHEM,4.3637
2026-09-07,15:29,GVKPIL,0.4808
2026-09-07,15:29,GVPIL,0.8544
2026-09-07,15:29,GVT&D,1.4142
2026-09-07,15:29,GYFTR,2.0817
2026-09-07,15:29,HALEOSLABS,0.7373
2026-09-07,15:29,HAMPTON,3.1807
2026-09-07,15:29,HARDWYN,0.4381
2026-09-07,15:29,HARIOMPIPE,1.6704
2026-09-07,15:29,HARSHA,0.2421
2026-09-07,15:29,HAZOOR,3.7637
2026-09-07,15:29,HBLENGINE,1.1714
2026-09-07,15:29,HBPOR,3.5629
2026-09-07,15:29,HCC,2.4369
2026-09-07,15:29,HDBFS,0.3442
2026-09-07,15:29,HDIL,1.3605
2026-09-07,15:29,HEALTHADD,0.6031
2026-09-07,15:29,HEALTHAXIS,0.6406
2026-09-07,15:29,HEALTHCARE,0.6044
2026-09-07,15:29,HEALTHIETF,0.4744
2026-09-07,15:29,HEALTHY,1.1283
2026-09-07,15:29,HECPROJECT,0.3311
2026-09-07,15:29,HEIDELBERG,0.2435
2026-09-07,15:29,HERITGFOOD,0.4708
2026-09-07,15:29,HEXATRADEX,0.5899
2026-09-07,15:29,HFCL,4.9991
2026-09-07,15:29,HGINFRA,1.39
2026-09-07,15:29,HIKAL,9.3117
2026-09-07,15:29,HINDCOMPOS,0.9877
2026-09-07,15:29,HINDCON,1.4644
2026-09-07,15:29,HINDOILEXP,2.0811
2026-09-07,15:29,HITECH,0.2508
2026-09-07,15:29,HLEGLAS,0.7793
2026-09-07,15:29,HMT,1.8981
2026-09-07,15:29,HNDFDS,2.2519
2026-09-07,15:29,HOMEFIRST,1.9503
2026-09-07,15:29,HPAL,0.3373
2026-09-07,15:29,HSCL,0.2384
2026-09-07,15:29,HUBTOWN,0.3434
2026-09-07,15:29,HYBRIDETF,0.1994
2026-09-07,15:29,HYBRIDFIN,3.1194
2026-09-07,15:29,HYUNDAI,0.2268
2026-09-07,15:29,ICICIAMC,1.4406
2026-09-07,15:29,ICICIBANK,0.3021
2026-09-07,15:29,ICIL,0.8671
2026-09-07,15:29,ICRA,0.9192
2026-09-07,15:29,IDEA,3.8615
2026-09-07,15:29,IFBIND,0.605
2026-09-07,15:29,IFCI,1.1146
2026-09-07,15:29,IIFL,0.4454
2026-09-07,15:29,IKS,1.5967
2026-09-07,15:29,IL&FSENGG,0.6803
2026-09-07,15:29,IL&FSTRANS,2.4272
2026-09-07,15:29,IMPEXFERRO,1.9068
2026-09-07,15:29,INA,2.8036
2026-09-07,15:29,INDIAGLYCO,4.9923
2026-09-07,15:29,INDIANHUME,1.8308
2026-09-07,15:29,INDIAVIX,4.4944
2026-09-07,15:29,INDIGO,0.4822
2026-09-07,15:29,INDIQUBE,3.9015
2026-09-07,15:29,INDOAMIN,1.0083
2026-09-07,15:29,INDOKEM,1.7265
2026-09-07,15:29,INDORAMA,0.8224
2026-09-07,15:29,INDOTHAI,4.979
2026-09-07,15:29,INDOUS,1.6262
2026-09-07,15:29,INDPRUD,1.2688
2026-09-07,15:29,INDRAMEDCO,0.4861
2026-09-07,15:29,INDSWFTLAB,3.582
2026-09-07,15:29,INDTERRAIN,1.0519
2026-09-07,15:29,INFOMEDIA,1.4953
2026-09-07,15:29,INNOVISION,0.5296
2026-09-07,15:29,INOXWIND,1.6129
2026-09-07,15:29,INVPRECQ,1.9943
2026-09-07,15:29,IOLCP,6.5466
2026-09-07,15:29,IONEXCHANG,7.3069
2026-09-07,15:29,IRMENERGY,1.1016
2026-09-07,15:29,ISFT,1.8258
2026-09-07,15:29,IVC,0.3906
2026-09-07,15:29,IVP,4.4851
2026-09-07,15:29,IXIGO,0.3838
2026-09-07,15:29,IZMO,2.4433
2026-09-07,15:29,JAGRAN,1.3611
2026-09-07,15:29,JAINREC,1.2232
2026-09-07,15:29,JAIPURKURT,0.6317
2026-09-07,15:29,JAMNAAUTO,4.9051
2026-09-07,15:29,JASH,6.8234
2026-09-07,15:29,JAYKAY,3.2793
2026-09-07,15:29,JAYNECOIND,0.7075
2026-09-07,15:29,JENBURPH,0.4043
2026-09-07,15:29,JHS,1.2674
2026-09-07,15:29,JINDALPOLY,3.9786
2026-09-07,15:29,JINDALSAW,1.3921
2026-09-07,15:29,JINDWORLD,1.7562
2026-09-07,15:29,JISLDVREQS,0.2736
2026-09-07,15:29,JISLJALEQS,5.3126
2026-09-07,15:29,JKIL,0.8105
2026-09-07,15:29,JKPAPER,3.5116
2026-09-07,15:29,JKTYRE,0.2994
2026-09-07,15:29,JOCIL,3.2534
2026-09-07,15:29,JPOLYINVST,0.9374
2026-09-07,15:29,JPPOWER,3.0694
2026-09-07,15:29,JSFB,0.6354
2026-09-07,15:29,JSWDULUX,0.3875
2026-09-07,15:29,JUBLPHARMA,2.7907
2026-09-07,15:29,JUSTDIAL,0.8516
2026-09-07,15:29,JWL,0.7195
2026-09-07,15:29,JYOTICNC,1.6685
2026-09-07,15:29,JYOTISTRUC,1.3972
2026-09-07,15:29,KABRAEXTRU,9.5571
2026-09-07,15:29,KAMATHOTEL,1.1884
2026-09-07,15:29,KAMDHENU,1.631
2026-09-07,15:29,KANCOTEA,2.8259
2026-09-07,15:29,KAUSHALYA,2.9294
2026-09-07,15:29,KAYA,4.9841
2026-09-07,15:29,KCP,0.5666
2026-09-07,15:29,KDDL,2.0685
2026-09-07,15:29,KEEPLEARN,2.139
2026-09-07,15:29,KESORAMIND,1.9266
2026-09-07,15:29,KEYFINSERV,1.4487
2026-09-07,15:29,KHAITANLTD,0.2161
2026-09-07,15:29,KILITCH,3.7966
2026-09-07,15:29,KINGFA,2.0902
2026-09-07,15:29,KIRIINDUS,4.3105
2026-09-07,15:29,KISSHT,3.7666
2026-09-07,15:29,KNAGRI,0.8927
2026-09-07,15:29,KOLTEPATIL,0.3961
2026-09-07,15:29,KOPRAN,5.7323
2026-09-07,15:29,KOTARISUG,0.7019
2026-09-07,15:29,KOTHARIPET,2.0757
2026-09-07,15:29,KPIL,1.2655
2026-09-07,15:29,KPL,3.8259
2026-09-07,15:29,KRBL,1.2679
2026-09-07,15:29,KRISHNADEF,5.2507
2026-09-07,15:29,KRITI,1.4123
2026-09-07,15:29,KRN,2.9581
2026-09-07,15:29,KRSNAA,0.7232
2026-09-07,15:29,KRYSTAL,1.0541
2026-09-07,15:29,KSHINTL,1.6409
2026-09-07,15:29,KSHITIJPOL,4.8485
2026-09-07,15:29,KUANTUM,3.3971
2026-09-07,15:29,LAHOTIOV,2.1356
2026-09-07,15:29,LAKPRE,4.99
2026-09-07,15:29,LAKSHMIMIL,1.4827
2026-09-07,15:29,LALPATHLAB,1.2996
2026-09-07,15:29,LASERPOWER,5.0905
2026-09-07,15:29,LATTEYS,0.6341
2026-09-07,15:29,LAURUSLABS,1.9946
2026-09-07,15:29,LEMONTREE,2.2201
2026-09-07,15:29,LENSKART,0.4526
2026-09-07,15:29,LGBBROSLTD,1.6972
2026-09-07,15:29,LGEINDIA,0.4327
2026-09-07,15:29,LGHL,0.4617
2026-09-07,15:29,LICNETFGSC,0.2045
2026-09-07,15:29,LINC,1.8197
2026-09-07,15:29,LINCOLN,1.8605
2026-09-07,15:29,LINDEINDIA,0.4176
2026-09-07,15:29,LKPSEC,0.9162
2026-09-07,15:29,LOTUSDEV,3.3428
2026-09-07,15:29,LT,0.8804
2026-09-07,15:29,LTFOODS,0.933
2026-09-07,15:29,LYKALABS,1.9908
2026-09-07,15:29,MADHUCON,0.8639
2026-09-07,15:29,MAFANG,5.6899
2026-09-07,15:29,MAGADSUGAR,3.967
2026-09-07,15:29,MAGNUM,0.6316
2026-09-07,15:29,MAHAPEXLTD,4.5412
2026-09-07,15:29,MAHASTEEL,0.9279
2026-09-07,15:29,MAHKTECH,4.2534
2026-09-07,15:29,MAITHANALL,1.2196
2026-09-07,15:29,MALUPAPER,4.4866
2026-09-07,15:29,MAMATA,0.2303
2026-09-07,15:29,MANAKALUCO,3.5171
2026-09-07,15:29,MANAKSIA,5.2498
2026-09-07,15:29,MANBA,1.4269
2026-09-07,15:29,MANINDS,3.9122
2026-09-07,15:29,MANIPALHOS,0.2827
2026-09-07,15:29,MANORAMA,0.5117
2026-09-07,15:29,MANORG,1.0623
2026-09-07,15:29,MANUGRAPH,0.8136
2026-09-07,15:29,MAPMYINDIA,0.3909
2026-09-07,15:29,MARALOVER,3.9301
2026-09-07,15:29,MARATHON,4.9326
2026-09-07,15:29,MARKOLINES,2.0187
2026-09-07,15:29,MARKSANS,2.5402
2026-09-07,15:29,MARUTI,0.5199
2026-09-07,15:29,MASPTOP50,7.5632
2026-09-07,15:29,MAXESTATES,0.2029
2026-09-07,15:29,MAXHEALTH,0.7311
2026-09-07,15:29,MAZDA,1.5556
2026-09-07,15:29,MCCHRLS-B,1.4776
2026-09-07,15:29,MCX,1.6731
2026-09-07,15:29,MEDICAMEQ,3.3302
2026-09-07,15:29,MEDICAPQ,2.3203
2026-09-07,15:29,MEDICO,2.2573
2026-09-07,15:29,MEESHO,0.622
2026-09-07,15:29,MENNPIS,5.255
2026-09-07,15:29,MERCURYEV,1.7964
2026-09-07,15:29,METROBRAND,0.5758
2026-09-07,15:29,METROGLOBL,2.8353
2026-09-07,15:29,MGEL,10.3933
2026-09-07,15:29,MICEL,0.7077
2026-09-07,15:29,MIDHANI,0.2627
2026-09-07,15:29,MILKYMIST,9.3412
2026-09-07,15:29,MINALIND,4.8598
2026-09-07,15:29,MITCON,3.5733
2026-09-07,15:29,MITTAL,15
2026-09-07,15:29,MKPL,0.2488
2026-09-07,15:29,MLKFOOD,2.5948
2026-09-07,15:29,MMP,10.0953
2026-09-07,15:29,MOBIKWIK,1.1035
2026-09-07,15:29,MOCAPITAL,0.5872
2026-09-07,15:29,MODINATUR,1.1292
2026-09-07,15:29,MODIS,0.5777
2026-09-07,15:29,MODISONLTD,1.2023
2026-09-07,15:29,MODTHREAD,0.607
2026-09-07,15:29,MOHITE,0.7168
2026-09-07,15:29,MOKSH,0.5958
2026-09-07,15:29,MOLDTECH,4.8909
2026-09-07,15:29,MOMENTUM,0.3864
2026-09-07,15:29,MON100,3.5975
2026-09-07,15:29,MONARCH,1.4157
2026-09-07,15:29,MONQ50,15.6133
2026-09-07,15:29,MOREPENLAB,4.5191
2026-09-07,15:29,MOTHERSON,0.809
2026-09-07,15:29,MOTILALOFS,1.7358
2026-09-07,15:29,MOTISONS,1.7597
2026-09-07,15:29,MOTOGENFIN,9.2651
2026-09-07,15:29,MSL,1.2516
2026-09-07,15:29,MSTCLTD,7.0076
2026-09-07,15:29,MSUMI,1.0405
2026-09-07,15:29,MTARTECH,4.9993
2026-09-07,15:29,MTEDUCARE,4.5198
2026-09-07,15:29,MUKANDLTD,1.8298
2026-09-07,15:29,MUKKA,2.5846
2026-09-07,15:29,MUKTAARTS,1.5789
2026-09-07,15:29,MUNJALAU,3.3488
2026-09-07,15:29,MVELECTRO,10.518
2026-09-07,15:29,MVGJL,20
2026-09-07,15:29,MYSORPETRO,4.9559
2026-09-07,15:29,NAGREEKCAP,2.1505
2026-09-07,15:29,NAHARINDUS,1.0318
2026-09-07,15:29,NAM-INDIA,3.0261
2026-09-07,15:29,NARMADA,6.5137
2026-09-07,15:29,NATCOPHARM,1.1645
2026-09-07,15:29,NAVINFLUOR,0.5375
2026-09-07,15:29,NAVINIFTY,3.3114
2026-09-07,15:29,NAVKARURB,2.2222
2026-09-07,15:29,NAVNETEDUL,0.4801
2026-09-07,15:29,NAZARA,0.4476
2026-09-07,15:29,NCC,0.648
2026-09-07,15:29,NCLIND,0.2756
2026-09-07,15:29,NDL,5.3004
2026-09-07,15:29,NEAGI,4.512
2026-09-07,15:29,NECCLTD,4.9163
2026-09-07,15:29,NELCO,2.4088
2026-09-07,15:29,NEOGEN,3.2368
2026-09-07,15:29,NEPHROPLUS,1.9798
2026-09-07,15:29,NESCO,2.711
2026-09-07,15:29,NEUEON,4.9911
2026-09-07,15:29,NEULANDLAB,0.9267
2026-09-07,15:29,NH,2.8679
2026-09-07,15:29,NIACL,0.5611
2026-09-07,15:29,NIFTY50ADD,0.6316
2026-09-07,15:29,NIFTY50PR1XINV,0.5162
2026-09-07,15:29,NIFTY50TR1XINV,0.4979
2026-09-07,15:29,NIFTYCAPITALMKT,0.7058
2026-09-07,15:29,NIFTYHEALTHCARE,0.6841
2026-09-07,15:29,NIFTYINDDEFENCE,0.4707
2026-09-07,15:29,NIFTYMICROCAP250,0.4171
2026-09-07,15:29,NIFTYMIDSMLHLTH,0.6516
2026-09-07,15:29,NILAINFRA,0.5997
2026-09-07,15:29,NIRAJ,0.5571
2026-09-07,15:29,NITIRAJ,5.4063
2026-09-07,15:29,NITTAGELA,2.7749
2026-09-07,15:29,NIVABUPA,0.699
2026-09-07,15:29,NORTHARC,1.2742
2026-09-07,15:29,NPST,1.2567
2026-09-07,15:29,NRAIL,1.0188
2026-09-07,15:29,NRBBEARING,8.0537
2026-09-07,15:29,NRL,4.6171
2026-09-07,15:29,NTCIND,1.0589
2026-09-07,15:29,NUVAMA,0.9253
2026-09-07,15:29,OAL,3.3564
2026-09-07,15:29,OCCLLTD,0.2989
2026-09-07,15:29,ONEPOINT,1.2629
2026-09-07,15:29,ONESOURCE,0.9429
2026-09-07,15:29,ONIDA,0.4908
2026-09-07,15:29,ONIXSOLAR,4.9603
2026-09-07,15:29,ONMOBILE,1.3611
2026-09-07,15:29,ORIENTCER,1.5714
2026-09-07,15:29,ORIENTLTD,1.0415
2026-09-07,15:29,ORIENTPPR,10.1288
2026-09-07,15:29,OSWALSEEDS,2.901
2026-09-07,15:29,PAISALO,7.166
2026-09-07,15:29,PAKKA,4.7619
2026-09-07,15:29,PALREDTEC,0.5194
2026-09-07,15:29,PANORAMA,3.0795
2026-09-07,15:29,PARADEEP,0.6242
2026-09-07,15:29,PARAGMILK,0.2604
2026-09-07,15:29,PARAS,5.2654
2026-09-07,15:29,PARASPETRO,0.4673
2026-09-07,15:29,PARSVNATH,1.9108
2026-09-07,15:29,PATINTLOG,0.6757
2026-09-07,15:29,PAYTM,0.2712
2026-09-07,15:29,PBMPOLY,3.9714
2026-09-07,15:29,PCJEWELLER,17.4536
2026-09-07,15:29,PDMJEPAPER,8.8071
2026-09-07,15:29,PEARLPOLY,1.4589
2026-09-07,15:29,PENIND,3.7745
2026-09-07,15:29,PETRONET,0.9892
2026-09-07,15:29,PFOCUS,1.5472
2026-09-07,15:29,PFS,1.6704
2026-09-07,15:29,PHARMABEES,0.2928
2026-09-07,15:29,PHOENXINTL,2.3095
2026-09-07,15:29,PICCADIL,0.3573
2026-09-07,15:29,PIONEEREMB,1.779
2026-09-07,15:29,PIRAMALFIN,1.618
2026-09-07,15:29,PITTIENG,8.4155
2026-09-07,15:29,PKTEA,19.9963
2026-09-07,15:29,PLASTIBLEN,2.7832
2026-09-07,15:29,PLATIND,0.9458
2026-09-07,15:29,PNBHOUSING,1.3808
2026-09-07,15:29,PNGJL,1.6255
2026-09-07,15:29,PNGSREVA,4.6093
2026-09-07,15:29,PODDARMENT,8.0708
2026-09-07,15:29,POEL,1.828
2026-09-07,15:29,PONNIERODE,1.1505
2026-09-07,15:29,POWERINDIA,0.3949
2026-09-07,15:29,POWERMECH,2.3286
2026-09-07,15:29,PPL,3.0725
2026-09-07,15:29,PPLPHARMA,2.5394
2026-09-07,15:29,PRABHA,5.5464
2026-09-07,15:29,PRAJIND,0.298
2026-09-07,15:29,PRAXIS,0.215
2026-09-07,15:29,PREMCO,0.2558
2026-09-07,15:29,PRICOLLTD,1.8825
2026-09-07,15:29,PRINCEPIPE,0.3357
2026-09-07,15:29,PRIVISCL,0.4544
2026-09-07,15:29,PROSTARM,3.0654
2026-09-07,15:29,PROTEAN,3.8485
2026-09-07,15:29,PRSMJOHNSN,0.9809
2026-09-07,15:29,PRUDENT,0.6004
2026-09-07,15:29,PRUDMOULI,3.8769
2026-09-07,15:29,PWL,2.5708
2026-09-07,15:29,QMSMEDI,1.8242
2026-09-07,15:29,QUICKHEAL,8.6704
2026-09-07,15:29,RACE,0.6244
2026-09-07,15:29,RADAAN,1.0101
2026-09-07,15:29,RADHIKAJWE,13.3718
2026-09-07,15:29,RADIANTCMS,2.2499
2026-09-07,15:29,RAINBOW,1.5686
2026-09-07,15:29,RAJOOENG,4.9816
2026-09-07,15:29,RAJSREESUG,0.592
2026-09-07,15:29,RAJTV,4.9566
2026-09-07,15:29,RAMANEWS,2.8031
2026-09-07,15:29,RAMAPHO,0.5831
2026-09-07,15:29,RAMASTEEL,1.99
2026-09-07,15:29,RAMBHAJO,2.8435
2026-09-07,15:29,RANASUG,1.2838
2026-09-07,15:29,RANEHOLDIN,1.3264
2026-09-07,15:29,RATEGAIN,0.6286
2026-09-07,15:29,RATNAVEER,0.5578
2026-09-07,15:29,RAYMOND,4.2586
2026-09-07,15:29,RAYMONDLSL,1.3938
2026-09-07,15:29,RAYMONDREL,4.6395
2026-09-07,15:29,RCOM,4.9383
2026-09-07,15:29,REDINGTON,1.8583
2026-09-07,15:29,REGENCERAM,0.4016
2026-09-07,15:29,RELCNX100,1.3773
2026-09-07,15:29,RELINFRA,1.9993
2026-09-07,15:29,RENUKA,4.6173
2026-09-07,15:29,REPRO,1.5026
2026-09-07,15:29,RGL,2.5727
2026-09-07,15:29,RHETAN,4.9567
2026-09-07,15:29,RHIM,0.6598
2026-09-07,15:29,RICOAUTO,3.8403
2026-09-07,15:29,RIR,13.0048
2026-09-07,15:29,RISHABH,9.6824
2026-09-07,15:29,RITCO,5.9642
2026-09-07,15:29,RKFORGE,0.7705
2026-09-07,15:29,RMDRIP,3.3602
2026-09-07,15:29,RML,7.1225
2026-09-07,15:29,RNBDENIMS,2.1422
2026-09-07,15:29,ROHLTD,1.792
2026-09-07,15:29,ROLEXRINGS,2.3003
2026-09-07,15:29,ROLLT,4.8055
2026-09-07,15:29,ROML,2.4048
2026-09-07,15:29,ROUTE,2.0935
2026-09-07,15:29,RPPINFRA,0.2586
2026-09-07,15:29,RPTECH,3.612
2026-09-07,15:29,RSDFIN,0.1964
2026-09-07,15:29,RSL,2.5069
2026-09-07,15:29,RTNINDIA,1.1503
2026-09-07,15:29,RTSPOWR,1.8165
2026-09-07,15:29,RUBFILA,0.3819
2026-09-07,15:29,RUBYMILLS,6.7009
2026-09-07,15:29,RUCHIRA,0.3535
2026-09-07,15:29,RVHL,0.9036
2026-09-07,15:29,S&SPOWER,3.1023
2026-09-07,15:29,SAB,4.9591
2026-09-07,15:29,SABEVENTS,4.9051
2026-09-07,15:29,SADBHIN,1.1765
2026-09-07,15:29,SADHNANIQ,1.8382
2026-09-07,15:29,SAGCEM,0.5103
2026-09-07,15:29,SAHYADRI,0.612
2026-09-07,15:29,SAKAR,9.3993
2026-09-07,15:29,SAKHTISUG,0.91
2026-09-07,15:29,SALSTEEL,0.5285
2026-09-07,15:29,SALZERELEC,0.2547
2026-09-07,15:29,SAMBHV,3.761
2026-09-07,15:29,SAMHI,1.1559
2026-09-07,15:29,SANATHAN,3.2223
2026-09-07,15:29,SANDESH,0.2473
2026-09-07,15:29,SANGINITA,2
2026-09-07,15:29,SANSERA,3.0059
2026-09-07,15:29,SANWARIA,5.5556
2026-09-07,15:29,SARDAEN,0.7767
2026-09-07,15:29,SAREGAMA,0.3146
2026-09-07,15:29,SARLAPOLY,1.5768
2026-09-07,15:29,SARVESHWAR,9.2262
2026-09-07,15:29,SATIA,7.6231
2026-09-07,15:29,SAYAJIHOTL,1.1429
2026-09-07,15:29,SAYAJIIND,0.3359
2026-09-07,15:29,SBC,2.4257
2026-09-07,15:29,SBICARD,2.4915
2026-09-07,15:29,SCANSTL,1.0638
2026-09-07,15:29,SCHAEFFLER,1.0919
2026-09-07,15:29,SCPL,1.3303
2026-09-07,15:29,SDBL,1.3784
2026-09-07,15:29,SECURKLOUD,0.6467
2026-09-07,15:29,SEDEMAC,2.1959
2026-09-07,15:29,SEJALLTD,1.3004
2026-09-07,15:29,SEMAC,1.7133
2026-09-07,15:29,SENCO,1.7984
2026-09-07,15:29,SENORES,4.8376
2026-09-07,15:29,SEPC,0.5576
2026-09-07,15:29,SESHAPAPER,3.9813
2026-09-07,15:29,SETCO,0.4585
2026-09-07,15:29,SETUINFRA,3.5088
2026-09-07,15:29,SEYAIND,1.3061
2026-09-07,15:29,SGFIN,0.2812
2026-09-07,15:29,SGLRES,3.7344
2026-09-07,15:29,SGRL,0.7974
2026-09-07,15:29,SHAHALLOYS,1.1133
2026-09-07,15:29,SHAILY,2.1475
2026-09-07,15:29,SHANTI,4
2026-09-07,15:29,SHANTIGEAR,2.9353
2026-09-07,15:29,SHANTIGOLD,5.6097
2026-09-07,15:29,SHARDAMOTR,0.9184
2026-09-07,15:29,SHAREINDIA,0.7977
2026-09-07,15:29,SHBAJRG,0.8091
2026-09-07,15:29,SHEKHAWATI,3.1572
2026-09-07,15:29,SHILCTECH,2.9936
2026-09-07,15:29,SHILGRAVQ,3.7638
2026-09-07,15:29,SHINDL,0.2155
2026-09-07,15:29,SHIVACEM,0.6262
2026-09-07,15:29,SHIVAMILLS,0.8099
2026-09-07,15:29,SHIVAUM,1.261
2026-09-07,15:29,SHREEJISPG,2.8891
2026-09-07,15:29,SHREEPUSHK,8.343
2026-09-07,15:29,SHREYANIND,4.0875
2026-09-07,15:29,SHRINGARMS,0.3121
