Date,Symbol,% change
2026-09-09 15:29,ARIHANT,3333.2688
2026-09-09 15:29,SWANDEF,1030.7258
2026-09-09 15:29,STLTECH,799.1693
2026-09-09 15:29,BLISSGVS,378.4875
2026-09-09 15:29,SIGMAADV,325.0971
2026-09-09 15:29,INDSWFTLAB,315.1619
2026-09-09 15:29,UFBL,285.3733
2026-09-09 15:29,HFCL,280.3347
2026-09-09 15:29,MODISONLTD,258.9837
2026-09-09 15:29,BODALCHEM,237.3529
2026-09-09 15:29,TBZ,230.7008
2026-09-09 15:29,WELCORP,230.4199
2026-09-09 15:29,CUPID,225.8767
2026-09-09 15:29,MTARTECH,223.3887
2026-09-09 15:29,BHAGYANGR,214.1647
2026-09-09 15:29,DEEDEV,213.1526
2026-09-09 15:29,AEROFLEX,208.2565
2026-09-09 15:29,KABRAEXTRU,200.9306
2026-09-09 15:29,E2E,200.1788
2026-09-09 15:29,SHILPAMED,196.0703
2026-09-09 15:29,MOREPENLAB,193.7736
2026-09-09 15:29,MENONBE,192.9894
2026-09-09 15:29,ANTELOPUS,188.3492
2026-09-09 15:29,RUBICON,187.2214
2026-09-09 15:29,KAPSTON,185
2026-09-09 15:29,WHEELS,180.5423
2026-09-09 15:29,SETL,180.4596
2026-09-09 15:29,YASHO,179.9228
2026-09-09 15:29,KOVAI,175.1085
2026-09-09 15:29,SAKAR,174.369
2026-09-09 15:29,GAYAPROJ,172.9792
2026-09-09 15:29,NOVARTIND,170.879
2026-09-09 15:29,AVALON,169.7243
2026-09-09 15:29,BIRLACABLE,165.8497
2026-09-09 15:29,CONFIPET,163.3169
2026-09-09 15:29,SKYGOLD,159.9813
2026-09-09 15:29,IOLCP,159.923
2026-09-09 15:29,SBCL,154.9064
2026-09-09 15:29,SANSERA,147.5253
2026-09-09 15:29,SPORTKING,146.8658
2026-09-09 15:29,CPPLUS,146.3243
2026-09-09 15:29,UNIVPHOTO,142.4015
2026-09-09 15:29,FCL,141.9462
2026-09-09 15:29,UNIVASTU,141.3921
2026-09-09 15:29,SPECTRUM,139.2739
2026-09-09 15:29,ATHERENERG,139.1041
2026-09-09 15:29,DIACABS,138.8358
2026-09-09 15:29,PARAS,133.8344
2026-09-09 15:29,INDOTECH,133.4929
2026-09-09 15:29,UTLSOLAR,130.6985
2026-09-09 15:29,RPTECH,130.6531
2026-09-09 15:29,EBGNG,130.4126
2026-09-09 15:29,SGMART,130.064
2026-09-09 15:29,QPOWER,128.0633
2026-09-09 15:29,SYRMA,126.1342
2026-09-09 15:29,CYIENTDLM,124.887
2026-09-09 15:29,NRL,124.2036
2026-09-09 15:29,TFCILTD,121.356
2026-09-09 15:29,KANORICHEM,121.1615
2026-09-09 15:29,PREMIERPOL,121.0643
2026-09-09 15:29,PAISALO,119.6811
2026-09-09 15:29,KRN,119.0333
2026-09-09 15:29,LOKESHMACH,116.2072
2026-09-09 15:29,BALAMINES,116.0531
2026-09-09 15:29,TIRUPATIFL,115.5881
2026-09-09 15:29,VENUSREM,115.1079
2026-09-09 15:29,GVPIL,114.8444
2026-09-09 15:29,RUBYMILLS,114.1279
2026-09-09 15:29,SHREEJISPG,112.9928
2026-09-09 15:29,SCPL,112.6243
2026-09-09 15:29,SUVEN,112.1284
2026-09-09 15:29,RISHABH,111.8946
2026-09-09 15:29,PRECWIRE,110.5882
2026-09-09 15:29,BAFNAPH,109.4881
2026-09-09 15:29,AVADHSUGAR,108.9177
2026-09-09 15:29,COMSYN,108.8853
2026-09-09 15:29,VINDHYATEL,108.5675
2026-09-09 15:29,NEOGEN,108.4096
2026-09-09 15:29,NGLFINE,107.9695
2026-09-09 15:29,HAPPYFORGE,107.8758
