Date,Symbol,% change
2026-09-09 15:29,CNXIT,9.9431
2026-09-09 15:29,NIFTYSMALLCAP50,7.3485
2026-09-09 15:29,NIFTYMETAL,6.9673
2026-09-09 15:29,CNXSMALLCAP,6.2227
2026-09-09 15:29,NIFTYMICROCAP250,6.0903
2026-09-09 15:29,CNXPHARMA,5.3912
2026-09-09 15:29,CNXREALTY,5.1413
2026-09-09 15:29,NIFTYAUTO,4.4319
2026-09-09 15:29,NIFTYSMALLCAP250,4.016
2026-09-09 15:29,NIFTYINDDEFENCE,3.9152
2026-09-09 15:29,NIFTYMEDIA,3.2501
2026-09-09 15:29,NIFTYHEALTHCARE,2.7349
2026-09-09 15:29,NIFTYMIDCAP50,2.2688
2026-09-09 15:29,NIFTYMIDSMALLCAP400,1.9966
2026-09-09 15:29,NIFTYCHEMICALS,1.6267
2026-09-09 15:29,NIFTYMIDSELECT,1.2342
2026-09-09 15:29,NIFTYMIDCAP150,0.9515
2026-09-09 15:29,NIFTYCONSUMPTION,0.1455
2026-09-09 15:29,NIFTYTOTALMKT,0.1156
2026-09-09 15:29,NIFTYOILANDGAS,-0.0113
2026-09-09 15:29,NIFTYLARGEMID250,-0.1035
2026-09-09 15:29,NIFTY500,-0.1605
2026-09-09 15:29,NIFTYCOMMODITIES,-0.555
2026-09-09 15:29,NIFTY200,-0.6759
2026-09-09 15:29,NIFTY100,-1.1691
2026-09-09 15:29,NIFTYPSUBANK,-1.4536
2026-09-09 15:29,NIFTY,-1.8196
2026-09-09 15:29,BANKNIFTY,-2.1677
2026-09-09 15:29,NIFTYPVTBANK,-2.5595
2026-09-09 15:29,CNXINFRA,-2.9035
2026-09-09 15:29,CNXENERGY,-3.5401
2026-09-09 15:29,NIFTYFINSERVICE,-4.4352
2026-09-09 15:29,NIFTYFMCG,-7.1421
2026-09-09 15:29,INDIAVIX,-12.3529
2026-09-09 15:29,NIFTYHOUSING,1.7e+308
