Date,Symbol,Market cap,Category,Sector,Industry,% change,Volume
2026-09-09 15:29,ADANIPOWER,401893.0377,largecap,power & utilities,power generation and supply,3.119,33227588
2026-09-09 15:29,ADANIPORTS,393977.0058,largecap,transportation,miscellaneous,3.8012,5527528
2026-09-09 15:29,COALINDIA,258988.6579,largecap,metals & mining,mining / minerals / metals,2.558,22791556
2026-09-09 15:29,BHEL,146995.3045,largecap,industrials,electric equipment,2.736,8487227
2026-09-09 15:29,PAYTM,106936.28,largecap,i.t,miscellaneous,4.8802,8247684
2026-09-09 15:29,NYKAA,97656.402,largecap,i.t,trading,0.5865,4010750
2026-09-09 15:29,JSL,60903.9971,largecap,metals & mining,steel - large,6.0305,6366585
2026-09-09 15:29,COCHINSHIP,40204.0048,largecap,aerospace & defence,miscellaneous,1.8191,1253871
2026-09-09 15:29,MRPL,30312.9484,largecap,energy,refineries,6.6489,47490869
2026-09-09 15:29,ABSLAMC,29972.3071,largecap,financials,finance & investments,2.7655,233592
2026-09-09 15:29,REDINGTON,29203.1839,largecap,services,trading,1.2047,4173283
2026-09-09 15:29,SANSERA,25171.1032,largecap,auto,auto ancillaries,2.5362,470508
2026-09-09 15:29,EMMVEE,22933.9292,largecap,industrials,electric equipment,-0.7094,1636507
2026-09-09 15:29,HBLENGINE,20269.8804,largecap,auto,auto ancillaries,-0.1573,6705010
2026-09-09 15:29,JINDALSAW,19671.2733,midcap,industrials,steel - large,1.3329,1991399
2026-09-09 15:29,PINELABS,19563.6639,midcap,i.t,miscellaneous,3.2616,40668170
2026-09-09 15:29,SARDAEN,18318.5403,midcap,metals & mining,steel - medium / small,5.0014,5268817
2026-09-09 15:29,GPIL,16538.677,midcap,metals & mining,steel - medium / small,2.9832,3124495
2026-09-09 15:29,SHAILY,15674.2606,midcap,plastic products,plastics products,1.3851,243432
2026-09-09 15:29,SIGMAADV,14726.6952,midcap,aerospace & defence,electronics - components,-2.8373,155489
2026-09-09 15:29,GRAPHITE,14345.453,midcap,industrials,electrodes - graphites,15.0358,36292952
2026-09-09 15:29,PCBL,12937.0504,midcap,chemicals,chemicals,1.8704,6364541
2026-09-09 15:29,CORONA,12802.0296,midcap,healthcare,pharmaceuticals - indian - bulk drugs & formln,4.9685,262842
2026-09-09 15:29,WABAG,12523.3332,midcap,realty,engineering - turnkey services,6.0994,2441516
2026-09-09 15:29,METROPOLIS,12070.8672,midcap,healthcare,healthcare,3.4181,472099
2026-09-09 15:29,KOVAI,6682.4394,midcap,healthcare,healthcare,0.6959,6798
2026-09-09 15:29,NEOGEN,6059.5645,midcap,chemicals,chemicals,1.9069,234288
2026-09-09 15:29,RPGLIFE,4635.2243,smallcap,healthcare,pharmaceuticals - indian - bulk drugs & formln,0.3354,51216
2026-09-09 15:29,SHAREINDIA,3739.9471,smallcap,financials,finance & investments,10.8537,28867559
2026-09-09 15:29,CONFIPET,2740.6564,smallcap,miscellaneous,miscellaneous,9.9042,15689882
2026-09-09 15:29,GANDHAR,2584.509,smallcap,energy,refineries,0.6817,926450
2026-09-09 15:29,INDNIPPON,2538.8024,smallcap,auto,auto ancillaries,17.0186,1613322
2026-09-09 15:29,JAYKAY,2082.8993,smallcap,aerospace & defence,engineering,5.6734,1531650
2026-09-09 15:29,RACLGEAR,1815.6001,smallcap,auto,auto ancillaries,6.0836,98666
2026-09-09 15:29,VIDHIING,1780.2895,smallcap,chemicals,dyes and pigments,-1.7534,59111
2026-09-09 15:29,CLSEL,1519.8636,smallcap,fmcg,food - processing - indian,-0.1472,117675
2026-09-09 15:29,ASTEC,1476.9053,smallcap,chemicals,pesticides / agrochemicals - indian,14.8159,5356635
2026-09-09 15:29,TAALTECH,1412.3885,smallcap,industrials,engineering,7.8196,45586
2026-09-09 15:29,KROSS,1362.9551,smallcap,auto,auto ancillaries,3.971,793389
2026-09-09 15:29,INVPRECQ,1324.9,smallcap,industrials,castings & forgings,1.9926,562
2026-09-09 15:29,BHAGYANGR,1313.2277,smallcap,power & utilities,power generation and supply,4.9994,471785
2026-09-09 15:29,MANAKCOAT,1310.8524,smallcap,metals & mining,steel - medium / small,2.839,707413
2026-09-09 15:29,SUBEXLTD,1080.7316,smallcap,i.t,computers - software - medium / small,-2.2361,23896769
2026-09-09 15:29,MAMATA,1047.554,smallcap,industrials,engineering,-1.4799,100223
2026-09-09 15:29,AHCL,829.6949,smallcap,healthcare,pharmaceuticals - indian - bulk drugs & formln,4.2921,17458736
2026-09-09 15:29,KANORICHEM,694.2871,smallcap,chemicals,chemicals,4.9717,94989
2026-09-09 15:29,ORIENTCER,538.3764,smallcap,building materials,refractories / intermediates,5.1111,353849
2026-09-09 15:29,IL&FSENGG,472.0359,smallcap,realty,construction,5,61277
2026-09-09 15:29,ASAHISONG,454.2221,smallcap,chemicals,dyes and pigments,1.1807,15423
2026-09-09 15:29,S&SPOWER,432.8182,smallcap,industrials,electric equipment,-2.4665,7426
2026-09-09 15:29,CYBERTECH,421.6875,smallcap,i.t,computers - software - medium / small,2.1614,29578
