Date,Symbol,Current price,Market cap,Category,Sector,Industry,% change,Volume
2026-09-09 15:29,PANACEABIO,393.8,2400.1105,smallcap,healthcare,pharmaceuticals - indian - bulk drugs & formln,0.4976,143042
2026-09-09 15:29,CHEMFAB,373.75,510.1227,smallcap,chemicals,chemicals,5.3114,15562
2026-09-09 15:29,MAHLIFE,370.1,7811.5435,midcap,realty,construction,1.0788,147985
2026-09-09 15:29,INDRAMEDCO,360.2,3255.7666,smallcap,healthcare,healthcare,1.4219,217284
2026-09-09 15:29,AGIIL,283.2,3395.554,smallcap,realty,construction,4.2518,8760571
2026-09-09 15:29,OSWALPUMPS,282.75,3132.8546,smallcap,industrials,pumps,2.893,704387
2026-09-09 15:29,INNOVISION,280.3,600.095,smallcap,miscellaneous,miscellaneous,11.2302,1409333
2026-09-09 15:29,HUHTAMAKI,267.85,1893.3349,smallcap,industrials,packaging,6.8408,970555
2026-09-09 15:29,STALLION,223.4,2469.9562,smallcap,chemicals,chemicals,4.996,201491
2026-09-09 15:29,LIKHITHA,221.61,803.8727,smallcap,realty,construction,8.755,1147269
2026-09-09 15:29,IFGLEXPOR,214.65,1428.7425,smallcap,building materials,refractories / intermediates,8.2888,638605
2026-09-09 15:29,VSTIND,208.59,3511.7088,smallcap,fmcg,cigarettes,0.8948,122818
2026-09-09 15:29,EPACK,188.15,1803.1292,smallcap,consumer discretionary,air-conditioners,0.4109,491145
2026-09-09 15:29,RESPONIND,169.59,3951.9384,smallcap,plastic products,plastics products,14.41,12729406
2026-09-09 15:29,GEMAROMA,164.83,845.5103,smallcap,chemicals,chemicals,1.8349,113076
2026-09-09 15:29,CESC,149.67,19359.9561,midcap,power & utilities,power generation and supply,2.4786,7429488
2026-09-09 15:29,AARON,134.5,261.8519,smallcap,industrials,engineering,7.5914,25451
2026-09-09 15:29,ARKADE,122.95,2285.3335,smallcap,realty,construction,-0.1137,244733
2026-09-09 15:29,LOTUSEYE,110.96,230.1322,smallcap,healthcare,healthcare,0.2711,4252
2026-09-09 15:29,PIGL,104.98,203.4966,smallcap,industrials,electric equipment,9.2063,332177
2026-09-09 15:29,CORDELIA,104.25,772.5946,smallcap,i.t,travel agencies,-2.3145,1243173
2026-09-09 15:29,MUFTI,74.66,483.3278,smallcap,consumer discretionary,trading,1.0147,98309
2026-09-09 15:29,EMAMIREAL,69,344.3603,smallcap,realty,construction,4.2611,19551
2026-09-09 15:29,DREAMFOLKS,68.55,346.9999,smallcap,miscellaneous,miscellaneous,5.2349,175877
2026-09-09 15:29,RPPINFRA,62,266.1772,smallcap,realty,construction,15.4993,1013641
2026-09-09 15:29,BTTL,42.29,247.2693,smallcap,textiles,textiles - products,-0.1652,5066
2026-09-09 15:29,KARMAENG,37.82,43.017,smallcap,power & utilities,power generation and supply,1.7214,713
2026-09-09 15:29,VINEETLAB,37.14,70.9479,smallcap,healthcare,pharmaceuticals - indian - bulk drugs & formln,0.5414,73018
2026-09-09 15:29,MSUMI,36.72,24278.5142,largecap,auto,auto ancillaries,0.3005,9188167
2026-09-09 15:29,GRANDOAK,36.26,1793.2615,smallcap,financials,finance & investments,4.919,6576
2026-09-09 15:29,MURUDCERA,30.83,176.0656,smallcap,building materials,ceramics - tiles / sanitaryware,6.0179,50558
2026-09-09 15:29,GRAVISSHO,29.66,202.1784,smallcap,services,hotels,3.4531,472614
2026-09-09 15:29,RSSOFTWARE,29.48,75.143,smallcap,i.t,computers - software - medium / small,1.3407,18618
2026-09-09 15:29,DHRUV,23,44.3818,smallcap,miscellaneous,miscellaneous,-1.7094,1944
2026-09-09 15:29,RPOWER,22.01,8978.7588,midcap,power & utilities,power generation and supply,1.3819,72139512
2026-09-09 15:29,PRIMO,21.27,494.6225,smallcap,chemicals,chlor alkali / soda ash,4.2136,162572
2026-09-09 15:29,LEMERITE,21.26,258.7223,smallcap,textiles,trading,2.8544,211782
2026-09-09 15:29,USK,20.86,115.5857,smallcap,realty,construction,-0.0958,30662
2026-09-09 15:29,ASHIMASYN,17.22,332.7219,smallcap,miscellaneous,diversified - medium / small,-0.8065,90655
2026-09-09 15:29,TAKE,15.99,225.3035,smallcap,healthcare,miscellaneous,4.9902,796799
2026-09-09 15:29,LEXUS,13.35,28.0051,smallcap,building materials,ceramics - tiles / sanitaryware,-0.8909,9261
2026-09-09 15:29,LAXMICOT,13.16,22.3434,smallcap,textiles,textiles - cotton/blended,0.9977,10359
2026-09-09 15:29,MOKSH,10.3,88.249,smallcap,consumer discretionary,diamond cutting / jewellery,3,224126
2026-09-09 15:29,GREENPOWER,9.54,1072.1509,smallcap,power & utilities,power generation and supply,4.3764,46749101
2026-09-09 15:29,GTL,7.16,110.4223,smallcap,telecom-service,telecommunications - service provider,1.9943,254178
2026-09-09 15:29,ASMS,6.95,210.7671,smallcap,i.t,computers - software - medium / small,0.4335,123575
2026-09-09 15:29,NILAINFRA,6.8,260.7547,smallcap,realty,construction,2.719,433326
2026-09-09 15:29,RADIOCITY,6.47,211.2139,smallcap,media,entertainment / electronic media software,5.892,196732
2026-09-09 15:29,VARDMNPOLY,5.91,284.4982,smallcap,textiles,textiles - cotton/blended,0.3396,188275
2026-09-09 15:29,KRITIKA,5.37,141.661,smallcap,metals & mining,steel - medium / small,0.9398,179616
2026-09-09 15:29,KAMOPAINTS,4.49,146.405,smallcap,metals & mining,trading,0.8989,180943
2026-09-09 15:29,NOIDATOLL,4.02,74.2918,smallcap,realty,construction,0.7519,76812
2026-09-09 15:29,KRIDHANINF,2,21.9811,smallcap,services,trading,1.5228,76574
