Date,Symbol,Current price,Market cap,Category,Sector,Industry,% change,Volume
2026-09-09 15:29,FORCEMOT,17355,23223.1618,largecap,auto,automobiles - lcvs / hcvs,-1.5319,36797
2026-09-09 15:29,TVSHLTD,13119,27064.4855,largecap,financials,finance & investments,-1.9287,5346
2026-09-09 15:29,TEGA,1678.3,12263.8454,midcap,industrials,engineering,2.8118,1152710
2026-09-09 15:29,ERIS,1335,18357.4924,midcap,healthcare,pharmaceuticals - indian - formulations,0.7775,42165
2026-09-09 15:29,METROBRAND,959,25853.818,largecap,consumer discretionary,leather / leather products,1.1017,34602
2026-09-09 15:29,AVANTIFEED,807.15,11405.8029,midcap,fmcg,food - processing - indian,-3.5836,414240
2026-09-09 15:29,ASTEC,761,1476.9053,smallcap,chemicals,pesticides / agrochemicals - indian,14.8159,5356635
2026-09-09 15:29,SALZERELEC,552.15,973.5231,smallcap,industrials,electric equipment,0.2906,21705
2026-09-09 15:29,FDC,354.3,5632.4149,midcap,healthcare,pharmaceuticals - indian - bulk drugs & formln,2.4136,219983
2026-09-09 15:29,ALLTIME,213.54,1385.2275,smallcap,plastic products,plastics products,0.9836,120873
2026-09-09 15:29,SUKHJITS,160.03,501.435,smallcap,fmcg,miscellaneous,-0.2866,91683
2026-09-09 15:29,QUICKHEAL,152.36,832.5425,smallcap,i.t,computers - software - medium / small,-0.7039,70585
2026-09-09 15:29,CESC,149.67,19359.9561,midcap,power & utilities,power generation and supply,2.4786,7429488
2026-09-09 15:29,SHREYANIND,132.98,183.8665,smallcap,building materials,paper,-0.015,6056
2026-09-09 15:29,PRSMJOHNSN,112.45,5651.1843,midcap,building materials,cement - north india,0.1603,308878
2026-09-09 15:29,LINC,98.1,584.838,smallcap,miscellaneous,printing & stationery,-0.2136,10519
2026-09-09 15:29,GRMOVER,88.14,1826.9706,smallcap,fmcg,food - processing - indian,-0.034,1430309
2026-09-09 15:29,DJML,82.03,273.3497,smallcap,miscellaneous,diversified - medium / small,7.8207,227969
2026-09-09 15:29,INOXWIND,77.39,13084.4886,midcap,industrials,electric equipment,2.219,18491767
2026-09-09 15:29,CURAA,75.88,77.22,smallcap,i.t,computers - software - medium / small,-2.718,518
2026-09-09 15:29,EXCELSOFT,75.23,794.7712,smallcap,i.t,computers - software - medium / small,8.9343,15422814
2026-09-09 15:29,NDTV,73.73,823.9589,smallcap,media,entertainment / electronic media software,0.9585,77952
2026-09-09 15:29,NFL,69.98,3451.219,smallcap,chemicals,fertilizers,-0.5259,421662
2026-09-09 15:29,JAGRAN,62.35,1361.2098,smallcap,media,entertainment / electronic media software,-0.3038,154323
2026-09-09 15:29,RPPINFRA,62,266.1772,smallcap,realty,construction,15.4993,1013641
2026-09-09 15:29,ASIANTILES,50.47,1483.5623,smallcap,building materials,ceramics - tiles / sanitaryware,0.8593,3910136
2026-09-09 15:29,RHETAN,26.6,2231.25,smallcap,metals & mining,steel - medium / small,-5,55311416
2026-09-09 15:29,HYBRIDFIN,17,50.6304,smallcap,financials,finance & investments,-1.1628,2117
2026-09-09 15:29,ANMOL,13.63,64.7683,smallcap,services,trading,19.7715,2032233
2026-09-09 15:29,AKG,10.52,31.2364,smallcap,services,trading,7.0193,66537
2026-09-09 15:29,MOKSH,10.3,88.249,smallcap,consumer discretionary,diamond cutting / jewellery,3,224126
2026-09-09 15:29,DBEIL,7.21,338.177,smallcap,realty,construction,-0.6887,213896
2026-09-09 15:29,NILAINFRA,6.8,260.7547,smallcap,realty,construction,2.719,433326
2026-09-09 15:29,CREATIVEYE,6.13,12.2155,smallcap,media,entertainment / electronic media software,0.6568,4928
2026-09-09 15:29,RADAAN,2.94,16.1401,smallcap,media,entertainment / electronic media software,-1.3423,16689
2026-09-09 15:29,CEREBRAINT,2.86,35.1441,smallcap,i.t,computers - hardware,-1.3793,87512
2026-09-09 15:29,DANGEE,2.83,44.3448,smallcap,fmcg,food - processing - indian,-1.7361,10529
2026-09-09 15:29,RCOM,0.93,246.1324,smallcap,telecom-service,telecommunications - service provider,4.4944,4345641
2026-09-09 15:29,MITTAL,0.88,38.184,smallcap,textiles,trading,2.3256,1286326
2026-09-09 15:29,VIVIDHA,0.52,15.2204,smallcap,services,trading,0,132103
2026-09-09 15:29,SANWARIA,0.19,13.9859,smallcap,fmcg,food - processing - indian,0,450381
