Date,Symbol,Market cap,Category,Sector,Industry,% change,Volume
2026-09-09 15:29,IDEA,167064.96,largecap,telecom-service,telecommunications - service provider,0.6485,539161681
2026-09-09 15:29,EMCURE,36528.6027,largecap,healthcare,pharmaceuticals - indian - bulk drugs & formln,-0.592,74957
2026-09-09 15:29,WOCKPHARMA,36138.2584,largecap,healthcare,pharmaceuticals - indian - bulk drugs & formln,1.1151,1394874
2026-09-09 15:29,SYRMA,31608.7731,largecap,consumer discretionary,electronics - components,-1.0249,1096481
2026-09-09 15:29,DATAPATTNS,27612.973,largecap,aerospace & defence,electronics - components,-0.9955,682371
2026-09-09 15:29,RATNAMANI,19652.395,midcap,industrials,steel - medium / small,1.9759,126387
2026-09-09 15:29,ARVIND,15815.082,midcap,textiles,textiles - cotton/blended,-1.8147,1539846
2026-09-09 15:29,SPLPETRO,15577.3448,midcap,energy,petrochemicals,-1.7926,196496
2026-09-09 15:29,JSWDULUX,14456.3173,midcap,building materials,paints / varnishes,0.1512,37589
2026-09-09 15:29,GRAPHITE,14345.453,midcap,industrials,electrodes - graphites,15.0358,36292952
2026-09-09 15:29,PCBL,12937.0504,midcap,chemicals,chemicals,1.8704,6364541
2026-09-09 15:29,WABAG,12523.3332,midcap,realty,engineering - turnkey services,6.0994,2441516
2026-09-09 15:29,STAR,10944.5881,midcap,healthcare,pharmaceuticals - indian - bulk drugs & formln,0.699,376096
2026-09-09 15:29,MIDHANI,8936.118,midcap,aerospace & defence,steel - medium / small,-2.7673,5087063
2026-09-09 15:29,HMT,8201.0682,midcap,consumer discretionary,miscellaneous,-2.7456,18801
2026-09-09 15:29,NEPHROPLUS,7466.3528,midcap,healthcare,healthcare,-1.4313,204496
2026-09-09 15:29,SKIPPER,7385.0461,midcap,industrials,engineering,-1.7777,1704618
2026-09-09 15:29,RAIN,7325.9452,midcap,miscellaneous,miscellaneous,2.1533,11435273
2026-09-09 15:29,BECTORFOOD,7071.5284,midcap,fmcg,food - processing - indian,5.0792,2474475
2026-09-09 15:29,IONEXCHANG,6332.33,midcap,realty,engineering - turnkey services,1.3202,786019
2026-09-09 15:29,CENTUM,6327.7805,midcap,aerospace & defence,electronics - components,-0.8607,114623
2026-09-09 15:29,FEDFINA,6084.7257,midcap,financials,finance & investments,-3.3025,903186
2026-09-09 15:29,NEOGEN,6059.5645,midcap,chemicals,chemicals,1.9069,234288
2026-09-09 15:29,LXCHEM,5115.1078,midcap,chemicals,chemicals,-3.23,1701815
2026-09-09 15:29,NRBBEARING,4745.3305,smallcap,industrials,bearings,-1.0315,309450
2026-09-09 15:29,RPGLIFE,4635.2243,smallcap,healthcare,pharmaceuticals - indian - bulk drugs & formln,0.3354,51216
2026-09-09 15:29,NOVARTIND,4498.6632,smallcap,healthcare,pharmaceuticals - multinational,20,785816
2026-09-09 15:29,VENUSPIPES,4039.4343,smallcap,metals & mining,steel - medium / small,-1.0154,287398
2026-09-09 15:29,SANATHAN,3971.211,smallcap,textiles,textiles - cotton/blended,2.0935,243757
2026-09-09 15:29,SMSPHARMA,3738.1208,smallcap,healthcare,pharmaceuticals - indian - bulk drugs,2.0418,523724
2026-09-09 15:29,HERITGFOOD,3546.1991,smallcap,fmcg,food - processing - indian,-0.5364,279635
2026-09-09 15:29,NOCIL,3091.1304,smallcap,chemicals,chemicals,1.7345,2843821
2026-09-09 15:29,BOROLTD,3055.9423,smallcap,building materials,glass & glass products,-0.0313,73476
2026-09-09 15:29,HIKAL,3033.3218,smallcap,healthcare,pharmaceuticals - indian - bulk drugs,-2.1625,1270796
2026-09-09 15:29,UTKARSHBNK,2792.0727,smallcap,bank,banks - private sector,1.3384,50487332
2026-09-09 15:29,EXICOM,2526.384,smallcap,industrials,electric equipment,-0.6771,3180545
2026-09-09 15:29,RAJRATAN,2522.3033,smallcap,metals & mining,steel - medium / small,4.841,285802
2026-09-09 15:29,PENIND,2437.3988,smallcap,metals & mining,steel - medium / small,-1.4063,603270
2026-09-09 15:29,SMCGLOBAL,1786.3914,smallcap,financials,finance & investments,-1.6176,804605
2026-09-09 15:29,STLNETWORK,1543.2979,smallcap,telecom-service,telecommunications - service provider,4.9968,12406425
2026-09-09 15:29,IMPAL,1437.072,smallcap,auto,auto ancillaries,-1.98,4177
2026-09-09 15:29,ANDHRAPAP,1433.5111,smallcap,building materials,paper,-5.5625,2940986
2026-09-09 15:29,GPTHEALTH,1318.621,smallcap,healthcare,healthcare,1.201,119726
2026-09-09 15:29,MASTERTR,1132.8543,smallcap,financials,finance & investments,1.0642,1314880
2026-09-09 15:29,TNPL,1117.1283,smallcap,building materials,paper,-3.7606,188419
2026-09-09 15:29,GAYAPROJ,1079.9595,smallcap,realty,construction,1.6337,3083761
2026-09-09 15:29,MVGJL,1029.3133,smallcap,consumer discretionary,diamond cutting / jewellery,1.8603,1334420
2026-09-09 15:29,ANUHPHR,957.4399,smallcap,healthcare,pharmaceuticals - indian - bulk drugs,1.2666,626549
2026-09-09 15:29,SRHHYPOLTD,906.1309,smallcap,chemicals,chemicals,0.7577,14320
2026-09-09 15:29,KOTHARIPET,849.0947,smallcap,energy,petrochemicals,3.195,251482
2026-09-09 15:29,ZUARIIND,829.2571,smallcap,fmcg,sugar,-1.7598,32325
2026-09-09 15:29,JAYAGROGN,747.12,smallcap,chemicals,chemicals,3.1561,140900
2026-09-09 15:29,CHEVIOT,709.5541,smallcap,textiles,textiles - jute - yarn / products,-2.4452,1489
2026-09-09 15:29,SUTLEJTEX,665.1442,smallcap,textiles,textiles - cotton/blended,-1.601,18727
2026-09-09 15:29,PPL,655.4825,smallcap,plastic products,plastics products,4.9261,79281
2026-09-09 15:29,UNIVPHOTO,591.7734,smallcap,consumer discretionary,photographic and allied products,4.7447,7505
2026-09-09 15:29,KAYA,540.6789,smallcap,healthcare,miscellaneous,-1.6854,7689
2026-09-09 15:29,MANAKSIA,443.7966,smallcap,services,trading,-2.2298,48915
