Date,Symbol,Sector,Market cap,1 week %,Vol > yr avg
2026-09-16 15:29,NPST,i.t,smallcap,8.8073,61.7238
2026-09-16 15:29,KOPRAN,healthcare,smallcap,10.8816,27.1796
2026-09-16 15:29,ROSSTECH,aerospace & defence,smallcap,11.1669,15.0018
2026-09-16 15:29,RAYMOND,transportation,midcap,-0.8875,14.2292
2026-09-16 15:29,IBULLSLTD,miscellaneous,midcap,10.1377,8.5789
2026-09-16 15:29,INDORAMA,textiles,smallcap,-1.0405,8.456
2026-09-16 15:29,BIRLACABLE,industrials,smallcap,-2.4978,7.5314
2026-09-16 15:29,ANTELOPUS,energy,smallcap,2.7735,7.4785
2026-09-16 15:29,KANORICHEM,chemicals,smallcap,10.2158,6.7201
2026-09-16 15:29,KABRAEXTRU,industrials,smallcap,-13.1439,5.6864
2026-09-16 15:29,STLNETWORK,telecom-service,smallcap,6.4754,5.308
2026-09-16 15:29,ARROWGREEN,plastic products,smallcap,11.6175,5.2282
2026-09-16 15:29,MOREPENLAB,healthcare,midcap,-0.9069,4.446
2026-09-16 15:29,RATNAVEER,metals & mining,smallcap,-0.5376,4.4362
2026-09-16 15:29,UNIMECH,aerospace & defence,midcap,-5.8509,3.7522
2026-09-16 15:29,GCSL,financials,smallcap,-0.9905,3.6982
2026-09-16 15:29,GAYAPROJ,realty,smallcap,-4.5332,3.6198
2026-09-16 15:29,RACLGEAR,auto,smallcap,5.4477,3.0366
2026-09-16 15:29,WELCORP,industrials,largecap,-9.4187,2.9596
2026-09-16 15:29,BODALCHEM,chemicals,smallcap,0.6149,2.8794
2026-09-16 15:29,IOLCP,healthcare,midcap,0.1338,2.745
2026-09-16 15:29,SSWL,auto,midcap,-5.5578,2.6956
2026-09-16 15:29,COMSYN,industrials,smallcap,-1.4708,2.6588
2026-09-16 15:29,NOVARTIND,healthcare,midcap,-16.5517,2.5914
2026-09-16 15:29,SALSTEEL,metals & mining,smallcap,-0.254,2.5621
2026-09-16 15:29,AVALON,consumer discretionary,midcap,-2.1373,2.4533
2026-09-16 15:29,VENUSPIPES,metals & mining,smallcap,-4.0592,2.4431
2026-09-16 15:29,ASIANENE,energy,smallcap,-7.6621,2.4295
2026-09-16 15:29,RPEL,building materials,midcap,-16.1608,2.3926
2026-09-16 15:29,FILATEX,textiles,smallcap,-0.2174,2.3557
2026-09-16 15:29,MANINDS,metals & mining,midcap,-8.7519,2.3432
2026-09-16 15:29,RISHABH,industrials,smallcap,-8.5644,2.3295
2026-09-16 15:29,FCL,chemicals,midcap,-8.0561,2.2552
