Date,Symbol,Close,Yearhigh,Market cap,Market cap category,Industry,Sector,Weekly return,Current vol multiple of yearly avg
2026-09-16 15:29,FOSECOIND,6846.5,6846.5,4690.8131,smallcap,chemicals,chemicals,10.5255,28.4992
2026-09-16 15:29,KOPRAN,260.86,260.86,1206.6573,smallcap,pharmaceuticals - indian - bulk drugs & formln,healthcare,10.8816,27.1796
2026-09-16 15:29,ROSSTECH,1349.9,1349.9,4770.1119,smallcap,engineering,aerospace & defence,11.1669,15.0018
2026-09-16 15:29,INDORAMA,85.6,86.5,2162.278,smallcap,textiles - manmade,textiles,-1.0405,8.456
2026-09-16 15:29,AHCL,20.04,20.18,1072.5973,smallcap,pharmaceuticals - indian - bulk drugs & formln,healthcare,2.4016,8.3564
2026-09-16 15:29,ANTELOPUS,1170.95,1170.95,3719.4742,smallcap,oil drilling / allied services,energy,2.7735,7.4785
2026-09-16 15:29,KANORICHEM,186.97,186.97,778.2656,smallcap,chemicals,chemicals,10.2158,6.7201
2026-09-16 15:29,YUKEN,1134.95,1134.95,1463.8118,smallcap,engineering,industrials,1.9035,6.4339
2026-09-16 15:29,STLNETWORK,38.97,38.97,1815.6446,smallcap,telecommunications - service provider,telecom-service,6.4754,5.308
2026-09-16 15:29,ARROWGREEN,907.45,907.45,1265.199,smallcap,plastics products,plastic products,11.6175,5.2282
2026-09-16 15:29,AAREYDRUGS,99.94,99.98,305.0999,smallcap,pharmaceuticals - indian - bulk drugs,healthcare,1.0618,3.3457
2026-09-16 15:29,RACLGEAR,1852.4,1852.4,2069.0438,smallcap,auto ancillaries,auto,5.4477,3.0366
2026-09-16 15:29,EQUIPPP,24.39,25.03,241.2428,smallcap,computers - software - medium / small,i.t,8.0638,2.6084
2026-09-16 15:29,FILATEX,87.22,87.41,3659.4851,smallcap,textiles - manmade,textiles,-0.2174,2.3557
2026-09-16 15:29,VSSL,405.85,405.85,3762.0397,smallcap,steel - medium / small,metals & mining,2.1135,2.2999
2026-09-16 15:29,ROLLT,5.19,5.19,123.8144,smallcap,packaging,industrials,9.2632,2.1844
2026-09-16 15:29,PAISALO,84.59,84.59,7682.7313,midcap,finance & investments,financials,0.4274,1.9839
2026-09-16 15:29,GLOBAL,128.89,128.89,642.5296,smallcap,miscellaneous,services,1.5602,1.8238
2026-09-16 15:29,UNIVPHOTO,595.05,595.05,620.3988,smallcap,photographic and allied products,consumer discretionary,10.1638,1.7205
2026-09-16 15:29,PLAZACABLE,62.51,62.97,268.5503,smallcap,cables - power,industrials,-0.7305,1.331
2026-09-16 15:29,SIKKO,5.88,6.21,246.3552,smallcap,pesticides / agrochemicals - indian,chemicals,0.8576,1.2829
2026-09-16 15:29,PVRINOX,1254.6,1255.3,11990.2154,midcap,entertainment / electronic media software,media,1.4146,1.164
2026-09-16 15:29,LOTUSDEV,216.4,216.4,10436.2061,midcap,construction,realty,3.4071,1.1631
2026-09-16 15:29,IL&FSENGG,39.93,39.93,513.6013,smallcap,construction,realty,3.6066,1.1491
2026-09-16 15:29,MAXESTATES,572.1,572.1,9301.3597,midcap,construction,realty,2.0787,1.0899
2026-09-16 15:29,RCOM,1.01,1.47,293.1465,smallcap,telecommunications - service provider,telecom-service,0,1.0134
2026-09-16 15:29,QUADFUTURE,491.95,491.95,1938.4,smallcap,cables - power,industrials,2.8109,0.9307
2026-09-16 15:29,AKSHOPTFBR,7.96,8.79,135.8528,smallcap,cables - telephone,industrials,-9.3394,0.8617
2026-09-16 15:29,NDL,2.89,3.62,396.4047,smallcap,textiles - products,textiles,1.049,0.8548
2026-09-16 15:29,ESSENTIA,1.04,1.92,182.5495,smallcap,trading,services,-1.8868,0.6331
2026-09-16 15:29,GATECH,0.67,1.1,111.842,smallcap,computers - software - medium / small,i.t,-8.2192,0.4894
2026-09-16 15:29,DIACABS,394.75,394.75,23175.2536,largecap,cables - power,industrials,6.9638,0.4873
2026-09-16 15:29,GTLINFRA,1.11,1.61,1447.4296,smallcap,transmisson line towers / equipment,telecom,-4.3103,0.469
2026-09-16 15:29,SANGINITA,68.31,68.31,404.1974,smallcap,chemicals,chemicals,4.0201,0.2322
2026-09-16 15:29,FILATFASH,0.18,0.64,150.0133,smallcap,textiles - products,textiles,0,0.2209
2026-09-16 15:29,MBECL,364.26,364.26,1156.4,smallcap,engineering - turnkey services,realty,10.2482,0.2085
2026-09-16 15:29,SADHNANIQ,2.75,3.32,849.0144,smallcap,chemicals,chemicals,-3.169,0.1803
