Date,Abv 10ma,Abv 20ma,Abv 50ma,Abv 200ma
2026-01-21,7.6252,8.5439,10.565,16.4906
2026-01-20,7.3989,9.2831,11.0754,17.3254
2026-01-19,16.7048,16.8879,17.4828,21.0984
2026-01-16,22.0074,21.0405,20.3039,23.5267
2026-01-14,21.6851,20.9484,21.0866,23.9411
2026-01-13,17.6714,18.8219,19.5122,23.3318
2026-01-12,14.0303,16.7354,18.5695,23.2462
2026-01-09,13.4101,17.6037,20.3226,23.871
2026-01-08,24.1475,27.3733,25.9908,27.788
2026-01-07,44.1989,42.5875,34.8527,31.5378
2026-01-06,41.2983,41.3444,32.965,30.8471
2026-01-05,51.2844,47.5229,36.422,31.9266
2026-01-02,67.0968,55.8065,37.235,32.0276
2026-01-01,50.9208,44.0147,31.4917,29.8803
2025-12-31,53.0198,43.1996,30.4288,29.8294
2025-12-30,34.3476,33.0106,25.68,27.6625
2025-12-29,35.0321,32.5069,26.8136,27.9155
2025-12-26,45.572,38.5148,28.9668,29.059
2025-12-24,55.6734,44.7878,30.4889,29.9815
2025-12-23,62.4539,46.5406,30.8579,29.9354
2025-12-22,59.0345,40.8736,27.6322,29.5172
2025-12-19,40.2585,29.2244,23.4534,27.747
2025-12-18,24.2606,21.3494,19.5933,25.9242
2025-12-17,25.5427,21.709,20.9238,26.2818
2025-12-16,35.8761,27.7393,22.4688,27.6468
2025-12-15,43.9834,29.5067,24.4813,28.6307
2025-12-12,39.6943,27.1885,23.7147,27.5591
2025-12-11,28.2277,21.2864,20.7774,26.2379
2025-12-10,20.8333,16.6667,17.5463,25.6944
2025-12-09,20.1763,17.2542,18.692,25.6957
2025-12-08,10.1758,11.6096,16.0962,24.6531
2025-12-05,22.7125,19.8792,21.6442,28.4255
2025-12-04,22.2016,20.5295,22.5732,28.7506
2025-12-03,21.9693,21.1333,22.9912,29.6795
2025-12-02,26.3011,24.3494,25.7435,30.5762
2025-12-01,32.0222,27.3022,27.5798,31.8371
2025-11-28,33.6749,28.598,28.5049,31.9981
2025-11-27,32.6036,27.9925,27.6199,31.6255
2025-11-26,34.11,28.0056,27.7726,32.3392
2025-11-25,19.9534,21.4452,23.3566,29.8368
2025-11-24,16.8059,20.0557,22.4698,29.2015
2025-11-21,21.1485,23.5761,25.3968,31.7927
2025-11-20,28.4781,29.225,30.2521,33.6601
2025-11-19,29.8926,29.8926,30.9201,34.4232
2025-11-18,31.4953,30.3738,31.1682,35
2025-11-17,39.1628,36.9302,34.8372,37.1628
2025-11-14,34.8924,33.8634,33.3957,35.8746
2025-11-13,34.8009,33.1148,33.63,36.815
2025-11-12,37.7694,34.6767,34.6767,37.4883
2025-11-11,28.1763,27.895,30.2391,35.8181
2025-11-10,27.5524,29.1375,31.1422,36.1772
2025-11-07,26.7949,29.8451,31.9099,36.0394
2025-11-06,23.1455,27.5117,31.5023,35.5869
2025-11-04,37.1362,39.061,39.2488,40.5634
2025-11-03,48.1551,47.2209,44.3718,42.5969
2025-10-31,42.8706,42.4941,41.4588,41.1765
2025-10-30,51.5294,48.8941,44.8941,42.3059
2025-10-29,55.0118,50.8235,44.8471,42.9176
2025-10-28,44.2254,42.6761,40.7042,40.939
2025-10-27,46.592,43.4641,40.5229,41.7367
2025-10-24,44.8357,41.9249,39.2958,40.5164
2025-10-23,52.7008,45.3734,41.1461,41.7097
2025-10-21,59.9436,47.9549,42.078,42.031
2025-10-20,42.2897,37.757,36.0748,39.6729
2025-10-17,33.9445,33.2863,33.6624,38.0818
2025-10-16,41.1378,37.0005,36.4833,39.7743
2025-10-15,34.1016,31.9849,34.2427,38.2408
2025-10-14,23.7647,26.0706,30.6824,36.6588
2025-10-13,33.5209,34.1772,36.5682,39.8969
2025-10-10,45.566,41.3208,39.434,41.934
2025-10-09,37.3704,36.9463,37.229,40.8106
2025-10-08,34.4015,34.8728,36.7107,40.1037
2025-10-07,38.7264,36.9811,38.1604,40.6132
2025-10-06,42.4,38.8706,39.2,40.6118
2025-10-03,48.3932,41.1626,40.4064,42.2023
2025-10-01,33.0336,31.1879,34.5954,39.5173
2025-09-30,20.1709,21.8794,27.7171,35.5956
2025-09-29,16.6903,20.8038,28.227,35.5556
2025-09-26,13.9524,20.5714,27.9524,36
2025-09-25,26.371,34.9547,40.1049,41.917
2025-09-24,34.9547,42.0601,46.1135,44.7783
2025-09-23,43.0072,48.8783,49.9761,46.3007
2025-09-22,49.1928,53.8936,52.4691,48.1956
2025-09-19,62.5597,63.276,57.0678,49.6657
2025-09-18,65.7593,65.5683,57.4499,49.3792
2025-09-17,68.1166,65.7744,57.0268,49.3308
2025-09-16,66.4751,62.5958,54.3103,48.0843
2025-09-15,60.6956,58.1706,49.3092,45.5931
2025-09-12,55.6247,52.9919,46.2422,43.8009
2025-09-11,57.731,53.9014,45.955,43.4179
2025-09-10,59.4543,53.4706,45.5242,43.6094
2025-09-09,50.7899,46.1465,40.3542,41.0723
2025-09-08,52.3832,46.5682,40.4194,41.5157
2025-09-05,49.3059,42.1733,39.1575,39.4447
2025-09-04,48.3964,42.9392,38.8703,40.2106
2025-09-03,62.4161,49.0892,41.5149,41.2272
2025-09-02,50.2879,40.8349,36.1804,39.0595
2025-09-01,40.0096,33.7476,32.3614,37.3327
2025-08-29,23.6058,24.0385,26.875,33.9904
2025-08-28,22.5853,24.6516,27.2465,34.3104
2025-08-26,29.0245,28.3998,31.0428,37.0975
2025-08-25,48.8261,41.9741,38.1888,41.8783
2025-08-22,49.8796,41.2614,38.7097,41.3577
2025-08-21,58.7386,46.1724,41.5503,41.7429
2025-08-20,61.7718,45.8353,41.117,41.6948
2025-08-19,55.8072,41.494,38.0241,41.3494
2025-08-18,41.9386,32.9655,34.261,39.1075
2025-08-14,28.5094,24.5055,28.9918,36.083
2025-08-13,33.1241,27.0401,31.1444,38.001
2025-08-12,27.3649,23.4073,28.5714,36.8243
2025-08-11,23.5096,20.3846,27.7404,36.1058
2025-08-08,17.3263,17.3745,25.7722,35.5212
2025-08-07,20.2703,20.5116,29.778,38.9961
2025-08-06,19.1602,21.0425,30.2606,39.7201
2025-08-05,26.2192,26.3158,34.1381,42.2501
2025-08-04,26.0723,26.3614,36.5301,43.4699
2025-08-01,19.2066,21.9158,33.8655,41.4127
2025-07-31,25.7532,28.0855,40.6706,46.2099
2025-07-30,30.9825,32.2957,44.7957,47.8113
2025-07-29,25.9854,29.1484,43.6496,47.6886
2025-07-28,18.0193,23.0918,38.0193,44.5411
2025-07-25,22.4818,30.219,46.2774,49.2944
2025-07-24,38.8321,44.6715,59.2214,55.6204
2025-07-23,42.6972,48.8802,61.2463,56.1344
2025-07-22,42.5998,48.7829,62.4148,56.3291
2025-07-21,46.325,52.6596,65.3772,56.6731
2025-07-18,49.4639,56.0429,68.4698,58.1871
2025-07-17,59.8928,63.2554,72.6608,59.4542
2025-07-16,60.0976,62.5366,72.7317,58.8293
2025-07-15,55.7345,58.9068,69.5949,57.1498
2025-07-14,41.0082,47.9884,62.8211,53.4174
2025-07-11,40.3029,48.7543,65.2662,53.4441
2025-07-10,51.4677,57.3875,70.0587,55.5284
2025-07-09,51.1491,57.555,70.0733,54.9144
2025-07-08,48.1427,56.3539,69.7458,54.741
2025-07-07,51.8465,59.2809,70.9913,54.9563
2025-07-04,59.6191,64.5508,73.877,56.0059
2025-07-03,57.7148,63.0859,72.168,55.1758
2025-07-02,57.087,62.1212,71.7009,53.9101
2025-07-01,65.1003,67.9883,73.5193,54.5277
2025-06-30,69.9659,69.9171,73.7689,54.9976
2025-06-27,66.5849,66.7812,71.737,54.0726
2025-06-26,64.9485,63.3775,70.4467,52.4791
2025-06-25,67.7625,63.1501,70.1668,52.1099
2025-06-24,45.7311,47.1541,61.7763,47.3503
2025-06-23,29.4978,36.7626,53.6324,44.8074
2025-06-20,26.7778,36.6356,55.6645,44.1393
2025-06-19,18.2131,28.7187,50.3191,42.1699
2025-06-18,30.8751,43.8053,62.7335,48.2301
2025-06-17,34.7591,47.8368,65.5851,49.6067
2025-06-16,42.6197,57.6735,70.9189,52.0528
2025-06-13,41.6134,59.2228,72.1594,50.91
2025-06-12,51.1067,68.5194,76.3404,53.7137
2025-06-11,74.5088,79.1749,81.2377,57.4656
2025-06-10,74.8279,78.7119,80.236,56.3422
2025-06-09,74.1303,78.001,79.1769,54.8751
2025-06-06,62.721,70.5796,74.165,50.8841
2025-06-05,58.6444,68.4185,70.4322,48.5756
2025-06-04,55.4028,65.5697,69.9902,47.0039
2025-06-03,53.0713,64.6192,69.9263,46.2899
2025-06-02,58.0677,67.7783,71.0642,46.1991
2025-05-30,57.6714,68.9689,72.0276,46.5713
2025-05-29,63.9369,72.5703,72.9156,47.8046
2025-05-28,66.5185,74.5679,73.7778,47.0123
2025-05-27,69.6296,76.7901,75.4568,47.1111
2025-05-26,72.5799,78.7224,76.7076,45.8968
2025-05-23,73.9496,79.8319,76.4706,45.3287
2025-05-22,72.1344,78.5573,74.2589,43.33
2025-05-21,78.7055,82.0158,75.7905,43.5771
2025-05-20,78.1018,82.5012,75.3831,41.9674
2025-05-19,89.1892,88.7469,80.7862,45.0123
2025-05-16,89.6245,88.3399,78.7055,42.4407
2025-05-15,88.8285,85.4177,73.307,39.2486
2025-05-14,88.433,83.2427,67.9684,35.8379
2025-05-13,83.498,76.1858,57.2628,31.5711
2025-05-12,79.2035,68.3874,50.4425,29.0069
2025-05-09,18.083,22.0356,25.4447,20.3063
2025-05-08,20.5534,25.6423,27.5198,20.8992
2025-05-07,26.5054,31.6881,32.5271,22.8036
2025-05-06,17.6209,26.4067,27.8875,20.7305
2025-05-05,40.0688,47.4926,40.3147,25.7129
2025-05-02,24.3337,34.304,34.2547,23.7414
2025-04-30,24.6663,37.568,34.9481,23.9743
2025-04-29,42.9066,56.4014,45.7736,26.6436
2025-04-28,45.0566,59.3212,47.516,27.2996
2025-04-25,41.8398,60.2868,45.8457,26.9041
2025-04-24,84.9308,86.413,66.8972,32.6581
2025-04-23,88.1481,87.7531,65.5309,33.1852
2025-04-22,91.2636,88.7957,65.3011,32.3791
2025-04-21,90.8419,87.4938,59.9212,30.7238
2025-04-17,87.426,80.8185,50.5424,27.3669
2025-04-16,87.6604,80.0592,47.2853,26.2586
2025-04-15,85.5736,73.4613,39.8818,24.5692
2025-04-11,54.0967,45.6565,26.4561,19.7433
2025-04-09,27.6322,26.2976,17.6965,15.6204
2025-04-08,31.8676,29.6937,19.664,16.6996
2025-04-07,12.6357,15.3998,12.8332,13.4255
2025-04-04,41.1561,40.7115,25.5435,19.7134
2025-04-03,79.5949,68.4289,38.2905,24.1601
2025-04-02,68.5771,57.2628,31.4229,21.5909
2025-04-01,54.066,47.0675,27.0084,19.3199
2025-03-28,36.413,37.1047,25.0494,19.2194
2025-03-27,43.4718,41.7409,25.5193,19.9802
2025-03-26,38.6555,40.3361,23.0845,18.4874
2025-03-25,58.3581,52.275,28.1899,20.2275
2025-03-24,82.9389,69.4773,34.9112,22.6824
2025-03-21,82.3267,65.198,29.2574,20.297
2025-03-20,74.3564,51.5347,22.9703,17.4752
2025-03-19,70.9901,46.9802,20.0495,15.8911
2025-03-18,44.4279,29.47,13.373,13.472
2025-03-17,23.0617,18.321,9.8272,11.4568
2025-03-13,21.7154,16.6088,9.5191,11.3039
2025-03-12,26.3497,17.8306,9.5592,11.6394
2025-03-11,30.6739,19.6729,9.7126,12.4381
