Date,Symbol,% change
2026-09-16 15:29,INDIAVIX,7.1603
2026-09-16 15:29,NIFTYFMCG,1.1214
2026-09-16 15:29,CNXIT,0.5745
2026-09-16 15:29,NIFTYPVTBANK,-0.5531
2026-09-16 15:29,BANKNIFTY,-0.5549
2026-09-16 15:29,NIFTYOILANDGAS,-0.5902
2026-09-16 15:29,NIFTY,-0.7714
2026-09-16 15:29,NIFTYCONSUMPTION,-0.8634
2026-09-16 15:29,NIFTYPSUBANK,-0.8862
2026-09-16 15:29,NIFTY100,-1.0739
2026-09-16 15:29,NIFTYFINSERVICE,-1.1078
2026-09-16 15:29,NIFTY200,-1.2886
2026-09-16 15:29,NIFTYHEALTHCARE,-1.3185
2026-09-16 15:29,NIFTYCOMMODITIES,-1.4369
2026-09-16 15:29,NIFTYMEDIA,-1.4409
2026-09-16 15:29,CNXPHARMA,-1.4556
2026-09-16 15:29,NIFTY500,-1.4628
2026-09-16 15:29,NIFTYAUTO,-1.5047
2026-09-16 15:29,NIFTYTOTALMKT,-1.5541
2026-09-16 15:29,NIFTYLARGEMID250,-1.5932
2026-09-16 15:29,CNXINFRA,-1.8558
2026-09-16 15:29,CNXENERGY,-1.9818
2026-09-16 15:29,NIFTYMETAL,-1.9998
2026-09-16 15:29,NIFTYMIDSELECT,-2.0312
2026-09-16 15:29,NIFTYMIDCAP50,-2.0617
2026-09-16 15:29,NIFTYMIDCAP150,-2.0967
2026-09-16 15:29,NIFTYMIDSMALLCAP400,-2.2709
2026-09-16 15:29,NIFTYSMALLCAP50,-2.514
2026-09-16 15:29,NIFTYSMALLCAP250,-2.5987
2026-09-16 15:29,CNXSMALLCAP,-2.6022
2026-09-16 15:29,CNXREALTY,-3.0878
2026-09-16 15:29,NIFTYMICROCAP250,-3.4025
2026-09-16 15:29,NIFTYCHEMICALS,-3.4561
2026-09-16 15:29,NIFTYINDDEFENCE,-6.1164
2026-09-16 15:29,NIFTYHOUSING,1.7e+308
