Date,Symbol,Current price,Market cap,Category,Sector,Industry,% change,Volume
2026-09-16 15:29,ELCIDIN,107120,2044.2,smallcap,financials,finance & investments,4.8038,24
2026-09-16 15:29,MAHSCOOTER,13123,14722.2813,midcap,financials,finance & investments,1.8708,3273
2026-09-16 15:29,ASTRAZEN,6703,16738.75,midcap,healthcare,pharmaceuticals - multinational,0.112,17007
2026-09-16 15:29,INDPRUD,6240,1019.0783,smallcap,financials,finance & investments,2.6147,17
2026-09-16 15:29,CERA,5646,7186.5098,midcap,building materials,ceramics - tiles / sanitaryware,1.3281,9354
2026-09-16 15:29,RADICO,4466,58394.0686,largecap,fmcg,breweries & distilleries,2.4312,278614
2026-09-16 15:29,HINDUNILVR,1962,455374.2825,largecap,fmcg,personal care - multinational,1.2332,1013304
2026-09-16 15:29,INDIAMART,1706.3,9980.7554,midcap,i.t,miscellaneous,2.8201,365133
2026-09-16 15:29,TATVA,1646.8,3619.4527,smallcap,chemicals,chemicals,6.4306,109010
2026-09-16 15:29,CEMPRO,1235.1,20736.4793,largecap,realty,construction,2.3196,553547
2026-09-16 15:29,GODREJIND,1136.5,37183.2546,largecap,chemicals,chemicals,2.9438,463606
2026-09-16 15:29,GANDHITUBE,900.9,1058.6822,smallcap,metals & mining,steel - medium / small,3.4091,9851
2026-09-16 15:29,UFBL,708,2654.552,smallcap,consumer discretionary,hotels,4.248,31744
2026-09-16 15:29,HDBFS,678,55195.1377,largecap,financials,finance & investments,2.0009,294552
2026-09-16 15:29,JUSTDIAL,673.7,5628.9702,midcap,i.t,miscellaneous,1.7904,106509
2026-09-16 15:29,SANGAMIND,566.55,2842.1966,smallcap,textiles,textiles - spinning - synthetic / blended,0.1591,9376
2026-09-16 15:29,SALZERELEC,557.85,939.7491,smallcap,industrials,electric equipment,4.9675,196809
2026-09-16 15:29,AHLWEST,530.65,590.0173,smallcap,services,hotels,4.7887,1425
2026-09-16 15:29,SUPRAJIT,488.15,6584.9009,midcap,auto,auto ancillaries,1.6873,328298
2026-09-16 15:29,TRUALT,422.7,3530.0054,smallcap,miscellaneous,miscellaneous,2.6843,454451
2026-09-16 15:29,SIS,415.9,5862.5681,midcap,miscellaneous,miscellaneous,0.241,461513
2026-09-16 15:29,SAATVIKGL,413.25,4951.3754,smallcap,industrials,electric equipment,6.0839,1244363
2026-09-16 15:29,PATANJALI,365,36837.9165,largecap,fmcg,solvent extraction,7.8127,28837966
2026-09-16 15:29,CREST,359.95,1008.9713,smallcap,financials,finance & investments,1.4944,14808
2026-09-16 15:29,KARURVYSYA,334.8,31363.5689,largecap,bank,banks - private sector,3.19,2316768
2026-09-16 15:29,CSBBANK,328.75,5141.2525,midcap,bank,banks - private sector,10.933,8547841
2026-09-16 15:29,EIHOTEL,292.1,17747.8355,midcap,services,hotels,2.9246,671193
2026-09-16 15:29,ITC,264.15,323260.2804,largecap,fmcg,cigarettes,2.3837,15199856
2026-09-16 15:29,GODAVARIB,236.94,1159.8012,smallcap,fmcg,sugar,4.5493,9406369
2026-09-16 15:29,CMSINFO,232.39,3567.9736,smallcap,miscellaneous,miscellaneous,4.2528,5544781
