Date,Symbol,Column1,Std deviation,Annual std dev,Roc
2026-09-16 15:29,BOSCHLTD,69552.4774,1.6126,28.589,19.515
2026-09-16 15:29,NIFTYMIDSMLHLTH,60737.3385,0.8202,14.3695,12.9533
2026-09-16 15:29,NEULANDLAB,59505.6639,2.2667,39.8488,46.2792
2026-09-16 15:29,POWERINDIA,51654.2652,2.6573,44.5813,58.7385
2026-09-16 15:29,APARINDS,47040.1731,2.9441,46.3008,93.0033
2026-09-16 15:29,SOLARINDS,36596.4484,2.4713,35.6037,28.8168
2026-09-16 15:29,NIFTYSML250MQ100,34450.6475,0.9232,18.0004,1.6039
2026-09-16 15:29,PTCIL,31368.3844,2.7302,37.0069,50.5823
2026-09-16 15:29,NIFTYALPHA50,30388.51,0.9873,19.219,5.3906
2026-09-16 15:29,OFSS,26332.5742,2.0236,33.6341,27.6336
2026-09-16 15:29,CNXPHARMA,25953.3355,0.8139,13.7534,15.2495
2026-09-16 15:29,NIFTYMICROCAP250,25228.0473,1.0215,19.7792,6.1204
2026-09-16 15:29,NIFTYEES,23597.5477,1.6253,39.3689,55.5137
2026-09-16 15:29,KOVAI,22300.5156,1.7138,116.2056,229.7316
2026-09-16 15:29,DYNAMATECH,21873.5254,2.6623,45.7811,67.6779
2026-09-16 15:29,MTARTECH,21838.1758,4.5772,61.7615,277.69
2026-09-16 15:29,CRAFTSMAN,19882.768,2.1931,36.4081,62.9039
2026-09-16 15:29,DIVISLAB,19433.142,1.5862,24.1205,47.7097
2026-09-16 15:29,TASTYBITE,17129.1968,2.5537,35.5345,5.9388
2026-09-16 15:29,NIFTYMS400MQ100,16737.2519,0.8403,17.3439,0.9515
2026-09-16 15:29,YASHO,16257.8528,4.4443,60.601,133.1065
2026-09-16 15:29,VADILALIND,15969.4721,2.5347,38.4606,27.4784
2026-09-16 15:29,VOLTAMP,15752.4113,3.0123,40.4878,41.8376
2026-09-16 15:29,CNXSMALLCAP,15192.0868,0.9323,18.1324,4.7759
2026-09-16 15:29,SMLMAH,13894.3704,4.0209,59.9949,59.5463
2026-09-16 15:29,GRWRHITECH,13473.8938,2.9,54.9149,89.8787
2026-09-16 15:29,NIFTYHEALTHCARE,13239.4724,0.7743,13.5378,9.3649
2026-09-16 15:29,SANSERA,13160.7054,2.6393,41.3594,165.6321
2026-09-16 15:29,LMW,12905.8141,1.9041,32.4507,15.8937
2026-09-16 15:29,FOSECOIND,12880.3864,2.761,40.1772,13.456
2026-09-16 15:29,BAJAJ-AUTO,12865.5028,1.5121,23.1288,29.2203
2026-09-16 15:29,CPPLUS,12769.3759,2.7593,43.9125,152.8112
2026-09-16 15:29,INDOTECH,12549.2143,2.9034,60.3084,85.4277
2026-09-16 15:29,NIFTYSMALLCAP250,12396.0362,0.8891,17.1638,2.0416
2026-09-16 15:29,CENTUM,12151.0631,3.1228,50.3777,50.9922
2026-09-16 15:29,HONAUT,12031.3693,2.3379,30.571,-8.9211
2026-09-16 15:29,SPECTRUM,11382.047,3.9006,56.7493,122.2326
2026-09-16 15:29,NAVINFLUOR,10809.6271,2.1867,36.7941,70.2303
2026-09-16 15:29,RADICO,10783.5801,1.5187,32.8591,46.3063
2026-09-16 15:29,WENDT,10716.6011,2.4628,35.1985,-9.8585
2026-09-16 15:29,DIXON,10412.716,2.2754,39.109,-27.4853
2026-09-16 15:29,KINGFA,10091.4672,2.1136,37.1739,33.7193
2026-09-16 15:29,WELCORP,9920.6083,2.9786,41.6193,168.2563
2026-09-16 15:29,DATAPATTNS,9910.3768,3.3678,51.6188,51.0978
2026-09-16 15:29,NIFTYCONSURDURBL,9604.3099,1.1329,20.3551,-3.4468
2026-09-16 15:29,APOLLOHOSP,9575.4815,1.0829,18.155,11.4008
2026-09-16 15:29,THANGAMAYL,9468.8119,3.8452,60.1767,128.6841
2026-09-16 15:29,NETWEB,8947.8661,3.6679,59.3185,39.1108
2026-09-16 15:29,KENNAMET,8938.8723,3.1898,38.4753,90.4451
2026-09-16 15:29,NIFTYSMALLCAP50,8881.5047,0.925,18.3492,8.8488
2026-09-16 15:29,NIFTYINDDEFENCE,8531.7274,1.3542,24.8804,9.7406
2026-09-16 15:29,CNXMIDCAP,8505.6819,0.8089,16.5059,3.0119
2026-09-16 15:29,ACUTAAS,8420.7177,2.6956,45.1446,129.3876
2026-09-16 15:29,VINDHYATEL,8323.3507,4.6687,58.5714,70.0973
2026-09-16 15:29,SHRIPISTON,8323.35,1.9759,38.6234,66.1769
2026-09-16 15:29,KDDL,8250.7899,3.2249,44.0175,45.5467
2026-09-16 15:29,CNXNIFTYJUNIOR,8125.5348,0.8908,16.9446,0.9063
2026-09-16 15:29,NOVARTIND,7999.31,4.1798,66.4072,254.0003
2026-09-16 15:29,NIFTY500MOMENTM50,7826.5918,0.9761,18.6402,1.1289
2026-09-16 15:29,WHEELS,7771.7065,4.2085,50.9731,161.4432
2026-09-16 15:29,AVALON,7361.4623,3.6522,54.2955,127.5023
2026-09-16 15:29,TCPLPACK,7270.9155,3.4384,44.5747,11.8187
2026-09-16 15:29,ABB,7218.8216,1.9781,29.8931,28.382
2026-09-16 15:29,FLUOROCHEM,6856.6407,1.9452,32.1498,19.2645
2026-09-16 15:29,AZAD,6756.7922,2.9703,42.4785,54.9919
2026-09-16 15:29,SHAILY,6742.5286,2.83,51.9294,31.8056
2026-09-16 15:29,NIFTYMIDSMALLCAP400,6678.3378,0.8103,16.2391,2.0243
2026-09-16 15:29,HAPPYFORGE,6577.5611,2.3754,36.4737,123.4672
2026-09-16 15:29,MACPOWER,6525.4671,3.8925,53.7143,117.6206
2026-09-16 15:29,NIFTYMIDLIQ15,6368.8687,0.9919,18.9259,7.1449
2026-09-16 15:29,BALAMINES,6353.0593,4.3407,55.6828,44.9923
2026-09-16 15:29,KMEW,6184.3716,3.8344,62.2232,115.8929
2026-09-16 15:29,RUBICON,6090.4151,3.3714,1.7e+308,1.7e+308
2026-09-16 15:29,STYLAMIND,6089.4862,2.5654,36.0481,86.1121
2026-09-16 15:29,GLAND,6050.415,2.6519,33.1176,39.737
2026-09-16 15:29,MPSLTD,6021.8864,3.2881,45.4147,14.6736
2026-09-16 15:29,LAURUSLABS,5922.3486,1.7976,29.7726,104.4309
2026-09-16 15:29,NEOGEN,5884.8274,2.755,49.5237,45.3444
2026-09-16 15:29,RRKABEL,5789.9405,2.9549,38.9757,90.9518
2026-09-16 15:29,WELINV,5779.3986,2.9119,54.1664,120.8416
2026-09-16 15:29,SWANDEF,5544.3526,1.9987,1533.764,388.8929
2026-09-16 15:29,TORNTPHARM,5417.217,1.5494,21.961,32.605
2026-09-16 15:29,KIRLOSENG,5394.8909,3.3877,47.2876,111.5275
2026-09-16 15:29,ATHERENERG,5342.1762,3.1455,50.6607,168.1779
2026-09-16 15:29,INOXINDIA,5334.1136,3.3856,42.1275,60.4687
2026-09-16 15:29,LUMAXIND,5295.6624,2.3142,51.1383,31.8222
2026-09-16 15:29,ATLANTAELE,5217.831,3.3122,1.7e+308,1.7e+308
2026-09-16 15:29,WABAG,5215.0406,3.0172,41.5408,31.1934
2026-09-16 15:29,MCX,5152.4032,2.3074,39.6753,99.4162
2026-09-16 15:29,ARIHANT,5070.5399,3.361,2177.0892,3117.3508
2026-09-16 15:29,RACLGEAR,5019.6859,3.089,57.6639,103.9976
2026-09-16 15:29,RPEL,4988.6772,3.54,52.5324,128.4913
2026-09-16 15:29,INGERRAND,4985.5756,2.4127,31.4113,7.4609
2026-09-16 15:29,VENUSREM,4965.4203,3.3673,54.1312,255.924
2026-09-16 15:29,NIFTYMETAL,4936.2675,1.1604,22.4815,27.5198
2026-09-16 15:29,TIIL,4903.0921,2.3242,39.9164,23.4961
2026-09-16 15:29,FINEORG,4838.5962,1.6158,29.508,5.8586
2026-09-16 15:29,TITAN,4759.8329,1.4982,23.2674,41.5696
2026-09-16 15:29,KRN,4745.8794,3.1085,48.5873,62.7497
2026-09-16 15:29,RPGLIFE,4735.6468,2.8106,37.2238,12.2168
2026-09-16 15:29,CAPLIPOINT,4696.5755,2.5623,34.4238,10.2433
2026-09-16 15:29,PRUDENT,4667.4277,2.3025,37.5047,12.2431
2026-09-16 15:29,VENUSPIPES,4585.5643,2.8174,44.2526,38.8125
