Date,Symbol,Ltp,Vwap
2026-09-16 15:29,ELANTAS,13436,13271
2026-09-16 15:29,DYNAMATECH,12077,11892.22
2026-09-16 15:29,VOLTAMP,10513,10482.83
2026-09-16 15:29,VADILALIND,7156,7083.02
2026-09-16 15:29,KOVAI,6088,6053.86
2026-09-16 15:29,KINGFA,5889,5819.75
2026-09-16 15:29,FINEORG,5193,5114.99
2026-09-16 15:29,CENTUM,4276.1001,4165.37
2026-09-16 15:29,SANSERA,3971.2,3919.23
2026-09-16 15:29,PRUDENT,3326.1001,3291.04
2026-09-16 15:29,SEDEMAC,3122.3999,3036.03
2026-09-16 15:29,TIIL,3114.2,3060.08
2026-09-16 15:29,SKFINDUS,2943,2914.25
2026-09-16 15:29,KMEW,2708.7,2608.35
2026-09-16 15:29,RATNAMANI,2695,2678.02
2026-09-16 15:29,SWANDEF,2687.2,2641.04
2026-09-16 15:29,CAPLIPOINT,2583,2556.1
2026-09-16 15:29,NEOGEN,2302.3999,2290
2026-09-16 15:29,AVALON,2216.1001,2097.93
2026-09-16 15:29,GALAXYSURF,2156.3,2133.06
2026-09-16 15:29,HAPPYFORGE,2155.8999,2147.16
2026-09-16 15:29,WABAG,2055.8,2045.16
2026-09-16 15:29,BEML,1991.9,1938.69
2026-09-16 15:29,ECLERX,1961.2,1932.97
2026-09-16 15:29,LUMAXTECH,1941.8,1941.55
2026-09-16 15:29,MANORAMA,1916.4,1909.18
2026-09-16 15:29,ENTERO,1731.8,1718.37
2026-09-16 15:29,LGBBROSLTD,1706.7,1687.93
2026-09-16 15:29,AXISCADES,1684.5,1679.09
2026-09-16 15:29,TBOTEK,1631.4,1627.77
2026-09-16 15:29,AETHER,1603.1,1587.51
2026-09-16 15:29,UNIMECH,1515.8,1486.63
2026-09-16 15:29,RAINBOW,1457.2,1446.98
2026-09-16 15:29,CHENNPETRO,1456,1448.94
2026-09-16 15:29,VIJAYA,1438.3,1420.8
2026-09-16 15:29,QPOWER,1422.9,1363.12
2026-09-16 15:29,GESHIP,1391.6,1382.95
2026-09-16 15:29,KPIL,1390.9,1375.66
2026-09-16 15:29,ALIVUS,1370.6,1359.24
2026-09-16 15:29,FINCABLES,1362.6,1352.79
2026-09-16 15:29,GMMPFAUDLR,1335,1331.37
2026-09-16 15:29,MOLBIO,1307,1289.47
2026-09-16 15:29,PVRINOX,1254.6,1248.25
2026-09-16 15:29,KAJARIACER,1215.9,1201.05
2026-09-16 15:29,SUDARSCHEM,1198.7,1184
2026-09-16 15:29,STAR,1183.9,1149.63
2026-09-16 15:29,PGIL,1179.9,1175.66
2026-09-16 15:29,ACE,1149.7,1136.45
2026-09-16 15:29,INNOVACAP,1133.4,1123.24
2026-09-16 15:29,SUDEEPPHRM,1107.2,1099.27
2026-09-16 15:29,KSHINTL,1060.35,1030.64
2026-09-16 15:29,SBCL,1057,1020.32
2026-09-16 15:29,RAYMOND,993.9,983.53
2026-09-16 15:29,YATHARTH,982.3,977.43
2026-09-16 15:29,JYOTICNC,967.7,950.29
2026-09-16 15:29,ASAHIINDIA,951.8,940.44
2026-09-16 15:29,SHILPAMED,928.05,911.09
2026-09-16 15:29,TMB,904.2,890.69
2026-09-16 15:29,SUPRIYA,877.85,870.74
2026-09-16 15:29,CYIENTDLM,867.4,844.36
2026-09-16 15:29,BLUESTONE,856,832.99
2026-09-16 15:29,VARROC,851.15,841.07
2026-09-16 15:29,SIGMAADV,817.05,789.85
2026-09-16 15:29,AARTIPHARM,813,796.89
2026-09-16 15:29,GRAPHITE,805.05,800.8
2026-09-16 15:29,GARFIBRES,800.6,786.67
2026-09-16 15:29,RPTECH,794.45,784.05
2026-09-16 15:29,SPLPETRO,792.7,782.16
2026-09-16 15:29,MANINDS,790.3,776.19
2026-09-16 15:29,AKUMS,772,765.03
2026-09-16 15:29,WELENT,768,748.82
2026-09-16 15:29,PRICOLLTD,744.8,737.87
2026-09-16 15:29,NEPHROPLUS,735.2,727.49
2026-09-16 15:29,GUJALKALI,696.5,690.66
2026-09-16 15:29,MAHSEAMLES,692.95,687.32
2026-09-16 15:29,SHANTIGEAR,691.6,682.62
2026-09-16 15:29,SHREEJISPG,690.2,679.18
2026-09-16 15:29,RKFORGE,688.8,678.05
2026-09-16 15:29,BALRAMCHIN,682.6,672.62
2026-09-16 15:29,BLISSGVS,680.5,659.99
2026-09-16 15:29,JUSTDIAL,673.7,663.41
