Date,Symbol,Sector,Market cap,1 week %,Vol > yr avg
2026-09-16 15:29,KOPRAN,healthcare,smallcap,10.8816,27.1796
2026-09-16 15:29,ROSSTECH,aerospace & defence,smallcap,11.1669,15.0018
2026-09-16 15:29,RAYMOND,transportation,midcap,-0.8875,14.2292
2026-09-16 15:29,IBULLSLTD,miscellaneous,midcap,10.1377,8.5789
2026-09-16 15:29,BIRLACABLE,industrials,smallcap,-2.4978,7.5314
2026-09-16 15:29,ANTELOPUS,energy,smallcap,2.7735,7.4785
2026-09-16 15:29,KANORICHEM,chemicals,smallcap,10.2158,6.7201
2026-09-16 15:29,AYMSYNTEX,textiles,smallcap,-3.8523,6.7159
2026-09-16 15:29,KABRAEXTRU,industrials,smallcap,-13.1439,5.6864
2026-09-16 15:29,ARROWGREEN,plastic products,smallcap,11.6175,5.2282
2026-09-16 15:29,MOREPENLAB,healthcare,midcap,-0.9069,4.446
2026-09-16 15:29,CORDSCABLE,industrials,smallcap,-6.7354,4.437
2026-09-16 15:29,RATNAVEER,metals & mining,smallcap,-0.5376,4.4362
2026-09-16 15:29,UNIMECH,aerospace & defence,midcap,-5.8509,3.7522
2026-09-16 15:29,GCSL,financials,smallcap,-0.9905,3.6982
2026-09-16 15:29,GAYAPROJ,realty,smallcap,-4.5332,3.6198
2026-09-16 15:29,KENNAMET,industrials,midcap,-11.6735,3.1172
2026-09-16 15:29,RACLGEAR,auto,smallcap,5.4477,3.0366
2026-09-16 15:29,WELCORP,industrials,largecap,-9.4187,2.9596
2026-09-16 15:29,BODALCHEM,chemicals,smallcap,0.6149,2.8794
2026-09-16 15:29,IOLCP,healthcare,midcap,0.1338,2.745
2026-09-16 15:29,SSWL,auto,midcap,-5.5578,2.6956
2026-09-16 15:29,COMSYN,industrials,smallcap,-1.4708,2.6588
2026-09-16 15:29,SALSTEEL,metals & mining,smallcap,-0.254,2.5621
2026-09-16 15:29,AVALON,consumer discretionary,midcap,-2.1373,2.4533
2026-09-16 15:29,VENUSPIPES,metals & mining,smallcap,-4.0592,2.4431
2026-09-16 15:29,ASIANENE,energy,smallcap,-7.6621,2.4295
2026-09-16 15:29,AEROFLEX,metals & mining,midcap,-14.691,2.4004
2026-09-16 15:29,FILATEX,textiles,smallcap,-0.2174,2.3557
2026-09-16 15:29,MANINDS,metals & mining,midcap,-8.7519,2.3432
2026-09-16 15:29,RISHABH,industrials,smallcap,-8.5644,2.3295
2026-09-16 15:29,VSSL,metals & mining,smallcap,2.1135,2.2999
2026-09-16 15:29,FCL,chemicals,midcap,-8.0561,2.2552
2026-09-16 15:29,EBGNG,services,midcap,-5.0173,2.1922
2026-09-16 15:29,WSTCSTPAPR,building materials,smallcap,-0.3923,2.1501
2026-09-16 15:29,FINCABLES,industrials,largecap,-4.3118,2.141
2026-09-16 15:29,HAPPYFORGE,industrials,midcap,-0.604,2.1114
2026-09-16 15:29,PAISALO,financials,midcap,0.4274,1.9839
2026-09-16 15:29,RUBYMILLS,textiles,smallcap,1.5381,1.9778
2026-09-16 15:29,INDSWFTLAB,healthcare,smallcap,-5.5664,1.9564
2026-09-16 15:29,WABAG,realty,midcap,-9.7502,1.8992
2026-09-16 15:29,WELENT,realty,midcap,-2.3149,1.863
2026-09-16 15:29,MANALIPETC,energy,smallcap,-3.0142,1.8581
2026-09-16 15:29,SHANTIGEAR,industrials,midcap,-3.266,1.8495
2026-09-16 15:29,DEEPINDS,energy,smallcap,-5.0684,1.8468
2026-09-16 15:29,MARINE,industrials,midcap,-10.9388,1.8269
2026-09-16 15:29,GLOBAL,services,smallcap,1.5602,1.8238
2026-09-16 15:29,INNOVACAP,healthcare,midcap,-1.2029,1.7296
2026-09-16 15:29,UNIVPHOTO,consumer discretionary,smallcap,10.1638,1.7205
2026-09-16 15:29,TDPOWERSYS,industrials,midcap,-13.5296,1.6869
2026-09-16 15:29,GULFPETRO,chemicals,smallcap,-4.6504,1.6407
2026-09-16 15:29,MACPOWER,industrials,smallcap,2.5285,1.6195
2026-09-16 15:29,ENTERO,healthcare,midcap,-4.605,1.5455
2026-09-16 15:29,CHEMBOND,chemicals,smallcap,-12.4632,1.5449
2026-09-16 15:29,SOFTTECH,i.t,smallcap,5.4272,1.5428
2026-09-16 15:29,VARROC,auto,midcap,-2.3911,1.5344
2026-09-16 15:29,SBCL,metals & mining,midcap,-2.7599,1.5119
2026-09-16 15:29,PGIL,consumer discretionary,midcap,-0.6567,1.4893
2026-09-16 15:29,MMP,metals & mining,smallcap,-2.8939,1.4793
2026-09-16 15:29,NEOGEN,chemicals,midcap,-2.9751,1.4757
2026-09-16 15:29,DIVGIITTS,auto,smallcap,-5.773,1.4501
2026-09-16 15:29,ARVIND,textiles,midcap,-4.7035,1.4322
2026-09-16 15:29,VALIANTLAB,healthcare,smallcap,-8.5998,1.4309
2026-09-16 15:29,AEGISLOG,services,largecap,2.039,1.4144
2026-09-16 15:29,SAILIFE,healthcare,largecap,-2.8959,1.4115
2026-09-16 15:29,CENTUM,aerospace & defence,midcap,2.0062,1.4054
2026-09-16 15:29,SAKAR,healthcare,smallcap,-4.5876,1.4051
2026-09-16 15:29,MBAPL,chemicals,smallcap,-0.6527,1.3933
2026-09-16 15:29,BHAGYANGR,power & utilities,smallcap,0.639,1.3838
2026-09-16 15:29,RML,auto,smallcap,-6.7574,1.3511
2026-09-16 15:29,LAURUSLABS,healthcare,largecap,-3.225,1.3476
2026-09-16 15:29,KMEW,transportation,midcap,-5.5939,1.3456
2026-09-16 15:29,PLAZACABLE,industrials,smallcap,-0.7305,1.331
2026-09-16 15:29,IRISDOREME,consumer discretionary,smallcap,-5.3522,1.3152
2026-09-16 15:29,CYIENTDLM,aerospace & defence,midcap,-4.0911,1.3129
2026-09-16 15:29,VINDHYATEL,realty,smallcap,-8.0682,1.3103
2026-09-16 15:29,SHILPAMED,healthcare,midcap,-3.4438,1.3099
2026-09-16 15:29,YASHO,chemicals,smallcap,-4.2746,1.298
2026-09-16 15:29,WHEELS,auto,midcap,-5.363,1.2926
2026-09-16 15:29,TFCILTD,financials,midcap,-1.8941,1.2914
2026-09-16 15:29,UNIPARTS,industrials,smallcap,-5.1591,1.2513
2026-09-16 15:29,MANORAMA,fmcg,midcap,-6.7763,1.2475
2026-09-16 15:29,GHCLTEXTIL,textiles,smallcap,-6.944,1.2397
2026-09-16 15:29,TBZ,consumer discretionary,smallcap,4.0281,1.2094
2026-09-16 15:29,JGCHEM,chemicals,smallcap,-1.5455,1.1798
2026-09-16 15:29,SMARTLINK,i.t,smallcap,-3.3565,1.173
2026-09-16 15:29,MARKSANS,healthcare,midcap,-3.9314,1.1607
2026-09-16 15:29,SONACOMS,auto,largecap,-2.5381,1.159
2026-09-16 15:29,KRISHANA,chemicals,smallcap,2.232,1.157
2026-09-16 15:29,IL&FSENGG,realty,smallcap,3.6066,1.1491
2026-09-16 15:29,NILKAMAL,plastic products,smallcap,-6.3536,1.1481
2026-09-16 15:29,MANAKSTEEL,metals & mining,smallcap,-9.7447,1.0993
2026-09-16 15:29,KAPSTON,miscellaneous,smallcap,-1.8786,1.0914
2026-09-16 15:29,SPECTRUM,industrials,smallcap,2.0248,1.0872
2026-09-16 15:29,GOCLCORP,miscellaneous,smallcap,-2.9781,1.0865
2026-09-16 15:29,SEAMECLTD,miscellaneous,smallcap,-4.8535,1.0845
2026-09-16 15:29,NRBBEARING,industrials,smallcap,-8.4232,1.0779
2026-09-16 15:29,UNITEDPOLY,textiles,smallcap,-0.2079,1.0748
2026-09-16 15:29,SYRMA,consumer discretionary,largecap,-4.9141,1.074
2026-09-16 15:29,BLUSPRING,miscellaneous,smallcap,-5.3392,1.055
2026-09-16 15:29,VALIANTORG,chemicals,smallcap,-1.842,1.0336
2026-09-16 15:29,CONFIPET,miscellaneous,smallcap,-2.959,1.0325
2026-09-16 15:29,SANSERA,auto,largecap,-3.8427,1.024
2026-09-16 15:29,NRL,services,smallcap,0.6914,1.02
2026-09-16 15:29,ZIMLAB,healthcare,smallcap,-1.7526,1.0189
2026-09-16 15:29,WOCKPHARMA,healthcare,largecap,-7.2451,0.9962
2026-09-16 15:29,TALBROAUTO,auto,smallcap,-1.1681,0.987
2026-09-16 15:29,KDDL,consumer discretionary,smallcap,-1.6203,0.9869
2026-09-16 15:29,PREMIERPOL,plastic products,smallcap,-3.8296,0.9443
2026-09-16 15:29,3IINFOLTD,i.t,smallcap,9.4967,0.9373
2026-09-16 15:29,QUADFUTURE,industrials,smallcap,2.8109,0.9307
2026-09-16 15:29,JTLIND,metals & mining,smallcap,-4.6008,0.9214
2026-09-16 15:29,SAHYADRI,building materials,smallcap,-7.5723,0.9116
2026-09-16 15:29,ATHERENERG,auto,largecap,-5.3442,0.9052
2026-09-16 15:29,APARINDS,industrials,largecap,-2.4286,0.8968
2026-09-16 15:29,AKUMS,healthcare,midcap,-0.5603,0.8934
2026-09-16 15:29,AVADHSUGAR,fmcg,smallcap,-5.6393,0.8803
2026-09-16 15:29,OAL,chemicals,smallcap,-4.3695,0.8779
2026-09-16 15:29,SIGMAADV,aerospace & defence,midcap,-1.85,0.8777
2026-09-16 15:29,EMIL,consumer discretionary,midcap,-3.9548,0.8731
2026-09-16 15:29,NEULANDLAB,healthcare,largecap,-3.8666,0.8721
2026-09-16 15:29,ACMESOLAR,realty,largecap,3.9026,0.8117
2026-09-16 15:29,SMLMAH,auto,midcap,-9.2891,0.8053
2026-09-16 15:29,SBC,textiles,smallcap,-1.4484,0.7993
2026-09-16 15:29,LOKESHMACH,industrials,smallcap,0.3169,0.7961
2026-09-16 15:29,TMB,bank,midcap,-0.7355,0.7791
2026-09-16 15:29,KAMDHENU,metals & mining,smallcap,-0.6651,0.7602
2026-09-16 15:29,SHREEJISPG,transportation,midcap,-0.2241,0.741
2026-09-16 15:29,ADOR,industrials,smallcap,-4.209,0.7358
2026-09-16 15:29,E2E,i.t,midcap,-1.7367,0.7347
2026-09-16 15:29,WELSPUNLIV,textiles,midcap,-2.3401,0.723
2026-09-16 15:29,BLSE,i.t,smallcap,0.2398,0.715
2026-09-16 15:29,LANCORHOL,realty,smallcap,-4.6279,0.7121
2026-09-16 15:29,KALYANIFRG,industrials,smallcap,-2.6379,0.6981
2026-09-16 15:29,QPOWER,industrials,midcap,-0.2524,0.6909
2026-09-16 15:29,EMAMIPAP,building materials,smallcap,-3.8276,0.6828
2026-09-16 15:29,MODISONLTD,industrials,smallcap,-9.5418,0.6791
2026-09-16 15:29,MMFL,industrials,smallcap,-3.918,0.6697
2026-09-16 15:29,SOTL,energy,smallcap,-3.0506,0.6633
2026-09-16 15:29,KOVAI,healthcare,midcap,-1.8619,0.6499
2026-09-16 15:29,GANDHAR,energy,smallcap,-5.0422,0.6307
2026-09-16 15:29,SKYGOLD,consumer discretionary,midcap,-4.206,0.6297
2026-09-16 15:29,STLTECH,industrials,largecap,-8.8422,0.6185
2026-09-16 15:29,ACUTAAS,healthcare,largecap,-1.1526,0.6018
2026-09-16 15:29,ICIL,textiles,midcap,-2.5493,0.5808
2026-09-16 15:29,SHREEPUSHK,chemicals,smallcap,4.1179,0.5794
