Date,Symbol,Ltp,Vwap
2026-09-10 15:29,TASTYBITE,10201,10164.55
2026-09-10 15:29,DRAGARWQ,5306,5304.81
2026-09-10 15:29,TVSSRICHAK,5222.5,5215.89
2026-09-10 15:29,TAALTECH,5198.7002,5051.81
2026-09-10 15:29,SPECTRUM,2878.6001,2878.57
2026-09-10 15:29,RPGLIFE,2782.7,2767.64
2026-09-10 15:29,WELINV,2345,2304.93
2026-09-10 15:29,THEJO,2197.3999,2186.25
2026-09-10 15:29,NILKAMAL,2077.3999,2064.69
2026-09-10 15:29,VELJAN,1919.4,1889
2026-09-10 15:29,NPST,1718.5,1718.02
2026-09-10 15:29,RANEHOLDIN,1704.8,1695.03
2026-09-10 15:29,ADOR,1623.4,1622.97
2026-09-10 15:29,RML,1408.9,1408.14
2026-09-10 15:29,INVPRECQ,1378.3,1343.81
2026-09-10 15:29,MAHASTEEL,1331.6,1310.63
2026-09-10 15:29,ROSSTECH,1206.6,1201.26
2026-09-10 15:29,PITTIENG,1171.4,1170.15
2026-09-10 15:29,DIVGIITTS,1171.3,1159.69
2026-09-10 15:29,POLYPLEX,1125.3,1125.13
2026-09-10 15:29,GANDHITUBE,899.3,897.75
2026-09-10 15:29,RISHABH,809.55,805.32
2026-09-10 15:29,MAYURUNIQ,756.55,754.33
2026-09-10 15:29,VISHNU,723.8,722.31
2026-09-10 15:29,UFBL,712.85,711.19
2026-09-10 15:29,WSTCSTPAPR,710.1,702.11
2026-09-10 15:29,KABRAEXTRU,707.55,701.94
2026-09-10 15:29,SOTL,697.1,694.1
2026-09-10 15:29,MMFL,644.1,633.37
2026-09-10 15:29,VIMTALABS,634.95,634.06
2026-09-10 15:29,GCSL,614.8,609.79
2026-09-10 15:29,SGIL,602,600.49
2026-09-10 15:29,KAPSTON,584.95,579.68
2026-09-10 15:29,GNA,553.95,550.54
2026-09-10 15:29,NRBBEARING,515.95,506.56
2026-09-10 15:29,MODISONLTD,514.8,510.34
2026-09-10 15:29,SHIVAUM,461.45,422.04
2026-09-10 15:29,DIFFNKG,449.55,447.04
2026-09-10 15:29,AARTIDRUGS,437,435.49
2026-09-10 15:29,SOFTTECH,435,433.87
2026-09-10 15:29,ULTRAMAR,433.35,431.71
2026-09-10 15:29,BHAGYANGR,432.2,429.71
2026-09-10 15:29,TALBROAUTO,420.2,418.44
2026-09-10 15:29,SMSPHARMA,417.45,414.1
2026-09-10 15:29,VALIANTORG,377.45,373.18
2026-09-10 15:29,BIRLACABLE,374.65,371.1
2026-09-10 15:29,GEECEE,370.05,367.47
2026-09-10 15:29,EVEREADY,366.2,359.87
2026-09-10 15:29,RATNAVEER,310.6,306.11
2026-09-10 15:29,HEALTHX,305.35,295.04
2026-09-10 15:29,CLSEL,302.55,301.93
2026-09-10 15:29,MENONBE,301.65,301.49
2026-09-10 15:29,GREENPLY,296.7,294.59
2026-09-10 15:29,DMCC,291.95,291.59
2026-09-10 15:29,PPL,290.9,290.85
2026-09-10 15:29,UTTAMSUGAR,282.4,281.73
2026-09-10 15:29,DHARMAJ,270,269.7
2026-09-10 15:29,KANPRPLA,251.7,250.3
2026-09-10 15:29,STALLION,234.26,232.69
2026-09-10 15:29,IKIO,231.73,229.67
2026-09-10 15:29,DECNGOLD,225.88,225.04
2026-09-10 15:29,SPORTKING,215.83,215.77
2026-09-10 15:29,UDS,214.07,209.79
2026-09-10 15:29,MOLDTECH,211.69,211.3
2026-09-10 15:29,INDIQUBE,205.56,204.69
2026-09-10 15:29,AMANTA,201.78,195.5
2026-09-10 15:29,GYFTR,185.32,182.55
2026-09-10 15:29,KILITCH,185.03,184.78
2026-09-10 15:29,KRISHANA,183.5,182.08
2026-09-10 15:29,RBZJEWEL,178.67,177.79
2026-09-10 15:29,KANORICHEM,175.14,174.34
2026-09-10 15:29,SHINDL,161.98,161.52
2026-09-10 15:29,MBAPL,161.2,160.39
2026-09-10 15:29,RGL,156.48,153.43
2026-09-10 15:29,SPECIALITY,141.76,138.34
2026-09-10 15:29,ORIENTHOT,139.81,139.77
2026-09-10 15:29,BLUSPRING,137.45,135
2026-09-10 15:29,MUFIN,135.22,134.96
2026-09-10 15:29,NRL,134.84,132.74
2026-09-10 15:29,GANESHBE,133.35,132.5
2026-09-10 15:29,GHCLTEXTIL,132.54,132.24
2026-09-10 15:29,INDOAMIN,127.87,127.64
2026-09-10 15:29,VALIANTLAB,124.8,124.67
2026-09-10 15:29,EMAMIPAP,117.74,116.12
2026-09-10 15:29,BLACKROSE,111.79,111.49
2026-09-10 15:29,SHALPAINTS,85.44,85.38
2026-09-10 15:29,FILATEX,76.25,75.92
2026-09-10 15:29,TIRUPATIFL,70.48,70.18
2026-09-10 15:29,HEXAGON,68.17,68.07
2026-09-10 15:29,PVP,66.1,65.86
2026-09-10 15:29,MERCURYEV,41.61,40.41
2026-09-10 15:29,STLNETWORK,34.86,34.5
2026-09-10 15:29,MUKKA,30.57,30.49
2026-09-10 15:29,GAYAPROJ,24.8,24.55
2026-09-10 15:29,SUBEXLTD,19.76,19.65
2026-09-10 15:29,AHCL,17.54,17.23
