Date,Symbol,Sector,Market cap,1 week %,Vol > yr avg
2026-09-04,SWANDEF,transportation,midcap,2.6516,0.1332
2026-09-07,SWANDEF,transportation,midcap,-0.9602,0.1808
2026-09-08,SWANDEF,transportation,midcap,-1.4364,0.0834
2026-09-09,SWANDEF,transportation,midcap,2.5514,0.1825
2026-09-10,SWANDEF,transportation,midcap,5.6583,0.1665
2026-09-04,RAYMOND,transportation,midcap,18.1862,3.1601
2026-09-07,RAYMOND,transportation,midcap,4.2586,5.466
2026-09-08,RAYMOND,transportation,midcap,15.7859,20.4112
2026-09-09,RAYMOND,transportation,midcap,9.1247,8.1431
2026-09-10,RAYMOND,transportation,midcap,15.2528,4.8142
2026-09-04,SEAMECLTD,miscellaneous,smallcap,6.9784,1.6709
2026-09-07,SEAMECLTD,miscellaneous,smallcap,-0.7638,0.7411
2026-09-08,SEAMECLTD,miscellaneous,smallcap,-0.6133,0.8709
2026-09-09,SEAMECLTD,miscellaneous,smallcap,-1.1708,1.2531
2026-09-10,SEAMECLTD,miscellaneous,smallcap,-1.1541,0.7159
2026-09-04,SIGMAADV,aerospace & defence,midcap,-1.8916,0.4187
2026-09-07,SIGMAADV,aerospace & defence,midcap,-2.9184,0.5728
2026-09-08,SIGMAADV,aerospace & defence,midcap,1.9347,0.6179
2026-09-09,SIGMAADV,aerospace & defence,midcap,-0.9575,0.5488
2026-09-10,SIGMAADV,aerospace & defence,midcap,3.994,0.8811
2026-09-04,CENTUM,aerospace & defence,midcap,9.4255,0.4808
2026-09-07,CENTUM,aerospace & defence,midcap,16.1813,12.9846
2026-09-08,CENTUM,aerospace & defence,midcap,13.8056,1.4458
2026-09-09,CENTUM,aerospace & defence,midcap,12.8262,1.7796
2026-09-10,CENTUM,aerospace & defence,midcap,11.7617,0.3369
2026-09-04,AXISCADES,aerospace & defence,midcap,7.3305,1.1732
2026-09-07,AXISCADES,aerospace & defence,midcap,3.8794,1.3318
2026-09-08,AXISCADES,aerospace & defence,midcap,8.0042,2.1325
2026-09-09,AXISCADES,aerospace & defence,midcap,9.5875,2.3749
2026-09-10,AXISCADES,aerospace & defence,midcap,9.237,0.9885
2026-09-04,SOLARINDS,aerospace & defence,largecap,5.1225,0.8559
2026-09-07,SOLARINDS,aerospace & defence,largecap,2.3549,1.52
2026-09-08,SOLARINDS,aerospace & defence,largecap,4.7097,1.4479
2026-09-09,SOLARINDS,aerospace & defence,largecap,4.2434,0.629
2026-09-10,SOLARINDS,aerospace & defence,largecap,4.3134,0.3914
2026-09-04,REDINGTON,services,largecap,1.4481,0.5358
2026-09-07,REDINGTON,services,largecap,1.8583,0.7769
2026-09-08,REDINGTON,services,largecap,0.606,0.4608
2026-09-09,REDINGTON,services,largecap,1.8179,0.626
2026-09-10,REDINGTON,services,largecap,5.575,3.4312
2026-09-04,ASIANHOTNR,services,smallcap,21.7756,0.3365
2026-09-07,ASIANHOTNR,services,smallcap,-0.5458,0.7161
2026-09-08,ASIANHOTNR,services,smallcap,5.4581,4.4083
2026-09-09,ASIANHOTNR,services,smallcap,5.1332,0.844
2026-09-10,ASIANHOTNR,services,smallcap,-0.6758,0.4245
2026-09-04,JSL,metals & mining,largecap,4.6373,1.1779
2026-09-07,JSL,metals & mining,largecap,-0.1423,0.8111
2026-09-08,JSL,metals & mining,largecap,0.122,0.6263
2026-09-09,JSL,metals & mining,largecap,6.1598,9.3718
2026-09-10,JSL,metals & mining,largecap,3.2934,1.4184
2026-09-04,GANDHITUBE,metals & mining,smallcap,0.2115,0.108
2026-09-07,GANDHITUBE,metals & mining,smallcap,-0.1778,0.2679
2026-09-08,GANDHITUBE,metals & mining,smallcap,-0.7999,0.3153
2026-09-09,GANDHITUBE,metals & mining,smallcap,-0.15,0.399
2026-09-10,GANDHITUBE,metals & mining,smallcap,-0.0944,0.2072
2026-09-04,VSSL,metals & mining,smallcap,4.4757,1.0848
2026-09-07,VSSL,metals & mining,smallcap,-2.1145,0.5473
2026-09-08,VSSL,metals & mining,smallcap,-2.0733,0.549
2026-09-09,VSSL,metals & mining,smallcap,-0.3845,0.6077
2026-09-10,VSSL,metals & mining,smallcap,7.6479,51.0777
2026-09-04,SARDAEN,metals & mining,midcap,0.059,0.7721
2026-09-07,SARDAEN,metals & mining,midcap,0.7767,0.4961
2026-09-08,SARDAEN,metals & mining,midcap,2.222,1.1201
2026-09-09,SARDAEN,metals & mining,midcap,7.3346,7.5815
2026-09-10,SARDAEN,metals & mining,midcap,5.6435,1.0844
2026-09-04,KSL,metals & mining,smallcap,5.8704,1.3218
2026-09-07,KSL,metals & mining,smallcap,0.101,1.4072
2026-09-08,KSL,metals & mining,smallcap,-3.4769,2.2822
2026-09-09,KSL,metals & mining,smallcap,-3.2004,1.1843
2026-09-10,KSL,metals & mining,smallcap,2.9452,12.2023
2026-09-04,MAHASTEEL,metals & mining,smallcap,-3.5497,0.4924
2026-09-07,MAHASTEEL,metals & mining,smallcap,0.9279,0.272
2026-09-08,MAHASTEEL,metals & mining,smallcap,0.694,0.1425
2026-09-09,MAHASTEEL,metals & mining,smallcap,3.3606,0.2515
2026-09-10,MAHASTEEL,metals & mining,smallcap,3.8285,0.1253
2026-09-04,MANAKSTEEL,metals & mining,smallcap,13.1976,2.5726
2026-09-07,MANAKSTEEL,metals & mining,smallcap,-0.8294,1.2049
2026-09-08,MANAKSTEEL,metals & mining,smallcap,-2.7679,0.7094
2026-09-09,MANAKSTEEL,metals & mining,smallcap,2.0876,0.8819
2026-09-10,MANAKSTEEL,metals & mining,smallcap,7.1855,0.7458
2026-09-04,MANINDS,metals & mining,midcap,2.649,0.604
2026-09-07,MANINDS,metals & mining,midcap,3.9122,0.8286
2026-09-08,MANINDS,metals & mining,midcap,4.2039,0.8655
2026-09-09,MANINDS,metals & mining,midcap,0.5073,0.5671
2026-09-10,MANINDS,metals & mining,midcap,11.147,10.2806
2026-09-04,BIL,consumer discretionary,smallcap,5.847,1.1052
2026-09-07,BIL,consumer discretionary,smallcap,2.5665,2.5328
2026-09-08,BIL,consumer discretionary,smallcap,3.1944,1.8135
2026-09-09,BIL,consumer discretionary,smallcap,22.0686,21.8346
2026-09-10,BIL,consumer discretionary,smallcap,19.1496,5.63
2026-09-04,SREEL,consumer discretionary,smallcap,6.4294,1.7603
2026-09-07,SREEL,consumer discretionary,smallcap,5.2275,5.8333
2026-09-08,SREEL,consumer discretionary,smallcap,8.2819,2.1508
2026-09-09,SREEL,consumer discretionary,smallcap,29.9375,42.428
2026-09-10,SREEL,consumer discretionary,smallcap,39.4622,28.9541
2026-09-04,PGIL,consumer discretionary,midcap,-1.5555,0.557
2026-09-07,PGIL,consumer discretionary,midcap,-0.9261,0.2419
2026-09-08,PGIL,consumer discretionary,midcap,3.8845,0.7298
2026-09-09,PGIL,consumer discretionary,midcap,-0.0176,0.66
2026-09-10,PGIL,consumer discretionary,midcap,4.3936,1.9828
2026-09-04,TBZ,consumer discretionary,smallcap,59.3802,2.8069
2026-09-07,TBZ,consumer discretionary,smallcap,9.9927,0.2565
2026-09-08,TBZ,consumer discretionary,smallcap,15.483,0.152
2026-09-09,TBZ,consumer discretionary,smallcap,9.7224,4.5397
2026-09-10,TBZ,consumer discretionary,smallcap,4.2425,1.2542
2026-09-04,SHILPAMED,healthcare,midcap,6.6774,0.7393
2026-09-07,SHILPAMED,healthcare,midcap,-2.5567,1.227
2026-09-08,SHILPAMED,healthcare,midcap,-0.4408,0.8033
2026-09-09,SHILPAMED,healthcare,midcap,-0.3682,0.7791
2026-09-10,SHILPAMED,healthcare,midcap,-2.5152,0.7636
2026-09-04,STAR,healthcare,midcap,3.8925,0.5709
2026-09-07,STAR,healthcare,midcap,11.2495,6.7201
2026-09-08,STAR,healthcare,midcap,12.0612,1.2586
2026-09-09,STAR,healthcare,midcap,12.8445,0.9608
2026-09-10,STAR,healthcare,midcap,14.8547,0.7762
2026-09-04,RPGLIFE,healthcare,smallcap,7.2509,0.9011
2026-09-07,RPGLIFE,healthcare,smallcap,-1.771,0.5986
2026-09-08,RPGLIFE,healthcare,smallcap,2.9762,1.2404
2026-09-09,RPGLIFE,healthcare,smallcap,3.3216,2.227
2026-09-10,RPGLIFE,healthcare,smallcap,2.245,0.5063
2026-09-04,AUROPHARMA,healthcare,largecap,0.4741,0.4319
2026-09-07,AUROPHARMA,healthcare,largecap,0.4174,0.4052
2026-09-08,AUROPHARMA,healthcare,largecap,2.3532,0.7968
2026-09-09,AUROPHARMA,healthcare,largecap,2.7706,0.4538
2026-09-10,AUROPHARMA,healthcare,largecap,0.9255,0.6025
2026-09-04,INDSWFTLAB,healthcare,smallcap,-1.9205,0.855
2026-09-07,INDSWFTLAB,healthcare,smallcap,3.582,0.7982
2026-09-08,INDSWFTLAB,healthcare,smallcap,9.0883,2.5442
2026-09-09,INDSWFTLAB,healthcare,smallcap,9.1586,0.8529
2026-09-10,INDSWFTLAB,healthcare,smallcap,6.0542,0.4501
2026-09-04,APOLLOHOSP,healthcare,largecap,-2.1327,0.7739
2026-09-07,APOLLOHOSP,healthcare,largecap,1.2717,0.8149
2026-09-08,APOLLOHOSP,healthcare,largecap,2.1676,0.8702
2026-09-09,APOLLOHOSP,healthcare,largecap,3.6647,1.0054
2026-09-10,APOLLOHOSP,healthcare,largecap,2.8902,0.8818
2026-09-04,BAFNAPH,healthcare,smallcap,1.6317,0.3763
2026-09-07,BAFNAPH,healthcare,smallcap,1.9943,0.2429
2026-09-08,BAFNAPH,healthcare,smallcap,4.0223,0.4871
2026-09-09,BAFNAPH,healthcare,smallcap,1.9436,0.3535
2026-09-10,BAFNAPH,healthcare,smallcap,3.9716,0.7294
2026-09-04,NEULANDLAB,healthcare,largecap,-2.3486,0.3641
2026-09-07,NEULANDLAB,healthcare,largecap,0.9267,0.3846
2026-09-08,NEULANDLAB,healthcare,largecap,5.8914,1.4135
2026-09-09,NEULANDLAB,healthcare,largecap,2.361,0.997
2026-09-10,NEULANDLAB,healthcare,largecap,5.0309,0.9503
2026-09-04,CAPLIPOINT,healthcare,largecap,11.6638,1.7729
2026-09-07,CAPLIPOINT,healthcare,largecap,0.1138,0.9448
2026-09-08,CAPLIPOINT,healthcare,largecap,-1.448,1.0795
2026-09-09,CAPLIPOINT,healthcare,largecap,-3.1201,0.9901
2026-09-10,CAPLIPOINT,healthcare,largecap,-0.5479,2.0627
2026-09-04,MOREPENLAB,healthcare,midcap,7.1099,2.083
2026-09-07,MOREPENLAB,healthcare,midcap,4.5191,2.5395
2026-09-08,MOREPENLAB,healthcare,midcap,3.0069,2.1643
2026-09-09,MOREPENLAB,healthcare,midcap,2.4618,1.4553
2026-09-10,MOREPENLAB,healthcare,midcap,1.354,1.1373
2026-09-04,BLISSGVS,healthcare,midcap,14.0962,0.1447
2026-09-07,BLISSGVS,healthcare,midcap,3.0328,0.2421
2026-09-08,BLISSGVS,healthcare,midcap,7.6453,0.1803
2026-09-09,BLISSGVS,healthcare,midcap,3.2563,0.1433
2026-09-10,BLISSGVS,healthcare,midcap,4.389,0.0887
2026-09-04,WOCKPHARMA,healthcare,largecap,5.6446,2.8836
2026-09-07,WOCKPHARMA,healthcare,largecap,5.7117,3.4568
2026-09-08,WOCKPHARMA,healthcare,largecap,6.4777,1.0717
2026-09-09,WOCKPHARMA,healthcare,largecap,7.6651,1.1095
