Date,Symbol,Changeinpercentage
2026-09-10 15:29,LADDERUP,19.9961
2026-09-10 15:29,GRAVISSHO,19.9933
2026-09-10 15:29,VEDAVAAG,19.9892
2026-09-10 15:29,SSDL,19.9858
2026-09-10 15:29,DIGJAMLMTD,19.9845
2026-09-10 15:29,KAVDEFENCE,18.3257
2026-09-10 15:29,BIOFILCHEM,16.9422
2026-09-10 15:29,CFEL,16.2225
2026-09-10 15:29,MEDICAPQ,14.5738
2026-09-10 15:29,GENESYS-RE,13.917
2026-09-10 15:29,OSWALSEEDS,12.7676
2026-09-10 15:29,ANMOL,12.5459
2026-09-10 15:29,KOTIC,11.5612
2026-09-10 15:29,PANORAMA,11.27
2026-09-10 15:29,DEEP,11.087
2026-09-10 15:29,SHILGRAVQ,11.0745
2026-09-10 15:29,NOVARTIND,11.0593
2026-09-10 15:29,MANINDS,10.5861
2026-09-10 15:29,LGHL,10.0215
2026-09-10 15:29,MANGALAM,9.9969
2026-09-10 15:29,MERCURYEV,9.9921
2026-09-10 15:29,INDOCO,9.9792
2026-09-10 15:29,GFSTEELS,9.9724
2026-09-10 15:29,ZFSTEERING,9.3155
2026-09-10 15:29,GENESYS,9.245
2026-09-10 15:29,DAVANGERE,9.1429
2026-09-10 15:29,STEELCITY,8.7189
2026-09-10 15:29,VSSL,8.0634
2026-09-10 15:29,AHCL,7.7396
2026-09-10 15:29,SAICAPI,7.7254
2026-09-10 15:29,AAKASH,7.6561
2026-09-10 15:29,UNITECH,7.6531
2026-09-10 15:29,AGROPHOS,7.5967
2026-09-10 15:29,SHAKTIPUMP,7.5673
2026-09-10 15:29,SAYAJIHOTL,7.5575
2026-09-10 15:29,TECHNOCRAF,7.4328
2026-09-10 15:29,SWANCORP,7.3834
2026-09-10 15:29,SREEL,7.3302
2026-09-10 15:29,MAHAPEXLTD,7.0436
2026-09-10 15:29,LIBAS,7.007
2026-09-10 15:29,KABRAEXTRU,6.7275
2026-09-10 15:29,STARPAPER,6.7035
2026-09-10 15:29,ANDHRAPAP,6.6099
2026-09-10 15:29,JUNIPER,6.5508
2026-09-10 15:29,MANAKSIA,6.4945
2026-09-10 15:29,SIGACHI,6.4928
2026-09-10 15:29,NRBBEARING,6.4802
2026-09-10 15:29,ACUTAAS,6.4655
2026-09-10 15:29,WELCORP,6.4558
2026-09-10 15:29,EXCELSOFT,6.4469
2026-09-10 15:29,TAALTECH,6.3869
2026-09-10 15:29,KAMANWALA,6.375
2026-09-10 15:29,WSTCSTPAPR,6.3741
2026-09-10 15:29,KSL,6.3489
2026-09-10 15:29,MAHSEAMLES,6.3221
2026-09-10 15:29,RGL,6.3116
2026-09-10 15:29,BELLACASA,6.268
2026-09-10 15:29,MADHAV,5.9449
2026-09-10 15:29,NEOGEN,5.9285
2026-09-10 15:29,KENNAMET,5.9241
2026-09-10 15:29,VPRPL,5.7249
2026-09-10 15:29,RAYMOND,5.6157
2026-09-10 15:29,SARVESHWAR,5.5556
2026-09-10 15:29,ITDC,5.5507
2026-09-10 15:29,VGL,5.4957
2026-09-10 15:29,SECMARK,5.4358
2026-09-10 15:29,KROSS,5.4036
2026-09-10 15:29,OMNI,5.3779
2026-09-10 15:29,VARROC,5.361
