Date,Symbol,Current price,Market cap,Category,Sector,Industry,% change,Volume
2026-09-25 15:29,ULTRACEMCO,11155,325797.2915,largecap,building materials,cement - north india,0.8954,191155
2026-09-25 15:29,JKCEMENT,5000,40059.7247,largecap,building materials,cement - north india,-3.5587,23835
2026-09-25 15:29,VSTTILLERS,4473.2998,3908.1894,smallcap,auto,automobiles - tractors,-0.9609,14779
2026-09-25 15:29,DMART,3834.2,247038.1638,largecap,consumer discretionary,trading,1.233,297635
2026-09-25 15:29,SANOFI,3140.2,7214.803,midcap,healthcare,pharmaceuticals - multinational,0.2394,13319
2026-09-25 15:29,SBILIFE,1742,176068.7137,largecap,financials,finance & investments,-0.7407,1018504
2026-09-25 15:29,INTERARCH,1719.7,2815.3232,smallcap,metals & mining,steel - medium / small,2.4485,103195
2026-09-25 15:29,COCHINSHIP,1377,36042.0669,largecap,aerospace & defence,miscellaneous,0.5109,421803
2026-09-25 15:29,DHANUKA,964.35,4313.3986,smallcap,chemicals,pesticides / agrochemicals - indian,-0.3359,6793
2026-09-25 15:29,WHIRLPOOL,918.9,10827.8763,midcap,consumer discretionary,domestic appliances,7.6689,27943285
2026-09-25 15:29,UTIAMC,901.85,11668.8154,midcap,financials,finance & investments,-0.6664,52484
2026-09-25 15:29,ISGEC,890.55,6250.7436,midcap,realty,engineering - turnkey services,4.7583,218727
2026-09-25 15:29,NATCOPHARM,839.3,15081.0511,midcap,healthcare,pharmaceuticals - indian - bulk drugs & formln,-0.3207,369981
2026-09-25 15:29,WAAREERTL,832.9,8684.7003,midcap,power & utilities,engineering - turnkey services,0.0721,77627
2026-09-25 15:29,KSCL,804.55,4032.0516,smallcap,fmcg,miscellaneous,2.6408,9425259
2026-09-25 15:29,FACT,777.9,50329.2581,largecap,chemicals,fertilizers,0.0129,64010
2026-09-25 15:29,PROTEAN,690.7,2607.6775,smallcap,i.t,computers - software - medium / small,7.594,3560004
2026-09-25 15:29,HITECHGEAR,618.35,1108.0239,smallcap,auto,auto ancillaries,4.9919,3554
2026-09-25 15:29,CAPILLARY,599.45,4510.4324,smallcap,i.t,computers - software - medium / small,5.6207,1297575
2026-09-25 15:29,SUNTV,513.2,20204.7185,largecap,media,entertainment / electronic media software,0.0975,791506
2026-09-25 15:29,AMRUTANJAN,506.35,1475.0203,smallcap,healthcare,pharmaceuticals - indian - formulations,-0.7546,16785
2026-09-25 15:29,TCIEXP,501.55,1893.0957,smallcap,transportation,miscellaneous,1.7859,33811
2026-09-25 15:29,TRANSRAILL,469.25,6229.4796,midcap,realty,engineering - turnkey services,1.1315,697224
2026-09-25 15:29,ROSSARI,444.2,2473.2357,smallcap,chemicals,chemicals,-0.5151,20447
2026-09-25 15:29,EMAMILTD,389.25,17045.325,midcap,fmcg,personal care - indian,-0.3201,2020121
2026-09-25 15:29,INDRAMEDCO,365.7,3396.4847,smallcap,healthcare,healthcare,-1.2955,379626
2026-09-25 15:29,CSBBANK,333.7,5790.0895,midcap,bank,banks - private sector,-0.015,186281
2026-09-25 15:29,MEDIASSIST,319.85,2392.7,smallcap,miscellaneous,miscellaneous,-0.1405,491837
2026-09-25 15:29,ROHLTD,308.6,833.7265,smallcap,services,hotels,1.5132,24782
2026-09-25 15:29,KALPATARU,281.85,5720.2907,midcap,realty,construction,1.4579,128997
2026-09-25 15:29,GOPAL,260.95,3273.1273,smallcap,fmcg,food - processing - indian,-0.6094,103108
2026-09-25 15:29,BGRENERGY,255.81,1815.0797,smallcap,realty,engineering - turnkey services,1.7016,28236
2026-09-25 15:29,THOMASCOTT,248.65,349.058,smallcap,readymade garments/apparels,textiles - products,5.8085,160337
2026-09-25 15:29,ARIHANTSUP,242.7,1051.4073,smallcap,realty,construction,-0.1645,19545
2026-09-25 15:29,SURAJEST,221.75,1048.2437,smallcap,realty,construction,1.0619,75687
2026-09-25 15:29,CHEMPLASTS,197.47,3045.9809,smallcap,chemicals,chemicals,2.502,559516
