Date,Symbol,Changeinpercentage
2026-09-25 15:29,VHLTD-RE1,38.7755
2026-09-25 15:29,ADSL,19.9958
2026-09-25 15:29,XELPMOC,19.9893
2026-09-25 15:29,RETAIL,19.9761
2026-09-25 15:29,LANDSMILL,19.2308
2026-09-25 15:29,SVGLOBAL,15.3282
2026-09-25 15:29,SHANTIGOLD,14.8297
2026-09-25 15:29,UGARSUGAR,14.8108
2026-09-25 15:29,MAWANASUG,14.4912
2026-09-25 15:29,COMFINTE,14.4113
2026-09-25 15:29,KSHITIJ-RE,14.2857
2026-09-25 15:29,PRIMO,13.4141
2026-09-25 15:29,UTTAMSUGAR,12.75
2026-09-25 15:29,KMSUGAR,11.6999
2026-09-25 15:29,ANTELOPUS,11.5611
2026-09-25 15:29,SDBL,10.5889
2026-09-25 15:29,SSDL,10.5731
2026-09-25 15:29,AAATECH,10.5183
2026-09-25 15:29,DWARKESH,10.4811
2026-09-25 15:29,SBC,10.4353
2026-09-25 15:29,DUCON-RE1,10.2564
2026-09-25 15:29,LORDSCHLO,10.1859
2026-09-25 15:29,CUBEXTUB,10
2026-09-25 15:29,SHOPERSTOP,9.9987
2026-09-25 15:29,AVADHSUGAR,9.9986
2026-09-25 15:29,AHCL,9.9826
2026-09-25 15:29,HINDCON,9.8726
2026-09-25 15:29,FCSSOFT,9.7744
2026-09-25 15:29,DANGEE,9.7643
2026-09-25 15:29,DEEPA,9.7538
2026-09-25 15:29,BHAGERIA,9.7178
2026-09-25 15:29,MAGADSUGAR,9.6322
2026-09-25 15:29,TIPSFILMS,9.6148
2026-09-25 15:29,DAVANGERE,9.589
2026-09-25 15:29,QUADFUTURE,9.4125
2026-09-25 15:29,STARTECK,9.193
2026-09-25 15:29,ALUFLUOR,9.1325
2026-09-25 15:29,HERANBA,8.8988
2026-09-25 15:29,NELCAST,8.7244
2026-09-25 15:29,LLOYDSENGG,8.4149
2026-09-25 15:29,PBMPOLY,8.3333
2026-09-25 15:29,DBOL,7.9947
2026-09-25 15:29,SHIVAAGRO,7.9566
2026-09-25 15:29,FCL,7.8652
2026-09-25 15:29,ROLEXRINGS,7.6843
2026-09-25 15:29,WHIRLPOOL,7.6689
2026-09-25 15:29,ALMONDZ,7.6536
2026-09-25 15:29,PROTEAN,7.594
2026-09-25 15:29,MUKANDLTD,7.5937
2026-09-25 15:29,ARTEMISMED,7.5143
2026-09-25 15:29,BEDMUTHA,7.4333
2026-09-25 15:29,AETHER,7.3381
2026-09-25 15:29,MOQUALITY,7.3316
2026-09-25 15:29,DALMIASUG,7.3217
2026-09-25 15:29,BTML,7.0301
2026-09-25 15:29,TREJHARA,7.0061
2026-09-25 15:29,PLASTIBLEN,7.0002
2026-09-25 15:29,BOHRAIND,6.9658
2026-09-25 15:29,SANGAMIND,6.9346
2026-09-25 15:29,BANARBEADS,6.9049
2026-09-25 15:29,STANLEY,6.7298
2026-09-25 15:29,TNTELE,6.4447
2026-09-25 15:29,ENGINERSIN,6.4049
2026-09-25 15:29,AARON,6.3678
2026-09-25 15:29,RKEC,6.2172
2026-09-25 15:29,NRAIL,6.1936
2026-09-25 15:29,SHERVANI,6.1747
2026-09-25 15:29,DHAMPURSUG,6.0921
2026-09-25 15:29,EXCELSOFT,6.035
2026-09-25 15:29,TCI,6.0292
2026-09-25 15:29,MANINDS,5.9719
2026-09-25 15:29,SCHAND,5.8703
2026-09-25 15:29,EMIL,5.8469
2026-09-25 15:29,GREAVESCOT,5.8378
2026-09-25 15:29,THOMASCOTT,5.8085
2026-09-25 15:29,SAKHTISUG,5.7907
2026-09-25 15:29,VEDAVAAG,5.7619
2026-09-25 15:29,DELTACORP,5.7237
2026-09-25 15:29,PALASHSECU,5.7187
2026-09-25 15:29,AJAXENGG,5.6589
2026-09-25 15:29,CAPILLARY,5.6207
2026-09-25 15:29,SAURASHCEM,5.6103
2026-09-25 15:29,LLOYDSENT,5.4115
2026-09-25 15:29,ADDIND,5.3537
2026-09-25 15:29,WHEELS,5.3008
2026-09-25 15:29,STEELCAS,5.2264
2026-09-25 15:29,WELCORP,5.2076
2026-09-25 15:29,RPGLIFE,5.1967
2026-09-25 15:29,REMSONSIND,5.1116
2026-09-25 15:29,TARACHAND,5.0965
2026-09-25 15:29,VETO,5.0895
2026-09-25 15:29,KOPRAN,5.0663
2026-09-25 15:29,PONNIERODE,5.0447
2026-09-25 15:29,SUMEETINDS,5
2026-09-25 15:29,KABRAEXTRU,4.9994
2026-09-25 15:29,STLNETWORK,4.999
2026-09-25 15:29,IBULLSLTD,4.9982
2026-09-25 15:29,VIDYAWIRES,4.9983
2026-09-25 15:29,RBZJEWEL,4.9983
2026-09-25 15:29,MHLXMIRU,4.9975
2026-09-25 15:29,ESAFSFB,4.9976
2026-09-25 15:29,OCCLLTD,4.9972
2026-09-25 15:29,BIRLACABLE,4.9971
2026-09-25 15:29,KALYANI,4.9967
2026-09-25 15:29,KRONOX,4.9962
2026-09-25 15:29,SWARAJ,4.9922
2026-09-25 15:29,HITECHGEAR,4.9919
2026-09-25 15:29,ACSTECH,4.9894
2026-09-25 15:29,RSDFIN,4.9889
2026-09-25 15:29,SHEKHAWATI,4.9827
2026-09-25 15:29,GFSTEELS,4.9822
2026-09-25 15:29,DELTAMAGNT,4.977
2026-09-25 15:29,RAJTV,4.9756
2026-09-25 15:29,SONAL,4.9671
2026-09-25 15:29,LCCINFOTEC,4.9628
2026-09-25 15:29,CMICABLES,4.9618
2026-09-25 15:29,NEUEON,4.9599
2026-09-25 15:29,PRAXIS,4.9438
2026-09-25 15:29,MMWL,4.9374
2026-09-25 15:29,DELPHIFX,4.9069
2026-09-25 15:29,TICL,4.902
2026-09-25 15:29,SUPTANERY,4.8975
2026-09-25 15:29,SHRIPISTON,4.8623
2026-09-25 15:29,SALSTEEL,4.8505
2026-09-25 15:29,SPECTRUM,4.8416
2026-09-25 15:29,AMDIND,4.8315
2026-09-25 15:29,DCMSRIND,4.831
2026-09-25 15:29,HEG,4.8302
2026-09-25 15:29,GOLDTECH,4.8185
2026-09-25 15:29,AGSTRA,4.8035
2026-09-25 15:29,DYNAMATECH,4.7964
2026-09-25 15:29,PROZONER,4.7821
2026-09-25 15:29,ISGEC,4.7583
2026-09-25 15:29,GILLANDERS,4.7513
2026-09-25 15:29,BOSCH-HCIL,4.7168
2026-09-25 15:29,YASHO,4.7086
2026-09-25 15:29,GRWRHITECH,4.6906
2026-09-25 15:29,TNPETRO,4.6858
2026-09-25 15:29,MOMSBELIEF,4.6799
2026-09-25 15:29,MAZDA,4.672
2026-09-25 15:29,SPLIL,4.6606
2026-09-25 15:29,MANINFRA,4.6549
2026-09-25 15:29,SATIN,4.6429
2026-09-25 15:29,DHABRIYA,4.5902
2026-09-25 15:29,KOTIC,4.5821
2026-09-25 15:29,SURYAROSNI,4.5747
2026-09-25 15:29,KCPSUGIND,4.5502
2026-09-25 15:29,SWELECTES,4.5135
2026-09-25 15:29,TVSSRICHAK,4.4764
2026-09-25 15:29,AIROLAM,4.4714
2026-09-25 15:29,MVGJL,4.46
2026-09-25 15:29,INOXINDIA,4.4556
2026-09-25 15:29,SAMBHV,4.4369
2026-09-25 15:29,BAJAJHIND,4.4221
2026-09-25 15:29,VASCONEQ,4.4157
2026-09-25 15:29,APOORVA,4.3697
2026-09-25 15:29,PGIL,4.3577
2026-09-25 15:29,SEKURITIND,4.3414
2026-09-25 15:29,SONAMLTD,4.3158
2026-09-25 15:29,GFLLIMITED,4.2964
2026-09-25 15:29,LAHOTIOV,4.232
2026-09-25 15:29,ORIENTBELL,4.2194
2026-09-25 15:29,GKSL,4.1967
2026-09-25 15:29,ARDEE,4.1112
2026-09-25 15:29,MEDICAPQ,4.0709
2026-09-25 15:29,PARAGMILK,4.0635
2026-09-25 15:29,TOYAMSL,4.0541
2026-09-25 15:29,HAZOOR,4.0431
2026-09-25 15:29,AEROPLANE,4.0217
2026-09-25 15:29,BALRAMCHIN,4.0036
2026-09-25 15:29,KAYNES,4.0034
2026-09-25 15:29,AKSHARCHEM,3.981
2026-09-25 15:29,KALYANIFRG,3.981
2026-09-25 15:29,RANASUG,3.9683
2026-09-25 15:29,SEDEMAC,3.9625
2026-09-25 15:29,SCANSTL,3.9616
2026-09-25 15:29,HBLENGINE,3.9598
2026-09-25 15:29,RAMRAT,3.9387
2026-09-25 15:29,BTTL,3.8462
2026-09-25 15:29,MSL,3.8247
2026-09-25 15:29,ZENITHEXPO,3.8204
2026-09-25 15:29,NIRAJISPAT,3.813
2026-09-25 15:29,SHREEJISPG,3.8077
2026-09-25 15:29,ASAHISONG,3.8015
2026-09-25 15:29,MADHAV,3.8015
2026-09-25 15:29,RAMBHAJO,3.7968
2026-09-25 15:29,VISHWARAJ,3.7879
2026-09-25 15:29,KANORICHEM,3.7736
2026-09-25 15:29,ADVANCE,3.7499
2026-09-25 15:29,TATVA,3.7371
2026-09-25 15:29,PRAENG,3.6745
2026-09-25 15:29,LAMBODHARA,3.6641
2026-09-25 15:29,SUPERSPIN,3.6601
2026-09-25 15:29,ZSARACOM,3.6088
2026-09-25 15:29,NEXTMEDIA,3.5912
2026-09-25 15:29,PRITI,3.5879
2026-09-25 15:29,MIDCAPADD,3.5857
2026-09-25 15:29,KJMCFIN,3.5726
2026-09-25 15:29,SHRENIK,3.5714
2026-09-25 15:29,POWERICA,3.5711
2026-09-25 15:29,3BBLACKBIO,3.5704
2026-09-25 15:29,GLOTTIS,3.5669
2026-09-25 15:29,PARNAXLAB,3.5625
2026-09-25 15:29,BODALCHEM,3.5575
2026-09-25 15:29,GKB,3.5468
2026-09-25 15:29,ADROITINFO,3.535
2026-09-25 15:29,CASTROLIND,3.5267
2026-09-25 15:29,MUNJALAU,3.4935
2026-09-25 15:29,DMCC,3.4909
2026-09-25 15:29,SUNFLAG,3.4904
2026-09-25 15:29,CYIENT,3.4884
2026-09-25 15:29,PENIND,3.4406
2026-09-25 15:29,GANESHBE,3.439
2026-09-25 15:29,MFSL,3.4043
2026-09-25 15:29,UNITEDPOLY,3.4018
2026-09-25 15:29,SUBEXLTD,3.38
2026-09-25 15:29,SUPREMEIND,3.378
2026-09-25 15:29,SMLMAH,3.3697
2026-09-25 15:29,TECHNOCRAF,3.3681
2026-09-25 15:29,SKIL,3.3333
2026-09-25 15:29,LCL,3.3273
2026-09-25 15:29,TAALTECH,3.3222
2026-09-25 15:29,VLEGOV,3.3171
2026-09-25 15:29,TARMAT,3.3118
2026-09-25 15:29,NAVINIFTY,3.3114
2026-09-25 15:29,NORBTEAEXP,3.2999
2026-09-25 15:29,KISSHT,3.2908
2026-09-25 15:29,MILKYMIST,3.2798
2026-09-25 15:29,HMAAGRO,3.273
2026-09-25 15:29,JUBLINGREA,3.2659
2026-09-25 15:29,NAHARINDUS,3.2554
2026-09-25 15:29,ORTINGLOBE,3.2542
2026-09-25 15:29,BLUSPRING,3.2442
2026-09-25 15:29,MIIL,3.2438
2026-09-25 15:29,SETCO,3.242
2026-09-25 15:29,MOREPENLAB,3.2419
2026-09-25 15:29,KILITCH,3.2408
2026-09-25 15:29,JNPR,3.2402
2026-09-25 15:29,SUDARCOLOR,3.2313
2026-09-25 15:29,UJJIVANSFB,3.2222
2026-09-25 15:29,PILITA,3.2129
2026-09-25 15:29,CRESTO,3.2116
2026-09-25 15:29,GCSL,3.1818
2026-09-25 15:29,AURUS,3.178
2026-09-25 15:29,ARYAMAN,3.1557
2026-09-25 15:29,OSWALSEEDS,3.1546
2026-09-25 15:29,TIJARIA,3.125
2026-09-25 15:29,SHUKRAPHAR,3.1158
2026-09-25 15:29,MAKERSL,3.1059
2026-09-25 15:29,STYL,3.1052
2026-09-25 15:29,RATNAVEER,3.0869
2026-09-25 15:29,MAFANG,3.0693
2026-09-25 15:29,ODYCORP,3.0612
2026-09-25 15:29,TRIVENI,3.06
2026-09-25 15:29,JHS,3.0562
2026-09-25 15:29,MARINE,3.0511
2026-09-25 15:29,JGCHEM,3.0494
2026-09-25 15:29,TRIGYN,3.0391
2026-09-25 15:29,ENRIN,3.0354
2026-09-25 15:29,MAHABANK,3.0347
2026-09-25 15:29,AXISBANK,3.0257
2026-09-25 15:29,FMGOETZE,3.0206
2026-09-25 15:29,ELLEN,3.0193
2026-09-25 15:29,MASKINVEST,3.0183
2026-09-25 15:29,DATAMATICS,3.0168
2026-09-25 15:29,TRUALT,3.007
2026-09-25 15:29,AARNAV,3
2026-09-25 15:29,AYMSYNTEX,2.9958
2026-09-25 15:29,LIBAS,2.995
2026-09-25 15:29,TIMEX,2.9896
2026-09-25 15:29,UDS,2.9718
2026-09-25 15:29,GEOJITFSL,2.9557
2026-09-25 15:29,VOEPL,2.9438
2026-09-25 15:29,LATTEYS,2.9382
2026-09-25 15:29,ZENSARTECH,2.9227
2026-09-25 15:29,AUSTENG,2.8972
2026-09-25 15:29,JASH,2.8935
2026-09-25 15:29,BANARISUG,2.8852
2026-09-25 15:29,SBGLP,2.8834
2026-09-25 15:29,SGRL,2.8826
2026-09-25 15:29,WELSPLSOL,2.8807
2026-09-25 15:29,HLEGLAS,2.8805
2026-09-25 15:29,MANAKSTEEL,2.8784
2026-09-25 15:29,MEDICAMEQ,2.8711
2026-09-25 15:29,ASTAR,2.8635
2026-09-25 15:29,PERNIASPOP,2.8563
2026-09-25 15:29,FAZE3Q,2.8554
2026-09-25 15:29,DIGIDRIVE,2.8524
2026-09-25 15:29,STALLION,2.8519
2026-09-25 15:29,IREDA,2.8244
2026-09-25 15:29,SHREEPUSHK,2.8243
2026-09-25 15:29,ENERGYAXIS,2.8236
2026-09-25 15:29,GALAPREC,2.8198
2026-09-25 15:29,GRANDOAK,2.809
2026-09-25 15:29,DBSTOCKBRO,2.8071
2026-09-25 15:29,PRECWIRE,2.8022
2026-09-25 15:29,GHCLTEXTIL,2.793
2026-09-25 15:29,KECL,2.7861
2026-09-25 15:29,MANAPPURAM,2.785
2026-09-25 15:29,ARSHIYA,2.7778
2026-09-25 15:29,ASIANENE,2.7599
2026-09-25 15:29,STERTOOLS,2.7505
2026-09-25 15:29,HATSUN,2.7239
2026-09-25 15:29,GTPL,2.7238
2026-09-25 15:29,AIRAN,2.7141
2026-09-25 15:29,THAKDEV,2.7009
2026-09-25 15:29,SOMANYCERA,2.6917
2026-09-25 15:29,VENUSREM,2.6834
2026-09-25 15:29,SHBAJRG,2.6832
2026-09-25 15:29,MBAPL,2.6818
2026-09-25 15:29,DHRUV,2.6743
2026-09-25 15:29,NURECA,2.6727
2026-09-25 15:29,BLKASHYAP,2.6679
2026-09-25 15:29,INTENTECH,2.6671
2026-09-25 15:29,SHREERAMA,2.667
2026-09-25 15:29,VEDPOWER,2.648
2026-09-25 15:29,KSCL,2.6408
2026-09-25 15:29,HYUNDAI,2.64
2026-09-25 15:29,BANDHANBNK,2.6244
