Date,Symbol,Close,Yearhigh,Market cap,Market cap category,Industry,Sector,Weekly return,Current vol multiple of yearly avg
2026-09-25 15:29,STLNETWORK,54.61,54.61,2538.4859,smallcap,telecommunications - service provider,telecom-service,27.1478,3.0388
2026-09-25 15:29,SAMBHV,159.12,159.12,4489.6139,smallcap,steel - medium / small,metals & mining,7.8268,2.9861
2026-09-25 15:29,EMIL,200.22,200.22,7277.9076,midcap,trading,consumer discretionary,2.0073,2.7001
2026-09-25 15:29,WELCORP,2832.3999,2832.3999,71017.7174,largecap,steel - large,industrials,6.4772,2.6581
2026-09-25 15:29,VIJIFIN,16.41,16.91,374.682,smallcap,finance & investments,financials,9.4,2.6299
2026-09-25 15:29,ROLEXRINGS,195.35,195.35,4940.3951,smallcap,auto ancillaries,auto,13.5228,2.5602
2026-09-25 15:29,SOMANYCERA,618.05,618.05,2468.3557,smallcap,ceramics - tiles / sanitaryware,building materials,7.9375,2.5421
2026-09-25 15:29,SSWL,378.75,378.75,5911.5558,midcap,auto ancillaries,auto,1.7052,2.4031
2026-09-25 15:29,PCJEWELLER,14.11,14.47,13837.5122,midcap,diamond cutting / jewellery,consumer discretionary,10.9277,2.1085
2026-09-25 15:29,INDIAGLYCO,309.9,310.4,2051.019,smallcap,breweries & distilleries,fmcg,17.5199,2.094
2026-09-25 15:29,SBC,53.02,53.02,2286.1882,smallcap,textiles - products,textiles,7.6767,2.0744
2026-09-25 15:29,RATNAVEER,333.95,334.55,2313.8673,smallcap,steel - medium / small,metals & mining,11.5957,2.0611
2026-09-25 15:29,KANORICHEM,198.55,198.55,835.9845,smallcap,chemicals,chemicals,7.8431,2.0308
2026-09-25 15:29,BODALCHEM,202.02,202.02,2456.9168,smallcap,dyes and pigments,chemicals,5.6424,2.0192
2026-09-25 15:29,AARTIPHARM,939.55,940.1,8471.7615,midcap,pharmaceuticals - indian - bulk drugs & formln,healthcare,14.5234,1.8695
2026-09-25 15:29,MANINDS,1020.35,1020.35,7222.2965,midcap,steel - medium / small,metals & mining,19.8227,1.8603
2026-09-25 15:29,ZIMLAB,138.48,139.22,738.0128,smallcap,pharmaceuticals - indian - bulk drugs & formln,healthcare,2.1917,1.7179
2026-09-25 15:29,JASH,593.85,593.85,3647.2255,smallcap,engineering,industrials,13.9499,1.6212
2026-09-25 15:29,PGIL,1329.1,1329.1,11765.6549,midcap,textiles - products,readymade garments/apparels,15.9672,1.6141
2026-09-25 15:29,QUADFUTURE,547.5,547.5,2001.6,smallcap,cables - power,industrials,3.6539,1.5786
2026-09-25 15:29,BLUSPRING,145.12,145.12,2100.5424,smallcap,diversified - large,miscellaneous,17.6585,1.4698
2026-09-25 15:29,GCSL,653.45,653.45,1583.5907,smallcap,finance & investments,financials,5.6422,1.4665
2026-09-25 15:29,DYNAMATECH,13153,13153,8523.9401,midcap,engineering,aerospace & defence,9.054,1.3825
2026-09-25 15:29,ASAHISONG,402.75,402.75,457.3458,smallcap,dyes and pigments,chemicals,8.0338,1.381
2026-09-25 15:29,SANSERA,4662.3999,4662.3999,28740.5873,largecap,auto ancillaries,auto,9.4486,1.3734
2026-09-25 15:29,IGPL,593.15,593.15,1805.81,smallcap,chemicals,chemicals,7.816,1.3284
2026-09-25 15:29,NRAIL,677.25,677.25,1085.3931,smallcap,paper,building materials,8.3253,1.2854
2026-09-25 15:29,SOUTHBANK,49.95,49.95,13064.1497,midcap,banks - private sector,bank,8.422,1.2535
2026-09-25 15:29,KOPRAN,284.53,284.53,1307.6225,smallcap,pharmaceuticals - indian - bulk drugs & formln,healthcare,2.4964,1.1944
2026-09-25 15:29,IRISDOREME,66.15,66.26,1253.3327,smallcap,textiles - products,readymade garments/apparels,2.4311,1.1421
2026-09-25 15:29,SHRIPISTON,4746.7998,4746.7998,20997.6737,largecap,auto ancillaries,auto,3.7189,1.1187
2026-09-25 15:29,SHREEJISPG,752.45,752.45,11809.1296,midcap,shipping,transportation,6.2707,1.1081
2026-09-25 15:29,GATECH,0.7,1.1,116.6352,smallcap,computers - software - medium / small,i.t,-4.1096,0.9841
2026-09-25 15:29,NAZARA,376.45,376.45,14408.7896,midcap,telecommunications - service provider,i.t,1.9223,0.9555
2026-09-25 15:29,SPECTRUM,3518.8,3518.8,5735.0659,midcap,electric equipment,industrials,15.7652,0.916
2026-09-25 15:29,FILATFASH,0.18,0.62,150.0133,smallcap,textiles - products,textiles,5.8824,0.8669
2026-09-25 15:29,SIKKO,6.51,6.51,280.4256,smallcap,pesticides / agrochemicals - indian,chemicals,9.9662,0.7326
2026-09-25 15:29,WELSPUNLIV,224.68,224.68,21003.7379,largecap,textiles - products,textiles,4.6678,0.7114
2026-09-25 15:29,RCOM,0.93,1.47,257.1946,smallcap,telecommunications - service provider,telecom-service,1.087,0.6088
2026-09-25 15:29,SADHNANIQ,2.82,3.32,855.0788,smallcap,chemicals,chemicals,2.5455,0.585
2026-09-25 15:29,SETCO,18.47,19.28,239.3097,smallcap,auto ancillaries,auto,8.2649,0.5361
2026-09-25 15:29,GTLINFRA,1.12,1.61,1421.8114,smallcap,transmisson line towers / equipment,telecom,-2.6087,0.5098
2026-09-25 15:29,SMLMAH,6825.5,6825.5,9555.6279,midcap,automobiles - lcvs / hcvs,auto,8.4704,0.4852
2026-09-25 15:29,KILITCH,224.27,224.27,759.4701,smallcap,pharmaceuticals - indian - formulations,healthcare,17.1429,0.483
2026-09-25 15:29,GLOBE,2.24,3.15,101.7946,smallcap,textiles - products,textiles,8.2126,0.4811
2026-09-25 15:29,ESSENTIA,1.02,1.92,180.7942,smallcap,trading,services,-0.9709,0.4135
2026-09-25 15:29,NURECA,351.5,351.5,326.6676,smallcap,trading,i.t,1.6043,0.3998
2026-09-25 15:29,BAFNAPH,350.05,350.05,811.8854,smallcap,pharmaceuticals - indian - formulations,healthcare,10.3562,0.1836
2026-09-25 15:29,ROLLT,5.79,6.41,152.3292,smallcap,packaging,industrials,1.401,0.113
2026-09-25 15:29,MBECL,456.4,456.4,1491.5334,smallcap,engineering - turnkey services,realty,13.6482,0.0467
2026-09-25 15:29,WELINV,2499.8999,2499.8999,897.9048,smallcap,finance & investments,financials,7.7543,0.0073
