Date,Symbol,Ltp,Vwap
2026-09-18 15:29,WENDT,8767.5,8765.08
2026-09-18 15:29,TAALTECH,5416.2998,5405.14
2026-09-18 15:29,DRAGARWQ,5371.5,5313.62
2026-09-18 15:29,KDDL,3858.3999,3851.14
2026-09-18 15:29,MPSLTD,2667.3,2622.19
2026-09-18 15:29,VINDHYATEL,2660,2655.97
2026-09-18 15:29,WELINV,2320,2304.93
2026-09-18 15:29,VENUSPIPES,2282.8999,2230.48
2026-09-18 15:29,MACPOWER,2104.5,2086.98
2026-09-18 15:29,GRPLTD,2008.2,2000.22
2026-09-18 15:29,TATVA,1770.2,1750.69
2026-09-18 15:29,AKCAPIT,1746.4,1737.73
2026-09-18 15:29,BOSCH-HCIL,1694,1693.33
2026-09-18 15:29,VENKEYS,1646.8,1642.52
2026-09-18 15:29,ADOR,1592.1,1583.02
2026-09-18 15:29,UNIVCABLES,1477,1465.97
2026-09-18 15:29,DPABHUSHAN,1448.3,1414.83
2026-09-18 15:29,TRANSPEK,1359.4,1356.82
2026-09-18 15:29,INVPRECQ,1357,1343.81
2026-09-18 15:29,RML,1324.5,1296.15
2026-09-18 15:29,3BBLACKBIO,1319.3,1299.45
2026-09-18 15:29,BUILDPRO,1253.8,1229.1
2026-09-18 15:29,SAKAR,1179.8,1177.69
2026-09-18 15:29,CHEVIOT,1174.7,1171.55
2026-09-18 15:29,YUKEN,1139.2,1116.28
2026-09-18 15:29,DIVGIITTS,1130.2,1128.41
2026-09-18 15:29,TINNARUBR,1018.75,1017.89
2026-09-18 15:29,NELCO,1011.85,1005.89
2026-09-18 15:29,ORCHPHARMA,989.7,981.1
2026-09-18 15:29,ARIHANT,936.35,926.32
2026-09-18 15:29,IZMO,934.35,930.85
2026-09-18 15:29,GANDHITUBE,899.2,886.74
2026-09-18 15:29,63MOONS,884.75,880.44
2026-09-18 15:29,MVELECTRO,832.75,815.72
2026-09-18 15:29,SVLL,815.85,812.47
2026-09-18 15:29,WSTCSTPAPR,768.3,748.92
2026-09-18 15:29,AGI,745.05,737.71
2026-09-18 15:29,DEEPINDS,743.35,741.21
2026-09-18 15:29,SOLARA,742.05,740.13
2026-09-18 15:29,AVADHSUGAR,730.45,721.62
2026-09-18 15:29,VISHNU,722.15,721.76
2026-09-18 15:29,JINDALPOLY,718.45,717.89
2026-09-18 15:29,SOTL,708.05,706.78
2026-09-18 15:29,KABRAEXTRU,681.6,672.28
2026-09-18 15:29,DEEDEV,668.75,666.24
2026-09-18 15:29,UFLEX,659.45,658
2026-09-18 15:29,STEL,654.2,648.3
2026-09-18 15:29,DICIND,632.5,631.66
2026-09-18 15:29,MMFL,628.55,628.19
2026-09-18 15:29,NRAIL,625.2,617.62
2026-09-18 15:29,GCSL,618.55,610.58
2026-09-18 15:29,JGCHEM,612.4,610.9
2026-09-18 15:29,TBZ,603.55,601.4
2026-09-18 15:29,KAPSTON,584.3,584.28
2026-09-18 15:29,SANGAMIND,580,579
2026-09-18 15:29,SOMANYCERA,572.6,570.45
2026-09-18 15:29,UNICHEMLAB,545.7,544
2026-09-18 15:29,MATRIMONY,535.55,534.07
2026-09-18 15:29,SOFTTECH,525.7,524.74
2026-09-18 15:29,NRBBEARING,525.5,523.21
2026-09-18 15:29,JASH,521.15,518.39
2026-09-18 15:29,SHREEPUSHK,514.3,508.67
2026-09-18 15:29,VOEPL,506.75,504.81
2026-09-18 15:29,LANDMARK,504.5,497.1
2026-09-18 15:29,ASIANENE,492.25,489.45
2026-09-18 15:29,SANATHAN,480.85,480.52
2026-09-18 15:29,TALBROAUTO,476.7,468.68
2026-09-18 15:29,INDOBORAX,472.6,472.42
2026-09-18 15:29,PANAMAPET,470.2,466.44
2026-09-18 15:29,RUBYMILLS,467.1,450.94
2026-09-18 15:29,DYCL,457.4,455.48
2026-09-18 15:29,DIFFNKG,445.8,444.18
2026-09-18 15:29,SMSPHARMA,442.95,437.19
2026-09-18 15:29,GUFICBIO,436,434.86
2026-09-18 15:29,AARTIDRUGS,431.8,431.37
2026-09-18 15:29,KOLTEPATIL,431.75,431.07
2026-09-18 15:29,BEEKAY,430.05,428.93
2026-09-18 15:29,ULTRAMAR,424.4,421.04
2026-09-18 15:29,BIRLACABLE,409.5,408.64
2026-09-18 15:29,VSSL,404.7,403.85
2026-09-18 15:29,ORIENTBELL,393.25,391.29
2026-09-18 15:29,GEECEE,371.85,363.87
2026-09-18 15:29,SURAKSHA,335.1,334.84
2026-09-18 15:29,BHAGERIA,334.75,334.29
2026-09-18 15:29,RAMCOIND,332.1,325.59
2026-09-18 15:29,HITECHCORP,328.4,326.65
2026-09-18 15:29,SAYAJIHOTL,319,314.19
2026-09-18 15:29,BAFNAPH,317.2,313.98
2026-09-18 15:29,MENONBE,316.85,316.28
2026-09-18 15:29,CONSOFINVT,302.2,300.84
2026-09-18 15:29,PRIMESECU,296.85,296.1
2026-09-18 15:29,GREENPLY,292.85,292.8
2026-09-18 15:29,RAMBHAJO,290.85,284.54
2026-09-18 15:29,DVL,290,289.34
2026-09-18 15:29,AYMSYNTEX,283.15,281.72
2026-09-18 15:29,DMCC,280.65,276.66
2026-09-18 15:29,KOPRAN,277.6,274.04
2026-09-18 15:29,GANDHAR,276.2,273.51
2026-09-18 15:29,CHEMBONDCH,272.55,268.5
2026-09-18 15:29,SIGNPOST,271.5,266.69
2026-09-18 15:29,PARAGMILK,268.5,268.09
2026-09-18 15:29,MAZDA,266.25,261.93
2026-09-18 15:29,TIL,257.51,257.32
2026-09-18 15:29,HEG,237.05,236.24
2026-09-18 15:29,PRABHA,233.01,231.35
2026-09-18 15:29,KAMATHOTEL,229.3,226.48
2026-09-18 15:29,SHAREINDIA,228.15,226.64
2026-09-18 15:29,JAYAGROGN,227.39,227.26
2026-09-18 15:29,STALLION,220.49,218.77
2026-09-18 15:29,RSWM,220.4,217.78
2026-09-18 15:29,20MICRONS,208.28,207.01
2026-09-18 15:29,KIRANVYPAR,207.34,207.24
2026-09-18 15:29,UEL,203.73,200.92
2026-09-18 15:29,NOCIL,194.56,191.55
2026-09-18 15:29,KILITCH,191.45,190.99
2026-09-18 15:29,BODALCHEM,191.23,189.67
2026-09-18 15:29,GIPCL,188.35,187.63
2026-09-18 15:29,AYE,185.72,185.57
2026-09-18 15:29,KANORICHEM,184.11,182.36
2026-09-18 15:29,VINCOFE,174.19,174.09
2026-09-18 15:29,RBZJEWEL,173,170.54
2026-09-18 15:29,ROLEXRINGS,172.08,171.23
2026-09-18 15:29,EXICOM,163.68,163.18
2026-09-18 15:29,UNIVASTU,152.26,152.25
2026-09-18 15:29,SAMBHV,147.57,144.42
2026-09-18 15:29,SPECIALITY,144.89,143.49
2026-09-18 15:29,NRL,143.67,139.9
2026-09-18 15:29,ORIENTHOT,143.45,143.27
2026-09-18 15:29,HALDYNGL,142.58,142.15
2026-09-18 15:29,KOTHARIPET,136.47,135.73
2026-09-18 15:29,ZIMLAB,135.51,134.17
2026-09-18 15:29,GLOBAL,130.16,128.8
2026-09-18 15:29,MANAKCOAT,129.22,129.2
