Date,Symbol,Column1,Std deviation,Annual std dev,Roc
2026-09-18 15:29,NIFTYMIDSMLHLTH,69648.6043,0.8119,14.3756,16.124
2026-09-18 15:29,POWERINDIA,67158.607,2.715,44.8779,71.8791
2026-09-18 15:29,BOSCHLTD,66110.5135,1.6044,28.6078,18.1201
2026-09-18 15:29,NEULANDLAB,60839.0373,2.2177,39.7446,47.6692
2026-09-18 15:29,APARINDS,58097.8697,2.9654,46.645,113.157
2026-09-18 15:29,NIFTYSML250MQ100,42449.0225,0.9189,17.9326,4.3507
2026-09-18 15:29,NIFTYALPHA50,39857.0115,1.0041,19.164,8.3341
2026-09-18 15:29,SOLARINDS,34456.8493,2.4315,35.3817,26.4654
2026-09-18 15:29,PTCIL,33259.9141,2.7303,36.9536,52.6235
2026-09-18 15:29,CNXPHARMA,29450.4973,0.7673,13.712,17.7351
2026-09-18 15:29,NIFTYMICROCAP250,29177.3059,0.9976,19.7648,8.7454
2026-09-18 15:29,OFSS,28726.4445,1.9835,33.5535,31.9139
2026-09-18 15:29,NIFTYMS400MQ100,24588.3357,0.8462,17.2786,3.5074
2026-09-18 15:29,MTARTECH,24380.8879,4.5654,61.6765,300.4893
2026-09-18 15:29,NIFTYEES,23597.5477,1.6253,39.3689,55.5137
2026-09-18 15:29,KOVAI,23156.3553,1.6441,116.2088,237.2058
2026-09-18 15:29,DYNAMATECH,21774.2977,2.6299,45.8602,67.4557
2026-09-18 15:29,HONAUT,21644.0612,2.3402,30.7514,-4.7561
2026-09-18 15:29,DIVISLAB,20778.9189,1.5849,24.1288,51.2097
2026-09-18 15:29,CRAFTSMAN,20490.5382,2.1845,36.0766,64.35
2026-09-18 15:29,CNXNIFTYJUNIOR,18400.5529,0.8932,16.9149,3.2821
2026-09-18 15:29,CNXSMALLCAP,18214.8036,0.9267,18.0454,7.4098
2026-09-18 15:29,VOLTAMP,18022.2469,2.9935,40.4746,46.7755
2026-09-18 15:29,NIFTY500MOMENTM50,17625.0209,0.9947,18.6072,4.1394
2026-09-18 15:29,VADILALIND,17247.0298,2.4803,38.4962,31.1481
2026-09-18 15:29,TASTYBITE,16912.1361,2.5502,35.5297,5.5656
2026-09-18 15:29,CNXMIDCAP,16673.6841,0.8039,16.4391,5.2406
2026-09-18 15:29,YASHO,16217.5415,4.4385,60.2752,132.7285
2026-09-18 15:29,SMLMAH,15885.1279,4.0359,59.7983,68.1228
2026-09-18 15:29,NIFTYHEALTHCARE,15343.4116,0.7375,13.4874,11.6447
2026-09-18 15:29,GRWRHITECH,15294.1036,2.8825,54.7854,98.5444
2026-09-18 15:29,NIFTYSMALLCAP250,15026.1903,0.8796,17.1069,4.4642
2026-09-18 15:29,SANSERA,14951.1465,2.6871,41.6181,184.9431
2026-09-18 15:29,LMW,13786.4607,1.9309,32.4848,16.8278
2026-09-18 15:29,NAVINFLUOR,13473.273,2.2076,36.7354,79.1898
2026-09-18 15:29,INDOTECH,12681.9308,2.8808,60.1768,86.604
2026-09-18 15:29,CENTUM,12505.8006,3.1017,50.3077,53.012
2026-09-18 15:29,FOSECOIND,11832.2929,2.7655,40.2061,10.6554
2026-09-18 15:29,BAJAJ-AUTO,11755.392,1.5166,23.1491,27.2251
2026-09-18 15:29,CPPLUS,11574.9223,2.7971,44.0153,139.0864
2026-09-18 15:29,WELCORP,11381.7381,3.0676,42.28,194.324
2026-09-18 15:29,WENDT,11361.5817,2.4404,35.2123,-8.7764
2026-09-18 15:29,RADICO,11213.9801,1.5231,33.0053,48.5798
2026-09-18 15:29,APOLLOHOSP,11113.5122,1.0935,18.2368,14.5776
2026-09-18 15:29,SPECTRUM,11108.5513,3.9035,56.6906,119.0545
2026-09-18 15:29,DATAPATTNS,11098.6271,3.3632,51.5248,57.7967
2026-09-18 15:29,NIFTYSMALLCAP50,10484.9686,0.9229,18.2418,11.7507
2026-09-18 15:29,THANGAMAYL,10197.516,3.8648,60.3813,134.1379
2026-09-18 15:29,SHRIPISTON,9981.076,1.985,38.8231,76.4847
2026-09-18 15:29,NIFTYINDDEFENCE,9912.2376,1.3543,24.7632,12.4165
2026-09-18 15:29,KENNAMET,9842.4666,3.1214,38.7157,97.1542
2026-09-18 15:29,NIFTYMIDSMALLCAP400,9740.4453,0.8056,16.2009,4.4525
2026-09-18 15:29,KINGFA,9713.1613,2.1104,37.0563,32.3342
2026-09-18 15:29,NETWEB,9583.5441,3.6579,59.166,42.2364
2026-09-18 15:29,AVALON,9355.9399,3.8254,55.8082,160.5174
2026-09-18 15:29,DIXON,9321.2103,2.2548,39.1234,-28.4535
2026-09-18 15:29,ABB,9020.4261,1.9688,29.9618,33.7251
2026-09-18 15:29,ACUTAAS,9013.6043,2.6934,45.249,135.944
2026-09-18 15:29,VINDHYATEL,8779.1784,4.63,58.5644,74.931
2026-09-18 15:29,NIFTYCONSURDURBL,8750.3356,1.1039,20.2756,-3.7968
2026-09-18 15:29,NIFTY200ALPHA30,8689.8687,0.9864,19.0052,4.2509
2026-09-18 15:29,NIFTYM150MOMNTM50,8562.4181,0.9448,18.1957,3.0737
2026-09-18 15:29,KDDL,8495.1378,3.2179,43.9833,47.0483
2026-09-18 15:29,NOVARTIND,8317.4594,4.1893,66.5441,263.1009
2026-09-18 15:29,CNXENERGY,8197.7754,0.7749,15.8283,5.6728
2026-09-18 15:29,WHEELS,8176.0595,4.2064,50.9861,169.52
2026-09-18 15:29,AZAD,8050.4751,2.9702,42.965,67.5152
2026-09-18 15:29,MACPOWER,7858.2205,3.9594,54.4834,142.3702
2026-09-18 15:29,NIFTYMIDLIQ15,7839.9279,0.9696,18.7925,8.6612
2026-09-18 15:29,KMEW,7281.4597,3.8143,62.2235,129.9924
2026-09-18 15:29,FLUOROCHEM,7185.9536,1.9569,32.1943,20.6614
2026-09-18 15:29,TCPLPACK,7154.3226,3.4337,44.5776,11.2745
2026-09-18 15:29,SHAILY,7068.1198,2.4268,51.9122,34.0398
2026-09-18 15:29,NEOGEN,7038.3504,2.7927,49.7976,57.086
2026-09-18 15:29,GLAND,6889.5087,2.5985,33.1787,46.4257
2026-09-18 15:29,NIFTYMETAL,6880.512,1.159,22.4493,30.658
2026-09-18 15:29,STYLAMIND,6755.5521,2.5705,36.0759,92.3818
2026-09-18 15:29,VENUSPIPES,6723.9227,2.9567,45.4567,63.5081
2026-09-18 15:29,HAPPYFORGE,6530.4288,2.3634,36.2779,122.6795
2026-09-18 15:29,BALAMINES,6487.6366,4.324,55.5572,46.4558
2026-09-18 15:29,MPSLTD,6376.0061,3.2568,45.5621,17.1822
2026-09-18 15:29,WELINV,6334.454,2.8247,53.8312,129.703
2026-09-18 15:29,LAURUSLABS,6223.1328,1.7949,29.802,109.6342
2026-09-18 15:29,KIRLOSENG,6136.6193,3.3651,47.0065,123.9258
2026-09-18 15:29,RRKABEL,6121.1142,2.935,38.9829,95.2051
2026-09-18 15:29,INOXINDIA,6077.702,3.3838,42.294,70.1914
2026-09-18 15:29,NIFTYMIDCAP150,6046.6933,0.7971,16.0897,4.5718
