Date,Symbol,Current price,Market cap,Category,Sector,Industry,% change,Volume
2026-09-18 15:29,HONAUT,35445,29986.0253,largecap,consumer discretionary,electronics - components,4.5113,15555
2026-09-18 15:29,3MINDIA,34095,36645.2727,largecap,miscellaneous,diversified - large,4.8109,8040
2026-09-18 15:29,BAJAJHLDNG,11282,122534.1545,largecap,financials,finance & investments,2.4705,56100
2026-09-18 15:29,JSWHL,11282,12371.642,midcap,financials,finance & investments,1.2202,3808
2026-09-18 15:29,POLYCAB,8400,123648.7833,largecap,industrials,cables - power,2.3329,417221
2026-09-18 15:29,VADILALIND,7362,5104.0781,midcap,fmcg,food - processing - indian,3.6755,19386
2026-09-18 15:29,AMBER,7125,24849.6686,largecap,consumer discretionary,air-conditioners,1.1212,75972
2026-09-18 15:29,LINDEINDIA,6241.5,51976.4697,largecap,chemicals,chemicals,2.412,20753
2026-09-18 15:29,CUMMINSIND,5099.5,139154.4,largecap,industrials,engines,1.5837,502366
2026-09-18 15:29,INDIGO,4920,187335.5578,largecap,transportation,transport - airlines,1.548,732347
2026-09-18 15:29,TORNTPHARM,4840,185429.3298,largecap,healthcare,pharmaceuticals - indian - formulations,-0.7179,486733
2026-09-18 15:29,TVSMOTOR,4171.2998,194866.4815,largecap,auto,automobiles - motorcycles / mopeds,1.6968,1304681
2026-09-18 15:29,SANOFICONR,4033.3999,9188.0666,midcap,healthcare,pharmaceuticals - multinational,1.1004,4359
2026-09-18 15:29,SWARAJENG,3625.1001,4316.7255,smallcap,industrials,engines,2.0321,6970
2026-09-18 15:29,SUPREMEIND,3580.3,42482.8664,largecap,plastic products,plastics products,7.0536,469754
2026-09-18 15:29,KAYNES,3515,23596.1982,largecap,consumer discretionary,electronics - components,-0.142,1266788
2026-09-18 15:29,ENRIN,3228,110721.4262,largecap,power & utilities,power generation and supply,3.8243,740325
2026-09-18 15:29,SHAILY,3149.8,14291.6435,midcap,plastic products,plastics products,1.371,156212
2026-09-18 15:29,ADANIENT,3020,395720.1904,largecap,services,trading,3.3114,1628125
2026-09-18 15:29,MUTHOOTFIN,2841.1001,111214.7972,largecap,financials,finance & investments,2.5594,654610
2026-09-18 15:29,TRENT,2824,148718.4887,largecap,consumer discretionary,trading,1.2549,925467
2026-09-18 15:29,ENDURANCE,2732,37849.5591,largecap,auto,auto ancillaries,1.5311,88695
2026-09-18 15:29,MPSLTD,2667.3,4398.7606,smallcap,i.t,computers - software - medium / small,3.7255,8970
2026-09-18 15:29,SJS,2422.8,7252.3679,midcap,auto,plastics products,6.9197,992502
2026-09-18 15:29,POWERMECH,2371.3999,7395.0507,midcap,realty,engineering - turnkey services,1.3852,37848
2026-09-18 15:29,PIIND,2366.8,35001.3698,largecap,chemicals,pesticides / agrochemicals - indian,2.5921,558327
2026-09-18 15:29,MANKIND,2300.7,94989.0749,largecap,healthcare,pharmaceuticals - indian - bulk drugs & formln,0.0304,484552
2026-09-18 15:29,BALKRISIND,2265.3,41965.2956,largecap,auto,tyres,4.3532,616772
2026-09-18 15:29,GODFRYPHLP,2018,30307.256,largecap,fmcg,cigarettes,3.86,404029
2026-09-18 15:29,BHARATFORG,1962.1,91730.8658,largecap,industrials,castings & forgings,2.2619,1602315
2026-09-18 15:29,ARMANFIN,1961,2057.1078,smallcap,financials,finance & investments,0.2351,11273
2026-09-18 15:29,PHOENIXLTD,1877.9,66957.4497,largecap,realty,construction,0.3045,421506
2026-09-18 15:29,ALKYLAMINE,1863,9430.3321,midcap,chemicals,chemicals,1.0413,55371
2026-09-18 15:29,OBEROIRLTY,1785,63292.2414,largecap,realty,construction,2.545,766762
2026-09-18 15:29,DALBHARAT,1761.4,31760.5428,largecap,building materials,cement - south india,4.0217,374184
2026-09-18 15:29,ZENTEC,1687.4,15184.1292,midcap,aerospace & defence,miscellaneous,0.3389,196201
2026-09-18 15:29,CARERATING,1668.6,4941.0301,smallcap,financials,miscellaneous,1.5149,46640
2026-09-18 15:29,AFFLE,1603.5,21761.4891,largecap,i.t,computers - software - medium / small,3.7461,434146
2026-09-18 15:29,AMBIKCO,1602,898.138,smallcap,textiles,textiles - cotton/blended,2.1163,8106
2026-09-18 15:29,BHARTIHEXA,1540.1,74055,largecap,telecom-service,telecommunications - service provider,3.9835,307475
2026-09-18 15:29,BBTC,1512.1,9763.8797,midcap,auto,auto ancillaries,8.0534,2468226
2026-09-18 15:29,DPABHUSHAN,1448.3,3052.0929,smallcap,consumer discretionary,diamond cutting / jewellery,8.3246,37904
2026-09-18 15:29,ADANIENSOL,1436.1,169599.3256,largecap,power & utilities,power generation and supply,3.5549,2145921
2026-09-18 15:29,ASTRAL,1427.7,37581.4713,largecap,plastic products,plastics products,2.0588,1389183
2026-09-18 15:29,SUMMITSEC,1412,1509.6786,smallcap,financials,finance & investments,1.9642,1257
2026-09-18 15:29,CIPLA,1394.5,111183.7508,largecap,healthcare,pharmaceuticals - indian - bulk drugs & formln,1.3224,1386584
2026-09-18 15:29,DEEPAKFERT,1343.2,16721.4623,midcap,chemicals,chemicals,1.4042,209549
2026-09-18 15:29,GABRIEL,1321.8,22751.0181,largecap,auto,auto ancillaries,2.968,293065
2026-09-18 15:29,UNOMINDA,1284,69584.7983,largecap,auto,auto ancillaries,6.556,1277954
2026-09-18 15:29,JSWSTEEL,1275.6,306513.2001,largecap,metals & mining,steel - large,1.7712,2378010
2026-09-18 15:29,ACC,1259.7,23144.7802,largecap,building materials,cement - north india,2.2069,386560
2026-09-18 15:29,HIRECT,1242.8,4297.2283,smallcap,consumer discretionary,electronics - components,2.5497,50557
2026-09-18 15:29,ANURAS,1207.7,13448.9009,midcap,chemicals,chemicals,2.2348,465185
2026-09-18 15:29,BHARATRAS,1168.8,1934.6928,smallcap,chemicals,pesticides / agrochemicals - indian,0.4124,11371
2026-09-18 15:29,LUXIND,1139.2,3134.9727,smallcap,textiles,textiles - composite,9.2758,279753
2026-09-18 15:29,PNBHOUSING,1133.1,28756.098,largecap,financials,finance - housing,2.6824,1328599
2026-09-18 15:29,CARYSIL,1131.3,3160.258,smallcap,consumer discretionary,domestic appliances,1.818,62416
2026-09-18 15:29,ACCELYA,1123,1674.7265,smallcap,i.t,computers - software - medium / small,0.0891,3559
2026-09-18 15:29,MGL,1081.7,10581.0756,midcap,energy,miscellaneous,0.9802,196402
2026-09-18 15:29,GULFOILLUB,1070.1,5268.5849,midcap,chemicals,chemicals,0.5733,30222
2026-09-18 15:29,AUBANK,1058.6,77840.6556,largecap,bank,banks - private sector,1.857,1251837
2026-09-18 15:29,THACKER,1030,103.2245,smallcap,miscellaneous,diversified - medium / small,8.5353,21
2026-09-18 15:29,GANECOS,1002,2654.4102,smallcap,textiles,textiles - manmade,1.1508,99501
2026-09-18 15:29,MALLCOM,968.9,592.7688,smallcap,textiles,textiles - products,1.9948,1230
2026-09-18 15:29,KFINTECH,930,15502.6391,midcap,financials,miscellaneous,3.6789,539201
2026-09-18 15:29,IFBAGRO,888,810.3956,smallcap,fmcg,breweries & distilleries,2.6412,3866
