Date,Symbol,Close,Yearhigh,Market cap,Market cap category,Industry,Sector,Weekly return,Current vol multiple of yearly avg
2026-09-18 15:29,GCSL,618.55,618.55,1435.9107,smallcap,finance & investments,financials,2.9715,2.1646
2026-09-18 15:29,NEOGEN,2488.3999,2488.3999,6559.5538,midcap,chemicals,chemicals,4.863,2.1524
2026-09-18 15:29,CONFIPET,91.95,91.95,2882.5233,smallcap,miscellaneous,miscellaneous,3.0598,2.1418
2026-09-18 15:29,AAREYDRUGS,102.13,102.13,314.0534,smallcap,pharmaceuticals - indian - bulk drugs,healthcare,3.2764,1.9889
2026-09-18 15:29,AEGISVOPAK,314.95,314.95,34425.2956,largecap,miscellaneous,transportation,6.7265,1.9361
2026-09-18 15:29,SHILPAMED,1021.1,1021.1,18743.5833,midcap,pharmaceuticals - indian - formulations,healthcare,6.2373,1.9295
2026-09-18 15:29,MOREPENLAB,120.9,120.9,6606.1298,midcap,pharmaceuticals - indian - bulk drugs & formln,healthcare,4.4222,1.8769
2026-09-18 15:29,IPCALAB,2009.6,2009.6,49987.3421,largecap,pharmaceuticals - indian - bulk drugs & formln,healthcare,2.0879,1.8241
2026-09-18 15:29,DICIND,632.5,632.5,576.8528,smallcap,chemicals,chemicals,5.049,1.8239
2026-09-18 15:29,ANANDRATHI,2229.3999,2229.5,36651.9495,largecap,finance & investments,financials,0.8322,1.6794
2026-09-18 15:29,MAXESTATES,594,594,9443.6023,midcap,construction,realty,5.9863,1.655
2026-09-18 15:29,REDINGTON,399.85,400.1,31278.795,largecap,trading,services,1.5621,1.5756
2026-09-18 15:29,JKPAPER,430.6,430.6,7580.0312,midcap,paper,building materials,3.9469,1.4161
2026-09-18 15:29,BHAGYANGR,446.7,446.7,1495.6158,smallcap,power generation and supply,power & utilities,5.7153,1.3785
2026-09-18 15:29,QUADFUTURE,528.2,528.2,2086,smallcap,cables - power,industrials,10.3866,1.3455
2026-09-18 15:29,VIJAYA,1558.9,1558.9,15497.2762,midcap,healthcare,healthcare,3.7883,1.3251
2026-09-18 15:29,SBC,49.24,49.24,2297.6168,smallcap,textiles - products,textiles,1.8829,1.3134
2026-09-18 15:29,PAYTM,1849.9,1849.9,112891.4142,largecap,miscellaneous,i.t,2.3458,1.3
2026-09-18 15:29,SANSERA,4259.8999,4259.8999,25070.6334,largecap,auto ancillaries,auto,3.1478,1.2831
2026-09-18 15:29,SAKAR,1179.8,1179.8,2513.2386,smallcap,pharmaceuticals - indian - bulk drugs & formln,healthcare,1.8342,1.2526
2026-09-18 15:29,AKUMS,783.7,783.7,12067.3971,midcap,pharmaceuticals - indian - bulk drugs & formln,healthcare,0.9467,1.2512
2026-09-18 15:29,GLOBAL,130.16,130.16,647.3144,smallcap,miscellaneous,services,2.5609,1.2118
2026-09-18 15:29,SALSTEEL,82.26,82.43,1134.2471,smallcap,steel - sponge iron,metals & mining,9.9586,1.193
2026-09-18 15:29,AKSHOPTFBR,7.84,8.79,130.4838,smallcap,cables - telephone,industrials,-10.7061,1.1561
2026-09-18 15:29,KPIL,1445.5,1445.5,23896.2024,largecap,transmisson line towers / equipment,realty,0.6826,1.1301
2026-09-18 15:29,TBZ,603.55,603.55,3836.0097,smallcap,diamond cutting / jewellery,consumer discretionary,14.6779,1.1061
2026-09-18 15:29,NOCIL,194.56,195.31,3112.6766,smallcap,chemicals,chemicals,2.589,1.0789
2026-09-18 15:29,SOMANYCERA,572.6,572.6,2320.7096,smallcap,ceramics - tiles / sanitaryware,building materials,1.3093,0.9903
2026-09-18 15:29,AUROPHARMA,1734,1734,97238.8643,largecap,pharmaceuticals - indian - bulk drugs & formln,healthcare,3.2266,0.9303
2026-09-18 15:29,SIGMAADV,866.1,866.1,16247.402,midcap,electronics - components,aerospace & defence,4.0423,0.8927
2026-09-18 15:29,WELSPUNLIV,214.66,214.66,20052.3721,largecap,textiles - products,textiles,3.3609,0.8677
2026-09-18 15:29,NURECA,345.95,346.3,317.1257,smallcap,trading,i.t,3.9669,0.8569
2026-09-18 15:29,LUMAXTECH,2102.7,2102.7,13754.2249,midcap,auto ancillaries,auto,5.4672,0.731
2026-09-18 15:29,STAR,1219.8,1219.8,11062.5691,midcap,pharmaceuticals - indian - bulk drugs & formln,healthcare,3.0759,0.7225
2026-09-18 15:29,KAMDHENU,41.05,41.05,1113.4379,smallcap,steel - medium / small,metals & mining,5.0141,0.6622
2026-09-18 15:29,RCOM,0.92,1.47,265.4912,smallcap,telecommunications - service provider,telecom-service,-8.9109,0.6099
2026-09-18 15:29,NDL,2.78,3.62,406.495,smallcap,textiles - products,textiles,-2.7972,0.5826
2026-09-18 15:29,ESSENTIA,1.03,1.92,179.0389,smallcap,trading,services,-2.8302,0.5646
2026-09-18 15:29,GTLINFRA,1.15,1.61,1460.2388,smallcap,transmisson line towers / equipment,telecom,-0.8621,0.5527
2026-09-18 15:29,BAFNAPH,317.2,317.2,735.712,smallcap,pharmaceuticals - indian - formulations,healthcare,5.2247,0.5339
2026-09-18 15:29,GATECH,0.73,1.1,111.842,smallcap,computers - software - medium / small,i.t,0,0.4562
2026-09-18 15:29,STLNETWORK,42.95,42.95,1996.721,smallcap,telecommunications - service provider,telecom-service,17.3497,0.431
2026-09-18 15:29,QPOWER,1536.1,1536.1,11537.622,midcap,electric equipment,industrials,7.6831,0.4227
2026-09-18 15:29,FILATFASH,0.17,0.64,150.0133,smallcap,textiles - products,textiles,-5.5556,0.3122
2026-09-18 15:29,SIKKO,5.92,6.21,261.6432,smallcap,pesticides / agrochemicals - indian,chemicals,1.5437,0.2544
2026-09-18 15:29,SWANDEF,2746.3999,2746.3999,14333.7594,midcap,miscellaneous,transportation,0.6782,0.2449
2026-09-18 15:29,SHREEPUSHK,514.3,514.9,1657.3067,smallcap,dyes and pigments,chemicals,5.6274,0.2084
2026-09-18 15:29,SANGINITA,71.06,71.06,420.4305,smallcap,chemicals,chemicals,8.2077,0.1587
2026-09-18 15:29,SADHNANIQ,2.75,3.32,849.0144,smallcap,chemicals,chemicals,-3.169,0.1364
2026-09-18 15:29,MBECL,401.59,401.59,1274.9,smallcap,engineering - turnkey services,realty,21.5466,0.014
