Date,Symbol,% change
2026-09-18 15:29,CNXIT,9.7171
2026-09-18 15:29,NIFTYSMALLCAP50,6.6874
2026-09-18 15:29,CNXPHARMA,5.4635
2026-09-18 15:29,CNXSMALLCAP,5.3682
2026-09-18 15:29,NIFTYMEDIA,5.0967
2026-09-18 15:29,NIFTYMICROCAP250,4.9187
2026-09-18 15:29,NIFTYMETAL,4.2611
2026-09-18 15:29,NIFTYSMALLCAP250,3.2003
2026-09-18 15:29,NIFTYHEALTHCARE,2.9378
2026-09-18 15:29,NIFTYAUTO,2.4517
2026-09-18 15:29,CNXREALTY,1.766
2026-09-18 15:29,NIFTYMIDCAP50,1.6368
2026-09-18 15:29,NIFTYMIDSMALLCAP400,1.4611
2026-09-18 15:29,NIFTYMIDCAP150,0.5603
2026-09-18 15:29,NIFTYMIDSELECT,0.5157
2026-09-18 15:29,NIFTYTOTALMKT,-0.4272
2026-09-18 15:29,NIFTYCONSUMPTION,-0.4707
2026-09-18 15:29,NIFTYLARGEMID250,-0.5508
2026-09-18 15:29,NIFTY500,-0.6745
2026-09-18 15:29,NIFTYOILANDGAS,-0.7393
2026-09-18 15:29,NIFTYCHEMICALS,-1.0442
2026-09-18 15:29,NIFTY200,-1.2091
2026-09-18 15:29,NIFTY100,-1.673
2026-09-18 15:29,NIFTYINDDEFENCE,-1.7617
2026-09-18 15:29,BANKNIFTY,-2.0579
2026-09-18 15:29,NIFTYPSUBANK,-2.0618
2026-09-18 15:29,NIFTY,-2.1761
2026-09-18 15:29,NIFTYPVTBANK,-2.2885
2026-09-18 15:29,NIFTYCOMMODITIES,-2.3119
2026-09-18 15:29,CNXINFRA,-3.4167
2026-09-18 15:29,NIFTYFINSERVICE,-3.9336
2026-09-18 15:29,CNXENERGY,-4.9495
2026-09-18 15:29,NIFTYFMCG,-6.8193
2026-09-18 15:29,INDIAVIX,-16.25
2026-09-18 15:29,NIFTYHOUSING,1.7e+308
