"Date","Symbol","Ltp","Vwap"
"4th Sep'26 3:29:00","BODALCHEM",155.62,155.5
"4th Sep'26 3:29:00","KANORICHEM",155.56,155.4
"4th Sep'26 3:29:00","RGL",149.26,147.39
"4th Sep'26 3:29:00","HALDYNGL",147.7,147.37
"4th Sep'26 3:29:00","MAWANASUG",145.43,144.73
"4th Sep'26 3:29:00","SPECIALITY",139.59,137.63
"4th Sep'26 3:29:00","BLUSPRING",138.96,137.26
"4th Sep'26 3:29:00","OMAXE",136.38,133.8
"4th Sep'26 3:29:00","LAXMIINDIA",132.6,132.06
"4th Sep'26 3:29:00","NRL",126.92,109.74
"4th Sep'26 3:29:00","MANAKCOAT",121.8,121.03
"4th Sep'26 3:29:00","EMAMIPAP",115.92,114.76
"4th Sep'26 3:29:00","BLACKROSE",113.02,112.9
"4th Sep'26 3:29:00","SICALLOG",107.33,106.76
"4th Sep'26 3:29:00","VALIANTLAB",105.97,105.96
"4th Sep'26 3:29:00","GNRL",99.27,98.31
"4th Sep'26 3:29:00","PREMIERPOL",95.36,94.81
"4th Sep'26 3:29:00","VISAKAIND",93.37,93.05
"4th Sep'26 3:29:00","JTLIND",91.67,91.4
"4th Sep'26 3:29:00","SMCGLOBAL",81.25,80.68
"4th Sep'26 3:29:00","FILATEX",77.72,77.34
"4th Sep'26 3:29:00","INDORAMA",72.96,72.77
"4th Sep'26 3:29:00","TIRUPATIFL",69.05,69.04
"4th Sep'26 3:29:00","PVP",67.94,66.03
"4th Sep'26 3:29:00","HEXAGON",67.23,66.82
"4th Sep'26 3:29:00","ALGOQUANT",64.5,64.37
"4th Sep'26 3:29:00","IRISDOREME",63.58,62.36
"4th Sep'26 3:29:00","WELSPLSOL",59.55,58.74
"4th Sep'26 3:29:00","FEDDERSHOL",47.28,47.23
"4th Sep'26 3:29:00","SBC",45.76,45.1
"4th Sep'26 3:29:00","UNITEDPOLY",41.66,41.45
"4th Sep'26 3:29:00","ESAFSFB",41.41,41.39
"4th Sep'26 3:29:00","SUTLEJTEX",40.89,40.54
"4th Sep'26 3:29:00","BCLIND",36.62,36.6
"4th Sep'26 3:29:00","SIGACHI",34.74,34.48
"4th Sep'26 3:29:00","MUKKA",31.34,30.73
"4th Sep'26 3:29:00","STLNETWORK",28.87,28.67
"4th Sep'26 3:29:00","MMWL",14.53,14.46
