"Date","Symbol","Ltp","Vwap"
"4th Sep'26 3:29:00","KSHINTL",1087.8,1072.88
"4th Sep'26 3:29:00","STAR",1059.6,1057.35
"4th Sep'26 3:29:00","YATHARTH",991.1,984.05
"4th Sep'26 3:29:00","SHILPAMED",964.15,963.69
"4th Sep'26 3:29:00","GRANULES",848.3,848.28
"4th Sep'26 3:29:00","BLUESTONE",842.75,834.56
"4th Sep'26 3:29:00","VARROC",826.35,820.51
"4th Sep'26 3:29:00","SGMART",824.75,823.34
"4th Sep'26 3:29:00","RPTECH",823.65,822.43
"4th Sep'26 3:29:00","WELENT",813.6,805.3
"4th Sep'26 3:29:00","GARFIBRES",800.55,799.31
"4th Sep'26 3:29:00","DEEPINDS",786.45,776.77
"4th Sep'26 3:29:00","SKYGOLD",781.45,758.33
"4th Sep'26 3:29:00","SPLPETRO",771.05,769.24
"4th Sep'26 3:29:00","AKUMS",765.75,761.34
"4th Sep'26 3:29:00","PRICOLLTD",764.95,762.71
"4th Sep'26 3:29:00","SOTL",740.75,737.22
"4th Sep'26 3:29:00","GRAPHITE",733.6,730.01
"4th Sep'26 3:29:00","HEG",728.25,720.25
"4th Sep'26 3:29:00","MINDACORP",702.8,700.62
"4th Sep'26 3:29:00","JUSTDIAL",692.85,692.41
"4th Sep'26 3:29:00","MAHSEAMLES",688.1,684.73
"4th Sep'26 3:29:00","SHREEJISPG",680.15,667.91
"4th Sep'26 3:29:00","BLISSGVS",671,661.61
"4th Sep'26 3:29:00","TIMEX",669.85,662.35
"4th Sep'26 3:29:00","ELGIEQUIP",642.1,638.13
"4th Sep'26 3:29:00","HNDFDS",615.05,614.04
"4th Sep'26 3:29:00","TEJASNET",614.15,609.46
"4th Sep'26 3:29:00","PNGJL",609.05,607.1
"4th Sep'26 3:29:00","E2E",601.55,596.55
"4th Sep'26 3:29:00","GNFC",596.7,593.19
"4th Sep'26 3:29:00","SKIPPER",591.1,590.02
"4th Sep'26 3:29:00","BLACKBUCK",586.1,584.56
"4th Sep'26 3:29:00","AJAXENGG",582.45,580.82
"4th Sep'26 3:29:00","MAXESTATES",542.1,536.68
"4th Sep'26 3:29:00","TI",535.1,531.57
"4th Sep'26 3:29:00","AGARWALEYE",514.1,512.21
"4th Sep'26 3:29:00","ICIL",449.8,448.64
"4th Sep'26 3:29:00","LTFOODS",444.8,443.45
"4th Sep'26 3:29:00","KRBL",421.95,421.5
"4th Sep'26 3:29:00","SETL",408.95,405.48
"4th Sep'26 3:29:00","APOLLO",388.9,388.3
"4th Sep'26 3:29:00","NAZARA",368.65,367.39
"4th Sep'26 3:29:00","SSWL",361.85,356.27
"4th Sep'26 3:29:00","PDSL",358.5,357.39
"4th Sep'26 3:29:00","CEIGALL",355.8,354.69
"4th Sep'26 3:29:00","QUESS",354.75,351.11
"4th Sep'26 3:29:00","IIFLCAPS",341.2,340.22
"4th Sep'26 3:29:00","DIACABS",331.8,331.55
"4th Sep'26 3:29:00","PCBL",317,316.32
"4th Sep'26 3:29:00","PFOCUS",307,300.43
"4th Sep'26 3:29:00","VRLLOG",297.7,297.61
"4th Sep'26 3:29:00","VIYASH",265.85,264.98
"4th Sep'26 3:29:00","SHADOWFAX",259.55,259.5
"4th Sep'26 3:29:00","RELIGARE",257.08,252.59
"4th Sep'26 3:29:00","CMPDI",243.92,241.99
"4th Sep'26 3:29:00","BELRISE",236.86,236.5
"4th Sep'26 3:29:00","RAIN",215.72,214.28
"4th Sep'26 3:29:00","WELSPUNLIV",208.51,206.22
"4th Sep'26 3:29:00","LOTUSDEV",193.25,191.36
"4th Sep'26 3:29:00","EMIL",173.74,172.32
"4th Sep'26 3:29:00","FEDFINA",161.56,160.67
"4th Sep'26 3:29:00","PARADEEP",157,155.47
"4th Sep'26 3:29:00","TVSSCS",130.41,129.89
"4th Sep'26 3:29:00","PAISALO",74.1,73.07
"4th Sep'26 3:29:00","JINDWORLD",57.51,54.38
"4th Sep'26 3:29:00","FCL",51.51,50.98
"4th Sep'26 3:29:00","NSLNISP",46.02,45.84
"4th Sep'26 3:29:00","BAJAJHIND",21.86,21.75
