Date,Symbol,Changeinpercentage
2026-09-24 15:29,VHLTD-RE1,38.7755
2026-09-24 15:29,INDIAVIX,22.6087
2026-09-24 15:29,AERONEU,20
2026-09-24 15:29,RKEC,19.958
2026-09-24 15:29,SILLYMONKS,19.8113
2026-09-24 15:29,INDIAGLYCO,18.7427
2026-09-24 15:29,LAMBODHARA,16.2845
2026-09-24 15:29,PRIORITY,15.4319
2026-09-24 15:29,SVGLOBAL,15.3282
2026-09-24 15:29,KSHITIJ-RE,14.2857
2026-09-24 15:29,DCI,12.5838
2026-09-24 15:29,REMSONSIND,11.2646
2026-09-24 15:29,UNIDT,10.4234
2026-09-24 15:29,KSCL,10.2927
2026-09-24 15:29,DUCON-RE1,10.2564
2026-09-24 15:29,DANGEE,10
2026-09-24 15:29,CUBEXTUB,9.9984
2026-09-24 15:29,KABRAEXTRU,9.9952
2026-09-24 15:29,DCMSIL,9.9923
2026-09-24 15:29,SGL,9.8544
2026-09-24 15:29,BOHRAIND,9.4575
2026-09-24 15:29,SEDEMAC,9.1724
2026-09-24 15:29,ALUFLUOR,9.1325
2026-09-24 15:29,GLOTTIS,9.0534
2026-09-24 15:29,VIKRAN,8.6391
2026-09-24 15:29,ABDL,8.4933
2026-09-24 15:29,PBMPOLY,8.3333
2026-09-24 15:29,FRONTSP,8.3035
2026-09-24 15:29,JAGSNPHARM,8.1283
2026-09-24 15:29,MITCON,8.0247
2026-09-24 15:29,RAYMOND,8.0025
2026-09-24 15:29,SHIVAAGRO,7.9566
2026-09-24 15:29,GREAVESCOT,7.6792
2026-09-24 15:29,PRAENG,6.9224
2026-09-24 15:29,JAMNAAUTO,6.8236
2026-09-24 15:29,AVANTEL,6.2735
2026-09-24 15:29,SHERVANI,6.1747
2026-09-24 15:29,ZFSTEERING,6.0328
2026-09-24 15:29,BLUSPRING,6.011
2026-09-24 15:29,SOUTHBANK,5.9898
2026-09-24 15:29,DELTACORP,5.8704
2026-09-24 15:29,LAL,5.8343
2026-09-24 15:29,VEDAVAAG,5.7619
2026-09-24 15:29,RAYMONDREL,5.4881
2026-09-24 15:29,CRIZAC,5.4391
2026-09-24 15:29,ADDIND,5.3537
2026-09-24 15:29,MFML,5.1592
2026-09-24 15:29,ICICIGI,5.0913
2026-09-24 15:29,SALSTEEL,4.9988
2026-09-24 15:29,SWARAJ,4.9976
2026-09-24 15:29,KALYANI,4.9967
2026-09-24 15:29,STERTOOLS,4.9964
2026-09-24 15:29,JAYBARMARU,4.9957
2026-09-24 15:29,KRONOX,4.9949
2026-09-24 15:29,FAIRCHEMOR,4.9948
2026-09-24 15:29,GFSTEELS,4.9932
2026-09-24 15:29,HITECHGEAR,4.9915
2026-09-24 15:29,GOLDTECH,4.9909
2026-09-24 15:29,SHEKHAWATI,4.9899
2026-09-24 15:29,DPWIRES,4.9895
2026-09-24 15:29,QUINT,4.9894
2026-09-24 15:29,SETCO,4.9883
2026-09-24 15:29,KANORICHEM,4.9879
2026-09-24 15:29,LALITHAA,4.9873
2026-09-24 15:29,MAZDA,4.9833
2026-09-24 15:29,SUMEETINDS,4.9774
2026-09-24 15:29,NEUEON,4.977
2026-09-24 15:29,ACSTECH,4.9765
2026-09-24 15:29,TICL,4.9743
2026-09-24 15:29,DELPHIFX,4.9734
2026-09-24 15:29,SONAL,4.9671
2026-09-24 15:29,MMWL,4.9635
2026-09-24 15:29,CMICABLES,4.9618
2026-09-24 15:29,LCCINFOTEC,4.9479
2026-09-24 15:29,INDOTHAI,4.9399
2026-09-24 15:29,RAJTV,4.913
2026-09-24 15:29,SIKKO,4.902
2026-09-24 15:29,PRITIKAUTO,4.899
2026-09-24 15:29,SUPTANERY,4.8975
2026-09-24 15:29,GLOBAL,4.8717
2026-09-24 15:29,CELLO,4.8442
2026-09-24 15:29,HEG,4.8302
2026-09-24 15:29,WEWIN,4.8118
2026-09-24 15:29,TVVISION,4.811
2026-09-24 15:29,EUROTEXIND,4.8069
2026-09-24 15:29,EASTSILK,4.8022
2026-09-24 15:29,MAHASTEEL,4.7631
2026-09-24 15:29,KSHITIJPOL,4.7619
2026-09-24 15:29,INDOMIM,4.7328
2026-09-24 15:29,AARNAV,4.7277
2026-09-24 15:29,ESDS,4.6564
2026-09-24 15:29,STLNETWORK,4.6479
2026-09-24 15:29,ELITECON,4.6002
2026-09-24 15:29,DHABRIYA,4.5902
2026-09-24 15:29,SUNTV,4.59
2026-09-24 15:29,AGSTRA,4.5662
2026-09-24 15:29,SANATHAN,4.5226
2026-09-24 15:29,NKIND,4.5086
2026-09-24 15:29,MOMETAL,4.4162
2026-09-24 15:29,DSFCL,4.3967
2026-09-24 15:29,VISACHROME,4.3953
2026-09-24 15:29,INDNIPPON,4.3785
2026-09-24 15:29,SHRIKRISH,4.3724
2026-09-24 15:29,APOORVA,4.3697
2026-09-24 15:29,SEKURITIND,4.3414
2026-09-24 15:29,REPL,4.1044
2026-09-24 15:29,NIRAJ,4.0729
2026-09-24 15:29,MEDICAPQ,4.0709
2026-09-24 15:29,TOYAMSL,4.0541
2026-09-24 15:29,HAZOOR,4.0431
2026-09-24 15:29,CAPILLARY,4.0326
2026-09-24 15:29,AEROPLANE,4.0217
2026-09-24 15:29,GNA,3.9889
2026-09-24 15:29,PRAXIS,3.972
2026-09-24 15:29,PREMIERPOL,3.9185
2026-09-24 15:29,MANOMAY,3.889
2026-09-24 15:29,HGINFRA,3.8496
2026-09-24 15:29,MSL,3.8247
2026-09-24 15:29,PPAP,3.8084
2026-09-24 15:29,PROZONER,3.7747
2026-09-24 15:29,MHLXMIRU,3.6376
2026-09-24 15:29,PANSARI,3.574
2026-09-24 15:29,KJMCFIN,3.5726
2026-09-24 15:29,LEMERITE,3.5714
2026-09-24 15:29,PARNAXLAB,3.5625
2026-09-24 15:29,NORBTEAEXP,3.5545
2026-09-24 15:29,GKB,3.5468
2026-09-24 15:29,ACI,3.5398
2026-09-24 15:29,SPECTRUM,3.5384
2026-09-24 15:29,WIPL,3.5361
2026-09-24 15:29,NILAINFRA,3.5191
2026-09-24 15:29,GVPTECH,3.4437
2026-09-24 15:29,ANDHRAPAP,3.4134
2026-09-24 15:29,EMUDHRA,3.3866
2026-09-24 15:29,GMRP&UI,3.3425
2026-09-24 15:29,SKIL,3.3333
2026-09-24 15:29,CURAA,3.3333
2026-09-24 15:29,NAVINIFTY,3.3114
2026-09-24 15:29,AKSHOPTFBR,3.2951
2026-09-24 15:29,FMGOETZE,3.2852
2026-09-24 15:29,MIIL,3.2438
2026-09-24 15:29,DEVX,3.2286
2026-09-24 15:29,MONQ50,3.2131
2026-09-24 15:29,CRESTO,3.2116
2026-09-24 15:29,ZIMLAB,3.1896
2026-09-24 15:29,ARVIND,3.1829
2026-09-24 15:29,AURUS,3.178
2026-09-24 15:29,TNPL,3.1655
2026-09-24 15:29,MCCHRLS-B,3.1578
2026-09-24 15:29,ARYAMAN,3.1557
2026-09-24 15:29,GOLDENTOBC,3.1489
2026-09-24 15:29,SHUKRAPHAR,3.1158
2026-09-24 15:29,SRHHYPOLTD,3.1064
2026-09-24 15:29,MAKERSL,3.1059
2026-09-24 15:29,RVTH,3.096
2026-09-24 15:29,ODYCORP,3.0612
2026-09-24 15:29,GMMPFAUDLR,2.9876
2026-09-24 15:29,STYL,2.9322
2026-09-24 15:29,OCCLLTD,2.9129
2026-09-24 15:29,TIJARIA,2.9096
2026-09-24 15:29,SAHLIBHFI,2.9067
2026-09-24 15:29,AUSTENG,2.8972
2026-09-24 15:29,SGRL,2.8826
2026-09-24 15:29,MODTHREAD,2.8746
2026-09-24 15:29,PREMIER,2.807
2026-09-24 15:29,TNTELE,2.7594
2026-09-24 15:29,LGHL,2.7517
2026-09-24 15:29,WILLAMAGOR,2.7217
2026-09-24 15:29,PIGL,2.7122
2026-09-24 15:29,RHL,2.6921
2026-09-24 15:29,MADHUCON,2.657
2026-09-24 15:29,MERCANTILE,2.6352
2026-09-24 15:29,CAPLIPOINT,2.6344
2026-09-24 15:29,SANOFI,2.6307
