Date,Symbol,Market cap,Category,Sector,Industry,% change,Volume
2026-09-24 15:29,DIVISLAB,255486.9614,largecap,healthcare,pharmaceuticals - indian - bulk drugs,-0.2286,666667
2026-09-24 15:29,ZYDUSLIFE,116717.9234,largecap,healthcare,pharmaceuticals - indian - bulk drugs & formln,0.8717,1965875
2026-09-24 15:29,LGEINDIA,114997.6187,largecap,consumer discretionary,electronics - consumer,0.2066,527914
2026-09-24 15:29,MCX,86034.2485,largecap,financials,miscellaneous,1.5916,4133428
2026-09-24 15:29,LALPATHLAB,32258.5361,largecap,healthcare,healthcare,1.9228,430163
2026-09-24 15:29,SEDEMAC,13405.7196,midcap,consumer discretionary,electronics - components,9.1724,1058936
2026-09-24 15:29,E2E,13056.454,midcap,i.t,computers - software - medium / small,1.8185,1060105
2026-09-24 15:29,KTKBANK,12974.2654,midcap,bank,banks - private sector,-1.4284,2049219
2026-09-24 15:29,SOUTHBANK,12325.855,midcap,bank,banks - private sector,5.9898,57683718
2026-09-24 15:29,WHIRLPOOL,10977.5851,midcap,consumer discretionary,domestic appliances,-1.3638,7497954
2026-09-24 15:29,GMRP&UI,7664.125,midcap,realty,engineering - turnkey services,3.3425,3555672
2026-09-24 15:29,JAMNAAUTO,5179.2359,midcap,auto,auto ancillaries,6.8236,14203329
2026-09-24 15:29,PREMEXPLN,3629.6871,smallcap,aerospace & defence,chemicals,0.7924,405163
2026-09-24 15:29,CRIZAC,3088.4411,smallcap,services,miscellaneous,5.4391,1104991
2026-09-24 15:29,INDNIPPON,2851.8829,smallcap,auto,auto ancillaries,4.3785,98115
2026-09-24 15:29,VINCOFE,2677.6073,smallcap,consumer discretionary,trading,-0.0218,3693467
2026-09-24 15:29,BLUSPRING,1981.438,smallcap,miscellaneous,diversified - large,6.011,1598336
2026-09-24 15:29,INDIAGLYCO,1727.2797,smallcap,fmcg,breweries & distilleries,18.7427,4841031
2026-09-24 15:29,FRONTSP,1647.7942,smallcap,auto,auto ancillaries,8.3035,1615746
2026-09-24 15:29,SIGNPOST,1463.9955,smallcap,miscellaneous,miscellaneous,-0.4016,86371
2026-09-24 15:29,HITECHGEAR,1055.3459,smallcap,auto,auto ancillaries,4.9915,6416
2026-09-24 15:29,PREMIERPOL,1013.0692,smallcap,plastic products,plastics products,3.9185,6670334
2026-09-24 15:29,ZUARIIND,830.5972,smallcap,fmcg,sugar,1.4163,133311
2026-09-24 15:29,STERTOOLS,806.7009,smallcap,industrials,fasteners,4.9964,79881
2026-09-24 15:29,PROZONER,796.4344,smallcap,miscellaneous,miscellaneous,3.7747,667907
2026-09-24 15:29,ZIMLAB,715.2009,smallcap,healthcare,pharmaceuticals - indian - bulk drugs & formln,3.1896,90235
2026-09-24 15:29,KRONOX,695.2919,smallcap,chemicals,chemicals,4.9949,174809
2026-09-24 15:29,DCMSIL,673.8415,smallcap,textiles,textiles - manmade,9.9923,396594
2026-09-24 15:29,ZFSTEERING,638.4428,smallcap,auto,auto ancillaries,6.0328,11028
2026-09-24 15:29,ASAHISONG,451.3343,smallcap,chemicals,dyes and pigments,1.3319,12997
2026-09-24 15:29,DEVX,331.2118,smallcap,co-working,miscellaneous,3.2286,160466
2026-09-24 15:29,DPWIRES,251.0142,smallcap,metals & mining,steel - medium / small,4.9895,25119
2026-09-24 15:29,SIGIND,211.3577,smallcap,services,trading,-1.727,21254
2026-09-24 15:29,AARNAV,141.1615,smallcap,textiles,textiles - products,4.7277,63958
2026-09-24 15:29,BANARBEADS,74.7367,smallcap,building materials,glass & glass products,2.2775,7965
2026-09-24 15:29,DIGIDRIVE,69.0258,smallcap,i.t,trading,-0.1117,12856
2026-09-24 15:29,LCCINFOTEC,64.7398,smallcap,services,computers - education,4.9479,120873
2026-09-24 15:29,KHANDSE,27.4568,smallcap,financials,finance & investments,0.3889,729
2026-09-24 15:29,RADAAN,16.9526,smallcap,media,entertainment / electronic media software,-0.9585,317163
2026-09-24 15:29,PREMIER,8.6562,smallcap,industrials,engineering,2.807,72701
