Date,Symbol,Close,Yearhigh,Market cap,Market cap category,Industry,Sector,Weekly return,Current vol multiple of yearly avg
2026-09-24 15:29,RCOM,0.93,1.47,257.1946,smallcap,telecommunications - service provider,telecom-service,1.087,0.8408
2026-09-24 15:29,NAZARA,374.55,374.65,14337.6208,midcap,telecommunications - service provider,i.t,1.4079,0.7456
2026-09-24 15:29,NDL,2.69,3.62,397.8462,smallcap,textiles - products,textiles,-3.2374,0.7385
2026-09-24 15:29,RUBYMILLS,494.6,494.6,1639.2288,smallcap,textiles - composite,textiles,5.8874,0.7056
2026-09-24 15:29,SADHNANIQ,2.82,3.32,833.8535,smallcap,chemicals,chemicals,2.5455,0.6562
2026-09-24 15:29,ESSENTIA,1.03,1.92,180.7942,smallcap,trading,services,0,0.5024
2026-09-24 15:29,MWL,43.86,44.63,132.5541,smallcap,steel - medium / small,metals & mining,3.1515,0.4339
2026-09-24 15:29,GATECH,0.73,1.1,121.4284,smallcap,computers - software - medium / small,i.t,0,0.4291
2026-09-24 15:29,ROLLT,6.09,6.41,160.3333,smallcap,packaging,industrials,6.655,0.3941
2026-09-24 15:29,IRISDOREME,65.85,66.26,1261.1363,smallcap,textiles - products,consumer discretionary,1.9665,0.3341
2026-09-24 15:29,SHREEJISPG,724.85,724.85,11791.2086,midcap,shipping,transportation,2.3727,0.3204
2026-09-24 15:29,IL&FSENGG,41.52,42.41,550.7085,smallcap,construction,realty,2.3669,0.2011
2026-09-24 15:29,BAFNAPH,343.2,343.2,796.0357,smallcap,pharmaceuticals - indian - formulations,healthcare,8.1967,0.0625
2026-09-24 15:29,MBECL,447.46,447.46,1462.3,smallcap,engineering - turnkey services,realty,11.4221,0.0363
2026-09-24 15:29,WELINV,2457,2457,897.9048,smallcap,finance & investments,financials,5.9052,0.0058
