Date,Symbol,% change
2026-09-24 15:29,CNXIT,7.2619
2026-09-24 15:29,CNXPHARMA,6.7214
2026-09-24 15:29,NIFTYSMALLCAP50,5.4342
2026-09-24 15:29,NIFTYMEDIA,5.1305
2026-09-24 15:29,NIFTYMICROCAP250,4.9809
2026-09-24 15:29,CNXSMALLCAP,4.3559
2026-09-24 15:29,NIFTYMETAL,4.176
2026-09-24 15:29,CNXREALTY,3.8394
2026-09-24 15:29,NIFTYHEALTHCARE,3.8256
2026-09-24 15:29,NIFTYSMALLCAP250,2.4559
2026-09-24 15:29,NIFTYAUTO,0.9452
2026-09-24 15:29,NIFTYMIDSMALLCAP400,-0.0442
2026-09-24 15:29,NIFTYMIDCAP50,-0.4368
2026-09-24 15:29,NIFTYMIDCAP150,-1.3364
2026-09-24 15:29,NIFTYCONSUMPTION,-1.4021
2026-09-24 15:29,NIFTYOILANDGAS,-1.4542
2026-09-24 15:29,NIFTYTOTALMKT,-1.6215
2026-09-24 15:29,NIFTYINDDEFENCE,-1.6566
2026-09-24 15:29,NIFTYCHEMICALS,-1.8134
2026-09-24 15:29,NIFTY500,-1.9267
2026-09-24 15:29,NIFTYLARGEMID250,-2.0684
2026-09-24 15:29,NIFTY200,-2.5055
2026-09-24 15:29,NIFTYPSUBANK,-2.6081
2026-09-24 15:29,NIFTYMIDSELECT,-2.676
2026-09-24 15:29,NIFTY100,-2.8071
2026-09-24 15:29,NIFTYCOMMODITIES,-2.8321
2026-09-24 15:29,NIFTY,-3.3632
2026-09-24 15:29,BANKNIFTY,-3.6571
2026-09-24 15:29,NIFTYPVTBANK,-4.172
2026-09-24 15:29,CNXINFRA,-4.763
2026-09-24 15:29,CNXENERGY,-5.9877
2026-09-24 15:29,NIFTYFINSERVICE,-6.0268
2026-09-24 15:29,NIFTYFMCG,-6.2197
2026-09-24 15:29,INDIAVIX,-6.6912
2026-09-24 15:29,NIFTYHOUSING,1.7e+308
