Date,Symbol,Current price,Market cap,Category,Sector,Industry,% change,Volume
2026-09-24 15:29,ATUL,6135.5,18012.4657,midcap,chemicals,chemicals,0.286,22896
2026-09-24 15:29,SANOFICONR,3971.3,9224.6853,midcap,healthcare,pharmaceuticals - multinational,-0.8513,4134
2026-09-24 15:29,KAYNES,3509.5,23180.5834,largecap,consumer discretionary,electronics - components,1.4893,1525539
2026-09-24 15:29,SANOFI,3132.7,7029.8671,midcap,healthcare,pharmaceuticals - multinational,2.6307,112839
2026-09-24 15:29,UBL,1270.2,32847.0517,largecap,fmcg,breweries & distilleries,2.2458,133103
2026-09-24 15:29,HAVELLS,1090,68812.1351,largecap,consumer discretionary,electric equipment,-0.5928,374085
2026-09-24 15:29,GLOBUSSPR,836.5,2608.4558,smallcap,fmcg,breweries & distilleries,0.8925,99347
2026-09-24 15:29,GOODYEAR,707.15,1637.03,smallcap,auto,tyres,-0.3593,3213
2026-09-24 15:29,MCCHRLS-B,677.85,860.8701,smallcap,realty,miscellaneous,3.1578,297
2026-09-24 15:29,JUBLINGREA,635.35,10209.1246,midcap,chemicals,chemicals,-0.8737,284101
2026-09-24 15:29,VTL,563.6,16252.6188,midcap,textiles,textiles - cotton/blended,0.3829,2304091
2026-09-24 15:29,AGARWALEYE,502.1,15684.3202,midcap,healthcare,healthcare,1.4753,355015
2026-09-24 15:29,GSPCROP,490.4,2274.0691,smallcap,chemicals,pesticides / agrochemicals - indian,0.3171,234623
2026-09-24 15:29,HGINFRA,468.05,2937.262,smallcap,realty,construction,3.8496,13068436
2026-09-24 15:29,STYL,370.35,5821.7736,midcap,i.t,computers - software - medium / small,2.9322,113636
2026-09-24 15:29,MODIS,363.2,698.1324,smallcap,realty,construction,1.9223,40714
2026-09-24 15:29,CHEMFAB,358.2,505.3794,smallcap,chemicals,chemicals,1.8771,5232
2026-09-24 15:29,CELLO,339.8,7158.884,midcap,consumer discretionary,trading,4.8442,2264566
2026-09-24 15:29,DCI,302.4,440.504,smallcap,i.t,trading,12.5838,1477566
2026-09-24 15:29,PANSARI,286.9,483.2764,smallcap,realty,construction,3.574,23
2026-09-24 15:29,JAGSNPHARM,243.97,1485.4457,smallcap,healthcare,pharmaceuticals - indian - bulk drugs & formln,8.1283,9252736
2026-09-24 15:29,MUTHOOTCAP,231.03,374.5268,smallcap,financials,finance & investments,1.458,12323
2026-09-24 15:29,SHRINGARMS,210.25,2027.1952,smallcap,consumer discretionary,diamond cutting / jewellery,0.0143,344700
2026-09-24 15:29,WIPL,166.6,136.5698,smallcap,building materials,miscellaneous,3.5361,1451
2026-09-24 15:29,AVANTEL,155.34,3883.8955,smallcap,aerospace & defence,telecommunications - equipment,6.2735,19469119
2026-09-24 15:29,NATHBIOGEN,150.21,281.2972,smallcap,fmcg,miscellaneous,1.4795,8860
2026-09-24 15:29,RELTD,146.32,2965.5339,smallcap,industrials,electric equipment,-2.0353,417879
2026-09-24 15:29,JAYBARMARU,121.9,1256.7825,smallcap,auto,auto ancillaries,4.9957,262106
2026-09-24 15:29,BEDMUTHA,103.05,338.4159,smallcap,metals & mining,mining / minerals / metals,-1.7542,527
2026-09-24 15:29,SONAL,87.7,123.1404,smallcap,financials,finance & investments,4.9671,203
2026-09-24 15:29,AERONEU,80.64,173.3491,smallcap,industrials,packaging,20,88367
2026-09-24 15:29,ROTO,63.77,1189.6575,smallcap,industrials,pumps,1.0138,1667390
2026-09-24 15:29,GLOTTIS,63.36,536.8614,smallcap,transportation,miscellaneous,9.0534,791242
2026-09-24 15:29,SMLT,60.74,82.9736,smallcap,metals & mining,steel - medium / small,0.2145,2408
2026-09-24 15:29,REPL,60.62,105.5273,smallcap,miscellaneous,miscellaneous,4.1044,4259
2026-09-24 15:29,MODTHREAD,47.24,159.6875,smallcap,textiles,textiles - spinning - synthetic / blended,2.8746,5968
2026-09-24 15:29,GOLDTECH,46.28,230.3702,smallcap,i.t,computers - software - medium / small,4.9909,9493
2026-09-24 15:29,AMBALALSA,41.27,310.1349,smallcap,healthcare,trading,1.9768,55275
2026-09-24 15:29,INDTERRAIN,29.89,148.8101,smallcap,textiles,trading,1.7705,21209
2026-09-24 15:29,INDBANK,26.23,116.0046,smallcap,financials,finance & investments,0.3443,55645
2026-09-24 15:29,JAIPURKURT,25.26,47.6313,smallcap,textiles,textiles - products,1.2425,7243
2026-09-24 15:29,RKEC,22.84,49.1624,smallcap,realty,construction,19.958,234560
2026-09-24 15:29,PAVNAIND,15.29,216.2715,smallcap,auto,auto ancillaries,-1.3548,54956
2026-09-24 15:29,ATALREAL,14.6,177.915,smallcap,realty,construction,1.6713,5678874
2026-09-24 15:29,ZEELEARN,6.77,224.1682,smallcap,i.t,computers - education,-1.0234,107560
2026-09-24 15:29,TREEHOUSE,6.07,25.0903,smallcap,services,miscellaneous,2.3609,14428
2026-09-24 15:29,UMESLTD,4.51,12.1513,smallcap,i.t,computers - education,-1.9565,39599
2026-09-24 15:29,DANGEE,2.97,41.5733,smallcap,fmcg,food - processing - indian,10,7561092
2026-09-24 15:29,FELDVR,2.07,8.2293,smallcap,consumer discretionary,trading,-0.9569,3806
2026-09-24 15:29,KEEPLEARN,1.82,28.651,smallcap,services,miscellaneous,-1.087,32956
2026-09-24 15:29,FILATFASH,0.18,150.0133,smallcap,textiles,textiles - products,0,47083777
