Date,Symbol,Ltp,Vwap
2026-09-24 15:29,MAHSCOOTER,13255,13226.62
2026-09-24 15:29,DYNAMATECH,12551,12480.65
2026-09-24 15:29,KOVAI,6101,6100.2
2026-09-24 15:29,PRIVISCL,3537.8999,3526.15
2026-09-24 15:29,SPECTRUM,3356.3,3246.44
2026-09-24 15:29,SEDEMAC,3313.6001,3219.04
2026-09-24 15:29,SKFINDUS,2939.7,2916.55
2026-09-24 15:29,RATNAMANI,2824.2,2814.06
2026-09-24 15:29,GALAXYSURF,2246.6001,2243.05
2026-09-24 15:29,ESDS,1853.15,1824.16
2026-09-24 15:29,ENTERO,1852.2,1850.92
2026-09-24 15:29,LGBBROSLTD,1745.3,1738.35
2026-09-24 15:29,AETHER,1646.2,1643.15
2026-09-24 15:29,AFFLE,1588.1,1573.13
2026-09-24 15:29,UNIVCABLES,1517,1516.4
2026-09-24 15:29,FINCABLES,1480,1478.79
2026-09-24 15:29,GMMPFAUDLR,1475.4,1472.45
2026-09-24 15:29,KAJARIACER,1221.8,1221.68
2026-09-24 15:29,RAYMOND,1203.85,1171.2
2026-09-24 15:29,GULFOILLUB,1090.8,1085.53
2026-09-24 15:29,CHALET,894.9,885.67
2026-09-24 15:29,SPLPETRO,879.9,879.52
2026-09-24 15:29,GARFIBRES,781.95,781.29
2026-09-24 15:29,PRICOLLTD,763.8,762.7
2026-09-24 15:29,SHREEJISPG,724.85,721.32
2026-09-24 15:29,ABDL,712.15,693.52
2026-09-24 15:29,NEPHROPLUS,709.5,707.51
2026-09-24 15:29,BLISSGVS,687.05,686.27
2026-09-24 15:29,EMUDHRA,659.4,653.41
2026-09-24 15:29,E2E,646.7,646.37
2026-09-24 15:29,AVL,628.05,625.16
2026-09-24 15:29,METROPOLIS,582.95,582.87
2026-09-24 15:29,ARVIND,565.7,562.95
2026-09-24 15:29,RAMRAT,548.4,547
2026-09-24 15:29,MANYAVAR,524.45,521.34
2026-09-24 15:29,AGARWALEYE,502.1,501.47
2026-09-24 15:29,TSFINV,456.9,456.61
2026-09-24 15:29,JKPAPER,411.15,410.93
2026-09-24 15:29,LALITHAA,370.5,367.11
2026-09-24 15:29,STYL,370.35,364.93
2026-09-24 15:29,PDSL,359.65,358.78
2026-09-24 15:29,VRLLOG,291.65,291.51
2026-09-24 15:29,HEG,248.5,246.8
2026-09-24 15:29,DCBBANK,213.35,212.72
2026-09-24 15:29,SPARC,203.98,203.32
2026-09-24 15:29,CANHLIFE,151.51,146.59
2026-09-24 15:29,TFCILTD,143.46,142.67
2026-09-24 15:29,JAMNAAUTO,138.39,137.45
2026-09-24 15:29,SOUTHBANK,49.9,49.24
