Date,Symbol,Market cap,Category,Sector,Industry,% change,Volume
2026-09-24 15:29,WOCKPHARMA,37855.8006,largecap,healthcare,pharmaceuticals - indian - bulk drugs & formln,-1.8028,824745
2026-09-24 15:29,IKS,33247.4468,largecap,i.t,computers - software - medium / small,-3.5865,366105
2026-09-24 15:29,IIFL,26935.8314,largecap,financials,finance & investments,-2.487,929076
2026-09-24 15:29,CARBORUNIV,24087.9033,largecap,industrials,abrasives and grinding wheels,2.5306,3529279
2026-09-24 15:29,ANANTRAJ,22737.0244,largecap,realty,construction,-1.2187,1717068
2026-09-24 15:29,CAPLIPOINT,21236.1476,largecap,healthcare,pharmaceuticals - indian - formulations,2.6344,1241321
2026-09-24 15:29,SHRIPISTON,20826.5084,largecap,auto,auto ancillaries,0.8219,116305
2026-09-24 15:29,CHALET,19360.1758,midcap,services,hotels,1.2273,129562
2026-09-24 15:29,ABDL,18360.1743,midcap,fmcg,breweries & distilleries,8.4933,6590774
2026-09-24 15:29,SHADOWFAX,16718.793,midcap,transportation,couriers,0.0175,5612297
2026-09-24 15:29,USHAMART,16305.2212,midcap,metals & mining,steel - medium / small,-2.2147,607143
2026-09-24 15:29,PCBL,13592.1657,midcap,chemicals,chemicals,-1.9829,957134
2026-09-24 15:29,SOUTHBANK,12325.855,midcap,bank,banks - private sector,5.9898,57683718
2026-09-24 15:29,HCG,10640.768,midcap,healthcare,healthcare,-1.6346,28731
2026-09-24 15:29,ICIL,9438.2796,midcap,textiles,textiles - cotton/blended,-5.3719,486239
2026-09-24 15:29,SUPRIYA,8055.5235,midcap,healthcare,pharmaceuticals - indian - bulk drugs & formln,-3.9115,246987
2026-09-24 15:29,AGI,5416.4647,midcap,industrials,packaging,-1.8932,93291
2026-09-24 15:29,VADILALIND,5385.1222,midcap,fmcg,food - processing - indian,-1.0478,9796
2026-09-24 15:29,LXCHEM,5223.7748,midcap,chemicals,chemicals,-4.1552,1098678
2026-09-24 15:29,VRLLOG,5103.7867,midcap,transportation,miscellaneous,-0.0343,121565
2026-09-24 15:29,TEXRAIL,5075.6355,midcap,industrials,engineering,1.6192,7694285
2026-09-24 15:29,SANATHAN,4273.7995,smallcap,textiles,textiles - cotton/blended,4.5226,786460
2026-09-24 15:29,HARSHA,4228.9987,smallcap,industrials,engineering,-1.4962,311042
2026-09-24 15:29,JASH,3721.7941,smallcap,industrials,engineering,-2.0036,232284
2026-09-24 15:29,STEELCAS,3640.164,smallcap,industrials,castings & forgings,-0.5282,173791
2026-09-24 15:29,DPABHUSHAN,3323.5169,smallcap,consumer discretionary,diamond cutting / jewellery,-3.4549,22814
2026-09-24 15:29,BOROLTD,3198.9691,smallcap,building materials,glass & glass products,-3.0617,268071
2026-09-24 15:29,BUILDPRO,3133.7404,smallcap,services,trading,-1.5244,194395
2026-09-24 15:29,SUNDROP,2805.7768,smallcap,fmcg,food - processing - indian,1.5988,27010
2026-09-24 15:29,JAYKAY,2771.9876,smallcap,aerospace & defence,engineering,-4.8082,1010193
2026-09-24 15:29,PENIND,2473.6994,smallcap,metals & mining,steel - medium / small,-2.4876,606333
2026-09-24 15:29,NELCO,2329.1882,smallcap,telecom,telecommunications - service provider,-2.7137,180049
2026-09-24 15:29,MUKANDLTD,2270.1698,smallcap,metals & mining,steel - medium / small,-1.1775,1025053
2026-09-24 15:29,BLUSPRING,1981.438,smallcap,miscellaneous,diversified - large,6.011,1598336
2026-09-24 15:29,SMCGLOBAL,1824.7116,smallcap,financials,finance & investments,-2.3755,820006
2026-09-24 15:29,ONEPOINT,1798.7505,smallcap,i.t,computers - software - medium / small,1.3156,5430134
2026-09-24 15:29,TARSONS,1784.8047,smallcap,healthcare,miscellaneous,0,102908
2026-09-24 15:29,GANDHITUBE,1209.1848,smallcap,metals & mining,steel - medium / small,-1.6029,14867
2026-09-24 15:29,ARIS,1175.5412,smallcap,services,trading,-1.2524,767528
2026-09-24 15:29,DHAMPURSUG,1082.8573,smallcap,fmcg,sugar,-2.227,278678
2026-09-24 15:29,RSWM,1061.1067,smallcap,textiles,textiles - cotton/blended,-2.1174,85731
2026-09-24 15:29,SYSTMTXC,1058.1696,smallcap,financials,finance & investments,2,10602
2026-09-24 15:29,SGIL,1039.0496,smallcap,industrials,castings & forgings,-3.276,11360
2026-09-24 15:29,TIRUPATIFL,1018.7334,smallcap,industrials,castings & forgings,1.953,1212481
2026-09-24 15:29,DHARMAJ,1010.8771,smallcap,chemicals,pesticides / agrochemicals - indian,0.4848,51334
2026-09-24 15:29,SRHHYPOLTD,1008.4332,smallcap,chemicals,chemicals,3.1064,72755
2026-09-24 15:29,PRIMESECU,1005.8215,smallcap,financials,finance & investments,1.1304,50758
2026-09-24 15:29,REGAAL,971.353,smallcap,miscellaneous,miscellaneous,-4.1772,1558224
2026-09-24 15:29,ZUARIIND,830.5972,smallcap,fmcg,sugar,1.4163,133311
2026-09-24 15:29,GEECEE,790.3588,smallcap,financials,finance & investments,-1.5875,3987
2026-09-24 15:29,KILITCH,774.8182,smallcap,healthcare,pharmaceuticals - indian - formulations,-1.9809,85945
2026-09-24 15:29,20MICRONS,773.5154,smallcap,metals & mining,mining / minerals / metals,-2.436,65908
2026-09-24 15:29,MANBA,699.2823,smallcap,financials,finance & investments,0.8334,243633
2026-09-24 15:29,UNIDT,477.6107,smallcap,industrials,engineering,10.4234,645371
2026-09-24 15:29,VETO,278.2564,smallcap,industrials,electric equipment,-1.738,81284
2026-09-24 15:29,ARVEE,266.8824,smallcap,chemicals,chemicals,-7.4036,27441
2026-09-24 15:29,TAINWALCHM,200.6769,smallcap,services,trading,1.1572,3740
2026-09-24 15:29,CUBEXTUB,180.1613,smallcap,metals & mining,mining / minerals / metals,9.9984,807577
2026-09-24 15:29,MITCON,143.911,smallcap,miscellaneous,miscellaneous,8.0247,106676
2026-09-24 15:29,HINDCON,129.0516,smallcap,chemicals,chemicals,-0.357,36583
2026-09-24 15:29,OBCL,127.066,smallcap,transportation,miscellaneous,-1.4103,16912
2026-09-24 15:29,GATECH,121.4284,smallcap,i.t,computers - software - medium / small,-3.9474,5313371
2026-09-24 15:29,ALKALI,103.4848,smallcap,chemicals,chemicals,-5.1756,55361
2026-09-24 15:29,KSHITIJPOL,74.5003,smallcap,miscellaneous,printing & stationery,4.7619,12906313
2026-09-24 15:29,AKI,69.5608,smallcap,consumer discretionary,leather / leather products,1.632,200378
2026-09-24 15:29,SILLYMONKS,27.8654,smallcap,media,entertainment / electronic media software,19.8113,495249
2026-09-24 15:29,ANKITMETAL,25.6821,smallcap,metals & mining,steel - medium / small,1.6484,3511
