Date,Symbol,Ltp,Vwap
2026-09-24 15:29,WELINV,2457,2304.93
2026-09-24 15:29,EIMCOELECO,2304.3999,2298.77
2026-09-24 15:29,THEJO,2168.8,2159.27
2026-09-24 15:29,VELJAN,2067.8999,2032.01
2026-09-24 15:29,RACLGEAR,1679.8,1679.11
2026-09-24 15:29,INVPRECQ,1451.6,1343.81
2026-09-24 15:29,TRANSPEK,1358.6,1346.88
2026-09-24 15:29,INDNIPPON,1315.9,1291.87
2026-09-24 15:29,MAHASTEEL,1211.9,1204.39
2026-09-24 15:29,YUKEN,1127.75,1127.22
2026-09-24 15:29,WINDLAS,1093.8,1088.59
2026-09-24 15:29,KABRAEXTRU,806.1,795.84
2026-09-24 15:29,DEEPINDS,766,761.64
2026-09-24 15:29,SOTL,726.5,725.47
2026-09-24 15:29,RAYMONDREL,708.3,702.99
2026-09-24 15:29,PREMEXPLN,680.5,680.1
2026-09-24 15:29,MATRIMONY,538.55,536.41
2026-09-24 15:29,PNGSREVA,523.85,518.57
2026-09-24 15:29,SHREEPUSHK,492.15,486.79
2026-09-24 15:29,PANAMAPET,480.6,479.93
2026-09-24 15:29,TECHNOCRAF,475.05,474.07
2026-09-24 15:29,BEEKAY,426.4,425.85
2026-09-24 15:29,ORIENTBELL,391.05,390.07
2026-09-24 15:29,ASIANHOTNR,389.5,385.93
2026-09-24 15:29,GEECEE,371.95,362.2
2026-09-24 15:29,BHAGERIA,359.65,351.23
2026-09-24 15:29,STEELCAS,357.8,355.26
2026-09-24 15:29,SURAKSHA,356,354.61
2026-09-24 15:29,BAFNAPH,343.2,313.98
2026-09-24 15:29,HITECHCORP,331.55,331.3
2026-09-24 15:29,BLSE,326.7,324.85
2026-09-24 15:29,XTRANET,313.71,307.18
2026-09-24 15:29,INDIAGLYCO,306,298.55
2026-09-24 15:29,DHARMAJ,300.55,298.83
2026-09-24 15:29,PRIMESECU,299.7,299.35
2026-09-24 15:29,EMKAY,272.55,271.26
2026-09-24 15:29,MAZDA,267.55,266.72
2026-09-24 15:29,TIL,256.16,255.31
2026-09-24 15:29,JAGSNPHARM,243.97,241.42
2026-09-24 15:29,SATIN,226.15,224.74
2026-09-24 15:29,GREAVESCOT,221.83,218.51
2026-09-24 15:29,RSWM,220.51,219.83
2026-09-24 15:29,KNAGRI,213.63,212.79
2026-09-24 15:29,SPORTKING,210.85,210.68
2026-09-24 15:29,IKIO,205.03,204.77
2026-09-24 15:29,KRONOX,196.75,196.05
2026-09-24 15:29,BODALCHEM,195.08,194.53
2026-09-24 15:29,INDIQUBE,194.06,193.46
2026-09-24 15:29,KANORICHEM,191.33,190.29
2026-09-24 15:29,HINDOILEXP,172.81,172.36
2026-09-24 15:29,GYFTR,169.67,169.21
2026-09-24 15:29,EXICOM,164.64,164.55
2026-09-24 15:29,SHINDL,162.78,161.24
2026-09-24 15:29,OCCLLTD,159.69,158.83
2026-09-24 15:29,SPECIALITY,151.37,151.15
2026-09-24 15:29,TNPL,148.94,146.8
2026-09-24 15:29,ARIS,141.92,141.29
2026-09-24 15:29,GLOBAL,141,139.44
2026-09-24 15:29,BLUSPRING,140.56,139.06
2026-09-24 15:29,ZIMLAB,137.82,136.24
2026-09-24 15:29,VALIANTLAB,123.15,121.53
2026-09-24 15:29,EMAMIPAP,115.54,115.06
2026-09-24 15:29,ALEMBICLTD,107.18,106.31
2026-09-24 15:29,SARLAPOLY,99.99,99.74
2026-09-24 15:29,SALSTEEL,89.27,88.56
2026-09-24 15:29,DCMSIL,85.2,80.67
2026-09-24 15:29,ACSTECH,80.37,77.4
2026-09-24 15:29,GFLLIMITED,54.93,54.92
2026-09-24 15:29,STLNETWORK,52.01,51.62
2026-09-24 15:29,KAMDHENU,40.34,40.23
2026-09-24 15:29,MERCURYEV,38.87,38.57
2026-09-24 15:29,MGEL,15.63,15.5
2026-09-24 15:29,MMWL,14.38,14.21
2026-09-24 15:29,SADHNANIQ,2.82,2.74
