Date,Symbol,Changeinpercentage
2026-09-07 15:29,ALKALI,20
2026-09-07 15:29,MVGJL,20
2026-09-07 15:29,PKTEA,19.9963
2026-09-07 15:29,XTRANET,19.4629
2026-09-07 15:29,PCJEWELLER,17.4536
2026-09-07 15:29,TEXMOPIPES,17.1966
2026-09-07 15:29,UDAYJEW,17.1888
2026-09-07 15:29,DBEIL,16.6407
2026-09-07 15:29,CENTUM,16.1813
2026-09-07 15:29,MONQ50,15.6133
2026-09-07 15:29,MITTAL,15
2026-09-07 15:29,GNRL,14.798
2026-09-07 15:29,GENESYS-RE,13.917
2026-09-07 15:29,RADHIKAJWE,13.3718
2026-09-07 15:29,RIR,13.0048
2026-09-07 15:29,SYRMA,12.1801
2026-09-07 15:29,ANDHRAPAP,12.0248
2026-09-07 15:29,ANUHPHR,11.3317
2026-09-07 15:29,STAR,11.2495
2026-09-07 15:29,SUNSHIEL,10.8044
2026-09-07 15:29,VENUSPIPES,10.6928
2026-09-07 15:29,MVELECTRO,10.518
2026-09-07 15:29,THEMISMED,10.5049
2026-09-07 15:29,MGEL,10.3933
2026-09-07 15:29,SIGNPOST,10.3378
2026-09-07 15:29,ORIENTPPR,10.1288
2026-09-07 15:29,MMP,10.0953
2026-09-07 15:29,BODALCHEM,9.9987
2026-09-07 15:29,FCL,9.9981
2026-09-07 15:29,TBZ,9.9927
2026-09-07 15:29,AKI,9.9723
2026-09-07 15:29,RISHABH,9.6824
2026-09-07 15:29,KABRAEXTRU,9.5571
2026-09-07 15:29,SAKAR,9.3993
2026-09-07 15:29,ALPINETEX,9.3663
2026-09-07 15:29,MILKYMIST,9.3412
2026-09-07 15:29,HIKAL,9.3117
2026-09-07 15:29,MOTOGENFIN,9.2651
2026-09-07 15:29,SARVESHWAR,9.2262
2026-09-07 15:29,ARFIN,9.2045
2026-09-07 15:29,AEROENTER,9.1108
2026-09-07 15:29,SOLARA,9.0589
2026-09-07 15:29,CHEMPLASTS,8.9494
2026-09-07 15:29,PDMJEPAPER,8.8071
2026-09-07 15:29,BBOX,8.7048
2026-09-07 15:29,QUICKHEAL,8.6704
2026-09-07 15:29,PITTIENG,8.4155
2026-09-07 15:29,SHREEPUSHK,8.343
2026-09-07 15:29,AVONMORE,8.2949
2026-09-07 15:29,PODDARMENT,8.0708
2026-09-07 15:29,NRBBEARING,8.0537
2026-09-07 15:29,CHEMBOND,7.8994
2026-09-07 15:29,GMMPFAUDLR,7.6487
2026-09-07 15:29,TERAI,7.634
2026-09-07 15:29,SATIA,7.6231
2026-09-07 15:29,BAIDFIN,7.6087
2026-09-07 15:29,CURAA,7.5904
2026-09-07 15:29,MASPTOP50,7.5632
2026-09-07 15:29,BHARATSE,7.5393
2026-09-07 15:29,STARPAPER,7.39
2026-09-07 15:29,ALMONDZ,7.3225
2026-09-07 15:29,IONEXCHANG,7.3069
