Date,Symbol,% change
2026-09-07 15:29,INDIAVIX,4.4944
2026-09-07 15:29,CNXPHARMA,0.7455
2026-09-07 15:29,NIFTYHEALTHCARE,0.6841
2026-09-07 15:29,NIFTYINDDEFENCE,0.4707
2026-09-07 15:29,NIFTYMICROCAP250,0.4171
2026-09-07 15:29,NIFTYSMALLCAP50,0.0714
2026-09-07 15:29,CNXSMALLCAP,0.0236
2026-09-07 15:29,NIFTYSMALLCAP250,0.0149
2026-09-07 15:29,NIFTYAUTO,-0.0438
2026-09-07 15:29,CNXINFRA,-0.0989
2026-09-07 15:29,CNXENERGY,-0.2482
2026-09-07 15:29,NIFTYPVTBANK,-0.283
2026-09-07 15:29,NIFTYMIDSMALLCAP400,-0.2945
2026-09-07 15:29,NIFTYCONSUMPTION,-0.3186
2026-09-07 15:29,NIFTYTOTALMKT,-0.3826
2026-09-07 15:29,NIFTYMIDCAP50,-0.4201
2026-09-07 15:29,NIFTY500,-0.4212
2026-09-07 15:29,NIFTYMIDSELECT,-0.4278
2026-09-07 15:29,NIFTYFINSERVICE,-0.443
2026-09-07 15:29,NIFTYMIDCAP150,-0.458
2026-09-07 15:29,NIFTYCHEMICALS,-0.4648
2026-09-07 15:29,NIFTYLARGEMID250,-0.4698
2026-09-07 15:29,NIFTY200,-0.4781
2026-09-07 15:29,NIFTY100,-0.4818
2026-09-07 15:29,BANKNIFTY,-0.4904
2026-09-07 15:29,NIFTY,-0.4961
2026-09-07 15:29,NIFTYOILANDGAS,-0.615
2026-09-07 15:29,NIFTYFMCG,-0.655
2026-09-07 15:29,NIFTYCOMMODITIES,-1.0379
2026-09-07 15:29,NIFTYPSUBANK,-1.0593
2026-09-07 15:29,NIFTYMETAL,-1.2356
2026-09-07 15:29,CNXREALTY,-1.6962
2026-09-07 15:29,CNXIT,-2.2803
2026-09-07 15:29,NIFTYMEDIA,-2.8618
2026-09-07 15:29,NIFTYHOUSING,1.7e+308
