date,time,group,% change
2026-09-04,15:29,DBOL,3.2293
2026-09-04,15:29,DCAL,-0.8247
2026-09-04,15:29,DCBBANK,19.9087
2026-09-04,15:29,DCMSHRIRAM,0.2455
2026-09-04,15:29,DCW,3.8861
2026-09-04,15:29,DDEVPLSTIK,1.3739
2026-09-04,15:29,DECCANCE,4.7335
2026-09-04,15:29,DEEDEV,1.1836
2026-09-04,15:29,DEEPINDS,15.5355
2026-09-04,15:29,DELHIVERY,0.4167
2026-09-04,15:29,DEN,0.6839
2026-09-04,15:29,DHAMPURSUG,-1.9196
2026-09-04,15:29,DHANBANK,-1.6363
2026-09-04,15:29,DHANUKA,1.3691
2026-09-04,15:29,DHARMAJ,0.2971
2026-09-04,15:29,DHUNINV,0.4435
2026-09-04,15:29,DICIND,4.5021
2026-09-04,15:29,DIFFNKG,19.2018
2026-09-04,15:29,DIGITIDE,0.5389
2026-09-04,15:29,DISAQ,2.998
2026-09-04,15:29,DIVISLAB,7.2923
2026-09-04,15:29,DIXON,1.533
2026-09-04,15:29,DLF,1.6244
2026-09-04,15:29,DLINKINDIA,7.7502
2026-09-04,15:29,DMCC,-0.1022
2026-09-04,15:29,DOLATALGO,-0.3793
2026-09-04,15:29,DOLLAR,-1.5279
2026-09-04,15:29,DOLPHIN,16.8415
2026-09-04,15:29,DOMS,-0.4238
2026-09-04,15:29,DPABHUSHAN,0.7408
2026-09-04,15:29,DRAGARWQ,2.4273
2026-09-04,15:29,DVL,9.0741
2026-09-04,15:29,DWARKESH,5.2737
2026-09-04,15:29,DYCL,4.8458
2026-09-04,15:29,DYNAMATECH,4.7739
2026-09-04,15:29,EBGNG,1.3912
2026-09-04,15:29,ECLERX,3.0721
2026-09-04,15:29,EDELWEISS,10.9318
2026-09-04,15:29,EFCIL,10.9937
2026-09-04,15:29,EIDPARRY,-1.3509
2026-09-04,15:29,EIEL,-0.4946
2026-09-04,15:29,EIFFL,4.6169
2026-09-04,15:29,EIHAHOTELS,1.8652
2026-09-04,15:29,EIHOTEL,-1.3851
2026-09-04,15:29,EIMCOELECO,2.983
2026-09-04,15:29,ELANTAS,4.3868
2026-09-04,15:29,ELDEHSG,3.1032
2026-09-04,15:29,ELECON,-1.0268
2026-09-04,15:29,ELECTCAST,16.3447
2026-09-04,15:29,ELECTHERM,0.6258
2026-09-04,15:29,ELGIEQUIP,2.8677
2026-09-04,15:29,ELPROINTL,-0.7529
2026-09-04,15:29,EMAMIPAP,1.7645
2026-09-04,15:29,EMCURE,2.8657
2026-09-04,15:29,EMKAY,13.5832
2026-09-04,15:29,EMMVEE,1.3874
2026-09-04,15:29,EMSLIMITED,3.7795
2026-09-04,15:29,EMUDHRA,1.1663
2026-09-04,15:29,ENGINERSIN,16.3502
2026-09-04,15:29,ENTERO,30.3938
2026-09-04,15:29,EPACKPEB,4.3151
2026-09-04,15:29,EPIGRAL,11.1749
2026-09-04,15:29,EPL,1.6914
2026-09-04,15:29,ESAFSFB,5.4763
2026-09-04,15:29,ETERNAL,1.4937
2026-09-04,15:29,ETHOSLTD,0.1506
2026-09-04,15:29,EUREKAFORB,-1.9097
2026-09-04,15:29,EXCELINDUS,4.124
2026-09-04,15:29,EXICOM,19.9097
2026-09-04,15:29,FABTECH,2.9402
2026-09-04,15:29,FACT,1.0274
2026-09-04,15:29,FAZE3Q,1.961
2026-09-04,15:29,FCL,18.6593
2026-09-04,15:29,FEDDERSHOL,17.9052
2026-09-04,15:29,FEDFINA,6.2895
2026-09-04,15:29,FINEORG,0.814
2026-09-04,15:29,FINKURVE,-0.8501
2026-09-04,15:29,FINPIPE,-0.4581
2026-09-04,15:29,FMGOETZE,10.4637
2026-09-04,15:29,FORTIS,-0.4127
2026-09-04,15:29,FOSECOIND,11.0264
2026-09-04,15:29,FRACTAL,0.9108
2026-09-04,15:29,FRONTSP,0.373
2026-09-04,15:29,FSL,-1.2512
2026-09-04,15:29,FUSION,3.891
2026-09-04,15:29,GAIL,0.7554
2026-09-04,15:29,GALAPREC,0.5894
2026-09-04,15:29,GALLANTT,-1.5353
2026-09-04,15:29,GANDHAR,8.4762
2026-09-04,15:29,GANDHITUBE,2.6104
2026-09-04,15:29,GANESHBE,4.3173
2026-09-04,15:29,GANESHCP,6.404
2026-09-04,15:29,GARFIBRES,6.961
2026-09-04,15:29,GATEWAY,-0.8341
2026-09-04,15:29,GCSL,20.8672
2026-09-04,15:29,GEECEE,-0.705
2026-09-04,15:29,GENESYS,35.1361
2026-09-04,15:29,GENUSPOWER,6.143
2026-09-04,15:29,GEOJITFSL,4.2996
2026-09-04,15:29,GESHIP,7.4359
2026-09-04,15:29,GFLLIMITED,26.9145
2026-09-04,15:29,GHCL,0.9713
2026-09-04,15:29,GHCLTEXTIL,13.8574
2026-09-04,15:29,GICHSGFIN,0.7605
2026-09-04,15:29,GICRE,0.8298
2026-09-04,15:29,GIPCL,17.6221
2026-09-04,15:29,GKENERGY,3.6406
2026-09-04,15:29,GKSL,14.1715
2026-09-04,15:29,GLAND,0.7628
2026-09-04,15:29,GLAXO,9.4417
2026-09-04,15:29,GLENMARK,4.6458
2026-09-04,15:29,GLOBAL,12.0778
2026-09-04,15:29,GLOBUSSPR,3.6915
2026-09-04,15:29,GMBREW,3.1974
2026-09-04,15:29,GMMPFAUDLR,8.6461
2026-09-04,15:29,GMRP&UI,-1.4478
2026-09-04,15:29,GNA,-1.8698
2026-09-04,15:29,GNFC,-0.6576
2026-09-04,15:29,GOCLCORP,4.7672
2026-09-04,15:29,GODAVARIB,-1.588
2026-09-04,15:29,GODIGIT,1.3537
2026-09-04,15:29,GODREJAGRO,8.0151
2026-09-04,15:29,GOKEX,-1.853
2026-09-04,15:29,GOKULAGRO,-0.2115
2026-09-04,15:29,GPPL,1.2847
2026-09-04,15:29,GPTHEALTH,3.1633
2026-09-04,15:29,GRANULES,-1.5379
2026-09-04,15:29,GRAPHITE,0.562
2026-09-04,15:29,GRASIM,2.1997
2026-09-04,15:29,GRAUWEIL,3.8699
2026-09-04,15:29,GREAVESCOT,0.282
2026-09-04,15:29,GREENPLY,6.4268
2026-09-04,15:29,GRINFRA,-0.2868
2026-09-04,15:29,GRMOVER,-0.8496
2026-09-04,15:29,GRPLTD,-1.7665
2026-09-04,15:29,GRWRHITECH,0.8037
2026-09-04,15:29,GSFC,1.8828
2026-09-04,15:29,GSPCROP,5.0021
2026-09-04,15:29,GTPL,8.5677
2026-09-04,15:29,GUFICBIO,6.3845
2026-09-04,15:29,GUJALKALI,6.0475
2026-09-04,15:29,GUJTHEM,17.1103
2026-09-04,15:29,GVT&D,0.3799
2026-09-04,15:29,GYFTR,12.5262
2026-09-04,15:29,HALDYNGL,16.8883
2026-09-04,15:29,HAPPYFORGE,1.8379
