date,time,group,sector,market cap,1 week %,vol > yr avg
2026-09-07,15:29,ATHERENERG,auto,largecap,0.9659,0.9517
2026-09-07,15:29,AVADHSUGAR,fmcg,smallcap,3.7307,1.6652
2026-09-07,15:29,AVALON,consumer discretionary,midcap,7.0973,4.3618
2026-09-07,15:29,AYMSYNTEX,textiles,smallcap,1.4483,1.7713
2026-09-07,15:29,AZAD,aerospace & defence,midcap,3.2658,1.3638
2026-09-07,15:29,BAFNAPH,healthcare,smallcap,1.9943,0.2429
2026-09-07,15:29,BHAGERIA,chemicals,smallcap,4.9893,0.6766
2026-09-07,15:29,BIRLACABLE,industrials,smallcap,-4.9927,10.0596
2026-09-07,15:29,BODALCHEM,chemicals,smallcap,9.9987,9.0724
2026-09-07,15:29,CENTUM,aerospace & defence,midcap,16.1813,12.9846
2026-09-07,15:29,COMSYN,industrials,smallcap,-2.3564,0.771
2026-09-07,15:29,CONFIPET,miscellaneous,smallcap,-0.3637,1.2096
2026-09-07,15:29,CYIENTDLM,aerospace & defence,midcap,0.9802,0.4272
2026-09-07,15:29,DEEPINDS,energy,midcap,-0.1589,1.9686
2026-09-07,15:29,DIFFNKG,industrials,smallcap,-4.3167,2.5789
2026-09-07,15:29,DIVGIITTS,auto,smallcap,-4.8471,2.2175
2026-09-07,15:29,EBGNG,services,midcap,2.9688,0.9067
2026-09-07,15:29,ENTERO,healthcare,midcap,3.8739,2.1174
2026-09-07,15:29,FCL,chemicals,midcap,9.9981,3.4482
2026-09-07,15:29,FILATEX,textiles,smallcap,-1.4539,0.5142
2026-09-07,15:29,GAYAPROJ,realty,smallcap,1.9301,1.5507
2026-09-07,15:29,GCSL,financials,smallcap,1.1258,1.7e+308
2026-09-07,15:29,GHCLTEXTIL,textiles,smallcap,-2.4576,0.835
2026-09-07,15:29,GLOBAL,services,smallcap,-0.2491,1.1351
2026-09-07,15:29,GRWRHITECH,industrials,midcap,-1.905,2.9834
2026-09-07,15:29,HAPPYFORGE,industrials,largecap,-0.3172,0.5871
2026-09-07,15:29,IBULLSLTD,miscellaneous,midcap,0.1169,1.2602
2026-09-07,15:29,IFCI,financials,largecap,1.1146,5.8056
2026-09-07,15:29,INDOBORAX,chemicals,smallcap,-2.1266,1.7613
2026-09-07,15:29,INDORAMA,textiles,smallcap,0.8224,6.0817
2026-09-07,15:29,INDSWFTLAB,healthcare,smallcap,3.582,0.7982
2026-09-07,15:29,INOXINDIA,industrials,largecap,-0.7296,0.7253
2026-09-07,15:29,IOLCP,healthcare,midcap,6.5466,2.8748
2026-09-07,15:29,IRISDOREME,consumer discretionary,smallcap,-2.2491,1.7589
2026-09-07,15:29,JINDWORLD,textiles,midcap,1.7562,15.2639
2026-09-07,15:29,JTLIND,metals & mining,smallcap,-2.3563,0.677
2026-09-07,15:29,KABRAEXTRU,industrials,smallcap,9.5571,7.3482
2026-09-07,15:29,KANORICHEM,chemicals,smallcap,-0.0964,0.3969
2026-09-07,15:29,KAPSTON,miscellaneous,smallcap,-3.0049,2.0687
2026-09-07,15:29,KENNAMET,industrials,midcap,0.096,1.7011
2026-09-07,15:29,KOPRAN,healthcare,smallcap,5.7323,4.9273
2026-09-07,15:29,LAURUSLABS,healthcare,largecap,1.9946,0.5432
2026-09-07,15:29,LOKESHMACH,industrials,smallcap,-1.8925,0.6779
2026-09-07,15:29,MACPOWER,industrials,smallcap,-4.7877,1.3874
2026-09-07,15:29,MAHASTEEL,metals & mining,smallcap,0.9279,0.272
2026-09-07,15:29,MANAKSTEEL,metals & mining,smallcap,-0.8294,1.2049
2026-09-07,15:29,MANALIPETC,energy,smallcap,-0.6916,1.7076
2026-09-07,15:29,MANINDS,metals & mining,midcap,3.9122,0.8286
2026-09-07,15:29,MARINE,industrials,midcap,-2.8231,0.7957
2026-09-07,15:29,MARKSANS,healthcare,midcap,2.5402,1.4557
2026-09-07,15:29,MMP,metals & mining,smallcap,10.0953,9.64
2026-09-07,15:29,MODISONLTD,industrials,smallcap,1.2023,2.8749
2026-09-07,15:29,MOREPENLAB,healthcare,midcap,4.5191,2.5395
2026-09-07,15:29,NGLFINE,healthcare,smallcap,-1.1866,0.7325
2026-09-07,15:29,NPST,i.t,smallcap,1.2567,1.0446
2026-09-07,15:29,NRL,services,smallcap,4.6171,3.2374
2026-09-07,15:29,OAL,chemicals,smallcap,3.3564,4.4225
2026-09-07,15:29,OMAXE,realty,smallcap,-4.8101,1.6882
2026-09-07,15:29,PAISALO,financials,midcap,7.166,3.2447
2026-09-07,15:29,PARACABLES,industrials,smallcap,0.1526,0.7988
2026-09-07,15:29,PRECWIRE,metals & mining,midcap,-2.5063,0.4474
2026-09-07,15:29,PREMIERPOL,plastic products,smallcap,-4.1003,1.0084
2026-09-07,15:29,PVP,realty,smallcap,-4.0918,1.7687
2026-09-07,15:29,QUESS,miscellaneous,midcap,-4.2706,0.578
2026-09-07,15:29,RATNAVEER,metals & mining,smallcap,0.5578,1.4566
2026-09-07,15:29,RAYMOND,transportation,smallcap,4.2586,5.466
2026-09-07,15:29,RISHABH,industrials,smallcap,9.6824,4.7672
2026-09-07,15:29,RML,auto,smallcap,7.1225,18.8591
2026-09-07,15:29,RPEL,building materials,midcap,-6.9721,3.1474
2026-09-07,15:29,RPTECH,i.t,midcap,3.612,0.833
2026-09-07,15:29,RRKABEL,industrials,largecap,-2.7301,2.9527
2026-09-07,15:29,SAILIFE,healthcare,largecap,-0.2967,0.819
2026-09-07,15:29,SAKAR,healthcare,smallcap,9.3993,3.026
