date,time,group,changeinpercentage
2026-09-04,15:29,NOVARTIND,2.0197
2026-09-04,15:29,NRAIL,17.7301
2026-09-04,15:29,NRL,1.9929
2026-09-04,15:29,NSLNISP,1.3656
2026-09-04,15:29,NTPCGREEN,0.71
2026-09-04,15:29,NUVOCO,4.1556
2026-09-04,15:29,OAL,3.5039
2026-09-04,15:29,ODYCORP,7.6479
2026-09-04,15:29,OLAELEC,1.9482
2026-09-04,15:29,OMAXE,7.1412
2026-09-04,15:29,OMFREIGHT,0.9438
2026-09-04,15:29,OMINFRAL,2.1166
2026-09-04,15:29,OMNI,1.3
2026-09-04,15:29,OMPOWER,2.6828
2026-09-04,15:29,ONEGLOBAL,2.8929
2026-09-04,15:29,ONEPOINT,4.3757
2026-09-04,15:29,ONIDA,0.8443
2026-09-04,15:29,ONIXSOLAR,5
2026-09-04,15:29,ONMOBILE,1.9983
2026-09-04,15:29,OPTIEMUS,0.7878
2026-09-04,15:29,ORCHPHARMA,2.1398
2026-09-04,15:29,ORICONENT,2.1891
2026-09-04,15:29,ORIENTALTL,5.7769
2026-09-04,15:29,ORIENTBELL,1.8054
2026-09-04,15:29,ORIENTCEM,0.934
2026-09-04,15:29,ORIRAIL,4.0089
2026-09-04,15:29,ORKLAINDIA,0.9601
2026-09-04,15:29,ORTINGLOBE,4.3276
2026-09-04,15:29,OSWALGREEN,2.6687
2026-09-04,15:29,PACEDIGITK,0.8181
2026-09-04,15:29,PAGEIND,1.2129
2026-09-04,15:29,PAISALO,5.4354
2026-09-04,15:29,PALASHSECU,1.9677
2026-09-04,15:29,PALREDTEC,4.9436
2026-09-04,15:29,PANAMAPET,2.2495
2026-09-04,15:29,PANCHMAHQ,2.7046
2026-09-04,15:29,PANORAMA,3.4475
2026-09-04,15:29,PARACABLES,1.8818
2026-09-04,15:29,PARADEEP,2.2601
2026-09-04,15:29,PARSVNATH,1.9481
2026-09-04,15:29,PASUPTAC,1.2726
2026-09-04,15:29,PAVNAIND,2.0747
2026-09-04,15:29,PAYTM,1.3745
2026-09-04,15:29,PBMPOLY,3.9714
2026-09-04,15:29,PCBL,0.8751
2026-09-04,15:29,PCJEWELLER,12.7376
2026-09-04,15:29,PDSL,1.2998
2026-09-04,15:29,PENIND,1.6059
2026-09-04,15:29,PENINLAND,3.0511
2026-09-04,15:29,PERMAGN,1.3233
2026-09-04,15:29,PFC,2.9233
2026-09-04,15:29,PFOCUS,5.2632
2026-09-04,15:29,PGEL,1.5165
2026-09-04,15:29,PIIND,1.8637
2026-09-04,15:29,PILITA,0.8805
2026-09-04,15:29,PINELABS,6.3067
2026-09-04,15:29,PIONRINV,4.8625
2026-09-04,15:29,PKTEA,6.7709
2026-09-04,15:29,PNBGILTS,5.6594
2026-09-04,15:29,PNBHOUSING,1.7896
2026-09-04,15:29,PNGJL,3.0106
2026-09-04,15:29,POLYSPIN,4.5503
2026-09-04,15:29,POONAWALLA,0.7203
2026-09-04,15:29,POWERICA,2.3589
2026-09-04,15:29,PPAP,1.6361
2026-09-04,15:29,PPL,1.7871
2026-09-04,15:29,PRABHA,4.3581
2026-09-04,15:29,PRAKASH,1.5931
2026-09-04,15:29,PRAKASHSTL,4.6575
2026-09-04,15:29,PRAVEG,2.2081
2026-09-04,15:29,PRAXIS,4.9661
2026-09-04,15:29,PRECAM,1.5725
2026-09-04,15:29,PREMCO,1.4006
2026-09-04,15:29,PREMIER,4.1667
2026-09-04,15:29,PREMIERPOL,3.2593
2026-09-04,15:29,PRIMO,2.853
2026-09-04,15:29,PRISMX,5.7692
2026-09-04,15:29,PRITI,1.6192
2026-09-04,15:29,PROSTARM,3.8542
2026-09-04,15:29,PROZONER,7.1952
2026-09-04,15:29,PSB,0.7809
2026-09-04,15:29,PSPPROJECT,1.572
2026-09-04,15:29,PTL,1.3605
2026-09-04,15:29,PURVA,9.2994
2026-09-04,15:29,PVP,4.6841
2026-09-04,15:29,PWL,4.8259
2026-09-04,15:29,QPOWER,4.9997
2026-09-04,15:29,QUICKHEAL,2.7709
2026-09-04,15:29,QUINT,1.9293
2026-09-04,15:29,RACLGEAR,1.1098
2026-09-04,15:29,RADAAN,2.7682
2026-09-04,15:29,RADHIKAJWE,16.6012
2026-09-04,15:29,RADIANTCMS,4.7906
2026-09-04,15:29,RAIN,1.8941
2026-09-04,15:29,RAJMET,1.2862
2026-09-04,15:29,RAJOOENG,4.9858
2026-09-04,15:29,RAMBHAJO,9.9975
2026-09-04,15:29,RAMCOSYS,4.2025
2026-09-04,15:29,RANEHOLDIN,0.9662
2026-09-04,15:29,RATNAMANI,2.1463
2026-09-04,15:29,RATNAVEER,6.5187
2026-09-04,15:29,RAYMONDLSL,2.4388
2026-09-04,15:29,RBLBANK,1.5315
2026-09-04,15:29,RBZJEWEL,4.7005
2026-09-04,15:29,RCOM,2.5316
2026-09-04,15:29,RECLTD,1.6263
2026-09-04,15:29,REDTAPE,2.5111
2026-09-04,15:29,REFEX,1.1817
2026-09-04,15:29,RELCNX100,1.3773
2026-09-04,15:29,RELIANCE,1.4971
2026-09-04,15:29,RELIGARE,2.0604
2026-09-04,15:29,RELINFRA,1.9853
2026-09-04,15:29,RELTD,1.3949
2026-09-04,15:29,REMSONSIND,4.5239
2026-09-04,15:29,REPCOHOME,0.8433
2026-09-04,15:29,RESPONIND,1.9951
2026-09-04,15:29,RGL,8.8536
2026-09-04,15:29,RHETAN,9.9957
2026-09-04,15:29,RHFL,1.676
2026-09-04,15:29,RICOAUTO,3.1386
2026-09-04,15:29,RIR,7.7929
2026-09-04,15:29,RITES,0.9449
2026-09-04,15:29,RKSWAMY,2.4457
2026-09-04,15:29,RMC,3.35
2026-09-04,15:29,RML,14.9459
2026-09-04,15:29,ROLLT,4.7962
2026-09-04,15:29,ROSSARI,0.7112
2026-09-04,15:29,ROSSTECH,3.0637
2026-09-04,15:29,ROTO,1.9918
2026-09-04,15:29,RPGLIFE,2.609
2026-09-04,15:29,RPPL,3.1901
2026-09-04,15:29,RPTECH,0.9808
2026-09-04,15:29,RSSOFTWARE,2.3404
2026-09-04,15:29,RSWM,1.5418
2026-09-04,15:29,RSYSTEMS,1.3775
2026-09-04,15:29,RTNINDIA,1.4218
2026-09-04,15:29,RTNPOWER,1.6575
2026-09-04,15:29,RUBFILA,6.4288
2026-09-04,15:29,RUBYMILLS,4.706
2026-09-04,15:29,RUCHIRA,2.2641
2026-09-04,15:29,RVHL,1.9186
2026-09-04,15:29,RVNL,1.5241
2026-09-04,15:29,RVTH,0.7407
2026-09-04,15:29,S&SPOWER,1.2819
2026-09-04,15:29,SAB,4.8571
2026-09-04,15:29,SABEVENTS,4.9051
2026-09-04,15:29,SADBHAV,1.4944
2026-09-04,15:29,SADBHIN,0.7905
2026-09-04,15:29,SADHNANIQ,1.8727
2026-09-04,15:29,SAFARI,2.047
2026-09-04,15:29,SAHYADRI,9.1124
2026-09-04,15:29,SAKUMA,2.5316
2026-09-04,15:29,SALASAR,2.3622
2026-09-04,15:29,SALONA,2.6816
2026-09-04,15:29,SALZERELEC,2.3078
2026-09-04,15:29,SAMBANDAM,2.6917
2026-09-04,15:29,SAMHI,0.9175
2026-09-04,15:29,SAMMAANCAP,3.0514
2026-09-04,15:29,SAMPANN,2.3568
2026-09-04,15:29,SANATHAN,5.3458
2026-09-04,15:29,SANGAMIND,1.2154
2026-09-04,15:29,SANGINITA,1.9883
2026-09-04,15:29,SANSTAR,3.0648
2026-09-04,15:29,SATIA,4.9528
2026-09-04,15:29,SAURASHCEM,1.4082
2026-09-04,15:29,SAYAJIHOTL,5.1185
2026-09-04,15:29,SBC,5.8035
2026-09-04,15:29,SBILIFE,3.4985
2026-09-04,15:29,SBISILVER,1.2461
2026-09-04,15:29,SCHNEIDER,3.4761
2026-09-04,15:29,SCPL,0.7088
2026-09-04,15:29,SDBL,1.9003
2026-09-04,15:29,SELMC,1.2146
2026-09-04,15:29,SENCO,2.7503
2026-09-04,15:29,SETFGOLD,0.7679
2026-09-04,15:29,SETL,4.5507
2026-09-04,15:29,SETUINFRA,3.6364
2026-09-04,15:29,SEYAIND,1.5755
2026-09-04,15:29,SGLRES,0.8368
2026-09-04,15:29,SGMART,1.0909
2026-09-04,15:29,SGRL,3.574
2026-09-04,15:29,SHALPAINTS,4.8069
2026-09-04,15:29,SHANKARA,0.741
2026-09-04,15:29,SHANTIGEAR,6.6833
2026-09-04,15:29,SHANTIGOLD,4.6072
2026-09-04,15:29,SHARDUL,1.339
2026-09-04,15:29,SHAREINDIA,0.7266
2026-09-04,15:29,SHEKHAWATI,1.7705
2026-09-04,15:29,SHILPAMED,0.8367
2026-09-04,15:29,SHINDL,1.9266
2026-09-04,15:29,SHIVACEM,1.7197
2026-09-04,15:29,SHIVALIK,4.4671
2026-09-04,15:29,SHIVAMAUTO,1.1798
2026-09-04,15:29,SHRADDHA,2.4218
2026-09-04,15:29,SHREEJISPG,2.3937
2026-09-04,15:29,SHRIKRISH,2.4196
2026-09-04,15:29,SHRIRAMPPS,1.6121
2026-09-04,15:29,SHYAMCENT,1.4113
2026-09-04,15:29,SHYAMTEL,1.5762
2026-09-04,15:29,SIEL,3.2697
2026-09-04,15:29,SIGACHI,6.7281
2026-09-04,15:29,SIGMAADV,1.0069
2026-09-04,15:29,SIKA,2.1903
2026-09-04,15:29,SIKKO,1.5009
2026-09-04,15:29,SILVER,1.3064
2026-09-04,15:29,SILVER1,1.4363
2026-09-04,15:29,SILVER360,1.2059
2026-09-04,15:29,SILVERADD,1.1266
2026-09-04,15:29,SILVERAG,1.154
2026-09-04,15:29,SILVERAXIS,1.1936
2026-09-04,15:29,SILVERBEES,1.3189
2026-09-04,15:29,SILVERBETA,1.293
2026-09-04,15:29,SILVERBND,1.4064
2026-09-04,15:29,SILVERCASE,1.3305
2026-09-04,15:29,SILVERIETF,1.1046
2026-09-04,15:29,SIMPLEXINF,1.3298
2026-09-04,15:29,SIMPLXREA,2.5018
2026-09-04,15:29,SINDHUTRAD,5.5532
2026-09-04,15:29,SINGERIND,1.4497
2026-09-04,15:29,SINTERCOM,1.4948
2026-09-04,15:29,SKFINDIA,0.8179
2026-09-04,15:29,SKIL,1.2195
2026-09-04,15:29,SKIPPER,8.0819
2026-09-04,15:29,SKYGOLD,5.3167
2026-09-04,15:29,SMARTWORKS,1.9006
2026-09-04,15:29,SMCGLOBAL,2.3042
2026-09-04,15:29,SMLMAH,9.9983
2026-09-04,15:29,SMLT,1.5482
2026-09-04,15:29,SMSPHARMA,4.9045
2026-09-04,15:29,SNOWMAN,1.2085
2026-09-04,15:29,SOLARA,1.4765
2026-09-04,15:29,SPAL,0.7809
2026-09-04,15:29,SPANDANA,1.391
2026-09-04,15:29,SPCENET,5.2469
2026-09-04,15:29,SPECIALITY,2.8894
2026-09-04,15:29,SPECTRUM,4.9962
2026-09-04,15:29,SPLPETRO,6.2345
2026-09-04,15:29,SPMLINFRA,4.6737
2026-09-04,15:29,SREEL,2.5332
2026-09-04,15:29,SRHHYPOLTD,4.3525
2026-09-04,15:29,SRPL,3.0303
2026-09-04,15:29,SRTL,2.6961
2026-09-04,15:29,SSDL,1.377
2026-09-04,15:29,STARCEMENT,3.1008
2026-09-04,15:29,STARTECK,1.5068
2026-09-04,15:29,STEELCAS,3.2091
2026-09-04,15:29,STLNETWORK,4.9818
2026-09-04,15:29,STLTECH,4.9983
2026-09-04,15:29,STYLAMIND,4.5203
2026-09-04,15:29,STYLEBAAZA,1.3676
2026-09-04,15:29,STYRENIX,1.8037
2026-09-04,15:29,SUDEEPPHRM,2.8233
2026-09-04,15:29,SULA,0.9759
2026-09-04,15:29,SUMEDHA,1.2984
2026-09-04,15:29,SUNCLAY,1.0145
2026-09-04,15:29,SUNDARMFIN,1.5443
2026-09-04,15:29,SUNDRMFAST,1.1008
2026-09-04,15:29,SUNDROP,0.9293
2026-09-04,15:29,SUNTV,1.0732
2026-09-04,15:29,SUPERSPIN,1.757
2026-09-04,15:29,SUPREMEENG,1.6779
2026-09-04,15:29,SUPRIYA,1.2045
2026-09-04,15:29,SURANAT&P,2.2209
2026-09-04,15:29,SURYALA,1.0179
2026-09-04,15:29,SURYALAXMI,1.266
2026-09-04,15:29,SUTLEJTEX,4.9538
2026-09-04,15:29,SUVIDHAA,17.4757
2026-09-04,15:29,SVGLOBAL,13.6171
2026-09-04,15:29,SVPGLOB,1.6713
2026-09-04,15:29,SWANDEF,1.2128
2026-09-04,15:29,SWARAJ,0.804
2026-09-04,15:29,SWIGGY,2.5251
2026-09-04,15:29,SWISSMLTRY,1.2338
2026-09-04,15:29,SYMPHONY,1.3181
2026-09-04,15:29,SYSTMTXC,4.9852
2026-09-04,15:29,TAINWALCHM,2.9283
2026-09-04,15:29,TAKE,4.9355
2026-09-04,15:29,TAMBOLIIN,3.88
2026-09-04,15:29,TANLA,1.2335
2026-09-04,15:29,TARACHAND,0.9311
2026-09-04,15:29,TARC,2.2546
2026-09-04,15:29,TATACAP,0.8606
2026-09-04,15:29,TATACOMM,3.5192
2026-09-04,15:29,TATAGOLD,0.8097
2026-09-04,15:29,TATASTEEL,2.4919
2026-09-04,15:29,TATSILV,1.2534
2026-09-04,15:29,TATVA,5.156
2026-09-04,15:29,TBZ,9.9966
2026-09-04,15:29,TCIEXP,2.143
2026-09-04,15:29,TCPLPACK,3.4196
2026-09-04,15:29,TDPOWERSYS,2.4289
2026-09-04,15:29,TEJASNET,8.2298
2026-09-04,15:29,TEMBO,4.5227
2026-09-04,15:29,TERASOFT,0.7465
2026-09-04,15:29,TEXMOPIPES,1.6267
2026-09-04,15:29,TEXRAIL,2.0769
2026-09-04,15:29,TGVSL,1.2987
2026-09-04,15:29,THACKER,4.7904
2026-09-04,15:29,THEJO,1.6404
2026-09-04,15:29,THOMASCOOK,5.023
2026-09-04,15:29,TIJARIA,4.9505
2026-09-04,15:29,TIL,3.2163
2026-09-04,15:29,TIMEX,3.1252
2026-09-04,15:29,TIRUPATIFL,0.9208
2026-09-04,15:29,TITAGARH,3.2753
2026-09-04,15:29,TNPL,0.9005
2026-09-04,15:29,TORNTPOWER,0.7601
2026-09-04,15:29,TOTAL,0.8107
2026-09-04,15:29,TOUCHWOOD,6.098
2026-09-04,15:29,TRANSCOR,2.0825
2026-09-04,15:29,TRANSPEK,4.0647
2026-09-04,15:29,TRANSWORLD,1.1834
2026-09-04,15:29,TRAVELFOOD,1.4002
2026-09-04,15:29,TREEHOUSE,1.1254
2026-09-04,15:29,TREJHARA,4.1236
2026-09-04,15:29,TREL,1.856
2026-09-04,15:29,TRENT,1.3283
2026-09-04,15:29,TRIDENT,0.7086
2026-09-04,15:29,TRITONV,1.8467
2026-09-04,15:29,TRITURBINE,0.9795
2026-09-04,15:29,TVSHLTD,1.657
2026-09-04,15:29,UDAYJEW,3.5182
2026-09-04,15:29,UDS,1.0228
2026-09-04,15:29,UEL,4.9978
2026-09-04,15:29,UGROCAP,1.7199
2026-09-04,15:29,UJJIVANSFB,2.2861
2026-09-04,15:29,ULTRACEMCO,1.1796
2026-09-04,15:29,UMESLTD,1.8
2026-09-04,15:29,UMIYA-MRO,7.8273
2026-09-04,15:29,UNIDT,1.5769
2026-09-04,15:29,UNIECOM,1.9667
2026-09-04,15:29,UNIMECH,2.5524
2026-09-04,15:29,UNITECH,9.973
2026-09-04,15:29,UNITEDPOLY,3.0933
2026-09-04,15:29,UNIVPHOTO,4.9545
2026-09-04,15:29,URBANCO,2.0455
2026-09-04,15:29,USK,1.8438
2026-09-04,15:29,VAIBHAVGBL,1.5978
2026-09-04,15:29,VALIANTLAB,4.9936
2026-09-04,15:29,VALIANTORG,1.2969
2026-09-04,15:29,VARDHACRLC,0.7395
2026-09-04,15:29,VASCONEQ,1.3977
2026-09-04,15:29,VASUPRADA,5
2026-09-04,15:29,VASWANI,1.0533
2026-09-04,15:29,VEEDOL,0.9571
2026-09-04,15:29,VELJAN,1.6501
2026-09-04,15:29,VENUSPIPES,2.2699
2026-09-04,15:29,VHLTD,1.5637
2026-09-04,15:29,VIDHIING,1.444
2026-09-04,15:29,VIDYAWIRES,0.7602
2026-09-04,15:29,VIJIFIN,1.968
2026-09-04,15:29,VIKRAN,5.3571
2026-09-04,15:29,VINYLINDIA,1.9479
2026-09-04,15:29,VIPIND,1.1922
2026-09-04,15:29,VISAKAIND,3.1713
2026-09-04,15:29,VISHNU,1.9682
2026-09-04,15:29,VITAL,2.2573
2026-09-04,15:29,VIVIANA,4.9974
2026-09-04,15:29,VIVIDHA,4
2026-09-04,15:29,VIYASH,2.0733
2026-09-04,15:29,VLEGOV,1.2405
2026-09-04,15:29,VOEPL,1.3372
2026-09-04,15:29,VOGL,1.2786
2026-09-04,15:29,VOLTAMP,2.1105
2026-09-04,15:29,VPRPL,0.8058
2026-09-04,15:29,VSTL,2.1798
2026-09-04,15:29,VTL,1.6224
2026-09-04,15:29,WAAREEENER,2.1357
2026-09-04,15:29,WAAREERTL,1.3032
2026-09-04,15:29,WAKEFIT,1.2764
2026-09-04,15:29,WALCHANNAG,1.2031
2026-09-04,15:29,WANBURY,1.1711
2026-09-04,15:29,WARDINMOBI,2.807
2026-09-04,15:29,WELENT,6.3877
2026-09-04,15:29,WELINV,1.9982
2026-09-04,15:29,WELSPLSOL,6.3013
2026-09-04,15:29,WELSPUNLIV,3.938
2026-09-04,15:29,WEWORK,1.8711
2026-09-04,15:29,WHEELS,4.2614
2026-09-04,15:29,WHIRLPOOL,1.4359
2026-09-04,15:29,WILLAMAGOR,3.336
2026-09-04,15:29,WINSOME,1.6194
2026-09-04,15:29,WIPL,1.4371
2026-09-04,15:29,WOCKPHARMA,7.0799
2026-09-04,15:29,WONDERLA,1.6468
2026-09-04,15:29,WSI,1.5646
2026-09-04,15:29,XELPMOC,0.932
2026-09-04,15:29,XPROINDIA,3.4992
2026-09-04,15:29,XTRANET,20
2026-09-04,15:29,YASHO,2.0463
2026-09-04,15:29,YATHARTH,2.9928
2026-09-04,15:29,YOGI,0.9574
2026-09-04,15:29,ZEEMEDIA,1.3564
2026-09-04,15:29,ZENITHSTL,9.8697
2026-09-04,15:29,ZFCVINDIA,1.0733
2026-09-04,15:29,ZOTA,2.8333
2026-09-04,15:29,ZSARACOM,10.5114
2026-09-04,15:29,ZUARIIND,1.1896
2026-09-07,15:29,20MICRONS,1.0382
2026-09-07,15:29,21STCENMGM,0.3934
2026-09-07,15:29,3BBLACKBIO,4.1915
2026-09-07,15:29,A2ZINFRA,0.9609
2026-09-07,15:29,AAATECH,0.3597
2026-09-07,15:29,AAREYDRUGS,1.5868
2026-09-07,15:29,AARTECH,1.8298
2026-09-07,15:29,AARTIPHARM,0.4483
2026-09-07,15:29,AARVI,1.0147
2026-09-07,15:29,ABANSENT,1.9024
2026-09-07,15:29,ABB,0.3239
2026-09-07,15:29,ABCOTS,1.8544
2026-09-07,15:29,ABFRL,0.4531
2026-09-07,15:29,ABGSEC,0.8188
2026-09-07,15:29,ABINFRA,0.4405
2026-09-07,15:29,ABREL,0.3058
2026-09-07,15:29,ACCURACY,0.464
2026-09-07,15:29,ACI,1.0214
2026-09-07,15:29,ACL,0.2998
2026-09-07,15:29,ACSTECH,4.9971
2026-09-07,15:29,ACUTAAS,0.4134
2026-09-07,15:29,ADANIENT,0.4084
2026-09-07,15:29,ADDIND,1.8528
2026-09-07,15:29,ADFFOODS,0.5098
2026-09-07,15:29,ADL,0.7917
2026-09-07,15:29,ADVENZYMES,1.5859
2026-09-07,15:29,AEGISVOPAK,0.2988
2026-09-07,15:29,AEPL,2.9714
2026-09-07,15:29,AEROENTER,9.1108
2026-09-07,15:29,AEROFLEX,3.8515
2026-09-07,15:29,AEROPLANE,1.925
2026-09-07,15:29,AFFLE,0.4145
2026-09-07,15:29,AFFORDABLE,1.6257
2026-09-07,15:29,AFSL,0.3514
2026-09-07,15:29,AGARWALEYE,0.8072
2026-09-07,15:29,AIRAN,6.4767
2026-09-07,15:29,AJANTPHARM,1.4085
2026-09-07,15:29,AJAXENGG,2.3607
2026-09-07,15:29,AKASH,0.3516
2026-09-07,15:29,AKI,9.9723
2026-09-07,15:29,AKSHARCHEM,4.2823
2026-09-07,15:29,AKSHOPTFBR,4.9798
2026-09-07,15:29,ALANKIT,0.2457
2026-09-07,15:29,ALBERTDAVD,0.3197
2026-09-07,15:29,ALFREDHE,1.5903
2026-09-07,15:29,ALIVUS,1.6541
2026-09-07,15:29,ALKALI,20
2026-09-07,15:29,ALKEM,1.0116
2026-09-07,15:29,ALLCARGO,1.8489
2026-09-07,15:29,ALLDIGI,0.5522
2026-09-07,15:29,ALLTIME,4.1586
2026-09-07,15:29,ALMONDZ,7.3225
2026-09-07,15:29,ALPHAGEO,0.2161
2026-09-07,15:29,ALPINETEX,9.3663
2026-09-07,15:29,AMAGI,2.1037
2026-09-07,15:29,AMAL,2.1058
2026-09-07,15:29,AMANTA,1.9997
2026-09-07,15:29,AMBIKCO,0.2257
2026-09-07,15:29,ANANDRATHI,0.3655
2026-09-07,15:29,ANANTRAJ,2.0465
2026-09-07,15:29,ANDHRAPAP,12.0248
2026-09-07,15:29,ANGELONE,1.3342
2026-09-07,15:29,ANNAPURNA,2.5678
2026-09-07,15:29,ANSALAPI,1.2085
2026-09-07,15:29,ANTELOPUS,2.941
2026-09-07,15:29,ANUHPHR,11.3317
2026-09-07,15:29,APARINDS,1.7622
2026-09-07,15:29,APOLLO,3.8699
2026-09-07,15:29,APOLLOHOSP,1.2717
2026-09-07,15:29,APTECHT,0.3815
2026-09-07,15:29,AQYLON,4.8086
2026-09-07,15:29,ARCL,3.9422
2026-09-07,15:29,ARDEE,0.7725
2026-09-07,15:29,ARENTERP,0.3175
2026-09-07,15:29,ARFIN,9.2045
2026-09-07,15:29,ARIHANT,0.8498
2026-09-07,15:29,ARIHANTSUP,1.8519
2026-09-07,15:29,ARSSBL,0.2427
2026-09-07,15:29,ARTEMISMED,3.2151
2026-09-07,15:29,ARVIND,2.0888
2026-09-07,15:29,ARVSMART,0.6693
2026-09-07,15:29,ARYAMAN,1.5801
2026-09-07,15:29,ASAHISONG,4.9644
2026-09-07,15:29,ASALCBR,0.2053
2026-09-07,15:29,ASHIKA,0.6301
2026-09-07,15:29,ASHOKAMET,5.3019
2026-09-07,15:29,ASHOKLEY,0.5917
2026-09-07,15:29,ASPINWALL,0.54
2026-09-07,15:29,ASTAR,2.2051
2026-09-07,15:29,ASTERDM,1.2599
2026-09-07,15:29,ASTRAL,0.355
2026-09-07,15:29,ATALREAL,1.0679
2026-09-07,15:29,ATAM,2.4155
2026-09-07,15:29,ATHERENERG,0.9659
2026-09-07,15:29,ATLANTAELE,2.9973
2026-09-07,15:29,AUROPHARMA,0.4174
2026-09-07,15:29,AURUS,2.0661
2026-09-07,15:29,AUSTENG,0.2406
2026-09-07,15:29,AVADHSUGAR,3.7307
2026-09-07,15:29,AVALON,7.0973
2026-09-07,15:29,AVANCE,1.2195
2026-09-07,15:29,AVANTEL,1.1487
2026-09-07,15:29,AVONMORE,8.2949
2026-09-07,15:29,AWL,0.5233
2026-09-07,15:29,AXISCADES,3.8794
2026-09-07,15:29,AXISNIFTY,0.6569
2026-09-07,15:29,AYMSYNTEX,1.4483
2026-09-07,15:29,AZAD,3.2658
2026-09-07,15:29,AZADIND,0.3237
2026-09-07,15:29,BAFNAPH,1.9943
2026-09-07,15:29,BAGFILMS,6.6519
2026-09-07,15:29,BAIDFIN,7.6087
2026-09-07,15:29,BAJAJCON,1.6327
2026-09-07,15:29,BAJAJELEC,3.3067
2026-09-07,15:29,BAJAJHCARE,2.2865
2026-09-07,15:29,BAJAJHFL,1.1555
2026-09-07,15:29,BAJAJHIND,4.1629
2026-09-07,15:29,BAJAJST,0.9505
2026-09-07,15:29,BAJEL,1.9748
2026-09-07,15:29,BALAMINES,1.6474
2026-09-07,15:29,BALPHARMA,5.6537
2026-09-07,15:29,BALRAMCHIN,3.0336
2026-09-07,15:29,BANARISUG,0.7625
2026-09-07,15:29,BANCOINDIA,0.5533
2026-09-07,15:29,BANKA,3.7975
2026-09-07,15:29,BANSALWIRE,0.7619
2026-09-07,15:29,BBETF0432,0.2801
2026-09-07,15:29,BBOX,8.7048
2026-09-07,15:29,BBTCL,0.5994
2026-09-07,15:29,BCG,7.127
2026-09-07,15:29,BCONCEPTS,3.9742
2026-09-07,15:29,BECTORFOOD,2.0756
2026-09-07,15:29,BEEKAY,2.6114
2026-09-07,15:29,BEML,1.9147
2026-09-07,15:29,BESTAGRO,4.0435
2026-09-07,15:29,BGLOBAL,1.2658
2026-09-07,15:29,BGRENERGY,4.9663
2026-09-07,15:29,BHAGERIA,4.9893
2026-09-07,15:29,BHAGYANGR,0.7963
2026-09-07,15:29,BHARATSE,7.5393
2026-09-07,15:29,BHARTIARTL,0.7609
2026-09-07,15:29,BHARTIHEXA,2.2268
2026-09-07,15:29,BI,4.9974
2026-09-07,15:29,BIL,2.5665
2026-09-07,15:29,BILVYAPAR,0.7426
2026-09-07,15:29,BIRLAPREC,0.3453
2026-09-07,15:29,BLBLIMITED,1.1391
2026-09-07,15:29,BLEL,5.55
2026-09-07,15:29,BLIL,0.3585
2026-09-07,15:29,BLISSGVS,3.0328
2026-09-07,15:29,BLUESTARCO,0.8086
2026-09-07,15:29,BLUESTONE,3.2335
2026-09-07,15:29,BNALTD,4.4444
2026-09-07,15:29,BODALCHEM,9.9987
2026-09-07,15:29,BORANA,5.738
2026-09-07,15:29,BORORENEW,2.9049
2026-09-07,15:29,BOSCH-HCIL,1.6659
2026-09-07,15:29,BOSCHLTD,2.5737
2026-09-07,15:29,BPLPHARMA,1.0044
2026-09-07,15:29,BRIGHTBR,1.6876
2026-09-07,15:29,BROOKS,2.4671
2026-09-07,15:29,BSE,1.0675
2026-09-07,15:29,BSHSL,1.1259
2026-09-07,15:29,BSLSENETFG,1.548
2026-09-07,15:29,CARRARO,1.2742
2026-09-07,15:29,CARTRADE,5.9896
2026-09-07,15:29,CARYSIL,1.0344
2026-09-07,15:29,CCAVENUE,1.5287
2026-09-07,15:29,CCHHL,0.3172
2026-09-07,15:29,CDSL,1.4556
2026-09-07,15:29,CEIGALL,4.0753
2026-09-07,15:29,CEINSYS,4.5585
2026-09-07,15:29,CEMPRO,1.503
2026-09-07,15:29,CENTEXT,3.6156
2026-09-07,15:29,CENTUM,16.1813
2026-09-07,15:29,CEREBRAINT,3.7175
2026-09-07,15:29,CEWATER,1.0284
2026-09-07,15:29,CGPOWER,0.4489
2026-09-07,15:29,CHALET,1.3382
2026-09-07,15:29,CHEMBOND,7.8994
2026-09-07,15:29,CHEMBONDCH,4.9912
2026-09-07,15:29,CHEMCON,0.5948
2026-09-07,15:29,CHEMPLASTS,8.9494
2026-09-07,15:29,CHEVIOT,4.9767
2026-09-07,15:29,CHOLAFIN,0.5003
2026-09-07,15:29,CINELINE,3.6543
2026-09-07,15:29,CIPLA,0.722
2026-09-07,15:29,CLCIND,3.0539
2026-09-07,15:29,CLEAN,0.9867
2026-09-07,15:29,CLEANMAX,2.4112
2026-09-07,15:29,CLEDUCATE,4.9759
2026-09-07,15:29,CNXPHARMA,0.7455
2026-09-07,15:29,COALINDIA,0.8427
2026-09-07,15:29,COCHINSHIP,0.487
2026-09-07,15:29,COMPUSOFT,1.0753
2026-09-07,15:29,CONCORDBIO,1.8418
2026-09-07,15:29,CONSOFINVT,4.9948
2026-09-07,15:29,CONTROLPR,1.1545
2026-09-07,15:29,CORDELIA,4.9856
2026-09-07,15:29,COROMANDEL,1.8465
2026-09-07,15:29,COSMOFIRST,0.7012
2026-09-07,15:29,COUNCODOS,0.9302
2026-09-07,15:29,CPCAP,5.8911
2026-09-07,15:29,CPEDU,1.7399
2026-09-07,15:29,CPL,0.2737
2026-09-07,15:29,CPPLUS,1.3038
