Date,Symbol,Ltp,Vwap
2026-09-15 15:29,FINEORG,5153.5,5138.15
2026-09-15 15:29,ESDS,1824.7,1760.13
2026-09-15 15:29,ENTERO,1802.1,1772.7
2026-09-15 15:29,RAINBOW,1453.7,1442.41
2026-09-15 15:29,MOLBIO,1356.8,1329.17
2026-09-15 15:29,ACE,1132.1,1128.54
2026-09-15 15:29,OPTIEMUS,604.95,601.82
2026-09-15 15:29,MAXESTATES,568.9,560.77
2026-09-15 15:29,AGARWALEYE,502.05,501.19
2026-09-15 15:29,GUJTHEM,430.45,426.55
2026-09-15 15:29,DIACABS,387.5,386.69
2026-09-15 15:29,CEIGALL,382.25,376.87
2026-09-15 15:29,PFOCUS,319,318.83
2026-09-15 15:29,CANHLIFE,151.78,151.21
