Date,Symbol,Current price,Market cap,Category,Sector,Industry,% change,Volume
2026-09-15 15:29,ABBOTINDIA,26125,54291.9666,largecap,healthcare,pharmaceuticals - multinational,2.2505,10732
2026-09-15 15:29,SANOFI,3131,7091.5891,midcap,healthcare,pharmaceuticals - multinational,1.6823,23468
2026-09-15 15:29,AUTOAXLES,1661.6,2535.7894,smallcap,auto,auto ancillaries,-0.9774,3806
2026-09-15 15:29,ZOTA,1113.1,3765.2549,smallcap,healthcare,pharmaceuticals - indian - bulk drugs & formln,2.3823,53200
2026-09-15 15:29,METROBRAND,944.45,25626.2292,largecap,consumer discretionary,leather / leather products,0.452,34577
2026-09-15 15:29,TATACHEM,734.9,15602.5482,midcap,chemicals,chemicals,19.9935,1823658
2026-09-15 15:29,HDFCBANK,716.55,1090799.0196,largecap,bank,banks - private sector,1.1719,50387632
2026-09-15 15:29,VBL,409.6,140872.6344,largecap,fmcg,food - processing - indian,-1.6567,3118516
2026-09-15 15:29,INDUSTOWER,379,102360.715,largecap,telecom,transmisson line towers / equipment,-2.3196,3807593
2026-09-15 15:29,BSOFT,286.45,7874.9224,midcap,i.t,computers - software - medium / small,1.7042,8595221
2026-09-15 15:29,AFCONS,262.25,9334.3739,midcap,realty,construction,3.3294,26501568
2026-09-15 15:29,CRIZAC,179.89,3266.5733,smallcap,services,miscellaneous,-3.6372,323052
2026-09-15 15:29,RHL,175.23,288.5119,smallcap,services,hotels,5.0225,17789
2026-09-15 15:29,RELCHEMQ,120.7,83.1527,smallcap,textiles,textiles - spinning - synthetic / blended,9.4983,138336
2026-09-15 15:29,OMINFRAL,80.25,766.482,smallcap,realty,engineering - turnkey services,0.8293,219096
2026-09-15 15:29,ASIANTILES,50.03,1492.4566,smallcap,building materials,ceramics - tiles / sanitaryware,-0.6158,2855354
2026-09-15 15:29,ROML,43,68.2557,smallcap,fmcg,solvent extraction,0.7262,144
2026-09-15 15:29,DEVX,33.3,322.2218,smallcap,co-working,miscellaneous,-2.2026,51741
2026-09-15 15:29,3PLAND,30.8,56.232,smallcap,financials,finance & investments,-1.4085,7541
2026-09-15 15:29,HMAAGRO,23.41,1005.0449,smallcap,fmcg,food - processing - indian,16.6418,35613186
2026-09-15 15:29,TAKE,18.49,260.5118,smallcap,healthcare,miscellaneous,4.9972,44031
2026-09-15 15:29,DIGISPICE,16.33,395.8902,smallcap,i.t,computers - software - medium / small,-3.201,161772
2026-09-15 15:29,PEARLPOLY,15.85,26.111,smallcap,plastic products,trading,2.1921,21771
2026-09-15 15:29,BOHRAIND,13.71,28.413,smallcap,chemicals,fertilizers,2.161,21413
2026-09-15 15:29,CELEBRITY,6.7,13.3959,smallcap,consumer discretionary,textiles - products,-2.1898,21421
2026-09-15 15:29,TREEHOUSE,6.01,25.9788,smallcap,services,miscellaneous,-2.1173,21449
2026-09-15 15:29,ACCURACY,4.38,63.0846,smallcap,transportation,miscellaneous,4.5346,99869
2026-09-15 15:29,DANGEE,2.78,42.3431,smallcap,fmcg,food - processing - indian,1.0909,85525
2026-09-15 15:29,DISHTV,2.62,460.314,smallcap,media,entertainment / electronic media software,4.8,1142262
2026-09-15 15:29,CMICABLES,2.62,4.0229,smallcap,industrials,cables - power,4.3825,23338
2026-09-15 15:29,GVKPIL,2.29,355.3223,smallcap,realty,engineering - turnkey services,1.7778,179050
2026-09-15 15:29,RHFL,1.85,90.706,smallcap,financials,finance - housing,-1.0695,433412
2026-09-15 15:29,ORCHASP,1.58,48.846,smallcap,i.t,computers - software - medium / small,12.0567,766655
2026-09-15 15:29,EDUCOMP,0.9,11.1445,smallcap,i.t,computers - education,-1.0989,48559
2026-09-15 15:29,SKIL,0.9,18.8417,smallcap,realty,construction,3.4483,109842
2026-09-15 15:29,DHARAN,0.13,67.9739,smallcap,realty,construction,0,8283083
