Date,Symbol,Market cap,Category,Sector,Industry,% change,Volume
2026-09-15 15:29,TATAINVEST,32932.4782,largecap,financials,finance & investments,10.3626,24516580
2026-09-15 15:29,JUBLPHARMA,16329.5024,midcap,healthcare,pharmaceuticals - indian - bulk drugs,-1.2924,190713
2026-09-15 15:29,GOODLUCK,5153.797,midcap,metals & mining,steel - medium / small,0.445,708900
2026-09-15 15:29,OPTIEMUS,5105.6752,midcap,telecom,trading,6.8344,1979704
2026-09-15 15:29,EMUDHRA,4091.3124,smallcap,i.t,computers - software - medium / small,19.998,1550701
2026-09-15 15:29,ARIHANTCAP,865.9411,smallcap,financials,finance & investments,3.1013,1185062
2026-09-15 15:29,MEDICAMEQ,438.1467,smallcap,healthcare,pharmaceuticals - indian - formulations,-1.5013,154184
2026-09-15 15:29,RCOM,279.3188,smallcap,telecom-service,telecommunications - service provider,4.9505,6639544
2026-09-15 15:29,MWL,120.5847,smallcap,metals & mining,steel - medium / small,1.0591,7108354
2026-09-15 15:29,ASHOKAMET,42.9931,smallcap,metals & mining,trading,-11.9767,900455
