Date,Symbol,Ltp,Vwap
2026-09-15 15:29,HAWKINCOOK,8381.5,8351.81
2026-09-15 15:29,SPECTRUM,3173.6001,3116.41
2026-09-15 15:29,GRPLTD,2046.2,2017.26
2026-09-15 15:29,INVPRECQ,1377.7,1343.81
2026-09-15 15:29,MAHASTEEL,1294.5,1233.66
2026-09-15 15:29,YUKEN,1077.6,1074.21
2026-09-15 15:29,JINDALPOLY,737.9,726.94
2026-09-15 15:29,PREMEXPLN,668.3,667.88
2026-09-15 15:29,GCSL,601.55,600.82
2026-09-15 15:29,STEL,597.9,595.57
2026-09-15 15:29,UNIVPHOTO,566.75,564.81
2026-09-15 15:29,SHREEPUSHK,501.45,500.5
2026-09-15 15:29,SOFTTECH,474.95,473.13
2026-09-15 15:29,VSSL,389.1,388.7
2026-09-15 15:29,HEALTHX,305.55,304
2026-09-15 15:29,CONSOFINVT,302,301.75
2026-09-15 15:29,RATNAVEER,289.6,288.42
2026-09-15 15:29,KILITCH,190.2,189.37
2026-09-15 15:29,GYFTR,178.62,177.42
2026-09-15 15:29,KRISHANA,177.2,176.78
2026-09-15 15:29,SHINDL,161.48,161.09
2026-09-15 15:29,GPTHEALTH,159.45,158.38
2026-09-15 15:29,NRL,135.35,130.92
2026-09-15 15:29,GLOBAL,126.23,125.12
2026-09-15 15:29,TIRUPATIFL,68.52,68.31
2026-09-15 15:29,IL&FSENGG,39.17,38.82
